GYEAR,G_ID,PIT_ID,PCODE,HIT_VEL,HIT_ANG_VER,HIT_RESULT,PIT_VEL,STADIUM,barrel
2019,20190323WOLT0,190323_160837,64300,123.75,30.8,14,135.22,9,1
2019,20190323WOLT0,190323_161028,75125,157.02,4.3,12,141.47,9,1
2019,20190323WOLT0,190323_162553,68345,152.95,11.6,1,133.5,9,1
2019,20190323WOLT0,190323_165237,64300,134.9,-14.4,5,139.89,9,0
2019,20190323WOLT0,190323_165529,75125,158.31,16.9,1,142.54,9,1
2019,20190324HHOB0,190324_141047,76753,137.09,34.3,14,131.14,1,1
2019,20190324HHOB0,190324_141239,68730,164.74,13.1,2,144.49,1,1
2019,20190324HHOB0,190324_141424,71752,132.22,9.0,1,127.32,1,1
2019,20190324HHOB0,190324_141945,79240,83.36,26.2,1,142.46,1,1
2019,20190324HHOB0,190324_142306,79231,101.46,79.9,13,142.28,1,0
2019,20190324HHOB0,190324_143247,78288,130.28,18.2,14,133.33,1,1
2019,20190324HHOB0,190324_143424,68743,138.26,32.6,14,142.88,1,1
2019,20190324HHOB0,190324_144534,76753,154.28,-1.8,5,124.9,1,0
2019,20190324HHOB0,190324_145022,74206,142.07,37.6,14,144.0,1,1
2019,20190324HHOB0,190324_145322,79240,132.13,7.9,12,147.14,1,1
2019,20190324HHOB0,190324_145555,68730,137.24,20.4,14,127.15,1,1
2019,20190324HHOB0,190324_151304,68743,140.92,-3.8,5,142.31,1,0
2019,20190324HHOB0,190324_151928,69209,94.71,37.5,14,141.58,1,1
2019,20190324HHOB0,190324_153002,76753,144.38,36.1,14,135.99,1,1
2019,20190324HHOB0,190324_153442,62244,140.11,34.4,14,144.13,1,1
2019,20190324HHOB0,190324_154021,71752,160.97,-3.0,5,142.18,1,0
2019,20190324HHOB0,190324_154410,73136,145.41,0.4,1,138.69,1,0
2019,20190324HHOB0,190324_155510,68743,154.15,8.9,1,139.35,1,1
2019,20190324HHOB0,190324_160751,79231,134.52,-8.2,5,140.21,1,0
2019,20190324HHOB0,190324_162146,78288,155.68,-5.4,1,139.73,1,0
2019,20190324HHOB0,190324_163005,76753,149.6,-5.8,4,134.69,1,0
2019,20190324HHOB0,190324_163121,68730,135.95,16.4,14,140.51,1,1
2019,20190324HHOB0,190324_164200,73136,129.48,2.1,5,131.47,1,0
2019,20190324HHOB0,190324_165131,79240,156.36,-12.2,8,140.09,1,0
2019,20190324KTSK0,190324_135949,76313,98.7,77.9,13,152.45,3,0
2019,20190324KTSK0,190324_140054,73113,117.02,63.7,14,152.61,3,0
2019,20190324KTSK0,190324_140801,71837,109.62,17.7,1,129.81,3,1
2019,20190324KTSK0,190324_140943,62895,161.07,-2.9,1,130.01,3,0
2019,20190324KTSK0,190324_144139,76802,126.47,5.6,1,129.89,3,0
2019,20190324KTSK0,190324_144923,76313,124.32,66.7,14,147.18,3,0
2019,20190324KTSK0,190324_145618,71837,136.26,22.4,2,129.06,3,1
2019,20190324KTSK0,190324_145815,62895,148.82,23.6,15,130.09,3,1
2019,20190324KTSK0,190324_150533,76812,151.22,-4.3,5,131.24,3,0
2019,20190324KTSK0,190324_152800,76802,110.4,-3.6,5,104.39,3,0
2019,20190324KTSK0,190324_153634,64004,131.14,7.6,1,148.01,3,1
2019,20190324KTSK0,190324_154820,71837,130.96,13.2,1,111.82,3,1
2019,20190324KTSK0,190324_161223,74339,133.49,17.0,1,150.24,3,1
2019,20190324KTSK0,190324_162605,64004,144.79,-7.9,1,124.29,3,0
2019,20190324KTSK0,190324_162755,76313,141.23,31.7,14,134.17,3,1
2019,20190324KTSK0,190324_163314,76812,146.72,25.9,14,142.38,3,1
2019,20190324KTSK0,190324_164156,76802,126.87,-7.5,5,124.38,3,0
2019,20190324KTSK0,190324_164724,67025,120.06,-5.3,5,131.94,3,0
2019,20190324KTSK0,190324_165700,74339,146.1,26.1,14,133.01,3,1
2019,20190324KTSK0,190324_170900,76812,155.16,10.9,1,128.68,3,1
2019,20190324KTSK0,190324_171156,61353,124.39,-7.5,5,142.07,3,0
2019,20190324KTSK0,190324_172114,76802,138.17,31.6,14,130.94,3,1
2019,20190324LGHT0,190324_140344,79109,131.76,-30.8,5,149.45,4,0
2019,20190324LGHT0,190324_142652,78135,118.42,15.7,2,134.77,4,1
2019,20190324LGHT0,190324_142745,79109,155.78,37.7,15,147.44,4,1
2019,20190324LGHT0,190324_143832,72443,134.27,34.0,14,141.78,4,1
2019,20190324LGHT0,190324_144137,76849,135.49,55.5,14,142.02,4,0
2019,20190324LGHT0,190324_145934,78603,152.51,-3.5,5,140.96,4,0
2019,20190324LGHT0,190324_151355,72443,155.03,11.4,1,141.24,4,1
2019,20190324LGHT0,190324_151853,76849,131.51,7.6,12,137.61,4,1
2019,20190324LGHT0,190324_152520,79109,150.85,21.9,14,147.01,4,1
2019,20190324LGHT0,190324_155245,76849,77.05,35.1,2,141.24,4,1
2019,20190324LGHT0,190324_162454,78603,138.64,-1.0,5,148.28,4,0
2019,20190324LGHT0,190324_164231,72443,137.13,0.8,8,140.03,4,0
2019,20190324LGHT0,190324_164610,61186,101.05,33.0,1,142.29,4,1
2019,20190324LGHT0,190324_165246,78135,109.38,44.9,14,134.89,4,1
2019,20190324SSNC0,190324_140642,62404,140.22,45.3,14,147.0,7,1
2019,20190324SSNC0,190324_142758,61404,132.23,18.2,14,132.72,7,1
2019,20190324SSNC0,190324_144758,62404,151.12,-1.7,5,143.83,7,0
2019,20190324SSNC0,190324_145732,75566,71.07,47.6,14,145.62,7,0
2019,20190324SSNC0,190324_152737,75566,121.5,9.3,12,143.26,7,1
2019,20190324SSNC0,190324_162126,79402,108.38,79.8,13,143.83,7,0
2019,20190324SSNC0,190324_163410,75566,147.0,13.8,2,140.51,7,1
2019,20190324SSNC0,190324_165205,61404,108.45,12.7,2,128.78,7,1
2019,20190324SSNC0,190324_171514,62404,127.03,13.2,1,114.83,7,1
2019,20190324SSNC0,190324_172059,61404,134.92,-4.9,5,118.68,7,0
2019,20190324WOLT0,190324_140305,64300,124.85,68.3,13,144.6,9,0
2019,20190324WOLT0,190324_141847,78168,133.52,-10.6,5,144.13,9,0
2019,20190324WOLT0,190324_144129,64300,147.81,48.0,14,145.73,9,1
2019,20190324WOLT0,190324_144921,77532,105.4,16.7,12,139.36,9,1
2019,20190324WOLT0,190324_145205,75125,164.21,19.2,2,143.47,9,1
2019,20190324WOLT0,190324_145515,68345,136.72,37.7,14,130.48,9,1
2019,20190324WOLT0,190324_145612,78168,128.32,25.1,2,142.55,9,1
2019,20190324WOLT0,190324_150434,71564,143.58,19.8,14,140.63,9,1
2019,20190324WOLT0,190324_153505,64300,149.45,7.4,1,143.89,9,1
2019,20190324WOLT0,190324_153805,75125,142.59,-7.9,4,132.32,9,0
2019,20190324WOLT0,190324_154234,78168,95.63,19.0,1,143.75,9,1
2019,20190324WOLT0,190324_155131,77532,145.05,9.2,1,123.87,9,1
2019,20190324WOLT0,190324_155444,71564,140.97,3.1,5,130.35,9,0
2019,20190324WOLT0,190324_163823,77532,133.6,13.9,1,137.18,9,1
2019,20190324WOLT0,190324_165009,75125,157.2,43.9,14,129.23,9,1
2019,20190324WOLT0,190324_165243,78168,114.77,62.8,14,143.89,9,0
2019,20190324WOLT0,190324_165517,71564,127.31,58.7,14,140.63,9,0
2019,20190326HHHT0,190326_184715,71752,157.34,15.8,2,127.91,4,1
2019,20190326HHHT0,190326_184854,73136,157.18,31.3,15,129.67,4,1
2019,20190326HHHT0,190326_185423,78288,123.47,-9.1,1,130.39,4,0
2019,20190326HHHT0,190326_185908,72443,142.27,15.3,14,126.5,4,1
2019,20190326HHHT0,190326_191833,68730,146.21,15.8,2,119.29,4,1
2019,20190326HHHT0,190326_192115,71752,156.64,3.7,1,131.04,4,1
2019,20190326HHHT0,190326_192205,73136,154.84,27.5,15,130.6,4,1
2019,20190326HHHT0,190326_192357,68743,127.53,30.4,14,119.81,4,1
2019,20190326HHHT0,190326_192826,78603,110.9,11.5,12,124.44,4,1
2019,20190326HHHT0,190326_194254,76849,157.87,0.9,1,135.58,4,0
2019,20190326HHHT0,190326_200204,76753,153.78,21.5,15,133.12,4,1
2019,20190326HHHT0,190326_200318,68730,89.29,-5.8,5,121.26,4,0
2019,20190326HHHT0,190326_200601,78603,130.4,-1.7,5,130.42,4,0
2019,20190326HHHT0,190326_201426,72443,147.35,60.8,14,140.17,4,0
2019,20190326HHHT0,190326_203528,78288,140.89,5.6,1,138.11,4,1
2019,20190326HHHT0,190326_204736,76753,133.41,18.8,2,125.53,4,1
2019,20190326HHHT0,190326_204905,68730,135.41,18.3,2,138.72,4,1
2019,20190326HHHT0,190326_205332,73136,129.47,0.6,1,125.21,4,0
2019,20190326HHHT0,190326_205441,68743,142.77,15.1,1,122.48,4,1
2019,20190326HHHT0,190326_210110,78288,110.25,66.1,11,129.87,4,0
2019,20190326HHHT0,190326_211617,71752,134.07,-2.4,8,136.62,4,0
2019,20190326HHHT0,190326_214028,68743,150.69,3.4,1,147.95,4,1
2019,20190326KTNC0,190326_193157,73113,147.83,-16.2,1,122.37,7,0
2019,20190326KTNC0,190326_195425,64004,95.65,-15.6,5,121.49,7,0
2019,20190326KTNC0,190326_202811,73113,132.71,14.5,1,142.58,7,1
2019,20190326KTNC0,190326_203042,76313,159.55,21.6,15,142.92,7,1
2019,20190326KTNC0,190326_203655,64004,100.25,11.7,5,142.77,7,1
2019,20190326KTNC0,190326_210108,67025,147.97,24.9,1,137.58,7,1
2019,20190326KTNC0,190326_214432,73113,152.94,2.0,1,147.61,7,1
2019,20190326KTNC0,190326_220124,76313,129.04,48.0,14,132.9,7,1
2019,20190326KTNC0,190326_222830,67025,167.24,16.7,12,127.6,7,1
2019,20190326LGSK0,190326_183015,78135,144.51,56.5,14,144.45,3,0
2019,20190326LGSK0,190326_183353,79109,138.2,72.4,14,146.3,3,0
2019,20190326LGSK0,190326_184213,62895,150.25,29.0,15,129.5,3,1
2019,20190326LGSK0,190326_185454,61102,122.03,74.4,13,144.59,3,0
2019,20190326LGSK0,190326_190149,71837,155.93,5.1,1,137.99,3,1
2019,20190326LGSK0,190326_190757,76802,119.6,61.0,14,126.01,3,0
2019,20190326LGSK0,190326_193112,62895,168.44,14.6,2,136.09,3,1
2019,20190326LGSK0,190326_194735,76812,151.72,15.7,2,106.7,3,1
2019,20190326LGSK0,190326_195037,71837,128.43,33.4,14,118.22,3,1
2019,20190326LGSK0,190326_195834,78135,129.69,79.4,13,140.75,3,0
2019,20190326LGSK0,190326_200103,79109,129.58,-2.9,5,143.27,3,0
2019,20190326LGSK0,190326_202722,61102,153.78,21.7,2,122.04,3,1
2019,20190326LGSK0,190326_203046,61186,150.48,16.9,14,140.78,3,1
2019,20190326LGSK0,190326_203710,79109,157.73,11.6,12,139.66,3,1
2019,20190326LGSK0,190326_205822,61102,142.14,37.0,14,148.98,3,1
2019,20190326LGSK0,190326_211128,79109,135.4,36.8,14,140.71,3,1
2019,20190326LGSK0,190326_211640,76812,127.14,51.4,14,144.39,3,1
2019,20190326SSLT0,190326_183316,62404,118.63,-3.1,5,142.68,9,0
2019,20190326SSLT0,190326_185336,71564,134.74,62.1,14,135.58,9,0
2019,20190326SSLT0,190326_190537,62415,146.81,-5.1,5,140.96,9,0
2019,20190326SSLT0,190326_192107,77532,161.1,-4.2,1,134.15,9,0
2019,20190326SSLT0,190326_192552,71564,129.21,6.9,5,134.81,9,1
2019,20190326SSLT0,190326_193233,61404,123.98,-14.3,5,140.35,9,0
2019,20190326SSLT0,190326_193437,62404,140.01,47.0,14,133.76,9,1
2019,20190326SSLT0,190326_193530,67450,141.92,18.8,2,141.71,9,1
2019,20190326SSLT0,190326_200313,77532,131.44,-5.3,5,143.19,9,0
2019,20190326SSLT0,190326_200845,71564,138.15,-7.0,5,134.33,9,0
2019,20190326SSLT0,190326_202232,62404,142.85,1.0,5,142.02,9,0
2019,20190326SSLT0,190326_205530,77532,145.7,9.3,1,135.54,9,1
2019,20190326SSLT0,190326_210323,71564,157.6,17.6,2,137.7,9,1
2019,20190326SSLT0,190326_211457,62415,145.63,16.1,14,141.86,9,1
2019,20190326SSLT0,190326_212728,61404,114.92,14.8,1,126.67,9,1
2019,20190326SSLT0,190326_212912,62404,144.87,-18.1,5,126.2,9,0
2019,20190326SSLT0,190326_213051,67450,153.48,30.5,15,133.03,9,1
2019,20190326WOOB0,190326_183930,78168,143.65,17.2,14,140.09,1,1
2019,20190326WOOB0,190326_184745,69209,123.35,-6.0,5,144.13,1,0
2019,20190326WOOB0,190326_185738,75334,156.32,6.6,12,142.7,1,1
2019,20190326WOOB0,190326_191111,74206,148.82,-1.2,5,142.32,1,0
2019,20190326WOOB0,190326_191522,62244,106.06,-1.8,5,143.49,1,0
2019,20190326WOOB0,190326_191855,64300,89.93,76.2,13,146.78,1,0
2019,20190326WOOB0,190326_192848,69209,94.7,4.1,5,126.42,1,0
2019,20190326WOOB0,190326_193116,78168,150.35,-3.1,5,147.28,1,0
2019,20190326WOOB0,190326_195819,64300,102.79,32.6,1,148.59,1,1
2019,20190326WOOB0,190326_200148,75125,141.47,67.8,13,140.54,1,0
2019,20190326WOOB0,190326_200245,68345,142.72,55.9,14,141.03,1,0
2019,20190326WOOB0,190326_200619,74206,121.37,39.1,14,138.61,1,1
2019,20190326WOOB0,190326_200737,62244,134.95,66.3,14,134.78,1,0
2019,20190326WOOB0,190326_200922,79231,117.86,71.9,13,140.57,1,0
2019,20190326WOOB0,190326_202200,79240,134.25,29.8,14,145.34,1,1
2019,20190326WOOB0,190326_205700,62244,120.01,4.1,1,142.66,1,0
2019,20190326WOOB0,190326_212527,74206,121.99,54.0,14,129.5,1,0
2019,20190326WOOB0,190326_214424,79231,121.46,-17.3,5,143.61,1,0
2019,20190326WOOB0,190326_215102,64300,108.62,64.1,13,140.62,1,0
2019,20190326WOOB0,190326_215317,75125,146.2,2.7,5,139.98,1,0
2019,20190327HHHT0,190327_185937,71752,138.53,42.6,14,135.39,4,1
2019,20190327HHHT0,190327_190213,73136,153.14,39.9,14,146.79,4,1
2019,20190327HHHT0,190327_190438,68743,133.29,50.9,14,143.6,4,1
2019,20190327HHHT0,190327_191311,72443,138.67,43.0,14,139.01,4,1
2019,20190327HHHT0,190327_191607,78288,153.61,13.9,2,144.15,4,1
2019,20190327HHHT0,190327_192122,76753,119.16,51.2,14,143.97,4,0
2019,20190327HHHT0,190327_193654,68730,87.58,67.5,13,139.22,4,0
2019,20190327HHHT0,190327_193845,71752,145.24,0.7,1,146.51,4,0
2019,20190327HHHT0,190327_193930,73136,164.77,25.7,15,139.4,4,1
2019,20190327HHHT0,190327_195017,78603,152.95,18.4,2,139.8,4,1
2019,20190327HHHT0,190327_200614,76753,148.15,13.2,2,144.12,4,1
2019,20190327HHHT0,190327_201855,76849,31.63,-2.7,5,138.26,4,0
2019,20190327HHHT0,190327_205704,72443,154.5,39.2,2,137.9,4,1
2019,20190327HHHT0,190327_211043,76753,140.45,34.6,14,139.54,4,1
2019,20190327HHHT0,190327_211318,68730,144.08,22.2,14,138.32,4,1
2019,20190327HHHT0,190327_211811,78603,147.48,20.5,14,137.03,4,1
2019,20190327HHHT0,190327_213019,78756,137.17,38.2,14,145.13,4,1
2019,20190327HHHT0,190327_213844,76849,141.42,16.7,14,132.87,4,1
2019,20190327KTNC0,190327_183038,76313,99.61,16.7,12,133.64,7,1
2019,20190327KTNC0,190327_183452,67025,130.53,32.8,14,131.59,7,1
2019,20190327KTNC0,190327_183559,73113,122.41,49.2,14,132.96,7,1
2019,20190327KTNC0,190327_190248,76313,123.37,74.1,14,125.75,7,0
2019,20190327KTNC0,190327_190447,74339,152.73,13.7,12,132.3,7,1
2019,20190327KTNC0,190327_191243,73113,133.62,-0.3,5,126.66,7,0
2019,20190327KTNC0,190327_194128,74339,150.94,14.2,12,136.77,7,1
2019,20190327KTNC0,190327_195339,67025,162.31,2.1,1,126.58,7,1
2019,20190327KTNC0,190327_195533,73113,154.62,32.5,2,127.82,7,1
2019,20190327KTNC0,190327_201728,74339,144.06,40.0,14,144.4,7,1
2019,20190327KTNC0,190327_202927,67025,157.6,14.3,1,120.13,7,1
2019,20190327KTNC0,190327_203306,73113,131.39,-7.0,8,122.94,7,0
2019,20190327KTNC0,190327_205117,76313,163.07,-1.1,1,147.46,7,0
2019,20190327KTNC0,190327_205249,74339,122.46,37.0,14,148.58,7,1
2019,20190327LGSK0,190327_185419,61102,67.17,-10.7,5,118.46,3,0
2019,20190327LGSK0,190327_190154,76812,147.84,30.8,15,113.36,3,1
2019,20190327LGSK0,190327_190307,71837,140.95,2.8,5,114.34,3,0
2019,20190327LGSK0,190327_190638,79109,114.72,10.2,5,117.43,3,1
2019,20190327LGSK0,190327_192147,61102,165.53,10.4,1,130.34,3,1
2019,20190327LGSK0,190327_192457,78135,140.69,-4.1,5,125.45,3,0
2019,20190327LGSK0,190327_193401,79109,115.73,-3.2,5,125.28,3,0
2019,20190327LGSK0,190327_193954,76812,143.38,27.2,14,127.19,3,1
2019,20190327LGSK0,190327_194146,71837,154.03,16.1,2,125.19,3,1
2019,20190327LGSK0,190327_200231,61102,154.01,14.2,12,119.22,3,1
2019,20190327LGSK0,190327_200823,62895,150.23,23.1,2,139.59,3,1
2019,20190327LGSK0,190327_202806,61353,135.43,47.5,14,150.39,3,1
2019,20190327LGSK0,190327_205253,61102,161.53,15.4,2,143.33,3,1
2019,20190327LGSK0,190327_215101,76802,113.64,-6.8,5,140.72,3,0
2019,20190327SSLT0,190327_183415,79402,144.82,-2.5,5,133.04,9,0
2019,20190327SSLT0,190327_184824,71564,71.22,6.6,5,130.3,9,0
2019,20190327SSLT0,190327_193232,79402,135.4,11.2,1,134.43,9,1
2019,20190327SSLT0,190327_194033,61404,154.26,25.8,15,145.29,9,1
2019,20190327SSLT0,190327_195459,71564,145.97,20.4,14,141.68,9,1
2019,20190327SSLT0,190327_200949,62415,144.81,51.4,14,133.81,9,1
2019,20190327SSLT0,190327_201304,62404,123.4,17.7,1,134.99,9,1
2019,20190327SSLT0,190327_204239,79402,137.38,24.9,14,145.29,9,1
2019,20190327SSLT0,190327_205521,67450,158.27,-5.3,2,141.75,9,0
2019,20190327SSLT0,190327_211645,62415,145.39,-0.6,5,148.56,9,0
2019,20190327SSLT0,190327_212928,62404,145.12,33.0,15,144.02,9,1
2019,20190327SSLT0,190327_213304,61404,154.62,11.3,2,131.77,9,1
2019,20190327SSLT0,190327_214606,62415,155.5,13.4,1,141.56,9,1
2019,20190327SSLT0,190327_214838,79402,143.56,-4.3,5,130.62,9,0
2019,20190327SSLT0,190327_220318,62415,143.09,3.6,3,140.32,9,1
2019,20190327SSLT0,190327_222453,61404,111.31,66.0,13,127.52,9,0
2019,20190327SSLT0,190327_223744,71564,150.98,27.0,14,145.08,9,1
2019,20190327WOOB0,190327_183240,64300,151.18,2.4,1,122.65,1,1
2019,20190327WOOB0,190327_183526,68345,133.69,24.6,14,120.44,1,1
2019,20190327WOOB0,190327_183809,79240,144.09,9.1,1,137.89,1,1
2019,20190327WOOB0,190327_183857,69209,137.28,59.7,14,137.27,1,0
2019,20190327WOOB0,190327_184630,78168,128.06,-4.2,5,127.95,1,0
2019,20190327WOOB0,190327_191502,74206,137.25,59.1,14,141.67,1,0
2019,20190327WOOB0,190327_192129,75125,146.9,25.6,14,122.54,1,1
2019,20190327WOOB0,190327_192228,68345,118.01,-10.2,5,118.49,1,0
2019,20190327WOOB0,190327_192327,78168,154.89,4.4,1,121.6,1,1
2019,20190327WOOB0,190327_192835,79240,138.74,26.4,2,140.22,1,1
2019,20190327WOOB0,190327_193040,69209,96.84,20.4,1,141.4,1,1
2019,20190327WOOB0,190327_195125,64300,160.47,32.4,14,126.4,1,1
2019,20190327WOOB0,190327_200252,75125,128.39,-3.8,5,118.84,1,0
2019,20190327WOOB0,190327_200525,68345,161.9,11.6,12,118.61,1,1
2019,20190327WOOB0,190327_200637,78168,136.11,47.9,14,125.79,1,1
2019,20190327WOOB0,190327_201142,69209,133.49,13.6,1,142.15,1,1
2019,20190327WOOB0,190327_205157,74206,152.36,13.0,1,138.68,1,1
2019,20190327WOOB0,190327_205830,79240,125.09,-4.0,8,126.98,1,0
2019,20190327WOOB0,190327_210121,68345,145.96,52.0,14,118.14,1,1
2019,20190327WOOB0,190327_211455,69209,159.46,-0.5,1,143.31,1,0
2019,20190327WOOB0,190327_214215,74206,141.11,-0.1,1,143.21,1,0
2019,20190327WOOB0,190327_214601,62244,154.48,-8.6,10,141.98,1,0
2019,20190327WOOB0,190327_215139,79240,122.01,17.4,1,131.75,1,1
2019,20190327WOOB0,190327_215451,79231,127.62,20.1,1,145.03,1,1
2019,20190328HHHT0,190328_183210,76753,129.65,-21.5,5,124.72,4,0
2019,20190328HHHT0,190328_183446,78603,145.57,18.2,2,137.82,4,1
2019,20190328HHHT0,190328_184124,72443,147.8,29.9,15,131.54,4,1
2019,20190328HHHT0,190328_184506,76849,91.2,55.0,13,141.15,4,0
2019,20190328HHHT0,190328_184749,68730,121.95,39.2,14,133.59,4,1
2019,20190328HHHT0,190328_190358,78288,129.6,36.1,14,133.58,4,1
