DATE,OPPOSITE,AVG1,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,HBP,SO,GDP,AVG2,PCODE
07.11,롯데,0.333,4,3,0,1,0,0,0,1,0,0,0,0,0,0,0.267,50458
08.12,두산,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267,50458
08.13,KT,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.267,50458
08.14,KT,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.263,50458
08.15,KT,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.258,50458
08.18,한화,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258,50458
08.19,한화,1.000,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.263,50458
08.20,SSG,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.258,50458
08.22,SSG,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.254,50458
08.24,SSG,1.000,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0.258,50458
08.25,LG,0.000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.257,50458
08.26,LG,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257,50458
08.28,KT,0.333,3,3,0,1,0,0,0,0,1,0,0,0,1,0,0.258,50458
08.29,KT,0.500,4,2,1,1,0,0,0,0,0,0,2,0,0,0,0.260,50458
08.31,키움,0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.262,50458
09.01,키움,0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.263,50458
09.02,KIA,0.333,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0.264,50458
09.03,KIA,0.500,5,4,1,2,0,0,0,0,0,0,1,0,0,0,0.268,50458
09.04,두산,0.750,4,4,2,3,0,0,0,1,0,0,0,0,0,0,0.278,50458
09.05,두산,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.274,50458
04.04,SSG,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.250,50506
04.06,NC,-,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.250,50506
04.11,키움,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250,50506
04.13,KIA,0.250,5,4,1,1,0,0,0,2,0,0,1,0,0,0,0.250,50506
04.14,KIA,0.200,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0.231,50506
04.15,KIA,0.500,5,2,1,1,1,0,0,1,1,0,2,0,0,0,0.267,50506
04.16,삼성,0.333,4,3,1,1,1,0,0,0,0,0,1,0,2,0,0.278,50506
04.17,삼성,0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.238,50506
04.18,삼성,0.250,4,4,0,1,1,0,0,0,0,0,0,0,2,0,0.240,50506
04.20,두산,0.200,5,5,1,1,0,0,0,2,0,0,0,0,0,1,0.233,50506
04.21,두산,0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,1,0.229,50506
04.22,두산,1.000,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0.250,50506
04.23,KT,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.225,50506
04.24,KT,0.333,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0.233,50506
04.25,KT,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.227,50506
04.27,LG,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.229,50506
04.28,LG,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.231,50506
04.29,LG,0.750,4,4,1,3,0,0,0,1,1,0,0,0,1,0,0.268,50506
04.30,한화,0.333,4,3,2,1,1,0,0,0,0,0,1,0,0,0,0.271,50506
05.01,한화,0.500,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0.279,50506
05.02,한화,0.000,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0.266,50506
05.05,KIA,0.000,4,3,0,0,0,0,0,1,1,0,1,0,1,0,0.254,50506
05.06,KIA,0.500,5,4,3,2,0,0,1,4,2,0,1,0,0,0,0.268,50506
05.07,삼성,0.333,3,3,0,1,0,0,0,1,0,0,0,0,1,0,0.270,50506
05.08,삼성,0.400,5,5,1,2,2,0,0,1,0,0,0,0,0,0,0.278,50506
05.09,삼성,0.333,5,3,1,1,0,0,1,1,0,0,2,0,0,0,0.280,50506
05.11,SSG,0.000,5,1,1,0,0,0,0,1,0,0,3,0,0,0,0.277,50506
05.12,SSG,0.000,4,2,1,0,0,0,0,0,0,1,2,0,0,0,0.271,50506
05.13,SSG,0.667,4,3,1,2,0,0,1,2,0,0,1,0,1,0,0.284,50506
05.14,KT,0.250,4,4,0,1,0,0,0,1,0,0,0,0,2,0,0.283,50506
05.15,KT,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.280,50506
05.18,한화,0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.281,50506
05.19,한화,0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0.280,50506
05.21,두산,0.250,4,4,2,1,0,0,0,0,0,0,0,0,0,1,0.279,50506
05.22,두산,0.400,5,5,0,2,0,0,0,0,1,0,0,0,0,0,0.284,50506
05.23,두산,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0.277,50506
05.26,LG,0.000,4,3,1,0,0,0,0,0,0,0,1,0,1,0,0.270,50506
05.27,LG,0.500,3,2,0,1,1,0,0,0,0,0,1,0,0,0,0.274,50506
05.29,NC,0.400,5,5,1,2,1,0,1,1,0,0,0,0,1,0,0.279,50506
05.29,NC,0.000,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0.272,50506
05.30,NC,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.270,50506
06.01,키움,0.333,4,3,0,1,0,0,0,1,0,1,1,0,0,0,0.271,50506
06.02,키움,0.250,4,4,0,1,0,0,0,1,0,0,0,0,1,0,0.271,50506
06.03,키움,0.200,5,5,1,1,1,0,0,2,0,0,0,0,0,0,0.268,50506
06.04,KT,0.500,6,4,3,2,0,0,0,2,0,0,2,0,0,0,0.275,50506
06.05,KT,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.274,50506
06.06,KT,0.400,6,5,2,2,0,0,0,0,0,0,1,0,0,0,0.278,50506
06.08,두산,0.000,4,3,1,0,0,0,0,1,0,0,0,0,1,0,0.273,50506
06.09,두산,0.250,5,4,1,1,0,0,0,2,0,0,1,0,3,0,0.272,50506
06.10,두산,0.750,4,4,2,3,2,0,0,1,0,0,0,0,0,0,0.284,50506
06.13,KIA,0.333,4,3,1,1,1,0,0,0,0,0,1,0,0,0,0.285,50506
06.13,KIA,0.250,5,4,1,1,0,0,0,0,0,0,1,0,1,0,0.284,50506
06.15,한화,0.500,4,2,0,1,0,0,0,0,0,0,2,0,0,0,0.287,50506
06.16,한화,0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0.278,50506
06.17,한화,0.200,5,5,1,1,0,0,0,0,0,0,0,0,1,0,0.276,50506
06.18,삼성,0.000,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0.272,50506
06.19,삼성,0.333,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0.273,50506
06.20,삼성,0.667,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0.279,50506
06.22,NC,0.000,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0.272,50506
06.23,NC,0.750,5,4,2,3,1,0,0,3,0,0,0,0,1,0,0.281,50506
06.24,NC,0.500,5,4,1,2,0,0,0,0,0,0,1,0,0,0,0.286,50506
06.26,두산,0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.284,50506
06.29,키움,0.400,6,5,0,2,0,0,0,0,0,0,1,0,0,0,0.286,50506
06.30,키움,0.000,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0.280,50506
07.01,키움,0.250,4,4,0,1,0,0,0,0,0,0,0,0,2,0,0.279,50506
07.02,SSG,0.250,5,4,0,1,0,0,0,1,0,0,0,0,0,0,0.279,50506
07.04,SSG,0.000,5,3,1,0,0,0,0,0,0,0,2,0,1,1,0.275,50506
07.05,SSG,0.500,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0.277,50506
08.10,NC,0.250,5,4,2,1,0,0,0,0,0,0,1,0,2,0,0.277,50506
08.11,NC,0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.277,50506
08.12,NC,0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.277,50506
08.13,LG,0.500,4,4,0,2,0,0,0,1,0,0,0,0,0,0,0.280,50506
08.14,LG,0.000,5,3,2,0,0,0,0,0,0,0,2,0,0,1,0.277,50506
08.15,LG,0.250,4,4,0,1,0,0,0,1,0,0,0,0,0,1,0.277,50506
08.17,키움,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.276,50506
08.18,키움,0.000,4,3,1,0,0,0,0,0,0,0,1,0,0,1,0.273,50506
08.20,KT,0.333,4,3,0,1,0,0,0,1,0,0,1,0,0,0,0.274,50506
08.22,KT,0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.274,50506
08.23,KT,0.500,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0.278,50506
08.25,KIA,0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0.273,50506
08.26,KIA,0.600,5,5,1,3,1,0,0,0,0,0,0,0,0,0,0.279,50506
08.28,두산,0.200,6,5,2,1,0,0,0,1,0,0,1,0,2,0,0.277,50506
08.29,두산,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.273,50506
08.31,LG,0.333,4,3,0,1,0,0,0,0,0,0,0,1,0,0,0.274,50506
09.03,한화,0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.274,50506
09.03,한화,0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.272,50506
09.04,NC,0.333,5,3,0,1,1,0,0,2,0,1,2,0,0,0,0.272,50506
09.05,NC,0.500,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0.274,50506
04.04,롯데,0.500,4,2,0,1,0,0,0,0,1,0,2,0,0,0,0.500,50854
04.06,한화,0.500,4,2,0,1,0,0,0,1,1,0,2,0,0,0,0.500,50854
04.07,한화,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.250,50854
04.08,한화,0.200,5,5,1,1,0,0,0,0,1,0,0,0,1,0,0.231,50854
04.09,LG,0.000,5,4,0,0,0,0,0,1,0,0,0,0,1,0,0.176,50854
04.10,LG,0.200,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0.182,50854
04.11,LG,0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.174,50854
04.13,NC,0.000,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0.154,50854
04.14,NC,0.000,3,2,0,0,0,0,0,0,0,0,1,0,2,0,0.143,50854
04.15,NC,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.125,50854
04.16,KIA,0.500,4,2,0,1,0,0,0,0,0,0,1,1,1,0,0.147,50854
04.17,KIA,0.500,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0.167,50854
04.18,KIA,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167,50854
04.20,삼성,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167,50854
04.21,삼성,0.000,5,4,1,0,0,0,0,0,0,0,1,0,0,0,0.150,50854
04.22,삼성,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150,50854
04.23,키움,0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0.143,50854
04.24,키움,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,50854
04.25,키움,0.000,4,2,0,0,0,0,0,1,0,0,2,0,0,0,0.136,50854
05.08,키움,1.000,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.156,50854
05.09,키움,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156,50854
05.09,키움,0.000,3,2,1,0,0,0,0,0,0,0,1,0,1,0,0.149,50854
05.11,롯데,0.500,5,4,2,2,0,0,1,1,0,0,1,0,0,0,0.176,50854
05.12,롯데,0.000,6,5,0,0,0,0,0,0,1,0,1,0,2,0,0.161,50854
05.13,롯데,0.000,5,2,2,0,0,0,0,0,1,1,2,1,1,0,0.155,50854
05.14,두산,0.250,5,4,0,1,0,0,0,0,1,0,1,0,1,0,0.161,50854
05.17,두산,0.600,5,5,1,3,2,0,0,1,0,0,0,0,0,0,0.194,50854
05.18,KIA,0.200,5,5,1,1,0,1,0,0,0,0,0,0,0,1,0.194,50854
05.19,KIA,0.200,6,5,2,1,0,0,0,0,0,0,1,0,0,0,0.195,50854
05.21,LG,0.500,5,4,2,2,0,0,0,1,0,0,1,0,0,0,0.210,50854
05.22,LG,0.750,5,4,3,3,0,0,1,2,2,0,0,0,0,0,0.235,50854
05.23,LG,0.600,5,5,1,3,2,0,0,0,0,0,0,0,1,0,0.256,50854
05.26,KT,0.200,7,5,1,1,0,0,0,0,0,0,2,0,0,0,0.253,50854
05.27,KT,0.200,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0.250,50854
05.28,한화,0.400,6,5,1,2,0,0,0,2,1,0,1,0,2,0,0.257,50854
05.29,한화,0.000,6,5,2,0,0,0,0,0,0,0,1,0,1,0,0.245,50854
05.30,한화,0.250,5,4,0,1,0,0,0,0,0,0,1,0,2,0,0.246,50854
06.01,삼성,-,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.246,50854
06.02,삼성,0.500,4,2,2,1,0,0,1,1,0,0,2,0,0,0,0.250,50854
06.04,두산,0.200,5,5,0,1,0,0,0,0,0,0,0,0,2,0,0.248,50854
06.05,두산,0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0.238,50854
06.06,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238,50854
06.08,KT,0.200,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0.237,50854
06.09,KT,0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.237,50854
06.11,키움,0.400,5,5,1,2,0,0,0,0,1,0,0,0,0,1,0.243,50854
06.12,키움,0.250,5,4,2,1,0,0,0,0,1,0,1,0,0,0,0.243,50854
06.13,키움,0.250,4,4,0,1,0,0,0,1,0,0,0,0,1,0,0.243,50854
06.16,KIA,0.200,6,5,1,1,1,0,0,2,0,0,1,0,0,0,0.242,50854
06.16,KIA,0.000,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0.239,50854
06.17,KIA,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.233,50854
06.18,한화,0.667,3,3,1,2,0,1,0,0,1,0,0,0,1,0,0.241,50854
06.19,한화,0.200,5,5,0,1,0,0,0,0,0,1,0,0,1,0,0.240,50854
06.20,한화,1.000,4,3,1,3,0,0,1,1,1,0,0,1,0,0,0.253,50854
06.22,LG,0.333,4,3,0,1,0,0,0,0,0,0,0,1,0,0,0.254,50854
06.23,LG,0.250,5,4,1,1,1,0,0,1,0,0,0,0,0,0,0.254,50854
06.24,LG,0.333,5,3,0,1,0,0,0,2,0,0,1,0,1,0,0.256,50854
06.25,NC,0.500,6,4,2,2,1,0,0,1,0,0,2,0,0,0,0.261,50854
06.26,NC,0.400,6,5,1,2,0,0,0,0,1,0,0,0,1,0,0.265,50854
06.27,NC,0.500,5,2,2,1,0,0,0,0,1,0,3,0,1,0,0.267,50854
06.29,삼성,0.200,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0.265,50854
06.30,삼성,0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.270,50854
06.30,삼성,0.400,5,5,1,2,1,0,0,1,0,0,0,0,0,0,0.273,50854
07.01,삼성,0.200,6,5,2,1,1,0,0,0,0,0,1,0,1,0,0.271,50854
07.02,롯데,0.000,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0.264,50854
07.04,롯데,0.200,5,5,1,1,0,0,0,0,0,0,0,0,1,0,0.262,50854
07.05,롯데,0.400,5,5,1,2,1,0,0,0,0,0,0,0,0,1,0.265,50854
07.06,키움,0.250,4,4,0,1,0,0,0,0,0,1,0,0,0,0,0.265,50854
07.07,키움,-,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.265,50854
07.08,키움,-,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.265,50854
07.09,한화,0.000,5,3,0,0,0,0,0,0,0,0,2,0,0,0,0.262,50854
07.10,한화,0.000,4,2,0,0,0,0,0,0,1,0,2,0,0,0,0.260,50854
07.11,한화,0.400,5,5,1,2,0,0,0,0,0,1,0,0,0,0,0.263,50854
08.10,LG,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.258,50854
08.11,LG,0.000,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0.256,50854
