GYEAR,G_ID,PIT_ID,PCODE,HIT_VEL,HIT_ANG_VER,HIT_RESULT,PIT_VEL,STADIUM,barrel
2021,20210404HHKT0,210404_154801,51004,158.68,47.9,14,128.98,2,1
2021,20210404HHKT0,210404_155215,68050,142.9,47.9,14,132.24,2,1
2021,20210404HHKT0,210404_160715,62700,94.57,62.6,14,126.07,2,0
2021,20210404HHKT0,210404_161728,64166,128.8,77.5,14,122.02,2,0
2021,20210404HHKT0,210404_162920,64868,126.45,33.5,14,142.44,2,1
2021,20210404HHKT0,210404_163055,76313,119.16,17.9,1,120.84,2,1
2021,20210404HHKT0,210404_165617,78548,150.07,56.3,14,144.28,2,0
2021,20210404HHKT0,210404_170413,64166,133.43,7.6,1,147.92,2,1
2021,20210404HTOB0,210404_135920,66606,153.94,12.4,1,146.98,1,1
2021,20210404HTOB0,210404_140206,78603,152.06,2.8,1,147.83,1,1
2021,20210404HTOB0,210404_140519,69652,137.13,31.8,14,148.9,1,1
2021,20210404HTOB0,210404_141309,79215,116.67,36.7,14,138.83,1,1
2021,20210404HTOB0,210404_142434,64153,112.66,-6.2,5,137.53,1,0
2021,20210404HTOB0,210404_143221,64646,120.14,34.6,14,129.96,1,1
2021,20210404HTOB0,210404_143416,66606,145.5,10.8,3,128.39,1,1
2021,20210404HTOB0,210404_143514,78603,130.6,7.9,1,145.22,1,1
2021,20210404HTOB0,210404_143722,69652,169.88,-5.4,5,148.93,1,0
2021,20210404HTOB0,210404_145933,69209,128.44,15.7,12,131.6,1,1
2021,20210404HTOB0,210404_150058,79215,149.96,-12.8,5,149.51,1,0
2021,20210404HTOB0,210404_150728,64646,139.49,30.3,14,146.58,1,1
2021,20210404HTOB0,210404_150832,66606,95.46,-26.6,5,134.91,1,0
2021,20210404HTOB0,210404_151141,64153,110.96,20.8,1,136.78,1,1
2021,20210404HTOB0,210404_152821,78603,124.16,10.4,1,145.61,1,1
2021,20210404HTOB0,210404_152935,69652,164.08,18.6,14,146.11,1,1
2021,20210404HTOB0,210404_154245,79240,147.79,8.2,1,139.7,1,1
2021,20210404HTOB0,210404_154650,79215,153.14,33.1,14,145.5,1,1
2021,20210404HTOB0,210404_154846,78224,145.19,2.7,5,149.72,1,0
2021,20210404HTOB0,210404_155549,64646,127.5,27.5,13,147.54,1,1
2021,20210404HTOB0,210404_155839,66606,137.22,16.9,14,139.83,1,1
2021,20210404HTOB0,210404_160219,64153,141.34,27.2,14,135.81,1,1
2021,20210404HTOB0,210404_161244,69652,100.52,62.4,14,142.86,1,0
2021,20210404HTOB0,210404_162324,79240,156.46,5.1,1,142.13,1,1
2021,20210404HTOB0,210404_163821,79215,154.12,23.0,15,148.56,1,1
2021,20210404HTOB0,210404_164114,64153,157.87,20.2,14,146.75,1,1
2021,20210404LGNC0,210404_140245,66108,144.52,19.3,2,146.52,7,1
2021,20210404LGNC0,210404_140340,50165,143.84,65.5,14,138.0,7,0
2021,20210404LGNC0,210404_141310,76849,130.56,22.8,14,144.62,7,1
2021,20210404LGNC0,210404_141630,62907,139.75,4.3,12,136.42,7,1
2021,20210404LGNC0,210404_141754,62947,169.58,39.9,15,139.49,7,1
2021,20210404LGNC0,210404_142427,77564,131.7,-9.2,5,149.54,7,0
2021,20210404LGNC0,210404_142553,61102,158.97,4.1,1,137.83,7,1
2021,20210404LGNC0,210404_143349,79109,143.13,-3.1,5,140.82,7,0
2021,20210404LGNC0,210404_144542,62925,128.7,83.8,13,144.36,7,0
2021,20210404LGNC0,210404_145155,50165,116.93,43.7,14,138.4,7,1
2021,20210404LGNC0,210404_145423,76290,127.81,9.9,1,139.56,7,1
2021,20210404LGNC0,210404_151149,62907,149.19,12.3,1,137.5,7,1
2021,20210404LGNC0,210404_152121,77564,138.67,5.8,1,146.97,7,1
2021,20210404LGNC0,210404_152245,61102,133.06,-4.4,5,146.97,7,0
2021,20210404LGNC0,210404_153355,50165,141.41,39.0,14,136.26,7,1
2021,20210404LGNC0,210404_153733,50923,143.93,11.6,1,141.33,7,1
2021,20210404LGNC0,210404_154214,74465,133.18,66.0,14,142.13,7,0
2021,20210404LGNC0,210404_155134,62925,142.63,-17.7,5,133.76,7,0
2021,20210404LGNC0,210404_155403,76849,149.81,-15.8,5,141.75,7,0
2021,20210404LGNC0,210404_160818,77564,146.65,8.7,1,122.23,7,1
2021,20210404LGNC0,210404_161155,61102,129.88,31.2,14,136.44,7,1
2021,20210404LGNC0,210404_161556,61186,129.73,19.1,14,122.67,7,1
2021,20210404LGNC0,210404_162722,66108,144.45,5.0,1,125.23,7,1
2021,20210404LGNC0,210404_163427,76290,112.95,-16.8,1,133.83,7,0
2021,20210404LGNC0,210404_164007,79192,158.08,-3.5,1,137.62,7,0
2021,20210404LGNC0,210404_164344,77564,98.86,14.8,12,130.35,7,1
2021,20210404LGNC0,210404_164828,61102,162.94,-0.5,5,141.77,7,0
2021,20210404LGNC0,210404_165319,62925,130.05,38.3,13,141.11,7,1
2021,20210404LGNC0,210404_171737,62947,154.63,13.1,1,145.26,7,1
2021,20210404LGNC0,210404_172727,76290,125.07,35.7,14,137.17,7,1
2021,20210404LGNC0,210404_173424,74465,149.12,52.1,14,154.85,7,1
2021,20210404LTSK0,210404_135951,79608,107.55,77.8,13,146.35,3,0
2021,20210404LTSK0,210404_140055,77532,81.63,84.0,13,144.62,3,0
2021,20210404LTSK0,210404_140304,78513,146.48,26.3,14,148.25,3,1
2021,20210404LTSK0,210404_140837,67872,161.71,-6.5,8,145.77,3,0
2021,20210404LTSK0,210404_141435,71564,142.61,32.7,14,145.63,3,1
2021,20210404LTSK0,210404_141530,60523,156.49,0.7,1,146.11,3,0
2021,20210404LTSK0,210404_142331,75847,152.22,33.9,15,145.78,3,1
2021,20210404LTSK0,210404_142622,76267,142.92,6.4,1,135.52,3,1
2021,20210404LTSK0,210404_143509,76812,95.45,-20.2,8,137.37,3,0
2021,20210404LTSK0,210404_143739,68525,149.83,-24.2,5,143.62,3,0
2021,20210404LTSK0,210404_143817,50506,127.64,65.7,13,145.61,3,0
2021,20210404LTSK0,210404_144123,79608,141.71,-3.3,5,145.18,3,0
2021,20210404LTSK0,210404_144413,67893,123.72,20.1,14,143.74,3,1
2021,20210404LTSK0,210404_144648,67872,129.49,43.4,14,144.45,3,1
2021,20210404LTSK0,210404_144857,51817,156.08,24.1,14,135.78,3,1
2021,20210404LTSK0,210404_145243,77532,144.32,22.7,14,130.85,3,1
2021,20210404LTSK0,210404_145356,78513,162.55,14.6,2,145.67,3,1
2021,20210404LTSK0,210404_145810,71564,157.51,-4.3,1,136.43,3,0
2021,20210404LTSK0,210404_150628,75847,116.58,8.7,4,140.08,3,1
2021,20210404LTSK0,210404_150937,76267,158.84,29.2,15,144.06,3,1
2021,20210404LTSK0,210404_151425,76812,151.63,21.0,2,145.46,3,1
2021,20210404LTSK0,210404_151518,67893,141.68,0.4,5,146.25,3,0
2021,20210404LTSK0,210404_152046,68525,143.06,33.8,14,136.75,3,1
2021,20210404LTSK0,210404_152317,79608,165.9,-8.0,1,134.72,3,0
2021,20210404LTSK0,210404_152551,77532,155.12,14.2,12,145.28,3,1
2021,20210404LTSK0,210404_152956,67872,137.28,14.9,14,144.62,3,1
2021,20210404LTSK0,210404_153507,75847,95.59,77.5,13,136.04,3,0
2021,20210404LTSK0,210404_153950,78513,134.0,9.4,1,145.04,3,1
2021,20210404LTSK0,210404_154145,71564,152.5,-16.5,8,134.32,3,0
2021,20210404LTSK0,210404_154342,60523,127.27,-7.6,5,136.86,3,0
2021,20210404LTSK0,210404_155058,62895,150.64,4.2,12,133.54,3,1
2021,20210404LTSK0,210404_160452,50506,142.11,3.8,1,129.16,3,1
2021,20210404LTSK0,210404_160658,79608,148.34,3.6,5,145.14,3,1
2021,20210404LTSK0,210404_161214,67893,145.81,28.2,14,144.99,3,1
2021,20210404LTSK0,210404_161734,67872,152.2,39.4,14,142.84,3,1
2021,20210404LTSK0,210404_162003,77532,134.15,32.0,14,131.44,3,1
2021,20210404LTSK0,210404_162101,78513,164.42,-12.3,5,143.12,3,0
2021,20210404LTSK0,210404_163031,75847,159.09,31.1,15,145.92,3,1
2021,20210404LTSK0,210404_163237,76267,158.62,27.3,15,131.99,3,1
2021,20210404LTSK0,210404_163352,62895,130.17,39.3,14,143.66,3,1
2021,20210404LTSK0,210404_164100,60523,151.68,21.2,15,142.64,3,1
2021,20210404LTSK0,210404_165226,50506,151.57,54.1,14,142.98,3,1
2021,20210404LTSK0,210404_165726,77532,147.41,-20.8,5,142.8,3,0
2021,20210404SSWO0,210404_140305,62415,132.27,31.1,14,153.31,5,1
2021,20210404SSWO0,210404_140344,79402,135.92,12.3,1,152.19,5,1
2021,20210404SSWO0,210404_141316,74163,136.7,47.4,14,143.35,5,1
2021,20210404SSWO0,210404_141425,67304,163.29,14.9,2,143.43,5,1
2021,20210404SSWO0,210404_141950,75125,155.31,-5.8,5,125.54,5,0
2021,20210404SSWO0,210404_143230,78168,143.59,-19.1,5,144.28,5,0
2021,20210404SSWO0,210404_144006,62415,120.81,-10.1,4,149.35,5,0
2021,20210404SSWO0,210404_144901,51463,139.59,19.2,14,127.85,5,1
2021,20210404SSWO0,210404_145721,74540,124.43,1.1,1,150.04,5,0
2021,20210404SSWO0,210404_150305,79365,136.32,18.0,1,143.59,5,1
2021,20210404SSWO0,210404_151038,67341,143.09,19.7,14,126.58,5,1
2021,20210404SSWO0,210404_152342,75566,147.99,3.5,5,137.47,5,1
2021,20210404SSWO0,210404_152612,75125,145.51,59.4,14,142.76,5,0
2021,20210404SSWO0,210404_153053,65362,140.17,-5.1,5,145.29,5,0
2021,20210404SSWO0,210404_155221,67304,148.19,14.3,1,123.57,5,1
2021,20210404SSWO0,210404_155343,67341,158.48,4.7,12,143.07,5,1
2021,20210404SSWO0,210404_162238,79402,142.41,29.0,14,123.97,5,1
2021,20210404SSWO0,210404_162941,67304,156.79,10.7,1,141.86,5,1
2021,20210404SSWO0,210404_163200,67341,130.18,60.4,14,142.05,5,0
2021,20210404SSWO0,210404_163459,75125,165.11,23.1,15,143.04,5,1
2021,20210404SSWO0,210404_163701,78168,152.49,-2.8,1,141.86,5,0
2021,20210404SSWO0,210404_164231,51463,152.76,-16.9,5,113.87,5,0
2021,20210404SSWO0,210404_165005,65362,125.53,46.6,14,149.28,5,1
2021,20210404SSWO0,210404_170027,74540,151.06,2.7,1,143.53,5,1
2021,20210404SSWO0,210404_170649,62415,141.43,44.3,17,142.85,5,1
2021,20210404SSWO0,210404_170805,79402,111.67,72.0,13,144.45,5,0
2021,20210404SSWO0,210404_171057,67304,133.1,-5.1,5,134.51,5,0
2021,20210404SSWO0,210404_171258,67341,127.29,6.8,1,136.19,5,1
2021,20210404SSWO0,210404_171426,75125,128.97,-7.2,8,139.82,5,0
2021,20210404SSWO0,210404_172042,51463,123.63,45.1,14,135.01,5,1
2021,20210404SSWO0,210404_172146,61404,142.05,18.7,2,123.25,5,1
2021,20210406HHSK0,210406_182929,68743,149.56,16.5,14,132.23,3,1
2021,20210406HHSK0,210406_183622,50854,133.23,-1.2,5,134.81,3,0
2021,20210406HHSK0,210406_184044,51817,150.55,-3.5,5,133.21,3,0
2021,20210406HHSK0,210406_191800,76812,147.69,6.0,2,132.42,3,1
2021,20210406HHSK0,210406_192133,50854,133.48,12.5,1,133.49,3,1
2021,20210406HHSK0,210406_193113,51817,149.43,-10.3,5,146.65,3,0
2021,20210406HHSK0,210406_193529,51725,103.09,-15.0,5,132.14,3,0
2021,20210406HHSK0,210406_195612,67893,146.54,-10.2,5,131.06,3,0
2021,20210406HHSK0,210406_201004,62700,156.33,5.8,5,129.31,3,1
2021,20210406HHSK0,210406_201824,76267,160.03,25.7,15,144.93,3,1
2021,20210406HHSK0,210406_202057,62895,131.62,-9.7,5,144.53,3,0
2021,20210406HHSK0,210406_203208,76812,140.04,12.0,14,144.2,3,1
2021,20210406HHSK0,210406_203518,67893,143.69,10.0,1,143.47,3,1
2021,20210406HHSK0,210406_205036,67872,124.53,72.5,13,142.5,3,0
2021,20210406HHSK0,210406_205411,51817,147.01,73.1,13,141.91,3,0
2021,20210406HHSK0,210406_212232,62700,121.46,44.5,14,134.42,3,1
2021,20210406HTWO0,210406_183325,78603,153.04,-15.0,1,143.75,5,0
2021,20210406HTWO0,210406_183552,69652,145.42,26.0,14,145.13,5,1
2021,20210406HTWO0,210406_185525,75125,111.56,45.9,14,146.69,5,1
2021,20210406HTWO0,210406_190137,64646,113.64,10.2,1,127.97,5,1
2021,20210406HTWO0,210406_190631,66606,118.16,9.3,12,118.22,5,1
2021,20210406HTWO0,210406_191552,65362,129.97,-12.6,5,137.07,5,0
2021,20210406HTWO0,210406_192000,79365,99.75,3.4,5,146.27,5,0
2021,20210406HTWO0,210406_193141,74163,124.68,42.9,14,146.62,5,1
2021,20210406HTWO0,210406_193250,67304,147.03,15.9,12,144.48,5,1
2021,20210406HTWO0,210406_194321,64646,137.1,5.2,1,134.95,5,1
2021,20210406HTWO0,210406_194540,66606,138.67,43.5,17,141.96,5,1
2021,20210406HTWO0,210406_194853,78603,129.87,20.8,14,137.82,5,1
2021,20210406HTWO0,210406_200327,69652,123.78,57.8,14,129.11,5,0
2021,20210406HTWO0,210406_202544,74163,116.16,58.3,13,144.82,5,0
2021,20210406HTWO0,210406_202717,67304,147.71,-12.9,5,134.38,5,0
2021,20210406HTWO0,210406_203117,67341,150.86,23.4,3,135.8,5,1
2021,20210406HTWO0,210406_203723,78168,135.37,13.8,1,138.42,5,1
2021,20210406HTWO0,210406_204120,65362,71.8,23.2,5,118.33,5,1
2021,20210406HTWO0,210406_205106,64646,143.67,-2.2,5,126.71,5,0
2021,20210406HTWO0,210406_205320,66606,139.59,13.4,1,120.6,5,1
2021,20210406HTWO0,210406_205412,78603,125.97,13.0,1,124.75,5,1
2021,20210406HTWO0,210406_205837,69652,90.56,-3.8,5,131.41,5,0
2021,20210406HTWO0,210406_212014,67341,142.09,-11.6,5,129.17,5,0
2021,20210406HTWO0,210406_212442,75125,165.05,6.7,12,147.32,5,1
2021,20210406HTWO0,210406_212609,78168,155.86,-8.4,5,149.26,5,0
2021,20210406HTWO0,210406_213257,64646,75.1,53.5,14,138.16,5,0
2021,20210406HTWO0,210406_213346,66606,129.04,13.8,1,125.71,5,1
2021,20210406HTWO0,210406_221742,64646,88.66,1.1,5,142.19,5,0
2021,20210406HTWO0,210406_223547,67341,104.74,48.2,14,142.85,5,1
2021,20210406HTWO0,210406_223712,75125,162.59,38.2,14,128.59,5,1
2021,20210406LGKT0,210406_183637,50165,140.27,16.6,1,129.06,2,1
2021,20210406LGKT0,210406_184546,64868,137.86,-7.9,5,137.61,2,0
2021,20210406LGKT0,210406_184730,76313,126.55,31.0,14,135.09,2,1
2021,20210406LGKT0,210406_184841,51004,126.75,-2.2,5,144.95,2,0
2021,20210406LGKT0,210406_185251,77564,100.28,-21.3,5,128.81,2,0
2021,20210406LGKT0,210406_190119,78548,156.64,-11.8,8,144.81,2,0
2021,20210406LGKT0,210406_190505,79150,141.0,9.5,1,146.98,2,1
2021,20210406LGKT0,210406_190640,79109,157.85,7.2,2,126.89,2,1
2021,20210406LGKT0,210406_190925,66108,155.41,-0.9,5,147.98,2,0
2021,20210406LGKT0,210406_191016,50165,154.39,47.0,14,149.48,2,1
2021,20210406LGKT0,210406_191148,76290,128.07,29.8,14,141.71,2,1
2021,20210406LGKT0,210406_192351,79192,118.05,39.3,14,128.89,2,1
2021,20210406LGKT0,210406_192928,64868,137.92,-11.5,5,142.85,2,0
2021,20210406LGKT0,210406_193601,61102,125.02,3.8,5,129.24,2,0
2021,20210406LGKT0,210406_193857,79109,85.36,46.0,14,145.47,2,0
2021,20210406LGKT0,210406_195554,66108,152.57,4.0,5,145.16,2,1
2021,20210406LGKT0,210406_195811,50165,98.74,16.5,5,141.68,2,1
2021,20210406LGKT0,210406_195912,76290,152.18,-7.9,5,138.85,2,0
2021,20210406LGKT0,210406_201138,77564,148.62,-9.4,5,146.17,2,0
2021,20210406LGKT0,210406_201440,51004,156.37,8.5,1,143.17,2,1
2021,20210406LGKT0,210406_202837,61102,152.45,27.0,2,138.66,2,1
2021,20210406LGKT0,210406_203941,50165,125.22,-8.9,5,137.31,2,0
2021,20210406LGKT0,210406_204957,64868,129.52,25.6,2,144.66,2,1
2021,20210406LGKT0,210406_205318,76313,109.42,35.9,1,133.04,2,1
2021,20210406LGKT0,210406_205914,51004,102.61,8.7,8,115.15,2,0
2021,20210406LGKT0,210406_210301,76290,134.93,37.5,14,119.36,2,1
2021,20210406LGKT0,210406_210535,79192,117.94,-16.6,5,128.98,2,0
2021,20210406LGKT0,210406_210902,68050,142.35,36.4,14,150.12,2,1
2021,20210406LGKT0,210406_211059,78548,140.4,21.8,14,152.75,2,1
2021,20210406LTNC0,210406_183112,77532,139.99,13.4,1,143.87,7,1
2021,20210406LTNC0,210406_183428,78513,118.85,16.8,1,133.19,7,1
2021,20210406LTNC0,210406_183659,71564,117.03,87.1,13,146.23,7,0
2021,20210406LTNC0,210406_183945,62907,146.66,5.2,1,147.96,7,1
2021,20210406LTNC0,210406_184242,76849,147.22,-12.6,8,146.45,7,0
2021,20210406LTNC0,210406_184415,62947,146.41,-5.4,5,149.75,7,0
2021,20210406LTNC0,210406_185509,76232,105.63,63.3,14,146.76,7,0
2021,20210406LTNC0,210406_190244,68525,153.72,-12.7,5,146.86,7,0
2021,20210406LTNC0,210406_191828,79608,146.55,17.1,14,137.93,7,1
2021,20210406LTNC0,210406_192857,71564,138.38,29.9,15,118.86,7,1
2021,20210406LTNC0,210406_193043,60523,131.2,25.1,14,137.08,7,1
2021,20210406LTNC0,210406_194038,62907,126.57,34.7,14,148.21,7,1
2021,20210406LTNC0,210406_195716,76849,127.62,68.1,14,144.26,7,0
2021,20210406LTNC0,210406_195919,62947,118.02,-3.4,5,135.61,7,0
2021,20210406LTNC0,210406_200703,79608,133.4,37.0,14,129.11,7,1
2021,20210406LTNC0,210406_200810,77532,157.69,-1.2,5,120.88,7,0
2021,20210406LTNC0,210406_201420,71564,164.27,-1.6,1,146.15,7,0
2021,20210406LTNC0,210406_201559,60523,100.96,-15.0,5,138.67,7,0
2021,20210406LTNC0,210406_203504,76849,146.53,-1.0,1,150.01,7,0
2021,20210406LTNC0,210406_203811,62947,151.35,43.4,14,134.79,7,1
2021,20210406LTNC0,210406_204453,68525,142.04,-10.2,5,144.84,7,0
2021,20210406LTNC0,210406_204949,79608,157.2,-11.1,1,143.28,7,0
2021,20210406LTNC0,210406_205828,50923,150.48,32.9,15,140.49,7,1
2021,20210406LTNC0,210406_205938,74465,162.37,13.4,12,130.03,7,1
2021,20210406LTNC0,210406_210035,62925,140.7,22.8,2,140.86,7,1
2021,20210406LTNC0,210406_210649,78513,160.12,-0.6,1,138.07,7,0
2021,20210406LTNC0,210406_210845,71564,110.54,-5.5,5,122.03,7,0
2021,20210406LTNC0,210406_213218,76849,95.61,14.2,1,132.81,7,1
2021,20210406LTNC0,210406_213447,62947,150.58,21.2,2,146.06,7,1
2021,20210406LTNC0,210406_214107,79608,91.66,-14.3,5,141.16,7,0
2021,20210406LTNC0,210406_214354,77532,131.11,55.4,14,138.99,7,0
2021,20210406LTNC0,210406_215309,62925,128.23,53.8,14,146.42,7,0
2021,20210406LTNC0,210406_215638,71564,120.24,-10.5,4,135.43,7,0
2021,20210406LTNC0,210406_220029,60523,145.7,12.9,1,145.64,7,1
2021,20210406LTNC0,210406_220756,68525,156.89,28.8,15,146.03,7,1
2021,20210406LTNC0,210406_221249,79608,151.98,32.1,15,119.83,7,1
2021,20210406LTNC0,210406_222805,62907,138.47,15.8,14,145.14,7,1
2021,20210406LTNC0,210406_222901,76849,126.74,38.2,14,129.12,7,1
2021,20210406SSOB0,210406_183325,79402,144.2,4.0,1,139.52,1,1
2021,20210406SSOB0,210406_183654,62404,154.14,-17.5,1,140.08,1,0
2021,20210406SSOB0,210406_184156,61404,142.76,0.9,5,124.96,1,0
2021,20210406SSOB0,210406_184523,79240,106.78,15.5,1,125.93,1,1
2021,20210406SSOB0,210406_184717,69209,117.93,-3.7,5,124.36,1,0
2021,20210406SSOB0,210406_185000,79215,148.33,30.2,14,126.78,1,1
2021,20210406SSOB0,210406_190411,78224,169.17,23.7,15,134.74,1,1
2021,20210406SSOB0,210406_190559,64153,101.36,-7.3,5,126.36,1,0
2021,20210406SSOB0,210406_191808,79402,108.4,-12.9,5,123.55,1,0
2021,20210406SSOB0,210406_192704,79240,147.67,3.1,1,135.3,1,1
2021,20210406SSOB0,210406_193055,69209,157.73,17.8,14,115.02,1,1
2021,20210406SSOB0,210406_193447,51463,146.85,30.2,14,134.82,1,1
2021,20210406SSOB0,210406_193617,61404,146.12,18.3,14,137.54,1,1
2021,20210406SSOB0,210406_193818,75566,152.7,2.4,5,137.86,1,1
2021,20210406SSOB0,210406_194043,79215,169.24,27.6,15,133.48,1,1
2021,20210406SSOB0,210406_200516,62415,136.83,7.5,1,147.7,1,1
2021,20210406SSOB0,210406_200643,79402,137.54,-1.1,8,134.12,1,0
2021,20210406SSOB0,210406_201131,79240,146.51,-7.1,1,134.99,1,0
2021,20210406SSOB0,210406_201533,69209,130.45,30.9,17,137.12,1,1
2021,20210406SSOB0,210406_201808,79215,146.09,39.3,14,142.32,1,1
2021,20210406SSOB0,210406_202510,62404,109.6,10.7,5,147.14,1,1
2021,20210406SSOB0,210406_202659,51463,139.31,44.2,13,147.61,1,1
2021,20210406SSOB0,210406_205129,79240,111.12,51.8,14,145.0,1,0
2021,20210406SSOB0,210406_205638,62415,150.05,-2.1,1,146.17,1,0
2021,20210406SSOB0,210406_210135,69209,158.12,-5.1,1,140.04,1,0
2021,20210406SSOB0,210406_210517,79215,95.35,-15.0,5,121.06,1,0
2021,20210406SSOB0,210406_212904,62404,116.92,-2.7,1,140.95,1,0
2021,20210406SSOB0,210406_213015,51463,154.4,8.5,1,142.27,1,1
2021,20210406SSOB0,210406_213338,61404,139.57,7.0,12,145.48,1,1
2021,20210406SSOB0,210406_213519,75566,145.01,31.2,14,143.16,1,1
2021,20210407HHSK0,210407_183100,68743,107.43,27.0,1,120.03,3,1
2021,20210407HHSK0,210407_184103,51725,147.88,8.2,2,152.08,3,1
2021,20210407HHSK0,210407_185339,51817,159.62,3.5,12,141.71,3,1
2021,20210407HHSK0,210407_185417,75847,144.97,49.3,14,143.84,3,1
2021,20210407HHSK0,210407_191157,62700,146.33,13.4,2,144.68,3,1
2021,20210407HHSK0,210407_191422,51725,158.6,-4.9,5,150.28,3,0
2021,20210407HHSK0,210407_191830,76267,152.83,16.4,14,143.81,3,1
2021,20210407HHSK0,210407_192558,76812,137.67,16.9,2,143.14,3,1
2021,20210407HHSK0,210407_193900,50854,94.92,68.6,14,141.33,3,0
2021,20210407HHSK0,210407_195208,78288,132.13,6.8,12,126.91,3,1
2021,20210407HHSK0,210407_195457,68743,150.43,-4.9,1,129.95,3,0
2021,20210407HHSK0,210407_200604,51725,121.5,30.0,14,128.48,3,1
2021,20210407HHSK0,210407_201535,76812,116.72,-6.6,8,127.39,3,0
2021,20210407HHSK0,210407_203143,50854,138.68,42.1,14,140.06,3,1
2021,20210407HHSK0,210407_204107,75847,140.29,11.1,1,130.65,3,1
2021,20210407HHSK0,210407_204410,76267,147.39,1.6,5,143.42,3,0
2021,20210407HHSK0,210407_205011,78288,133.13,2.6,4,124.79,3,0
2021,20210407HHSK0,210407_210308,62700,129.24,22.8,2,130.53,3,1
2021,20210407HHSK0,210407_210617,69737,158.16,1.6,2,141.79,3,1
