DATE,OPPOSITE,AVG1,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,HBP,SO,GDP,AVG2,PCODE
07.03,NC,0.500,4,4,0,2,1,0,0,1,0,0,0,0,2,0,0.271,61102
07.04,NC,0.667,4,3,2,2,0,0,1,1,0,0,0,1,0,0,0.276,61102
07.05,NC,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276,61102
07.06,KIA,0.667,3,3,1,2,0,0,1,3,0,0,0,0,0,0,0.280,61102
07.07,KIA,0.400,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0.283,61102
07.08,KIA,0.600,5,5,2,3,0,0,1,2,0,0,0,0,0,0,0.289,61102
07.10,SK,0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0.290,61102
07.12,SK,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.289,61102
07.17,넥센,0.000,5,4,0,0,0,0,0,0,0,0,0,1,2,0,0.285,61102
07.18,넥센,0.500,2,2,1,1,0,0,1,4,0,0,0,0,0,0,0.286,61102
07.19,넥센,0.250,4,4,1,1,0,0,1,2,0,0,0,0,0,0,0.286,61102
07.20,두산,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.285,61102
07.21,두산,0.000,5,4,1,0,0,0,0,0,0,0,1,0,0,0,0.281,61102
07.22,두산,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0.278,61102
07.24,삼성,0.667,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0.282,61102
07.25,삼성,0.333,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0.282,61102
07.26,삼성,0.000,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0.280,61102
07.27,KT,0.250,4,4,1,1,1,0,0,0,0,0,0,0,3,0,0.280,61102
07.28,KT,0.600,5,5,0,3,2,0,0,1,0,0,0,0,0,1,0.285,61102
07.31,두산,0.250,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0.285,61102
08.01,두산,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.284,61102
08.02,두산,0.000,4,2,0,0,0,0,0,1,0,0,0,1,0,0,0.282,61102
08.04,SK,0.250,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0.282,61102
08.05,SK,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0.278,61102
08.07,롯데,0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.277,61102
08.09,삼성,0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.280,61102
08.10,삼성,0.500,4,4,2,2,1,0,0,2,0,0,0,0,1,0,0.283,61102
08.11,넥센,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.280,61102
08.12,넥센,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.279,61102
08.14,KIA,1.000,2,2,1,2,1,0,0,1,0,0,0,0,0,0,0.284,61102
08.15,KIA,0.500,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0.286,61102
08.16,SK,0.750,5,4,2,3,0,0,2,4,0,0,1,0,0,0,0.292,61102
09.04,KT,0.750,4,4,1,3,1,0,1,2,0,0,0,0,0,0,0.297,61102
09.05,KT,1.000,4,3,0,3,1,0,0,1,0,0,1,0,0,0,0.303,61102
09.06,NC,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,1,0.300,61102
09.07,NC,0.667,3,3,1,2,1,0,1,1,0,0,0,0,1,0,0.303,61102
09.09,한화,0.500,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0.305,61102
09.11,넥센,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0.304,61102
09.12,넥센,0.000,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0.303,61102
09.13,삼성,0.000,5,3,0,0,0,0,0,0,0,0,1,0,2,0,0.300,61102
09.14,삼성,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.299,61102
09.15,한화,0.000,5,3,1,0,0,0,0,0,0,0,1,1,0,0,0.297,61102
09.16,한화,0.500,4,4,0,2,0,0,0,0,0,0,0,0,1,0,0.299,61102
09.18,롯데,0.333,4,3,0,1,1,0,0,0,0,0,0,0,2,0,0.299,61102
09.19,롯데,0.200,5,5,0,1,1,0,0,0,0,0,0,0,1,0,0.298,61102
09.20,두산,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.297,61102
09.21,두산,0.333,3,3,0,1,0,0,0,1,0,0,0,0,1,0,0.298,61102
09.22,KT,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.295,61102
09.23,KT,0.400,5,5,0,2,0,0,0,1,0,0,0,0,1,0,0.296,61102
09.25,SK,0.250,5,4,0,1,0,0,0,0,0,0,1,0,1,0,0.295,61102
09.26,SK,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.295,61102
09.27,KIA,0.500,4,4,1,2,1,0,0,1,0,0,0,0,1,0,0.297,61102
09.28,KIA,0.750,4,4,1,3,1,0,0,0,0,0,0,0,1,0,0.301,61102
09.29,두산,0.000,4,1,0,0,0,0,0,0,0,0,3,0,0,0,0.300,61102
09.30,두산,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0.298,61102
10.02,KT,0.200,5,5,1,1,1,0,0,3,0,0,0,0,1,0,0.297,61102
10.03,KT,0.250,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0.297,61102
10.06,두산,0.250,4,4,0,1,0,0,0,1,0,0,0,0,1,0,0.296,61102
10.13,SK,0.333,4,3,0,1,0,0,0,0,0,0,1,0,1,0,0.296,61102
03.24,두산,0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.333,61404
03.25,두산,0.000,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0.200,61404
03.27,KIA,0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.143,61404
03.28,KIA,0.750,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0.364,61404
03.29,KIA,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.286,61404
03.30,넥센,0.200,6,5,1,1,0,0,0,0,0,0,1,0,1,0,0.263,61404
04.01,넥센,0.400,5,5,0,2,1,0,0,1,0,0,0,0,1,0,0.292,61404
04.03,NC,0.750,5,4,1,3,1,0,0,1,0,0,1,0,0,0,0.357,61404
04.04,NC,0.250,4,4,0,1,0,0,0,1,0,0,0,0,1,0,0.344,61404
04.05,NC,0.400,5,5,0,2,1,0,0,0,0,1,0,0,1,0,0.351,61404
04.07,SK,0.400,5,5,0,2,0,0,0,1,1,0,0,0,0,0,0.357,61404
04.08,SK,0.500,6,4,1,2,1,0,0,0,1,0,2,0,1,0,0.370,61404
04.10,두산,0.000,4,3,0,0,0,0,0,0,0,0,1,0,2,0,0.347,61404
04.11,두산,0.200,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0.333,61404
04.12,두산,0.500,4,4,0,2,0,0,0,0,0,0,0,0,1,0,0.345,61404
04.13,한화,0.000,5,4,1,0,0,0,0,1,1,0,0,0,1,0,0.323,61404
04.14,한화,0.333,5,3,1,1,0,0,1,1,0,0,1,1,0,0,0.323,61404
04.15,한화,0.500,4,4,0,2,1,0,0,3,0,0,0,0,0,0,0.333,61404
04.17,롯데,0.333,5,3,1,1,0,0,0,0,1,0,2,0,1,0,0.333,61404
04.18,롯데,0.600,6,5,0,3,0,0,0,1,0,1,1,0,1,0,0.351,61404
04.19,롯데,0.500,5,4,0,2,1,0,0,1,0,0,0,0,1,1,0.358,61404
04.20,KT,0.500,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0.365,61404
04.21,KT,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.348,61404
04.22,KT,1.000,4,2,1,2,1,0,0,0,0,1,2,0,0,0,0.363,61404
04.24,NC,0.667,4,3,0,2,1,0,0,1,0,0,1,0,1,0,0.372,61404
04.25,NC,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.357,61404
04.26,NC,0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.363,61404
04.27,LG,0.250,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0.358,61404
04.28,LG,0.200,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0.351,61404
04.29,LG,0.200,5,5,1,1,0,0,1,2,0,0,0,0,1,1,0.345,61404
05.01,SK,0.500,4,4,1,2,0,0,1,1,0,0,0,0,0,0,0.350,61404
05.02,SK,0.250,5,4,1,1,0,0,0,0,0,0,1,0,1,0,0.347,61404
05.03,SK,0.333,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0.346,61404
05.04,한화,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.336,61404
05.05,한화,0.250,4,4,1,1,0,0,1,3,0,0,0,0,1,0,0.333,61404
05.08,KT,0.200,5,5,2,1,0,0,0,1,0,0,0,0,0,1,0.329,61404
05.09,KT,0.400,5,5,0,2,0,0,0,1,0,0,0,0,0,0,0.331,61404
05.10,KT,0.250,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0.329,61404
05.11,KIA,0.400,5,5,2,2,0,0,1,1,0,0,0,0,0,0,0.331,61404
05.13,KIA,0.500,3,2,1,1,0,0,0,1,0,0,1,0,0,0,0.333,61404
05.15,LG,0.333,4,3,0,1,0,0,0,1,0,0,1,0,0,0,0.333,61404
05.16,LG,0.600,5,5,1,3,1,0,0,2,1,0,0,0,0,0,0.341,61404
05.17,LG,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.333,61404
05.18,넥센,0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.329,61404
05.19,넥센,0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.326,61404
05.20,넥센,0.250,5,4,1,1,0,0,0,0,0,0,1,0,1,0,0.324,61404
05.22,롯데,0.000,5,3,1,0,0,0,0,0,0,0,1,1,0,0,0.319,61404
05.23,롯데,0.200,5,5,1,1,0,0,0,0,0,0,0,0,1,0,0.316,61404
05.24,롯데,0.250,4,4,0,1,0,0,0,2,0,0,0,0,1,0,0.314,61404
05.25,두산,0.333,4,3,2,1,1,0,0,0,0,0,1,0,0,1,0.315,61404
05.26,두산,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.310,61404
05.27,두산,0.500,4,4,0,2,0,0,0,0,0,0,0,0,1,0,0.314,61404
05.29,KT,0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.311,61404
05.30,KT,0.000,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0.308,61404
05.31,KT,0.333,3,3,1,1,0,0,0,0,0,1,0,0,0,1,0.308,61404
06.01,NC,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.304,61404
06.02,NC,0.750,4,4,1,3,0,0,0,0,1,0,0,0,0,0,0.312,61404
06.03,NC,0.500,5,2,1,1,0,0,0,1,0,0,3,0,0,0,0.314,61404
06.05,SK,0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.311,61404
06.06,SK,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.305,61404
06.07,SK,0.400,5,5,2,2,0,0,0,1,1,0,0,0,0,0,0.307,61404
06.08,LG,0.000,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0.301,61404
06.09,LG,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.297,61404
06.10,LG,0.500,5,4,0,2,2,0,0,3,0,0,0,1,0,0,0.300,61404
06.12,롯데,0.500,4,4,0,2,0,0,0,0,1,0,0,0,1,0,0.304,61404
06.13,롯데,0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.302,61404
06.14,롯데,0.250,5,4,2,1,0,0,1,1,0,0,1,0,1,0,0.301,61404
06.15,넥센,0.750,4,4,0,3,1,0,0,0,0,0,0,0,0,0,0.308,61404
06.16,넥센,0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0.307,61404
06.17,넥센,1.000,6,2,0,2,1,0,0,3,0,0,2,1,0,0,0.312,61404
06.19,SK,0.000,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0.310,61404
06.20,SK,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.306,61404
06.21,SK,0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.304,61404
06.22,두산,0.600,5,5,1,3,0,0,1,6,0,1,0,0,0,0,0.309,61404
06.23,두산,0.250,4,4,0,1,1,0,0,1,0,0,0,0,1,0,0.309,61404
06.24,두산,0.400,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0.310,61404
06.26,한화,0.250,5,4,1,1,0,0,0,1,0,0,1,0,1,1,0.309,61404
06.27,한화,0.667,4,3,0,2,1,0,0,0,0,0,0,1,0,0,0.313,61404
06.28,한화,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.309,61404
06.29,넥센,0.250,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0.308,61404
07.01,넥센,0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.307,61404
07.04,KT,0.333,4,3,2,1,0,0,0,1,0,0,1,0,1,0,0.307,61404
07.05,KT,0.200,5,5,0,1,1,0,0,0,0,0,0,0,1,2,0.306,61404
07.06,두산,0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.305,61404
07.07,두산,0.333,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0.305,61404
07.08,두산,0.500,6,6,1,3,0,0,0,2,0,0,0,0,1,0,0.309,61404
07.10,롯데,0.333,4,3,1,1,0,1,0,0,0,0,0,1,1,0,0.309,61404
07.11,롯데,0.500,4,4,1,2,0,1,0,1,1,0,0,0,0,0,0.311,61404
07.12,롯데,0.400,5,5,1,2,0,0,0,1,0,0,0,0,1,0,0.313,61404
07.17,KIA,0.500,4,4,1,2,0,0,0,1,0,0,0,0,2,0,0.315,61404
07.18,KIA,0.750,4,4,2,3,0,0,1,2,0,0,0,0,0,0,0.320,61404
07.19,KIA,0.250,5,4,1,1,0,0,0,0,1,0,1,0,1,0,0.319,61404
07.20,한화,0.250,4,4,0,1,1,0,0,0,0,0,0,0,1,0,0.318,61404
07.21,한화,0.000,5,4,0,0,0,0,0,0,0,0,1,0,2,0,0.315,61404
07.22,한화,0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0.314,61404
07.24,LG,0.500,4,2,1,1,1,0,0,1,1,0,2,0,0,0,0.315,61404
07.25,LG,0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.317,61404
07.26,LG,0.250,4,4,1,1,1,0,0,0,0,0,0,0,1,1,0.316,61404
07.27,KIA,0.400,7,5,2,2,1,0,0,1,0,0,2,0,0,0,0.317,61404
07.28,KIA,0.000,4,3,0,0,0,0,0,0,0,0,1,0,2,0,0.315,61404
07.29,KIA,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.313,61404
08.01,NC,0.333,4,3,1,1,0,0,0,1,0,0,0,1,0,0,0.313,61404
08.02,NC,0.667,4,3,0,2,0,0,0,0,2,0,1,0,0,1,0.315,61404
08.04,롯데,0.000,5,4,0,0,0,0,0,1,0,0,0,0,2,0,0.312,61404
08.05,롯데,0.250,5,4,1,1,1,0,0,0,0,0,0,0,1,0,0.312,61404
08.07,SK,0.250,5,4,1,1,0,0,0,0,0,1,1,0,0,0,0.311,61404
08.08,SK,0.500,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0.312,61404
08.09,LG,0.750,5,4,2,3,0,0,0,1,2,0,0,0,0,0,0.316,61404
08.10,LG,0.333,6,6,2,2,0,0,1,3,0,0,0,0,1,0,0.316,61404
08.11,NC,0.667,4,3,0,2,0,0,0,0,0,0,1,0,0,0,0.319,61404
08.12,NC,0.667,4,3,1,2,0,0,1,3,0,1,1,0,0,0,0.321,61404
08.14,넥센,0.000,5,4,1,0,0,0,0,0,0,0,1,0,0,0,0.318,61404
08.15,넥센,0.667,4,3,1,2,1,0,0,0,0,0,1,0,0,0,0.321,61404
08.16,한화,0.000,4,3,1,0,0,0,0,0,0,0,1,0,1,0,0.319,61404
09.04,NC,0.000,5,4,1,0,0,0,0,0,1,0,1,0,0,0,0.316,61404
09.05,NC,0.200,5,5,1,1,0,0,0,0,0,0,0,0,1,1,0.314,61404
09.06,두산,0.500,4,4,0,2,0,0,0,1,0,0,0,0,0,0,0.316,61404
09.07,두산,0.333,4,3,0,1,1,0,0,0,0,0,0,1,0,0,0.316,61404
09.08,KIA,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0.314,61404
09.09,KIA,0.000,5,4,1,0,0,0,0,0,0,0,1,0,1,0,0.311,61404
09.11,한화,0.000,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0.307,61404
09.12,한화,0.000,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0.306,61404
09.13,LG,0.333,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0.306,61404
09.14,LG,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,61404
09.15,KT,0.400,5,5,1,2,0,0,0,1,0,0,0,0,2,0,0.307,61404
09.16,KT,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307,61404
09.18,KIA,-,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.307,61404
09.19,KIA,0.500,5,4,1,2,1,0,0,0,1,0,1,0,1,0,0.309,61404
09.20,넥센,0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.307,61404
09.21,넥센,0.250,5,4,1,1,0,0,0,1,0,0,0,1,1,0,0.306,61404
09.22,롯데,0.333,4,3,0,1,0,0,0,1,1,0,1,0,0,0,0.306,61404
09.23,롯데,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.305,61404
09.25,한화,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.302,61404
09.27,KT,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.300,61404
09.28,KT,0.250,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0.300,61404
09.29,SK,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.300,61404
09.30,SK,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.297,61404
10.03,KIA,0.000,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0.296,61404
10.06,KT,0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.295,61404
10.09,SK,0.500,4,4,1,2,0,0,1,1,1,0,0,0,0,0,0.297,61404
10.13,넥센,0.750,4,4,1,3,1,0,0,0,1,1,0,0,1,0,0.300,61404
03.24,두산,0.250,5,4,2,1,1,0,0,1,0,0,1,0,2,0,0.250,62404
03.25,두산,0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0.250,62404
03.27,KIA,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.182,62404
03.28,KIA,0.400,5,5,0,2,0,0,0,1,0,0,0,0,0,0,0.250,62404
03.29,KIA,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.200,62404
03.30,넥센,0.143,7,7,1,1,0,0,0,1,0,0,0,0,3,0,0.185,62404
03.31,넥센,0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0.194,62404
04.01,넥센,0.400,5,5,1,2,0,0,0,0,0,0,0,0,1,0,0.222,62404
04.03,NC,0.200,5,5,0,1,0,0,0,0,0,0,0,0,3,0,0.220,62404
04.04,NC,0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.205,62404
04.05,NC,0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.213,62404
05.08,KT,0.750,4,4,2,3,0,1,0,1,1,0,0,0,1,0,0.255,62404
05.09,KT,0.400,5,5,0,2,1,0,0,1,0,0,0,0,1,0,0.268,62404
05.10,KT,0.600,5,5,1,3,2,1,0,2,0,0,0,0,0,0,0.295,62404
05.11,KIA,0.200,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0.288,62404
05.13,KIA,0.400,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0.296,62404
05.15,LG,0.000,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0.280,62404
05.16,LG,0.500,5,4,0,2,0,0,0,0,0,0,1,0,1,0,0.291,62404
05.17,LG,0.000,4,2,1,0,0,0,0,0,1,0,2,0,0,0,0.284,62404
05.18,넥센,0.500,5,4,1,2,0,0,0,0,0,0,1,0,0,0,0.294,62404
05.19,넥센,1.000,3,1,1,1,0,0,0,0,0,0,2,0,0,0,0.302,62404
05.23,롯데,0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.299,62404
05.24,롯데,0.750,5,4,3,3,1,0,0,0,0,0,1,0,0,0,0.319,62404
05.25,두산,0.500,5,4,3,2,0,0,1,1,0,0,1,0,0,1,0.326,62404
05.26,두산,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.313,62404
