GYEAR,G_ID,PIT_ID,PCODE,HIT_VEL,HIT_ANG_VER,HIT_RESULT,PIT_VEL,STADIUM,barrel
2018,20180324KTHT0,180324_153412,73113,139.13,7.8,1,130.04,4,1
2018,20180324KTHT0,180324_154250,72443,159.66,-3.0,1,123.63,4,0
2018,20180324KTHT0,180324_154602,79608,122.14,47.3,14,140.87,4,1
2018,20180324KTHT0,180324_155347,67025,147.62,27.7,15,139.18,4,1
2018,20180324KTHT0,180324_155533,74215,164.17,15.1,2,145.43,4,1
2018,20180324KTHT0,180324_155829,76313,138.0,3.0,1,145.01,4,0
2018,20180324KTHT0,180324_160028,74339,155.09,12.5,1,144.41,4,1
2018,20180324KTHT0,180324_160435,73113,114.61,13.1,1,143.66,4,1
2018,20180324KTHT0,180324_162220,76849,40.65,-36.4,16,128.62,4,0
2018,20180324KTHT0,180324_162458,70410,139.99,37.6,17,141.6,4,1
2018,20180324KTHT0,180324_162650,67650,136.33,3.6,1,141.71,4,0
2018,20180324KTHT0,180324_163821,67025,165.54,24.1,15,146.53,4,1
2018,20180324KTHT0,180324_165319,76313,152.5,18.8,14,130.51,4,1
2018,20180324KTHT0,180324_165423,74339,123.88,2.0,5,144.85,4,0
2018,20180324KTHT0,180324_170006,78603,135.24,24.1,14,135.57,4,1
2018,20180324KTHT0,180324_170341,70410,148.53,11.2,2,140.5,4,1
2018,20180324KTHT0,180324_171644,72443,135.85,17.4,1,149.55,4,1
2018,20180324KTHT0,180324_171928,79608,136.05,19.4,14,150.26,4,1
2018,20180324LGNC0,180324_140255,64153,117.69,1.3,5,151.1,6,0
2018,20180324LGNC0,180324_140736,62907,157.86,-8.4,5,142.87,6,0
2018,20180324LGNC0,180324_141759,67935,163.35,-3.8,1,136.04,6,0
2018,20180324LGNC0,180324_143046,61102,166.56,-3.6,5,150.26,6,0
2018,20180324LGNC0,180324_144253,79109,136.59,9.8,1,149.37,6,1
2018,20180324LGNC0,180324_145431,62931,108.48,22.9,1,145.78,6,1
2018,20180324LGNC0,180324_145907,67935,117.57,31.3,17,147.4,6,1
2018,20180324LGNC0,180324_151824,61102,145.32,35.0,14,140.6,6,1
2018,20180324LGNC0,180324_152707,62907,84.79,-19.9,5,146.06,6,0
2018,20180324LGNC0,180324_153049,62931,152.81,20.2,2,142.32,6,1
2018,20180324LGNC0,180324_153155,62947,85.43,-26.5,5,145.14,6,0
2018,20180324LGNC0,180324_153806,64153,123.74,52.3,14,133.02,6,0
2018,20180324LGNC0,180324_154018,72133,150.25,-10.5,1,139.65,6,0
2018,20180324LGNC0,180324_161819,62931,142.32,10.8,1,136.63,6,1
2018,20180324LGNC0,180324_162447,79109,64.73,78.0,13,140.16,6,0
2018,20180324LGNC0,180324_162952,67935,165.65,28.7,15,139.9,6,1
2018,20180324LTSK0,180324_140003,76249,92.8,-32.4,5,143.99,3,0
2018,20180324LTSK0,180324_140603,71564,154.76,8.3,1,147.37,3,1
2018,20180324LTSK0,180324_143215,62895,96.96,45.7,14,140.84,3,1
2018,20180324LTSK0,180324_143607,66838,115.91,28.9,14,142.56,3,1
2018,20180324LTSK0,180324_143923,67598,129.54,66.7,14,135.06,3,0
2018,20180324LTSK0,180324_144058,62556,150.41,6.8,12,144.03,3,1
2018,20180324LTSK0,180324_144927,76812,131.96,14.3,1,142.87,3,1
2018,20180324LTSK0,180324_145156,76802,137.26,-21.4,5,132.24,3,0
2018,20180324LTSK0,180324_150854,67598,176.05,-7.5,1,148.56,3,0
2018,20180324LTSK0,180324_152345,62895,153.37,16.7,2,142.48,3,1
2018,20180324LTSK0,180324_152527,66838,172.63,7.2,1,142.69,3,1
2018,20180324LTSK0,180324_153129,76802,117.97,50.0,13,142.1,3,1
2018,20180324LTSK0,180324_153356,62556,118.33,37.6,14,130.95,3,1
2018,20180324LTSK0,180324_161217,71564,100.74,24.2,1,149.74,3,1
2018,20180324LTSK0,180324_162221,76812,160.95,-1.4,5,147.23,3,0
2018,20180324LTSK0,180324_163413,62556,131.94,69.6,13,145.01,3,0
2018,20180324LTSK0,180324_170013,67598,103.37,66.8,14,121.34,3,0
2018,20180324LTSK0,180324_170457,62895,129.88,52.0,14,135.18,3,1
2018,20180324LTSK0,180324_170603,66838,155.06,27.5,15,146.27,3,1
2018,20180324LTSK0,180324_170932,76802,151.03,3.0,1,141.95,3,1
2018,20180324LTSK0,180324_174306,76249,151.26,26.9,14,145.03,3,1
2018,20180324SSOB0,180324_140644,79402,104.51,9.9,5,136.97,1,1
2018,20180324SSOB0,180324_141018,67450,152.46,1.2,2,146.15,1,0
2018,20180324SSOB0,180324_141121,74540,124.47,80.6,13,138.74,1,0
2018,20180324SSOB0,180324_141646,79240,139.91,48.5,14,138.9,1,1
2018,20180324SSOB0,180324_141736,76267,154.27,15.8,14,130.13,1,1
2018,20180324SSOB0,180324_142123,75566,154.56,22.4,14,142.83,1,1
2018,20180324SSOB0,180324_142600,61404,94.24,31.2,1,145.57,1,1
2018,20180324SSOB0,180324_143704,75334,148.43,-18.0,5,130.57,1,0
2018,20180324SSOB0,180324_144417,79402,137.15,12.2,2,147.65,1,1
2018,20180324SSOB0,180324_144708,62404,117.77,2.9,2,134.99,1,0
2018,20180324SSOB0,180324_145454,75566,126.46,5.8,1,146.62,1,1
2018,20180324SSOB0,180324_145850,61404,147.76,-15.9,5,137.84,1,0
2018,20180324SSOB0,180324_150429,74206,128.12,34.0,14,139.27,1,1
2018,20180324SSOB0,180324_150620,79240,137.57,33.6,14,130.12,1,1
2018,20180324SSOB0,180324_150949,62415,43.23,-7.0,16,145.92,1,0
2018,20180324SSOB0,180324_151052,79402,129.9,33.9,14,113.56,1,1
2018,20180324SSOB0,180324_151818,76267,124.67,66.2,14,138.45,1,0
2018,20180324SSOB0,180324_152540,67450,155.89,-0.9,1,132.92,1,0
2018,20180324SSOB0,180324_153105,75566,144.75,15.6,1,148.28,1,1
2018,20180324SSOB0,180324_153923,75334,163.59,10.5,1,129.99,1,1
2018,20180324SSOB0,180324_154336,77248,129.99,-6.3,5,136.28,1,0
2018,20180324SSOB0,180324_154454,74206,96.46,-31.1,8,130.48,1,0
2018,20180324SSOB0,180324_155046,61404,151.44,-19.1,5,145.96,1,0
2018,20180324SSOB0,180324_155925,62404,157.87,-3.0,5,139.48,1,0
2018,20180324SSOB0,180324_160254,76267,112.07,36.3,14,136.96,1,1
2018,20180324SSOB0,180324_160656,67450,147.16,21.1,14,139.89,1,1
2018,20180324SSOB0,180324_160748,74540,139.51,35.6,14,141.65,1,1
2018,20180324SSOB0,180324_160827,75566,130.9,63.7,13,142.76,1,0
2018,20180324SSOB0,180324_161547,75334,163.76,32.0,15,126.52,1,1
2018,20180324SSOB0,180324_163550,62415,155.0,13.2,1,149.15,1,1
2018,20180324SSOB0,180324_163854,79402,148.56,-1.4,5,147.74,1,0
2018,20180324SSOB0,180324_164349,79240,127.1,36.5,14,141.67,1,1
2018,20180324SSOB0,180324_164911,67450,155.3,-19.2,1,137.64,1,0
2018,20180324SSOB0,180324_165307,75566,162.23,12.8,2,148.3,1,1
2018,20180325HHWO0,180325_140544,76753,133.56,11.2,1,142.31,5,1
2018,20180325HHWO0,180325_142649,68730,158.97,-18.2,1,142.82,5,0
2018,20180325HHWO0,180325_143836,64300,118.68,40.1,14,141.74,5,1
2018,20180325HHWO0,180325_144708,76753,155.35,0.1,1,125.6,5,0
2018,20180325HHWO0,180325_150838,68730,111.25,-13.5,5,120.81,5,0
2018,20180325HHWO0,180325_152221,64300,116.89,24.1,1,140.54,5,1
2018,20180325HHWO0,180325_152948,74163,137.03,-15.7,1,122.76,5,0
2018,20180325HHWO0,180325_153737,76753,152.06,7.6,2,116.56,5,1
2018,20180325HHWO0,180325_154059,62700,165.24,-9.0,1,141.07,5,0
2018,20180325HHWO0,180325_154739,77564,155.06,-3.1,5,133.09,5,0
2018,20180325HHWO0,180325_160625,75125,132.17,34.9,14,140.86,5,1
2018,20180325HHWO0,180325_161606,76753,137.73,23.5,14,122.07,5,1
2018,20180325HHWO0,180325_162302,64300,130.38,-19.1,5,127.21,5,0
2018,20180325HHWO0,180325_162530,77564,147.48,30.5,15,131.93,5,1
2018,20180325HHWO0,180325_163050,62700,153.87,35.1,15,143.25,5,1
2018,20180325HHWO0,180325_163338,68730,51.79,51.7,14,143.49,5,0
2018,20180325HHWO0,180325_170104,74163,90.99,-16.0,5,134.72,5,0
2018,20180325HHWO0,180325_171114,64300,113.31,83.8,13,123.05,5,0
2018,20180325HHWO0,180325_171255,64346,69.89,44.5,14,138.54,5,0
2018,20180325KTHT0,180325_140603,67025,103.12,50.4,14,141.42,4,0
2018,20180325KTHT0,180325_140755,74215,91.84,-17.5,5,142.36,4,0
2018,20180325KTHT0,180325_141101,76849,116.06,31.8,14,113.07,4,1
2018,20180325KTHT0,180325_141258,67650,147.67,-13.3,1,139.56,4,0
2018,20180325KTHT0,180325_141702,70410,150.98,15.3,2,125.65,4,1
2018,20180325KTHT0,180325_142358,79608,160.43,-12.2,1,137.59,4,0
2018,20180325KTHT0,180325_143528,74339,151.29,-5.1,5,128.2,4,0
2018,20180325KTHT0,180325_143608,73113,142.47,37.0,14,142.78,4,1
2018,20180325KTHT0,180325_143920,76849,166.2,-4.4,1,124.11,4,0
2018,20180325KTHT0,180325_144517,70410,110.16,72.2,13,137.73,4,0
2018,20180325KTHT0,180325_144749,72443,134.43,3.6,1,123.11,4,0
2018,20180325KTHT0,180325_145243,79608,139.45,48.5,14,136.7,4,1
2018,20180325KTHT0,180325_150509,78603,111.46,71.9,14,134.77,4,0
2018,20180325KTHT0,180325_150609,76849,150.83,11.8,2,134.78,4,1
2018,20180325KTHT0,180325_151527,67025,128.61,23.2,14,143.01,4,1
2018,20180325KTHT0,180325_152010,70410,84.32,-41.1,5,139.67,4,0
2018,20180325KTHT0,180325_152133,72443,137.57,30.1,14,142.77,4,1
2018,20180325KTHT0,180325_152620,76313,158.87,36.6,15,124.68,4,1
2018,20180325KTHT0,180325_152731,74339,140.39,50.2,14,140.36,4,1
2018,20180325KTHT0,180325_153500,79608,151.18,0.9,1,137.95,4,0
2018,20180325KTHT0,180325_153937,78603,144.93,-10.5,5,139.07,4,0
2018,20180325KTHT0,180325_155152,76849,140.39,11.7,1,105.56,4,1
2018,20180325KTHT0,180325_155236,67650,116.96,10.2,1,103.83,4,1
2018,20180325KTHT0,180325_155354,70410,163.83,12.5,17,134.09,4,1
2018,20180325KTHT0,180325_155548,72443,140.53,-7.6,5,132.57,4,0
2018,20180325KTHT0,180325_155903,79608,122.24,72.7,13,122.81,4,0
2018,20180325KTHT0,180325_160210,67025,150.35,0.6,1,115.42,4,0
2018,20180325KTHT0,180325_160316,74215,124.22,35.1,14,138.99,4,1
2018,20180325KTHT0,180325_160455,74339,144.26,-5.4,8,140.05,4,0
2018,20180325KTHT0,180325_161713,73113,147.71,48.8,14,140.08,4,1
2018,20180325KTHT0,180325_164156,67025,118.01,24.4,14,142.62,4,1
2018,20180325KTHT0,180325_164326,74215,163.44,12.0,2,141.15,4,1
2018,20180325LGNC0,180325_140829,62907,110.5,50.0,14,144.33,6,0
2018,20180325LGNC0,180325_141227,62947,148.72,-10.9,5,130.51,6,0
2018,20180325LGNC0,180325_142602,67935,161.39,15.6,1,143.74,6,1
2018,20180325LGNC0,180325_145255,62907,105.26,16.9,1,143.62,6,1
2018,20180325LGNC0,180325_154714,62907,153.8,-0.2,5,142.03,6,0
2018,20180325LGNC0,180325_155649,67935,166.09,52.9,17,144.65,6,1
2018,20180325LGNC0,180325_161332,62907,148.16,-7.0,5,138.15,6,0
2018,20180325LGNC0,180325_163229,62947,154.99,14.6,14,120.88,6,1
2018,20180325LGNC0,180325_163342,67935,144.4,60.9,14,120.82,6,0
2018,20180325LGNC0,180325_163806,79109,128.76,56.8,14,142.3,6,0
2018,20180325LGNC0,180325_163846,61102,119.75,30.0,14,133.8,6,1
2018,20180325LGNC0,180325_165817,62931,126.57,35.5,14,129.15,6,1
2018,20180325LGNC0,180325_170238,64153,156.74,29.3,15,145.25,6,1
2018,20180325LGNC0,180325_171338,62947,155.28,6.8,1,127.77,6,1
2018,20180325LGNC0,180325_171620,67935,90.71,13.8,8,143.19,6,1
2018,20180325LTSK0,180325_140001,76249,139.35,-4.6,5,139.37,3,0
2018,20180325LTSK0,180325_144134,76812,154.33,1.8,5,143.63,3,1
2018,20180325LTSK0,180325_145039,77532,153.73,-3.2,1,144.04,3,0
2018,20180325LTSK0,180325_145801,62895,158.77,-6.5,5,144.36,3,0
2018,20180325LTSK0,180325_150046,71564,125.65,-1.5,5,136.14,3,0
2018,20180325LTSK0,180325_153002,76249,129.57,0.4,1,143.87,3,0
2018,20180325LTSK0,180325_153049,77532,152.04,32.9,14,143.28,3,1
2018,20180325LTSK0,180325_154147,62895,145.51,-10.3,1,139.07,3,0
2018,20180325LTSK0,180325_154958,71564,138.98,69.5,14,146.86,3,0
2018,20180325LTSK0,180325_155704,66838,120.19,-8.8,5,138.45,3,0
2018,20180325LTSK0,180325_160645,67598,133.9,22.3,14,130.0,3,1
2018,20180325LTSK0,180325_162521,62895,153.41,39.7,15,141.85,3,1
2018,20180325LTSK0,180325_163154,76249,158.16,23.7,2,146.03,3,1
2018,20180325LTSK0,180325_163334,77532,92.43,33.6,14,141.92,3,1
2018,20180325LTSK0,180325_163827,66838,141.41,-0.2,5,133.58,3,0
2018,20180325LTSK0,180325_164503,76812,102.58,-1.3,5,138.9,3,0
2018,20180325LTSK0,180325_164725,71564,96.86,-13.8,5,143.17,3,0
2018,20180325LTSK0,180325_165143,67598,160.94,-7.7,8,133.31,3,0
2018,20180325SSOB0,180325_140105,62415,142.04,12.8,1,140.71,1,1
2018,20180325SSOB0,180325_140539,62404,134.09,12.0,1,123.74,1,1
2018,20180325SSOB0,180325_140840,67450,160.61,6.7,1,131.6,1,1
2018,20180325SSOB0,180325_141303,74540,122.67,11.2,12,130.08,1,1
2018,20180325SSOB0,180325_141439,75566,156.86,21.3,15,141.41,1,1
2018,20180325SSOB0,180325_144110,62415,127.52,-3.4,1,141.16,1,0
2018,20180325SSOB0,180325_144336,79402,158.0,-12.8,5,141.87,1,0
2018,20180325SSOB0,180325_144911,77248,118.78,58.3,14,145.83,1,0
2018,20180325SSOB0,180325_145557,67450,134.15,44.9,14,140.39,1,1
2018,20180325SSOB0,180325_145736,74540,77.42,-21.2,5,130.0,1,0
2018,20180325SSOB0,180325_150027,79240,152.09,-0.5,1,114.98,1,0
2018,20180325SSOB0,180325_150458,76267,155.32,3.4,5,133.93,1,1
2018,20180325SSOB0,180325_151120,75334,99.4,12.7,1,144.69,1,1
2018,20180325SSOB0,180325_151616,75566,112.72,-1.7,5,130.26,1,0
2018,20180325SSOB0,180325_151902,61404,122.29,-14.4,5,131.04,1,0
2018,20180325SSOB0,180325_152238,77248,150.09,10.4,1,144.14,1,1
2018,20180325SSOB0,180325_152727,74206,134.3,-3.3,8,116.58,1,0
2018,20180325SSOB0,180325_152845,79240,133.93,40.0,14,141.75,1,1
2018,20180325SSOB0,180325_153301,62415,151.13,17.3,14,135.7,1,1
2018,20180325SSOB0,180325_153351,79402,124.72,22.0,14,130.22,1,1
2018,20180325SSOB0,180325_153652,76267,158.7,-3.8,5,137.74,1,0
2018,20180325SSOB0,180325_154512,62404,108.26,-7.0,5,134.85,1,0
2018,20180325SSOB0,180325_154701,67450,157.17,-2.0,5,130.21,1,0
2018,20180325SSOB0,180325_154950,74540,128.01,42.5,14,122.6,1,1
2018,20180325SSOB0,180325_155409,75334,141.31,65.1,13,142.0,1,0
2018,20180325SSOB0,180325_155825,75566,157.84,8.7,1,128.16,1,1
2018,20180325SSOB0,180325_160407,61404,96.1,41.6,14,133.84,1,1
2018,20180325SSOB0,180325_161731,79240,139.62,21.4,17,142.33,1,1
2018,20180325SSOB0,180325_162828,79402,130.71,31.7,14,146.89,1,1
2018,20180325SSOB0,180325_162934,62404,154.74,25.4,14,146.5,1,1
2018,20180325SSOB0,180325_164325,67450,118.94,42.3,14,146.58,1,1
2018,20180325SSOB0,180325_164518,74540,148.16,-7.7,5,123.75,1,0
2018,20180325SSOB0,180325_164811,75566,118.31,57.5,14,147.73,1,0
2018,20180327HHNC0,180327_183153,74163,137.18,3.7,1,128.9,6,0
2018,20180327HHNC0,180327_184314,62931,157.43,-12.7,5,118.67,6,0
2018,20180327HHNC0,180327_184421,62947,168.36,21.6,15,143.15,6,1
2018,20180327HHNC0,180327_185203,62700,166.55,3.0,5,127.34,6,1
2018,20180327HHNC0,180327_185549,68730,141.1,30.1,14,135.88,6,1
2018,20180327HHNC0,180327_191311,62907,133.73,0.1,1,139.72,6,0
2018,20180327HHNC0,180327_192011,62947,148.93,69.4,14,128.1,6,0
2018,20180327HHNC0,180327_194546,62700,164.86,4.6,1,134.42,6,1
2018,20180327HHNC0,180327_195218,68730,150.08,8.9,1,118.33,6,1
2018,20180327HHNC0,180327_200253,74163,138.83,17.0,14,142.28,6,1
2018,20180327HHNC0,180327_201728,62931,131.99,39.4,14,140.98,6,1
2018,20180327HHNC0,180327_201859,62947,178.55,-12.2,1,138.88,6,0
2018,20180327HHNC0,180327_202655,76753,149.59,-16.4,5,140.16,6,0
2018,20180327HHNC0,180327_205405,62907,138.69,-13.9,5,142.03,6,0
2018,20180327HHNC0,180327_210809,62931,54.54,-6.5,7,130.61,6,0
2018,20180327HHNC0,180327_211449,67935,111.23,25.6,1,131.09,6,1
2018,20180327HHNC0,180327_212916,62700,149.82,5.1,1,133.9,6,1
2018,20180327HHNC0,180327_213301,68730,153.95,23.6,15,143.28,6,1
2018,20180327HHNC0,180327_213904,74163,141.73,-10.6,1,140.16,6,0
2018,20180327HHNC0,180327_214721,62907,148.11,-6.8,5,145.61,6,0
2018,20180327HHNC0,180327_215756,62700,166.92,-9.5,5,133.87,6,0
2018,20180327KTSK0,180327_183605,63704,126.1,12.6,1,136.02,3,1
2018,20180327KTSK0,180327_185144,66838,154.09,4.3,1,138.75,3,1
2018,20180327KTSK0,180327_185630,74215,113.68,0.2,5,146.18,3,0
2018,20180327KTSK0,180327_185838,76313,131.27,68.5,13,145.66,3,0
2018,20180327KTSK0,180327_185920,74339,159.17,-14.2,5,151.37,3,0
2018,20180327KTSK0,180327_192434,73113,121.33,26.3,14,142.82,3,1
2018,20180327KTSK0,180327_192920,62895,163.02,29.3,15,113.93,3,1
2018,20180327KTSK0,180327_193345,66838,72.16,-20.0,5,116.53,3,0
2018,20180327KTSK0,180327_193915,67025,152.9,23.8,14,150.38,3,1
2018,20180327KTSK0,180327_194005,74215,99.5,-17.0,5,143.09,3,0
2018,20180327KTSK0,180327_194238,76313,136.98,5.3,1,148.04,3,1
2018,20180327KTSK0,180327_194359,74339,136.56,42.1,14,150.4,3,1
2018,20180327KTSK0,180327_194831,76812,109.06,4.4,1,115.54,3,0
2018,20180327KTSK0,180327_195023,63704,155.62,17.6,3,135.5,3,1
2018,20180327KTSK0,180327_200941,66838,155.93,26.0,15,128.76,3,1
2018,20180327KTSK0,180327_201454,76812,126.61,60.0,13,127.26,3,0
2018,20180327KTSK0,180327_203114,73113,122.43,-2.6,5,149.37,3,0
2018,20180327KTSK0,180327_203255,67025,168.42,-14.2,1,140.64,3,0
2018,20180327KTSK0,180327_210455,73113,144.09,35.3,14,142.17,3,1
2018,20180327KTSK0,180327_210923,63704,49.58,39.9,14,119.5,3,1
2018,20180327KTSK0,180327_211239,67025,119.82,-9.8,5,142.64,3,0
2018,20180327KTSK0,180327_211444,76313,164.57,21.8,15,142.46,3,1
2018,20180327KTSK0,180327_211625,74339,171.7,-5.3,5,142.44,3,0
2018,20180327KTSK0,180327_212529,66838,161.73,4.2,4,123.96,3,1
2018,20180327LGWO0,180327_185504,79109,144.02,16.4,1,132.54,5,1
2018,20180327LGWO0,180327_190907,75125,166.79,-9.1,1,150.52,5,0
2018,20180327LGWO0,180327_191029,64300,141.41,57.7,14,148.15,5,0
2018,20180327LGWO0,180327_191738,72133,159.34,21.6,2,130.62,5,1
2018,20180327LGWO0,180327_194923,75125,141.46,-11.3,1,137.66,5,0
2018,20180327LGWO0,180327_195326,64300,125.67,16.4,1,150.62,5,1
2018,20180327LGWO0,180327_200232,72133,86.86,20.7,2,123.65,5,1
2018,20180327LGWO0,180327_200822,64153,146.53,35.9,14,125.55,5,1
2018,20180327LGWO0,180327_202949,64300,48.12,-40.5,16,145.04,5,0
2018,20180327LGWO0,180327_203217,77564,156.06,-5.3,5,133.73,5,0
2018,20180327LGWO0,180327_204115,72133,136.68,41.7,1,126.51,5,1
2018,20180327LGWO0,180327_205447,75125,101.28,-9.2,5,117.1,5,0
2018,20180327LGWO0,180327_210514,64300,149.27,8.2,2,125.68,5,1
2018,20180327LGWO0,180327_214430,64346,95.64,-17.5,1,133.71,5,0
2018,20180327LGWO0,180327_220713,79109,155.69,22.6,14,134.0,5,1
2018,20180327LGWO0,180327_221255,77564,110.29,19.6,1,135.11,5,1
2018,20180327LTOB0,180327_183123,76249,143.18,35.4,14,147.33,1,1
2018,20180327LTOB0,180327_183245,77532,128.26,-8.1,5,128.58,1,0
2018,20180327LTOB0,180327_183657,71564,126.71,17.0,1,148.5,1,1
2018,20180327LTOB0,180327_190410,67598,134.24,-32.9,5,142.39,1,0
2018,20180327LTOB0,180327_191714,79240,159.37,-4.7,2,134.13,1,0
2018,20180327LTOB0,180327_192147,76267,152.97,22.8,2,145.79,1,1
2018,20180327LTOB0,180327_194505,77248,148.75,34.0,14,143.87,1,1
2018,20180327LTOB0,180327_195006,71564,149.87,12.2,5,149.55,1,1
2018,20180327LTOB0,180327_195916,79240,123.95,0.0,1,141.63,1,0
2018,20180327LTOB0,180327_200156,76267,141.85,1.1,8,136.45,1,0
2018,20180327LTOB0,180327_200528,67598,73.35,49.0,14,147.47,1,0
2018,20180327LTOB0,180327_202432,77532,127.91,-8.9,5,142.6,1,0
2018,20180327LTOB0,180327_203439,77248,163.23,14.5,12,129.86,1,1
2018,20180327LTOB0,180327_204531,76267,148.65,8.8,1,145.88,1,1
2018,20180327LTOB0,180327_205114,71564,109.36,3.9,5,126.0,1,0
2018,20180327LTOB0,180327_205559,67598,104.36,-5.2,5,141.72,1,0
2018,20180327LTOB0,180327_212126,77248,160.9,-8.5,1,138.21,1,0
2018,20180327SSHT0,180327_183118,79402,107.29,62.3,14,143.38,4,0
2018,20180327SSHT0,180327_183214,62404,144.62,16.6,14,145.05,4,1
2018,20180327SSHT0,180327_183552,76849,140.11,-21.1,5,135.93,4,0
2018,20180327SSHT0,180327_184453,74540,155.81,-16.1,5,137.99,4,0
2018,20180327SSHT0,180327_184632,75566,137.03,7.1,1,126.56,4,1
2018,20180327SSHT0,180327_185447,79608,129.94,27.6,14,143.42,4,1
2018,20180327SSHT0,180327_191333,78603,97.61,-13.7,5,144.87,4,0
2018,20180327SSHT0,180327_191440,76849,106.27,72.4,13,131.61,4,0
2018,20180327SSHT0,180327_191644,67650,154.38,28.5,15,135.21,4,1
2018,20180327SSHT0,180327_192117,62404,137.34,50.8,14,142.4,4,1
2018,20180327SSHT0,180327_192408,74540,166.07,5.6,12,136.45,4,1
2018,20180327SSHT0,180327_192707,72443,159.82,33.3,15,146.28,4,1
2018,20180327SSHT0,180327_192955,79608,160.09,20.6,15,144.27,4,1
2018,20180327SSHT0,180327_193507,78603,135.78,6.8,1,143.09,4,1
2018,20180327SSHT0,180327_193858,76849,153.71,20.8,2,134.36,4,1
2018,20180327SSHT0,180327_194047,67650,159.66,12.5,1,145.83,4,1
2018,20180327SSHT0,180327_194338,70410,145.97,10.0,2,142.13,4,1
2018,20180327SSHT0,180327_195238,79608,153.01,23.9,15,129.85,4,1
2018,20180327SSHT0,180327_195728,75566,76.01,29.6,14,134.44,4,1
2018,20180327SSHT0,180327_200024,61404,123.74,31.7,14,143.55,4,1
2018,20180327SSHT0,180327_200531,78603,144.84,15.4,14,131.04,4,1
2018,20180327SSHT0,180327_200757,67650,133.31,9.2,1,129.72,4,1
2018,20180327SSHT0,180327_201150,70410,157.03,28.9,15,138.44,4,1
2018,20180327SSHT0,180327_201429,72443,159.37,-1.3,5,129.08,4,0
2018,20180327SSHT0,180327_201950,79402,143.66,44.6,14,140.42,4,1
2018,20180327SSHT0,180327_202040,62404,145.22,-12.3,5,144.78,4,0
2018,20180327SSHT0,180327_210010,72443,163.49,4.1,1,126.21,4,1
2018,20180327SSHT0,180327_211036,62415,132.24,-1.7,8,139.22,4,0
2018,20180328HHNC0,180328_183251,74163,136.79,-2.2,5,142.28,6,0
2018,20180328HHNC0,180328_183448,76753,162.08,-15.0,1,142.21,6,0
2018,20180328HHNC0,180328_184023,62907,106.44,23.6,1,137.45,6,1
2018,20180328HHNC0,180328_184133,62931,124.92,67.1,13,137.53,6,0
2018,20180328HHNC0,180328_185834,68730,154.55,4.7,1,141.57,6,1
2018,20180328HHNC0,180328_191942,76753,148.1,26.8,15,140.96,6,1
2018,20180328HHNC0,180328_192259,62700,119.28,41.3,14,115.95,6,1
