PIT_ID,HIT_VEL,HIT_ANG_VER,HIT_RESULT
200930_142052,147.04,43.1,14
210611_192909,86.96,83.9,13
210610_183701,139.33,18.9,14
190712_202652,130.32,2.7,1
181007_154400,128.4,36.8,14
200804_190145,108.9,-14.6,8
200909_204104,135.89,9.9,1
200924_195004,157.61,16.1,14
190914_175147,150.86,6.2,5
201010_183121,136.83,-14.4,5
200625_202430,129.55,20.0,14
200607_172019,157.19,46.1,14
190717_210413,153.54,12.5,1
200603_183147,156.19,-3.8,1
190829_202919,152.18,38.5,14
190915_140422,116.13,31.2,14
190531_205206,143.54,17.5,14
190510_193132,133.68,22.2,14
181007_161317,123.88,39.2,14
180613_201230,165.33,17.5,2
180426_195441,146.53,12.9,1
200909_194211,153.72,13.2,2
210414_194929,145.34,22.9,2
200929_192150,116.73,33.0,14
190605_213625,157.45,27.3,14
210420_184823,132.93,-14.8,5
210622_212019,140.66,-0.6,5
210409_193458,145.07,-4.5,5
200930_163448,116.35,6.4,8
180919_183711,79.07,26.7,14
210610_205652,121.8,29.7,14
200619_200239,141.36,3.2,5
200628_175320,135.54,7.5,12
200812_213511,135.44,-1.0,8
210512_202948,136.39,9.0,1
180731_202115,134.82,-1.6,5
210602_211730,139.21,61.2,14
210618_190257,137.36,-6.4,5
200718_203317,156.9,28.1,15
180401_141817,76.43,-27.4,8
190607_190359,129.9,3.5,8
180428_193108,91.07,25.1,14
200908_200842,124.76,-7.0,8
200715_210451,115.63,13.9,1
201023_191200,108.3,53.1,14
180527_145504,130.91,27.4,14
180522_153212,154.08,-6.7,4
200716_190313,111.27,28.6,14
190913_163710,154.6,-7.1,5
190630_193550,143.46,5.1,1
190925_202017,143.61,15.0,2
190425_205826,128.62,-6.5,5
200526_210513,147.04,-2.5,8
201015_203725,150.72,-3.1,5
180612_193523,83.59,-27.7,8
180710_210811,156.46,16.8,2
200825_200132,110.61,22.9,14
180720_210313,81.94,-11.2,5
190716_195041,120.99,34.0,14
210609_191551,152.96,20.8,14
190327_214355,152.38,16.0,14
200715_183112,123.34,-9.0,5
190731_222004,131.05,1.7,1
190623_172225,110.03,-10.4,5
210619_193854,110.64,14.5,1
210602_184502,127.67,48.6,14
201008_204402,144.99,-7.4,4
210623_191146,131.23,32.6,17
181012_210911,158.59,19.4,2
190516_194629,144.37,32.6,14
200905_174342,139.4,15.0,14
190529_185138,146.3,37.5,15
190416_183615,150.65,45.7,14
180809_185948,155.38,8.4,12
190508_202939,130.48,29.0,14
180807_192755,146.13,16.1,12
210606_172434,103.28,45.2,1
200512_210641,136.21,22.7,14
200825_205211,139.67,26.1,14
210409_192610,149.53,21.3,14
180424_183906,101.66,-15.2,5
180811_194046,157.78,41.7,14
190712_194306,119.54,-21.1,5
180531_185800,160.3,24.5,15
180516_191406,157.78,24.8,15
190326_224233,152.67,25.3,15
201029_195756,151.82,29.3,15
190528_191001,159.73,-9.8,5
180805_182321,113.0,-11.5,1
180801_201612,154.4,-4.2,5
200711_183841,147.17,12.2,2
200707_193901,103.81,58.6,14
180620_192600,147.75,-2.9,1
200819_200821,114.86,45.0,14
201025_170514,157.58,28.0,15
180404_200814,137.75,24.6,14
201011_165851,135.87,36.2,14
201016_204411,147.36,1.2,8
190811_191315,131.5,42.7,14
180712_202322,136.43,16.2,1
180327_203402,91.31,-22.0,5
200805_184621,124.7,18.8,1
180327_184005,118.33,3.8,1
190705_204547,133.2,19.1,14
190516_184836,150.2,-3.3,5
180504_202605,98.27,10.4,1
180726_205940,106.55,50.6,13
180501_185727,85.68,33.4,1
190523_191412,127.09,7.1,1
180406_183422,138.85,-5.5,5
190616_195354,120.22,38.1,14
190707_195206,114.7,46.3,14
180921_204858,143.84,12.4,1
190427_194342,109.14,69.1,13
200516_194540,144.76,60.5,14
190526_141240,121.83,2.7,1
210626_173937,147.86,-1.5,8
200805_183909,151.21,-4.9,5
210424_175514,153.17,2.8,1
190501_204048,129.43,14.6,1
210414_193129,143.03,24.5,14
210711_185242,118.38,18.9,14
200707_185333,147.96,23.2,2
190609_191117,123.83,-17.6,5
180810_211951,170.47,10.6,1
190529_183327,136.63,-7.8,8
200716_194922,147.69,46.9,17
190327_193930,164.77,25.7,15
210707_190419,126.34,60.5,13
210509_143916,113.49,23.1,1
190507_184309,160.09,24.6,15
210512_201246,132.29,10.4,1
200819_215819,143.53,5.1,5
200904_195408,143.68,48.7,17
180412_191351,40.21,69.2,14
190528_204731,128.97,-5.0,5
180504_185739,117.84,-6.4,5
180724_185447,144.11,12.0,1
210518_193316,136.8,10.0,1
180729_211902,97.12,-2.4,5
180804_185543,124.11,37.7,14
210604_193222,134.58,-7.5,1
180501_204437,130.64,50.5,14
180801_190948,52.47,-7.6,7
200711_205517,125.01,56.7,14
180728_185956,107.31,2.4,1
200819_192443,116.2,28.6,14
201001_165229,132.49,19.4,14
180812_193112,144.61,1.7,1
210620_172943,115.16,81.7,13
180722_203349,149.18,-10.8,8
210616_171205,150.52,11.0,2
200908_200242,117.77,-1.5,5
190704_193903,151.59,66.1,14
180704_193234,111.74,-14.2,5
210704_170412,137.51,63.9,14
190403_195633,148.82,-3.4,2
190524_193817,111.59,65.5,14
210409_194724,117.55,4.6,5
180617_174748,146.76,8.7,1
190330_201015,137.31,-6.4,5
201007_191245,145.95,-18.8,5
180527_151700,74.54,-9.6,5
201003_213357,143.19,-13.4,5
210530_142851,79.77,53.2,13
190628_201706,131.56,-18.2,5
180815_185330,122.66,30.4,14
190709_214820,112.84,0.9,8
201007_200051,143.43,2.4,5
180707_192525,91.46,-22.2,5
210526_215711,133.86,0.9,5
190607_192453,151.39,-13.9,5
210611_205549,155.64,-6.4,1
190430_210623,157.44,-4.4,1
201022_220902,161.75,16.4,2
180427_184002,153.0,20.3,2
201003_140954,98.33,30.1,1
180331_184022,114.7,54.8,14
200708_184529,136.89,-10.7,5
190327_193908,159.31,-13.0,8
210502_145935,117.34,33.9,17
190822_192615,83.94,-14.8,5
200630_190258,150.92,34.3,14
210505_175701,155.84,-4.4,8
190410_195730,147.57,47.6,14
190331_163419,149.43,-3.8,1
190501_192333,153.37,7.1,12
210406_213015,154.4,8.5,1
180414_181234,148.9,19.9,14
190618_191422,119.16,42.8,14
190801_195041,135.07,19.7,14
190413_185618,151.11,11.9,2
200814_201023,132.91,38.9,14
180407_194435,134.59,-5.8,5
200722_210120,67.41,34.4,14
200626_184922,152.7,-8.3,5
210522_174614,151.99,-1.1,1
190424_193320,136.96,-16.3,5
190416_184146,139.62,14.3,1
210626_173816,152.11,6.7,2
190808_201522,123.14,-4.8,1
181003_165256,154.94,-4.5,1
200729_195137,117.15,23.2,17
200623_203558,144.45,46.4,14
190510_194740,143.97,4.8,1
200917_194421,122.72,21.3,1
190806_185901,118.11,-7.7,4
180930_143134,116.62,-13.4,5
200805_212421,145.67,0.3,4
200606_140546,121.46,-4.4,5
200823_184528,130.75,46.4,14
200513_211223,120.24,-3.0,5
200915_185609,121.12,45.5,1
190910_195928,149.04,7.8,1
200912_200758,154.11,4.3,1
201028_193925,113.83,15.1,14
180524_212525,137.23,14.1,1
200913_140708,126.38,62.1,14
190528_195254,141.55,-14.8,4
200707_190828,143.27,-19.8,5
180718_192522,152.44,25.1,14
200613_194236,148.14,18.5,2
200509_183133,160.81,-3.3,1
200505_143636,155.65,-8.8,5
200521_201927,143.32,44.4,14
200814_203239,47.99,-33.4,5
200516_185337,136.3,26.0,14
210613_172121,120.68,-6.0,8
180510_185516,139.55,33.5,14
180328_211349,163.15,26.1,15
200625_200034,155.08,11.7,1
210610_213614,159.69,-3.7,1
180424_210623,152.63,28.4,15
210526_195926,155.27,-5.6,1
200610_202054,140.43,7.6,1
200605_184030,156.12,11.2,1
190913_141512,126.9,25.9,14
180622_183214,103.52,14.4,5
190410_183419,106.69,-11.9,8
190918_192807,79.15,45.4,14
200517_160542,142.97,10.5,1
180401_143549,147.1,5.1,12
190424_195621,118.96,56.8,14
190406_180846,142.42,27.2,14
180601_200134,144.54,-9.5,4
200609_202623,151.52,-11.3,8
190528_210214,150.98,19.0,2
190424_192844,140.5,22.4,14
190518_165926,127.36,-2.0,5
180929_181839,130.78,-3.8,5
210602_191211,102.69,35.9,14
190331_145027,135.8,3.8,5
210530_155207,84.85,7.8,5
180909_171832,86.33,-23.8,5
210613_184954,110.47,3.6,1
200521_195752,132.86,21.0,14
201002_143024,107.45,35.9,14
210520_183526,161.61,24.4,15
200524_175931,130.35,0.1,1
210624_213819,143.38,23.1,14
210613_171245,110.43,17.9,1
180427_205401,122.31,6.6,1
180601_194701,114.93,70.1,14
200927_155827,147.04,27.5,2
201001_141340,125.08,-0.3,5
210702_203725,116.07,29.1,1
200714_210246,130.34,70.6,14
210516_161823,86.91,-17.7,5
200807_184436,133.17,21.9,14
180424_193725,83.6,41.5,14
200908_201157,149.02,34.0,14
180511_185213,87.65,-21.1,4
200506_195854,129.32,-17.8,5
210506_212633,162.67,12.9,2
200602_193237,118.88,9.1,12
201018_164146,144.67,18.6,14
200923_185626,134.27,-4.0,5
200927_150250,130.56,-16.7,5
180530_211533,113.5,8.0,5
210603_201147,158.42,6.7,12
180624_171806,142.68,27.0,3
190905_193837,140.17,4.9,12
180928_210223,143.18,26.8,15
210528_213422,137.67,21.6,2
190331_152811,163.84,36.9,15
190514_200032,114.65,77.6,13
181014_154303,165.99,37.2,15
181007_154410,140.61,-8.8,5
200925_211541,140.45,4.6,12
180703_213713,141.94,-0.9,5
190529_184637,109.81,77.8,13
200521_190730,155.76,32.1,14
180508_203540,117.24,78.7,13
190703_201333,160.98,-2.6,5
201017_175224,133.68,-4.2,5
190412_185502,119.31,0.2,5
180930_145932,143.52,42.5,14
190706_192456,158.64,27.3,15
180425_210503,123.8,-8.9,8
190928_183701,161.74,-2.6,1
200619_184338,118.36,44.5,14
180417_201927,135.97,13.0,1
210528_185422,140.42,7.7,1
200519_185236,148.29,-7.9,5
180914_193927,127.0,-0.1,8
190607_212912,128.11,56.4,14
180712_190848,157.22,30.7,15
190528_220516,140.91,16.0,12
180504_185457,152.69,10.1,2
210519_173952,157.71,12.0,1
180905_202658,130.23,2.8,1
210513_203520,121.96,21.0,2
190731_223248,163.33,4.2,12
180622_195315,146.91,-8.1,5
180905_192043,149.06,8.7,1
210702_194812,148.14,7.9,1
210619_191949,134.13,53.1,14
190821_194457,154.08,1.9,5
210422_193336,135.32,26.0,14
180621_184522,151.51,-3.6,5
180429_152716,130.33,12.5,1
190405_202833,99.74,18.9,1
180707_203926,148.31,12.8,2
190409_185532,163.48,-11.9,5
210410_175512,153.16,21.4,2
210518_210637,159.92,2.0,5
180919_190243,152.05,34.0,15
180613_195139,151.97,11.3,1
210602_194508,149.77,-12.6,8
190521_193511,119.33,-8.5,5
200613_190156,96.53,27.2,1
180809_210932,131.64,21.7,1
200913_154105,143.39,-13.6,5
200523_175356,150.37,10.9,2
200510_145632,146.11,21.8,2
180329_184548,120.54,63.7,14
200607_185548,131.33,64.5,14
190623_174921,143.59,15.1,14
200508_210031,168.58,8.0,1
180622_193546,84.64,-27.9,5
200904_191522,131.22,26.2,2
210411_153622,116.1,65.8,14
180501_194324,151.86,22.1,2
210616_200549,147.38,2.2,1
180602_191126,158.73,17.5,1
200825_194217,133.95,14.3,1
201001_153257,120.48,9.5,5
190420_175247,137.78,2.5,12
180614_185100,112.33,13.8,12
210606_205038,151.47,13.8,2
190519_144134,118.03,-9.8,5
180703_200227,160.65,-0.3,2
201014_191426,129.06,36.0,14
190430_185944,123.02,-11.3,5
180509_185532,136.4,20.8,14
180907_212013,142.92,4.8,1
190602_201617,128.65,35.8,14
201017_195613,116.19,-14.6,5
190524_183122,134.2,15.5,1
190803_204227,146.98,-15.6,5
190807_192914,135.13,-16.4,5
190827_204922,135.81,9.3,1
180610_193511,104.57,-10.2,5
180515_213913,140.12,-5.2,1
190901_145346,112.51,24.7,1
190327_183240,151.18,2.4,1
180710_195659,156.87,-7.5,8
200531_180823,90.75,46.4,14
190402_190527,157.12,26.0,14
200913_154456,129.0,1.3,8
200519_190457,140.65,22.6,14
180328_205021,118.22,-5.5,5
190823_193154,153.9,10.4,1
210627_193629,153.57,29.8,15
190607_193536,130.11,44.2,14
190913_164432,149.84,40.2,14
190523_194738,154.64,34.5,14
210622_211813,133.27,20.7,14
200815_201523,142.89,-12.6,5
210709_215318,147.69,33.2,14
190702_195421,131.23,72.9,13
190414_170334,136.94,5.9,1
180426_205002,164.64,13.5,12
190502_200519,166.77,18.6,15
200718_194150,168.79,-4.7,5
180502_203304,151.76,2.1,1
180414_171045,139.09,-13.8,5
180706_212358,145.61,52.9,14
210424_173140,124.32,25.3,14
190728_191635,156.64,0.4,5
180720_211937,157.93,-8.7,1
190511_200417,88.32,-17.4,5
201020_194504,144.12,40.8,14
200526_184001,98.76,-13.9,5
200625_165150,125.73,32.7,14
180629_213622,43.02,62.1,13
180809_192210,142.23,38.6,14
180724_193515,48.77,-33.0,5
190704_212436,144.54,-2.9,1
200923_185006,149.69,-6.9,5
200510_150134,122.82,45.5,14
190620_190140,111.64,-1.5,5
180529_195252,118.2,80.6,13
190516_201106,153.02,-11.9,5
210422_200542,122.93,25.6,14
190613_185936,127.91,-3.0,5
200707_184215,144.77,-19.6,1
190529_184055,128.4,-9.3,5
190728_180344,98.57,60.9,14
200830_180729,130.51,14.9,1
210619_170549,129.07,9.5,12
200711_175853,159.63,19.4,2
200528_213805,153.53,-9.4,1
201007_164825,157.82,19.4,14
180613_183106,167.53,19.1,15
190829_192436,111.25,30.4,2
190417_183403,158.51,-3.6,5
200611_172756,152.21,45.2,14
180622_190959,161.79,9.8,1
190522_183452,140.25,57.0,14
200530_170418,127.89,30.6,14
180520_163004,151.85,30.7,15
180525_204244,92.68,80.7,13
201030_184815,103.54,-11.4,5
190816_213314,140.34,-9.5,5
210418_165038,139.3,67.5,14
180919_213038,124.3,52.5,13
190625_212415,172.14,6.4,12
180406_201056,103.1,43.7,1
180610_174426,149.92,-11.3,5
190413_201510,166.84,-3.8,5
190919_190139,113.66,38.3,14
200625_170152,130.28,7.0,5
190601_194003,138.25,18.6,1
190405_195721,121.42,45.4,14
210620_183429,72.4,38.9,14
201016_211620,112.89,-24.9,5
200930_142552,134.26,17.8,14
180925_164353,151.9,25.6,2
200709_194955,150.74,-11.4,5
200811_212405,157.65,24.1,14
200805_230525,151.83,-13.5,4
200527_191528,153.65,10.3,1
190807_184715,150.27,-1.0,4
200616_202541,106.56,37.8,14
180704_193004,78.26,51.4,13
190502_225100,147.76,-0.6,2
200508_213426,157.42,-4.4,1
180415_160405,160.61,-10.1,5
210506_202125,156.58,-4.1,5
200523_144045,131.52,2.3,5
180510_205757,92.01,-16.5,5
201001_150404,121.82,-3.5,5
200604_193512,151.7,-18.1,8
200828_204147,148.31,46.0,14
190329_205952,158.37,-9.5,5
180413_201143,164.51,-3.7,5
180518_192256,113.05,-17.1,5
180904_191140,131.3,7.0,12
210508_183706,117.24,9.1,5
200801_213251,132.86,10.1,1
180810_213615,116.97,-2.1,8
190612_204535,148.55,18.2,14
210512_194246,117.5,27.9,14
180511_193220,131.6,67.1,14
180908_192129,140.61,64.1,14
200625_213045,124.48,20.1,14
200913_180039,134.39,-0.9,1
190530_213341,114.62,48.2,1
200726_173327,158.58,24.8,15
180527_141245,137.6,17.5,14
210527_200943,139.89,16.6,14
200903_212314,82.65,5.9,5
200719_173432,149.93,9.9,1
210611_205754,151.88,10.5,1
190501_201647,145.75,-2.6,1
180328_213004,136.22,42.3,14
180919_183111,114.69,0.2,5
180425_195732,163.54,8.2,1
200924_215114,127.43,35.6,14
190428_142039,157.76,16.8,2
200927_141436,118.69,-11.7,5
210404_155222,155.84,12.0,2
180418_195054,77.54,-35.5,5
210527_194746,146.9,-6.3,5
180922_173549,124.55,31.9,14
190503_202941,149.59,15.4,1
180403_195315,170.21,-3.1,1
200612_203418,115.22,-2.3,5
210613_150924,137.62,41.5,14
200819_193733,125.12,2.8,1
200909_154831,96.63,25.8,1
201014_192014,137.85,-9.8,1
180812_202814,151.41,-21.5,5
190629_193851,59.9,18.4,5
190915_140821,133.91,14.5,1
180422_160147,147.31,22.1,2
190424_203405,151.15,23.4,2
200917_210507,143.91,36.3,14
210407_184007,149.42,-3.7,5
210413_202244,134.23,13.1,1
210620_170806,96.67,52.6,14
210615_205342,155.86,2.5,4
180911_215735,99.71,-15.0,5
190827_210700,129.8,39.2,14
210501_213846,95.25,64.5,13
210627_202046,152.58,-20.8,5
180328_203915,136.03,35.0,14
200909_192408,144.15,-5.0,8
190924_185145,144.03,28.2,14
200815_172215,118.58,62.8,14
200625_200527,113.06,38.7,14
210623_191402,93.95,25.2,14
180504_191324,148.37,26.4,2
200523_182750,154.71,5.5,1
190505_145136,134.02,28.3,14
200919_185829,108.66,16.5,1
200625_193433,130.3,25.1,14
201014_210515,146.58,-2.7,5
180530_192527,162.69,4.8,12
210619_145223,154.61,-1.4,5
190707_185628,138.91,52.9,13
190703_200657,134.06,32.9,14
200606_195437,125.49,59.1,14
180804_204528,163.67,-3.4,1
190608_180525,157.78,11.4,1
190614_183102,144.65,43.0,14
200713_205640,157.97,14.3,12
180814_192659,132.2,37.5,14
180623_200259,132.49,34.7,14
180922_185100,160.69,-4.0,1
180628_194339,154.63,4.8,1
200908_204956,156.26,18.2,2
180725_191022,114.97,26.4,1
200716_185809,121.66,41.0,14
190831_212213,128.16,-4.9,5
190912_175642,97.45,18.8,1
180527_163011,80.99,-12.0,5
180526_193447,152.55,10.5,1
190730_183348,130.73,-5.7,8
180427_192850,134.76,-5.9,8
200704_205819,140.98,34.9,14
180707_205444,136.52,43.3,14
200709_215034,77.69,30.6,14
180417_194507,147.72,-6.1,5
190913_145144,138.98,45.7,14
200801_194839,148.96,7.3,12
190511_190914,154.9,16.5,14
180916_163054,123.19,38.2,14
180505_142553,122.69,17.9,1
190405_192259,146.36,-13.7,5
180606_144502,123.34,48.4,14
190531_184554,141.4,30.4,14
180708_212403,116.06,-9.0,5
180718_211047,149.56,-9.6,1
180608_184935,91.65,-32.9,5
210411_171611,130.86,-1.3,5
190813_202113,108.8,-3.8,5
200619_201503,155.52,21.7,14
210517_183313,136.72,31.4,14
190622_172542,140.68,-11.7,5
200903_201809,140.75,39.6,14
210613_144245,132.83,35.9,14
200915_191600,106.51,-16.6,5
190516_204539,149.87,-13.2,5
180802_212921,153.73,-10.1,5
201016_212915,144.54,24.4,15
200614_171214,149.38,-3.3,5
210404_163055,119.16,17.9,1
210518_195914,139.34,23.1,2
180710_195657,115.19,24.8,1
181010_200040,135.72,73.2,13
210527_204345,136.31,-24.2,5
190718_184714,165.36,-8.1,8
181013_191638,128.82,7.8,5
180926_160608,152.47,59.9,14
180522_170809,123.35,35.8,14
210612_192007,141.13,34.8,14
180527_140320,147.72,34.7,14
210511_193255,144.26,-12.9,4
210408_191657,122.37,54.3,14
180607_192009,164.22,11.7,2
180613_201008,129.77,8.0,1
190510_204035,142.57,-8.7,5
210512_184047,63.07,-3.7,5
200912_191554,130.93,-21.4,5
190908_142214,128.96,30.1,14
180905_195430,153.77,39.4,14
190827_202752,115.7,74.1,14
200927_153512,145.09,11.0,1
190602_182956,135.91,18.9,14
200815_204857,131.09,-10.3,5
180703_202524,155.01,26.4,17
200728_222547,131.13,36.5,14
180727_213106,112.03,23.0,1
200826_202109,141.68,58.9,14
180615_205334,106.95,15.9,2
210602_203409,113.49,-8.4,5
180704_191325,153.3,13.2,12
190816_200528,107.27,6.4,1
200508_203855,156.45,17.7,2
200724_192416,167.82,-9.8,8
190709_214314,126.43,-2.1,1
180608_203137,151.34,23.4,2
180905_200601,103.75,30.6,14
200916_210743,139.55,8.4,1
200830_173535,131.18,40.0,13
210511_185649,161.33,1.0,5
190620_195432,142.89,29.2,14
200801_200838,129.78,68.4,14
201023_192008,147.25,55.3,14
200917_201135,144.12,-4.0,1
180729_191632,104.53,30.8,1
180501_192438,100.22,-15.4,5
210709_212819,129.13,-1.8,8
210627_170757,150.82,10.6,1
200510_140423,115.94,16.5,1
180731_202337,91.16,35.9,1
180608_184158,146.19,19.0,1
181013_185617,125.27,51.8,14
190628_201606,113.04,-1.5,1
180802_215532,122.55,27.1,14
210429_201913,134.15,18.7,14
210526_203112,150.2,2.5,1
201010_193543,122.08,34.8,14
200924_194543,114.25,85.4,13
180525_214311,157.61,13.5,14
180623_190941,129.85,23.9,14
210630_212144,117.42,42.4,14
190412_202554,144.95,15.8,14
200918_194846,112.89,53.5,17
190628_201925,163.23,-1.0,1
190714_213008,156.44,25.2,15
200709_204532,144.57,23.6,14
210418_154553,146.46,-5.1,8
201009_184456,165.81,17.6,14
210519_171249,152.33,-1.1,1
190808_202926,99.72,-8.2,5
