PIT_ID,HIT_VEL,HIT_ANG_VER,HIT_RESULT
180907_200325,106.32,-14.7,5
190503_183846,156.87,27.5,15
190718_212147,140.32,22.5,2
200920_173345,158.18,-5.9,1
201007_172456,156.45,36.0,15
190428_173152,156.52,17.0,2
180719_201244,151.32,23.1,14
180909_142230,132.59,12.4,1
180622_200808,143.14,14.4,1
200809_170055,138.26,-12.2,5
190608_183626,131.06,51.4,14
210620_173846,145.58,46.4,14
210509_203544,101.69,17.6,1
210423_201758,108.78,51.9,14
190727_190256,137.85,-18.4,5
190914_174111,126.83,18.5,14
181007_164852,96.59,43.5,1
210627_192450,127.66,0.1,1
200617_211214,124.82,36.0,14
210702_203547,144.11,52.1,17
200613_183701,141.8,8.0,12
180413_191136,131.14,-0.7,5
180622_192625,145.95,2.3,1
190404_194107,109.05,71.3,13
190525_175410,156.26,2.1,1
200924_202930,140.6,-15.4,1
180601_211729,153.8,-7.7,5
180815_202252,131.75,58.5,14
190407_151620,141.4,-3.9,5
200714_185959,150.45,31.1,15
200611_204246,137.0,16.2,14
210521_194753,162.79,27.8,15
200807_201944,131.43,7.8,12
180511_190227,133.3,19.3,17
190526_140450,149.07,16.1,14
190915_154753,116.47,38.4,14
180616_194245,146.32,23.4,2
210406_204410,148.33,22.5,14
200721_203115,147.9,25.3,15
210429_194239,149.39,49.2,17
190920_184947,102.34,72.0,13
190831_185744,147.71,13.2,1
190828_205923,89.67,-24.0,5
190324_172059,134.92,-4.9,5
210609_195243,137.75,7.0,1
190430_214756,112.2,47.5,14
200824_185746,122.16,42.7,14
200707_210856,148.89,24.1,15
200515_193729,149.55,27.4,14
210616_184020,149.45,-5.9,5
200703_193346,149.54,-15.3,1
210629_211035,143.7,15.8,14
190510_201507,107.92,38.4,1
200907_191849,147.75,23.9,15
190525_173517,158.02,16.5,17
190508_185608,109.72,-13.8,8
200620_193805,133.01,20.1,14
180906_200804,145.67,43.7,17
200711_200239,99.29,59.4,14
200716_204728,139.91,14.7,1
210529_160523,128.52,62.8,14
190404_190217,138.58,6.4,5
180325_155825,157.84,8.7,1
210407_210544,142.45,19.1,1
180504_195801,97.58,-15.0,5
200714_195632,147.72,20.4,14
180808_202326,123.22,35.5,14
210514_200853,136.37,47.3,17
190718_194042,146.91,25.3,14
201006_210630,144.22,63.6,14
180406_192925,143.17,17.8,2
180808_183122,100.26,-18.4,1
210605_180612,141.96,63.2,14
180725_213627,100.75,-12.4,5
180812_183134,134.78,0.0,5
180329_185750,149.85,-0.3,8
190806_212102,136.09,35.5,14
201015_200849,147.47,27.4,2
190815_180337,125.53,59.5,14
210506_195525,138.5,7.4,1
190714_203117,142.48,5.4,12
190512_162053,155.96,32.2,14
210701_183953,135.04,34.4,14
210630_212220,140.65,40.8,14
190810_181036,138.91,35.4,15
210417_190718,147.78,-15.1,5
180413_185832,131.56,46.8,14
190530_200846,154.15,-15.0,5
210626_144128,125.23,25.2,14
190411_192333,109.63,17.9,1
190517_182921,93.57,-0.7,5
180613_205309,155.54,-0.9,1
190611_193026,85.34,49.9,14
180918_195733,144.54,38.7,15
200820_211035,113.36,74.7,14
200627_200122,147.46,28.0,15
180918_191103,99.03,20.6,1
210512_183052,113.22,-5.7,5
181013_171243,153.76,-10.4,5
180807_200125,147.4,27.2,15
210421_213235,152.1,-9.1,5
180811_204445,147.05,25.2,2
180426_192950,149.06,26.5,2
210512_200127,107.96,65.0,14
190503_204606,134.59,10.5,1
180406_210830,145.89,16.9,2
190913_164529,139.1,49.0,14
180629_193400,127.42,18.6,14
200517_153818,122.18,44.3,14
210704_181730,135.86,12.0,1
200717_211909,88.35,34.6,2
180329_205926,161.83,-6.3,1
190716_185834,139.0,-3.3,8
200822_204429,141.05,55.5,14
200912_183726,151.23,2.2,1
180905_183128,129.6,4.7,5
190615_171536,127.23,-4.3,5
190604_203956,149.18,48.9,14
190515_210032,155.08,-2.7,5
190713_191308,160.28,16.7,14
210704_200646,150.62,33.9,2
190707_182347,154.02,1.2,1
200617_190718,116.56,6.6,5
190809_214751,108.6,7.7,4
210605_184420,140.1,3.6,4
190406_200022,144.03,-16.8,5
210629_191703,127.78,36.7,14
210424_161802,141.7,-2.6,1
200904_185144,135.16,-7.3,8
180510_213839,139.53,36.1,14
200822_202236,111.11,-17.0,5
201010_165949,122.79,16.5,1
180721_182430,168.79,-9.2,5
200904_204812,153.37,35.0,15
190326_204905,135.41,18.3,2
200521_205510,102.22,3.7,5
200619_222721,152.59,-3.5,5
190501_185046,129.52,49.1,14
180724_184822,107.24,-6.8,5
200812_200856,152.76,-10.0,5
180605_200527,155.51,19.6,2
200618_192913,107.59,8.2,8
200923_194041,152.82,0.9,5
200812_195151,122.28,-7.8,5
210415_185200,130.92,60.1,14
210625_192659,137.99,24.0,14
200910_205013,110.13,33.8,1
180501_184515,127.4,0.6,8
210407_213522,118.84,3.9,5
190417_194217,134.48,24.3,2
200519_200601,142.33,13.7,2
200731_185607,147.03,18.0,14
190803_200544,94.44,86.6,13
200705_183719,148.34,4.1,1
210604_191951,147.37,15.2,1
190630_192142,151.34,44.2,14
201023_205408,119.66,0.0,2
180418_185210,170.06,0.5,1
190815_182518,111.79,25.3,1
200901_212645,115.25,9.1,1
200905_191215,127.82,4.7,1
200731_205702,143.96,31.1,14
190419_190843,116.7,40.7,14
180629_192348,142.69,51.7,14
190914_173754,128.38,11.1,1
200621_185941,155.19,1.0,5
200804_201334,165.67,-7.3,1
190809_191516,123.01,3.6,12
180815_200331,131.09,-4.6,5
180414_193257,140.94,0.2,5
190903_193123,82.93,11.6,4
200514_193444,161.26,22.9,2
210519_143642,147.27,33.9,15
201016_192526,130.32,19.0,1
180511_203258,142.01,-0.2,1
180816_203032,148.64,-7.4,5
201014_192124,107.9,-25.8,5
200904_193000,143.65,-6.5,5
180920_203708,118.66,44.4,13
190525_191515,102.05,-6.0,8
210502_170523,119.38,33.0,14
180928_192547,70.81,-17.4,5
210430_211450,117.32,28.5,1
190526_141420,152.1,6.2,2
200625_170824,138.57,42.3,14
210505_162346,132.25,25.6,14
180928_183650,119.13,-5.5,1
210509_145159,136.62,36.3,14
200814_190844,152.79,6.8,1
180414_185943,122.52,26.7,14
180522_151750,153.61,28.9,14
180920_215959,163.94,11.3,14
200617_210606,149.37,0.1,8
200521_203328,126.31,-4.3,5
190811_174318,135.61,13.7,1
200521_204611,148.33,19.5,14
210514_213617,155.39,-4.0,1
190416_214440,139.51,54.5,14
210417_192807,57.36,20.6,14
210528_193249,142.46,-4.9,5
190823_184903,103.19,86.6,13
201011_154556,142.68,35.8,14
200919_203257,117.28,52.3,14
190507_200011,129.89,61.3,13
201014_185429,161.79,22.8,15
210428_185632,119.82,4.0,1
180421_180543,130.22,-3.1,5
190824_191654,155.88,-9.8,5
201003_151046,144.79,-5.1,5
190601_172405,130.27,27.1,14
190529_211431,111.17,1.4,8
190922_154200,158.73,20.9,14
180904_214940,165.73,16.9,14
181004_213909,152.81,-0.1,5
200613_201346,123.98,26.8,14
190731_203923,84.35,61.6,14
200604_183742,146.21,-0.4,1
200519_202354,127.29,-4.2,5
190714_181545,144.16,14.3,1
210611_214342,150.58,11.2,1
190824_192728,155.15,3.7,5
180422_143440,93.59,-25.4,5
180718_231719,124.42,14.5,1
200618_191752,137.29,46.9,14
200707_211716,154.96,0.9,1
210605_173500,142.53,-12.4,5
190424_191456,125.11,6.8,1
210606_181321,151.03,29.7,14
180615_215049,159.63,3.8,2
190403_203055,139.5,0.5,5
200827_212339,141.0,15.8,1
210508_201450,99.18,64.1,13
210606_170711,143.15,-9.8,1
200719_174848,158.61,23.2,3
201024_190504,124.59,10.2,1
180621_211619,139.88,-9.7,5
180908_194152,141.34,-2.6,5
200531_151128,162.62,-1.8,1
180630_204000,157.04,30.5,15
180407_181906,134.53,-24.0,2
190613_183046,133.83,-11.7,5
210701_200824,110.88,36.7,14
180728_195458,139.1,39.4,14
200920_140218,142.57,-6.6,5
190503_183444,165.88,-0.1,5
201004_150638,115.67,-11.1,5
210606_193131,137.21,49.0,14
180804_192642,146.0,-1.1,5
180601_200716,145.43,2.2,1
180408_142447,140.59,26.9,14
210522_193540,108.06,7.5,1
200917_210255,146.51,-0.4,5
180801_185300,133.49,-14.3,5
210623_201443,131.15,31.5,14
200826_194552,149.4,-17.2,1
180324_144618,102.71,13.9,1
190830_201848,109.04,60.1,14
200819_213805,154.9,3.5,1
190414_163724,120.19,3.9,1
200627_184321,98.62,60.1,14
200710_204600,121.03,3.3,5
190804_185309,135.08,20.0,14
190326_210706,145.84,-13.0,5
200528_211054,123.12,55.9,14
210626_200358,152.78,-9.2,5
190908_153511,111.88,74.4,14
190425_210432,160.09,-8.5,5
210420_205344,140.98,44.0,13
210522_194139,135.53,25.0,14
210417_191017,126.53,38.7,14
190601_181531,153.62,13.2,1
200701_200026,120.56,7.4,12
180325_162633,113.81,-14.9,5
180706_195206,141.43,41.6,14
180707_180945,100.97,67.0,14
210618_184331,153.35,-6.6,4
210705_183433,119.42,12.8,1
180612_212200,149.87,20.1,2
210512_185420,135.3,22.4,1
200726_183659,141.39,28.1,14
210511_190539,141.76,11.9,1
210425_154956,116.27,17.1,1
200826_191037,131.8,23.5,14
180510_184615,151.37,-10.8,1
190412_195236,158.77,7.7,1
210406_201004,156.33,5.8,5
210502_164339,133.12,36.8,14
200520_211845,134.01,19.9,14
180904_202440,122.29,-4.9,4
190525_192823,136.95,8.3,1
200607_173601,151.53,-12.8,5
200820_204231,113.21,14.1,1
210601_203151,135.26,50.4,14
180505_160927,129.49,6.8,4
190713_191106,135.25,-13.9,5
200719_185648,153.28,5.4,12
180927_190040,115.15,52.5,14
180420_194245,148.18,-1.1,1
180405_185633,164.95,21.7,15
190505_154034,133.64,36.2,14
201010_185510,105.3,-17.1,5
190910_195521,122.44,13.5,1
190903_202017,154.14,31.3,15
180415_140615,130.46,-19.4,1
200726_172340,126.35,-4.5,5
190613_201306,111.16,18.5,2
180419_192524,150.09,48.9,14
190421_150336,119.28,41.4,14
190601_175725,116.64,-14.9,5
200519_185624,102.06,24.9,1
180504_205206,119.76,41.1,14
200607_185916,147.53,7.9,1
190529_184116,141.84,13.0,2
190630_170245,152.62,28.9,15
190824_193355,115.18,19.7,2
210413_184546,136.0,11.1,1
180605_190728,140.34,46.6,14
180915_174347,143.77,13.5,1
200721_194708,122.87,59.1,14
200709_215251,138.62,19.8,2
190918_194634,148.14,-3.4,5
180801_213340,158.25,9.7,1
200627_183619,140.02,18.3,14
200929_201938,133.57,-11.5,5
190711_205045,145.39,14.5,1
200807_183909,164.5,12.4,1
190612_200201,153.8,-2.2,5
180608_210453,154.51,18.6,3
180927_190252,122.2,-22.2,5
190503_190957,151.25,11.8,1
190804_183746,137.27,42.7,14
190416_202648,145.95,-10.3,8
190907_184447,167.67,4.6,1
190705_191631,150.55,33.0,14
180705_210528,135.84,35.1,2
200607_183036,139.87,65.6,14
180622_194455,133.18,36.3,14
200618_193638,114.48,-3.8,5
210425_153401,131.75,12.4,1
180506_153930,140.59,-6.3,5
190730_212421,150.32,55.1,14
210522_184520,146.7,-5.8,5
210602_200920,127.45,48.5,14
190615_184040,152.57,-11.9,5
190516_185717,136.14,73.1,14
200609_210226,119.18,43.6,14
210508_183329,153.98,17.0,14
190829_200421,141.68,19.0,17
190503_211339,155.47,4.4,1
200806_183851,151.39,1.0,5
210416_183631,152.54,6.7,1
200630_195531,150.09,-10.9,1
190416_213647,122.98,3.4,8
190623_172137,133.36,-14.0,1
200829_202917,129.18,16.9,2
190709_194221,127.23,15.9,1
180921_192048,158.64,36.0,14
180501_201800,89.12,-15.1,8
200713_190959,145.68,61.0,14
190507_211349,147.51,-5.3,4
200617_195026,143.19,14.9,12
180522_172559,141.46,6.6,1
180801_195701,150.02,15.5,14
200708_193637,154.07,-2.2,1
180724_210217,136.12,67.5,14
201029_201940,153.76,6.7,1
201001_145847,142.67,15.0,1
200730_195956,125.32,65.5,14
180711_212401,127.34,14.8,1
190614_201412,138.93,13.7,1
210701_204217,162.93,4.0,1
190928_174609,156.96,2.0,5
210611_204100,135.18,24.7,14
180907_194653,157.97,5.0,1
181012_200913,141.89,30.0,14
200519_183105,156.07,12.1,2
180626_211959,167.26,23.5,15
190530_214740,149.25,22.8,2
200920_170306,153.32,8.9,1
190509_195921,158.69,-5.2,5
200627_184957,129.15,15.7,1
200906_155016,132.09,57.5,5
180912_194226,134.0,33.2,14
180523_214913,146.96,7.1,12
200916_201055,150.71,13.6,2
181006_171038,128.22,51.5,14
190409_184035,152.84,4.1,1
190813_192604,153.1,18.1,14
180331_183100,141.52,6.0,1
190426_220316,153.56,12.1,1
180331_182736,95.74,-18.7,1
180622_213438,135.47,-11.4,5
200506_201637,134.94,18.5,1
180331_193839,102.45,-1.1,5
180728_215032,71.92,-34.1,5
200719_174541,122.08,-3.4,4
180425_213106,147.59,-13.3,8
180422_144851,149.62,12.0,1
200710_210243,142.17,13.9,14
210626_174242,129.99,46.7,14
190824_195118,148.52,2.7,5
180606_143514,154.17,1.0,5
180923_140047,136.25,6.3,1
200903_200316,121.83,20.8,1
200702_214249,157.72,-14.5,1
180426_201252,156.69,28.4,2
200906_144048,120.64,2.7,5
180607_205931,145.41,-10.9,1
190801_185808,153.42,-4.0,5
180621_203949,93.26,49.1,14
210623_194729,140.02,25.1,14
200617_191045,97.19,13.4,5
190601_180931,121.89,-13.9,5
190501_212137,115.69,-4.2,5
190827_212851,124.33,21.9,1
180629_204510,158.76,24.3,15
190612_193454,136.79,50.8,14
210406_184044,150.55,-3.5,5
180412_185958,162.59,18.9,15
180811_214237,132.98,-11.2,5
190807_211259,138.92,-2.3,1
190505_143831,104.46,0.1,5
190525_182608,134.93,28.9,13
210414_195449,120.28,-1.1,5
200526_183521,95.01,-2.8,5
190502_183137,132.46,62.4,14
180811_183720,140.41,41.2,14
180802_191049,157.35,1.0,2
200930_144728,151.38,-6.4,5
180914_190945,165.97,-3.9,1
180520_162631,141.59,-4.2,5
210509_170053,156.87,-10.1,1
180707_180819,133.31,40.8,14
180522_170454,104.76,69.0,13
190326_195005,112.18,70.4,13
190405_195456,117.31,52.9,14
181006_185413,159.52,7.1,1
200613_212411,117.95,54.1,13
180425_202053,135.71,15.6,12
190428_163032,160.62,30.9,14
210704_182301,155.82,1.8,5
180706_200720,125.54,9.2,1
190507_201603,135.62,48.3,14
210527_185539,144.92,11.6,1
200523_164844,164.05,19.1,14
210615_184033,147.66,9.7,1
180802_190037,115.44,68.9,14
180530_185516,136.46,21.6,2
180426_183051,114.78,48.3,14
180925_173837,109.67,-1.5,5
200718_195633,126.22,45.1,14
200807_183425,102.46,26.9,1
201009_184210,78.87,43.7,14
210409_214305,139.64,-11.8,5
200715_190053,69.2,53.6,13
190713_211229,148.24,-0.6,1
190713_184427,150.41,-10.2,5
190528_192311,146.01,24.6,14
180927_194100,148.26,13.2,1
190901_162200,131.57,14.4,1
200602_185852,151.27,17.6,14
200807_205159,161.36,11.6,1
190510_183232,133.85,31.1,14
180403_190742,157.19,18.7,2
180725_192517,109.39,46.3,14
200613_184124,127.12,61.9,13
180615_193743,156.59,20.2,2
200823_202739,138.7,-4.7,5
200619_185111,143.51,15.2,12
190504_194821,96.98,32.9,1
200805_193400,158.07,24.3,2
180425_204810,111.27,53.8,14
180908_193253,141.57,32.8,14
200614_181310,103.81,48.9,14
180923_155517,83.64,75.9,13
210608_185717,122.71,24.7,17
200901_185019,117.22,21.5,1
190612_192449,163.78,10.9,1
180916_153527,87.56,-20.8,5
180503_183323,144.34,-3.4,1
200911_211314,156.92,23.2,14
180523_192644,141.34,34.2,14
180630_175454,113.06,10.8,12
190901_163754,126.93,51.6,14
190409_213721,113.16,4.6,5
180327_195916,123.95,0.0,1
180801_200313,145.41,23.7,2
190524_204048,157.36,29.8,15
180812_185138,135.05,23.2,14
200522_210305,161.02,36.4,15
190521_194022,115.58,57.7,14
180522_172410,89.3,37.7,14
190608_192042,71.83,37.7,14
190529_212052,141.58,35.5,14
210610_195707,132.3,69.9,14
190427_193314,163.56,32.6,2
180608_211205,162.01,-15.9,5
201028_192026,136.26,7.3,12
180621_210836,124.51,31.2,14
180329_202754,137.45,37.9,14
180911_213052,133.56,75.0,13
201018_153346,136.72,49.4,14
210618_201320,131.17,54.1,14
200507_185704,158.78,4.2,2
210711_184058,80.61,86.7,13
210528_191315,136.03,18.0,14
200919_192031,127.32,4.7,1
190612_193843,108.76,50.9,14
181007_164525,141.18,46.7,14
190629_185006,121.34,46.4,14
180918_190631,112.91,-1.7,5
210609_190652,138.51,28.3,14
190919_180233,155.14,-11.5,5
210630_185242,135.8,-4.5,1
201023_195932,119.31,7.3,1
180617_172443,133.8,48.4,17
190523_200812,160.81,12.9,3
210613_193739,138.78,-4.2,5
181002_213226,129.03,7.0,5
201002_140212,115.24,49.9,14
190730_194843,103.01,55.8,14
180607_222622,133.54,23.1,14
200924_205150,102.28,-13.6,5
200529_204107,107.42,20.6,1
210428_210353,151.87,16.1,2
210418_154817,127.86,35.6,14
190329_204623,137.34,25.0,14
180816_211644,111.66,25.5,14
190827_202319,136.58,6.3,1
190411_185344,147.73,3.0,5
180808_201255,120.98,77.2,13
200908_220952,134.56,-14.3,5
190716_215639,137.52,15.6,1
190411_202608,142.38,46.5,14
200623_204413,119.82,62.3,14
190823_184921,130.17,-4.0,8
180622_193955,139.5,-0.9,1
190630_174733,125.3,-34.8,5
190524_203830,136.74,39.4,14
190924_192321,141.67,32.9,14
190908_162359,133.32,62.3,14
190609_180746,142.91,32.9,14
180520_144447,126.07,26.1,14
180926_152137,155.17,15.3,2
200825_204535,118.92,75.3,13
180418_183947,147.68,11.7,2
180501_190155,159.25,-13.2,5
190811_171530,136.7,-6.6,5
200813_205558,137.96,24.7,14
190330_172056,134.03,12.9,1
181006_184707,117.22,29.4,14
200910_195359,134.82,-17.1,5
180810_190606,147.91,11.3,2
180731_194847,143.57,8.6,1
200625_194740,160.02,7.0,1
200823_181145,141.41,9.5,1
200709_200613,127.45,33.3,17
190517_193925,148.2,51.4,14
200908_200602,137.88,14.0,1
190607_210003,153.6,27.9,17
190403_193120,142.83,62.9,14
210523_163418,138.64,43.1,14
210606_170321,145.26,15.0,12
200710_183827,110.55,10.4,12
200802_202532,105.89,29.4,2
210627_200239,147.23,14.0,12
210418_140136,122.81,2.0,5
190828_212650,114.89,51.8,13
190501_210555,136.08,21.8,14
200702_192523,145.45,27.0,14
210625_184055,148.66,1.9,5
190816_203516,123.5,18.0,1
180703_204220,92.72,87.1,13
210529_184535,174.34,-14.9,5
180624_193949,142.27,22.0,2
180511_192207,114.81,33.9,1
190709_210935,145.56,-5.4,5
190417_214039,150.31,16.1,14
190920_191335,136.27,-4.1,5
210513_195220,156.69,-2.5,1
180624_193707,145.5,-5.5,5
200925_192509,130.61,42.7,14
190508_185011,102.5,56.2,14
180804_182247,129.37,-11.4,5
180330_195753,117.19,24.1,14
201030_205357,155.64,3.0,1
180626_204751,128.68,53.9,14
190502_211223,161.66,16.3,14
180329_212746,158.52,-13.4,5
201025_161822,99.43,54.6,11
200508_183437,141.78,5.1,1
190517_204024,151.83,15.3,1
180525_203955,138.7,19.7,14
201008_193839,147.0,10.7,1
180412_213733,141.15,4.2,1
180615_213726,165.23,16.9,2
190331_150819,124.57,24.3,14
180718_183915,151.49,28.2,3
190407_142133,129.43,16.7,1
210501_185130,67.78,26.5,14
210623_190039,132.92,-3.7,5
181007_142654,148.86,25.1,15
190526_160808,147.31,25.3,2
181006_194632,138.23,-5.2,5
190508_184149,152.94,7.3,1
200529_203531,152.72,4.8,1
210424_195637,156.3,11.9,1
190407_151443,165.25,18.2,15
180418_195425,121.59,-20.1,5
190328_192915,132.34,42.8,14
200606_140030,92.51,9.9,5
201029_205100,119.04,25.8,14
190629_182533,135.8,8.3,1
200818_183943,143.2,25.4,2
180921_214221,126.75,24.9,14
201006_214012,134.75,5.6,1
200523_175111,103.24,43.0,14
180804_202928,153.61,-5.9,4
200806_210850,144.66,72.9,14
190620_212059,140.74,34.6,14
190428_144145,140.38,-15.3,5
210511_194015,116.92,17.4,1
180804_213741,129.59,38.1,14
210515_190013,148.68,40.0,14
190927_185656,97.56,79.0,13
190430_192738,125.25,-14.1,5
180705_183102,149.91,-3.8,5
201008_213217,119.44,65.2,14
180808_185625,123.23,-5.3,5
200716_213031,146.42,3.9,1
190731_214551,150.04,22.5,14
201020_190646,135.32,-4.6,5
190813_210644,146.46,-3.5,1
200507_185620,165.27,-7.7,1
180605_183427,58.1,-35.3,5
210602_211641,137.49,43.7,14
180922_171847,128.79,-2.6,1
180624_185010,156.11,-1.9,1
190521_195527,107.31,43.2,2
200510_144725,132.22,63.0,14
190606_181305,140.14,16.0,14
200528_191914,140.53,12.9,1
190703_201419,147.08,-5.7,5
190511_181958,150.18,11.8,1
200727_214557,109.87,-15.1,5
190518_171055,102.64,13.0,14
190427_193002,132.66,20.5,17
180524_202308,161.51,6.3,1
200529_195029,123.97,18.8,14
200506_204544,123.59,28.9,14
210604_220538,154.84,12.4,12
180526_191150,168.29,10.8,2
190406_194345,124.5,62.8,14
180810_194335,109.89,60.2,14
190503_211626,153.93,-1.6,2
200916_204851,140.96,-10.8,5
190901_152902,156.65,4.6,1
190706_201603,140.99,-11.4,8
190607_203416,150.21,-2.7,1
180510_185221,160.52,-0.4,5
210404_164231,152.76,-16.9,5
180403_220010,149.93,30.3,15
190815_191314,110.13,7.3,5
190628_193426,156.88,16.3,14
190416_202239,141.24,18.9,1
190623_185905,137.03,11.5,1
190908_160929,123.85,86.1,13
180810_183643,154.56,22.0,15
180325_151616,112.72,-1.7,5
190523_210517,148.63,17.4,1
181009_151952,73.25,-24.7,5
190818_181543,168.27,-9.4,5
200721_202812,142.31,-2.5,5
190604_183619,150.99,-0.7,5
200909_160455,139.45,39.3,15
210409_193720,150.1,3.7,2
200701_204952,146.33,-4.7,8
180330_191536,82.85,-8.9,5
180526_190614,117.18,69.7,14
190919_200010,159.82,2.7,1
210508_191511,115.13,17.7,1
180908_172150,105.52,-15.0,5
190609_194942,118.89,26.0,17
180424_213927,146.36,2.1,5
180408_151718,69.98,43.9,14
180623_181950,128.82,-13.5,4
180705_192611,151.88,-17.0,5
201001_150434,146.15,8.0,12
190531_201158,108.68,23.4,1
210430_194729,146.43,-5.2,1
190816_214128,132.75,58.2,14
190611_200107,136.4,-5.4,1
180906_213232,118.25,36.5,14
190815_174033,142.42,44.6,14
190524_190414,125.24,6.0,5
190918_185840,124.26,-25.4,5
200616_213203,159.6,-13.6,1
180808_205501,100.79,37.0,14
190824_205638,136.71,48.7,14
200922_193259,144.73,6.9,1
200516_195232,148.41,15.2,3
180710_192451,124.77,38.2,13
180814_184830,147.64,-5.1,1
210411_144635,130.5,-11.7,5
180921_205344,136.41,1.6,1
181006_183016,126.37,46.8,14
190921_183615,100.0,17.3,1
200912_190710,143.47,17.2,14
180920_201334,149.83,-0.9,1
190424_214842,154.23,18.7,14
201025_145705,138.6,-9.8,5
180505_154811,117.67,5.8,4
200522_184014,159.91,21.9,2
190824_194743,135.68,22.7,14
210509_183518,126.72,27.8,14
180922_183155,150.73,31.8,15
190424_231638,125.59,-14.7,5
180417_193114,134.3,19.2,14
180911_205941,149.98,27.8,15
200711_210918,137.55,39.7,14
190616_170516,47.99,-3.6,16
190329_185415,97.4,76.2,13
210506_192823,162.07,32.7,15
200609_220351,164.65,12.7,2
180328_200317,130.04,19.0,1
190329_190832,123.23,-4.7,1
190530_190442,153.71,5.4,12
190718_191846,147.39,54.3,14
200508_192559,124.34,43.5,14
210410_155610,99.79,60.9,11
180620_200538,114.83,30.2,14
190814_212903,98.54,85.5,13
200602_194702,142.82,7.9,12
200703_192701,142.24,26.7,14
210407_191610,151.94,17.1,2
180522_163220,112.87,17.4,1
190608_183546,129.37,46.0,14
180329_184515,142.18,10.0,1
180404_190443,135.71,33.7,14
200715_205303,136.65,-13.0,1
190908_144024,146.35,0.7,5
180815_212024,85.92,-28.8,5
200520_194910,117.91,20.8,14
200628_195036,150.68,-11.3,5
200718_202542,128.59,57.8,14
210410_202525,149.86,-7.3,5
180906_204211,84.81,48.6,14
210520_204348,104.83,-27.3,5
180627_214302,163.58,21.8,15
190920_192600,148.48,15.1,3
190924_190304,148.12,22.8,14
180630_173738,130.58,4.5,1
210604_201145,79.05,-23.9,5
180401_153853,163.83,18.2,15
