GYEAR,G_ID,PIT_ID,PCODE,HIT_VEL,HIT_ANG_VER,HIT_RESULT,PIT_VEL,STADIUM,barrel
2018,20180325LGNC0,180325_171338,62947,155.28,6.8,1,127.77,6,1
2018,20180325LTSK0,180325_145801,62895,158.77,-6.5,5,144.36,3,0
2018,20180325LTSK0,180325_154147,62895,145.51,-10.3,1,139.07,3,0
2018,20180325LTSK0,180325_162521,62895,153.41,39.7,15,141.85,3,1
2018,20180325SSOB0,180325_140105,62415,142.04,12.8,1,140.71,1,1
2018,20180325SSOB0,180325_140539,62404,134.09,12.0,1,123.74,1,1
2018,20180325SSOB0,180325_144110,62415,127.52,-3.4,1,141.16,1,0
2018,20180325SSOB0,180325_151902,61404,122.29,-14.4,5,131.04,1,0
2018,20180325SSOB0,180325_153301,62415,151.13,17.3,14,135.7,1,1
2018,20180325SSOB0,180325_154512,62404,108.26,-7.0,5,134.85,1,0
2018,20180325SSOB0,180325_160407,61404,96.1,41.6,14,133.84,1,1
2018,20180325SSOB0,180325_162934,62404,154.74,25.4,14,146.5,1,1
2018,20180327HHNC0,180327_184314,62931,157.43,-12.7,5,118.67,6,0
2018,20180327HHNC0,180327_184421,62947,168.36,21.6,15,143.15,6,1
2018,20180327HHNC0,180327_185203,62700,166.55,3.0,5,127.34,6,1
2018,20180327HHNC0,180327_191311,62907,133.73,0.1,1,139.72,6,0
2018,20180327HHNC0,180327_192011,62947,148.93,69.4,14,128.1,6,0
2018,20180327HHNC0,180327_194546,62700,164.86,4.6,1,134.42,6,1
2018,20180327HHNC0,180327_201728,62931,131.99,39.4,14,140.98,6,1
2018,20180327HHNC0,180327_201859,62947,178.55,-12.2,1,138.88,6,0
2018,20180327HHNC0,180327_205405,62907,138.69,-13.9,5,142.03,6,0
2018,20180327HHNC0,180327_210809,62931,54.54,-6.5,7,130.61,6,0
2018,20180327HHNC0,180327_212916,62700,149.82,5.1,1,133.9,6,1
2018,20180327HHNC0,180327_214721,62907,148.11,-6.8,5,145.61,6,0
2018,20180327HHNC0,180327_215756,62700,166.92,-9.5,5,133.87,6,0
2018,20180327KTSK0,180327_183605,63704,126.1,12.6,1,136.02,3,1
2018,20180327KTSK0,180327_192920,62895,163.02,29.3,15,113.93,3,1
2018,20180327KTSK0,180327_195023,63704,155.62,17.6,3,135.5,3,1
2018,20180327KTSK0,180327_210923,63704,49.58,39.9,14,119.5,3,1
2018,20180327LGWO0,180327_191029,64300,141.41,57.7,14,148.15,5,0
2018,20180327LGWO0,180327_195326,64300,125.67,16.4,1,150.62,5,1
2018,20180327LGWO0,180327_200822,64153,146.53,35.9,14,125.55,5,1
2018,20180327LGWO0,180327_202949,64300,48.12,-40.5,16,145.04,5,0
2018,20180327LGWO0,180327_210514,64300,149.27,8.2,2,125.68,5,1
2018,20180327SSHT0,180327_183214,62404,144.62,16.6,14,145.05,4,1
2018,20180327SSHT0,180327_192117,62404,137.34,50.8,14,142.4,4,1
2018,20180327SSHT0,180327_200024,61404,123.74,31.7,14,143.55,4,1
2018,20180327SSHT0,180327_202040,62404,145.22,-12.3,5,144.78,4,0
2018,20180327SSHT0,180327_211036,62415,132.24,-1.7,8,139.22,4,0
2018,20180328HHNC0,180328_184023,62907,106.44,23.6,1,137.45,6,1
2018,20180328HHNC0,180328_184133,62931,124.92,67.1,13,137.53,6,0
2018,20180328HHNC0,180328_192259,62700,119.28,41.3,14,115.95,6,1
2018,20180328HHNC0,180328_192614,62907,126.56,-9.8,5,135.33,6,0
2018,20180328HHNC0,180328_192719,62931,143.7,60.5,14,137.45,6,0
2018,20180328HHNC0,180328_192830,62947,127.73,19.2,14,129.83,6,1
2018,20180328HHNC0,180328_201253,62907,146.49,-17.1,5,129.38,6,0
2018,20180328HHNC0,180328_202713,62931,117.33,-14.5,5,120.98,6,0
2018,20180328HHNC0,180328_202757,62947,147.03,-5.2,5,124.89,6,0
2018,20180328HHNC0,180328_214420,62700,133.09,44.3,14,146.79,6,1
2018,20180328KTSK0,180328_184027,63704,122.58,-3.5,5,129.86,3,0
2018,20180328KTSK0,180328_185643,62895,142.74,13.0,2,132.18,3,1
2018,20180328KTSK0,180328_192423,63704,90.71,60.1,14,130.01,3,0
2018,20180328KTSK0,180328_192911,62895,142.62,6.1,12,137.1,3,1
2018,20180328KTSK0,180328_200258,63704,130.93,5.8,5,134.3,3,1
2018,20180328KTSK0,180328_204702,63704,132.28,41.9,14,141.25,3,1
2018,20180328KTSK0,180328_210510,62895,140.79,34.9,14,140.16,3,1
2018,20180328LGWO0,180328_185352,61102,142.43,-5.9,5,123.39,5,0
2018,20180328LGWO0,180328_193925,64300,119.12,39.2,14,138.72,5,1
2018,20180328LGWO0,180328_194444,61102,159.36,7.7,1,122.77,5,1
2018,20180328LGWO0,180328_201235,61102,68.64,-19.4,5,140.63,5,0
2018,20180328LGWO0,180328_202231,64300,125.4,-22.4,5,107.92,5,0
2018,20180328LGWO0,180328_210853,61102,167.35,1.6,4,138.82,5,1
2018,20180328LGWO0,180328_211850,64300,126.39,33.5,14,131.11,5,1
2018,20180328SSHT0,180328_183046,62415,144.67,7.9,1,140.66,4,1
2018,20180328SSHT0,180328_183540,62404,138.16,-4.4,1,140.52,4,0
2018,20180328SSHT0,180328_185550,61404,151.11,-3.8,1,134.06,4,0
2018,20180328SSHT0,180328_185911,62415,115.77,-12.5,5,126.07,4,0
2018,20180328SSHT0,180328_191021,62404,121.13,62.6,14,130.98,4,0
2018,20180328SSHT0,180328_193124,61404,142.55,28.7,14,113.55,4,1
2018,20180328SSHT0,180328_194831,62415,94.99,-22.5,5,126.68,4,0
2018,20180328SSHT0,180328_195048,62404,117.61,-20.3,5,137.38,4,0
2018,20180328SSHT0,180328_202159,61404,155.46,9.3,1,139.14,4,1
2018,20180328SSHT0,180328_203512,62404,102.24,-2.4,5,132.33,4,0
2018,20180328SSHT0,180328_205500,61404,111.64,-1.0,4,129.0,4,0
2018,20180328SSHT0,180328_211524,62404,160.27,8.3,1,138.52,4,1
2018,20180329HHNC0,180329_184346,62931,158.01,5.4,1,144.39,6,1
2018,20180329HHNC0,180329_184734,62947,163.67,-0.3,1,140.55,6,0
2018,20180329HHNC0,180329_193328,62700,127.71,43.5,14,140.46,6,1
2018,20180329HHNC0,180329_193826,62947,68.52,-33.0,4,142.64,6,0
2018,20180329HHNC0,180329_201343,62931,143.06,-16.2,1,142.07,6,0
2018,20180329HHNC0,180329_210529,62931,143.92,56.5,14,140.5,6,0
2018,20180329HHNC0,180329_211829,62700,29.23,26.6,4,137.13,6,1
2018,20180329KTSK0,180329_184027,63704,144.39,-3.5,5,124.54,3,0
2018,20180329KTSK0,180329_184659,62895,141.24,-8.8,5,142.63,3,0
2018,20180329KTSK0,180329_192107,63704,141.28,68.0,13,141.51,3,0
2018,20180329KTSK0,180329_193211,62895,123.11,43.3,1,117.28,3,1
2018,20180329KTSK0,180329_201749,63704,125.23,59.4,14,138.22,3,0
2018,20180329KTSK0,180329_202200,62895,136.18,26.4,14,140.18,3,1
2018,20180329KTSK0,180329_205702,63704,143.04,21.1,14,146.86,3,1
2018,20180329KTSK0,180329_210858,62895,158.58,-12.9,1,151.3,3,0
2018,20180329LGWO0,180329_185533,64300,161.46,33.1,15,120.59,5,1
2018,20180329LGWO0,180329_194350,64300,165.98,-3.8,1,137.73,5,0
2018,20180329LGWO0,180329_201026,64300,160.09,-2.6,5,138.77,5,0
2018,20180329LGWO0,180329_204008,61102,157.62,4.8,4,132.48,5,1
2018,20180329SSHT0,180329_183648,62404,103.96,-23.2,5,118.1,4,0
2018,20180329SSHT0,180329_190947,62415,136.55,-5.1,5,132.83,4,0
2018,20180329SSHT0,180329_193517,62404,110.38,27.5,14,131.79,4,1
2018,20180329SSHT0,180329_195759,62415,115.65,10.7,1,115.65,4,1
2018,20180329SSHT0,180329_204311,62404,145.3,-9.7,5,114.3,4,0
2018,20180329SSHT0,180329_210305,61404,139.14,-24.2,5,142.71,4,0
2018,20180330HTLG0,180330_190555,64153,152.36,44.3,14,142.41,1,1
2018,20180330HTLG0,180330_195501,64153,146.96,54.3,14,146.74,1,1
2018,20180330HTLG0,180330_202332,61102,144.83,-4.7,1,135.42,1,0
2018,20180330HTLG0,180330_205848,61102,140.41,-10.2,8,146.14,1,0
2018,20180330NCLT0,180330_183434,62947,128.96,-12.8,5,134.41,9,0
2018,20180330NCLT0,180330_195753,62947,117.19,24.1,14,132.64,9,1
2018,20180330NCLT0,180330_202118,62556,157.22,14.6,2,142.27,9,1
2018,20180330NCLT0,180330_203956,62931,155.7,11.0,1,134.45,9,1
2018,20180330NCLT0,180330_205013,62947,145.18,31.0,14,136.5,9,1
2018,20180330NCLT0,180330_211519,62931,141.11,59.8,14,134.16,9,0
2018,20180330NCLT0,180330_211843,62556,153.15,0.4,1,140.01,9,0
2018,20180330NCLT0,180330_213446,62947,141.55,0.6,5,137.16,9,0
2018,20180330SKHH0,180330_185859,62700,160.82,3.2,1,132.1,10,1
2018,20180330SKHH0,180330_200638,62895,149.27,33.9,14,139.77,10,1
2018,20180330SKHH0,180330_204440,62700,114.38,30.9,14,143.77,10,1
2018,20180330SKHH0,180330_205303,62895,110.23,75.2,14,140.8,10,0
2018,20180330SKHH0,180330_212342,62700,134.4,-15.2,5,135.27,10,0
2018,20180330WOSS0,180330_184446,62415,125.85,-4.3,3,137.34,8,0
2018,20180330WOSS0,180330_191218,61404,107.97,13.0,12,121.85,8,1
2018,20180330WOSS0,180330_192204,64300,110.02,12.2,1,124.91,8,1
2018,20180330WOSS0,180330_192821,62415,126.38,25.0,14,141.85,8,1
2018,20180330WOSS0,180330_193047,62404,94.95,-12.7,5,133.21,8,0
2018,20180330WOSS0,180330_204505,61404,153.92,1.7,1,146.22,8,0
2018,20180330WOSS0,180330_205259,62415,125.14,-2.2,1,135.31,8,0
2018,20180330WOSS0,180330_205939,62404,137.57,2.6,1,133.66,8,0
2018,20180330WOSS0,180330_211758,61404,119.58,44.6,14,130.3,8,1
2018,20180330WOSS0,180330_214251,62415,130.44,-5.6,5,141.14,8,0
2018,20180330WOSS0,180330_214943,62404,138.34,40.4,13,142.62,8,1
2018,20180330WOSS0,180330_222612,64300,132.42,41.6,14,117.14,8,1
2018,20180330WOSS0,180330_223007,62415,139.38,-4.5,5,129.52,8,0
2018,20180330WOSS0,180330_225738,61404,140.23,49.8,14,120.7,8,1
2018,20180331HTLG0,180331_173338,64153,136.05,48.2,14,144.26,1,1
2018,20180331HTLG0,180331_173707,61102,115.43,13.4,1,146.75,1,1
2018,20180331HTLG0,180331_181041,64153,115.99,80.1,13,127.97,1,0
2018,20180331HTLG0,180331_181526,61102,143.72,31.1,15,131.08,1,1
2018,20180331HTLG0,180331_184214,64153,162.24,15.1,1,143.37,1,1
2018,20180331HTLG0,180331_185837,61102,110.83,71.1,14,139.77,1,0
2018,20180331HTLG0,180331_194143,64153,152.13,13.9,12,142.5,1,1
2018,20180331HTLG0,180331_194449,61102,115.01,76.7,14,120.99,1,0
2018,20180331NCLT0,180331_173107,62556,133.29,19.9,17,137.34,9,1
2018,20180331NCLT0,180331_182148,62556,131.59,41.9,14,126.43,9,1
2018,20180331NCLT0,180331_182832,62931,143.34,13.8,1,142.61,9,1
2018,20180331NCLT0,180331_183147,62947,119.82,37.2,14,145.41,9,1
2018,20180331NCLT0,180331_192745,62556,114.79,30.3,14,125.82,9,1
2018,20180331NCLT0,180331_193034,62947,103.2,-6.6,5,133.07,9,0
2018,20180331NCLT0,180331_195522,62907,155.14,9.2,3,139.9,9,1
2018,20180331NCLT0,180331_202502,62556,116.19,-6.9,5,131.25,9,0
2018,20180331NCLT0,180331_203023,62931,158.53,4.6,1,137.32,9,1
2018,20180331NCLT0,180331_203146,62947,169.72,-3.3,1,138.21,9,0
2018,20180331NCLT0,180331_204618,62907,150.9,5.6,2,135.16,9,1
2018,20180331SKHH0,180331_180618,62895,183.56,-15.4,5,142.5,10,0
2018,20180331SKHH0,180331_181110,62700,104.31,-28.4,5,136.45,10,0
2018,20180331SKHH0,180331_184518,62895,167.33,2.5,5,135.4,10,1
2018,20180331SKHH0,180331_191546,62895,170.13,-7.0,1,137.79,10,0
2018,20180331SKHH0,180331_195032,62700,154.1,15.3,3,143.85,10,1
2018,20180331WOSS0,180331_171946,62404,118.06,35.0,14,142.35,8,1
2018,20180331WOSS0,180331_175730,64300,104.25,65.4,14,127.39,8,0
2018,20180331WOSS0,180331_183954,64300,150.16,-13.8,8,139.75,8,0
2018,20180331WOSS0,180331_184747,62415,103.53,16.5,1,122.16,8,1
2018,20180331WOSS0,180331_185407,62404,135.95,-17.3,5,122.49,8,0
2018,20180331WOSS0,180331_193921,62415,141.73,0.4,5,126.01,8,0
2018,20180331WOSS0,180331_194440,64300,90.02,-25.7,5,129.44,8,0
2018,20180401HTLG0,180401_142028,64153,148.63,19.3,14,146.16,1,1
2018,20180401HTLG0,180401_150619,64153,147.7,17.7,14,133.86,1,1
2018,20180401HTLG0,180401_150924,61102,146.0,-8.0,4,136.0,1,0
2018,20180401HTLG0,180401_155747,64153,153.72,25.8,15,145.16,1,1
2018,20180401HTLG0,180401_160252,61102,134.84,43.4,14,136.35,1,1
2018,20180401HTLG0,180401_165437,64153,94.73,-4.4,5,122.71,1,0
2018,20180401HTLG0,180401_170012,61102,130.26,61.1,14,122.45,1,0
2018,20180401NCLT0,180401_140452,62907,145.31,11.3,2,144.43,9,1
2018,20180401NCLT0,180401_144240,62556,111.83,71.2,13,115.98,9,0
2018,20180401NCLT0,180401_153203,62907,146.5,18.4,17,142.01,9,1
2018,20180401NCLT0,180401_153515,62556,102.53,32.9,14,132.86,9,1
2018,20180401NCLT0,180401_155711,62947,157.45,-1.6,1,142.83,9,0
2018,20180401NCLT0,180401_161510,62556,139.07,-7.5,4,113.35,9,0
2018,20180401NCLT0,180401_162657,62931,112.67,65.6,14,122.77,9,0
2018,20180401NCLT0,180401_164409,62947,130.99,48.1,14,125.24,9,1
2018,20180401NCLT0,180401_171132,62556,163.29,6.8,2,128.47,9,1
2018,20180401SKHH0,180401_142916,63704,125.31,52.8,13,125.77,10,0
2018,20180401SKHH0,180401_150416,63704,74.69,-20.4,5,126.73,10,0
2018,20180401SKHH0,180401_154710,63704,148.91,-2.2,5,141.11,10,0
2018,20180401SKHH0,180401_154932,62700,137.38,45.2,13,147.36,10,1
2018,20180401SKHH0,180401_162743,63704,154.34,3.3,1,139.35,10,1
2018,20180401SKHH0,180401_163745,62700,155.56,-15.7,5,141.01,10,0
2018,20180401SKHH0,180401_170031,63704,139.95,0.1,5,125.71,10,0
2018,20180401WOSS0,180401_141112,64300,122.78,42.8,13,124.31,8,1
2018,20180401WOSS0,180401_141706,62404,155.46,-0.7,1,144.38,8,0
2018,20180401WOSS0,180401_144010,62415,132.67,51.3,14,133.72,8,1
2018,20180401WOSS0,180401_145156,64300,159.97,5.9,12,121.3,8,1
2018,20180401WOSS0,180401_145510,62404,87.31,30.8,14,132.47,8,1
2018,20180401WOSS0,180401_152828,62415,117.86,0.9,5,120.96,8,0
2018,20180401WOSS0,180401_155118,61404,106.24,3.1,1,131.8,8,0
2018,20180401WOSS0,180401_161503,62415,133.7,25.8,14,132.75,8,1
2018,20180401WOSS0,180401_161923,62404,134.25,15.3,1,134.3,8,1
2018,20180401WOSS0,180401_164642,61404,138.7,15.2,2,133.59,8,1
2018,20180401WOSS0,180401_170209,62404,155.77,16.7,12,142.1,8,1
2018,20180401WOSS0,180401_172237,61404,114.65,25.5,14,138.35,8,1
2018,20180403KTWO0,180403_191342,64300,144.49,33.4,14,112.97,5,1
2018,20180403KTWO0,180403_195630,64300,110.82,-13.7,8,132.08,5,0
2018,20180403KTWO0,180403_204239,64300,137.58,27.7,14,132.19,5,1
2018,20180403KTWO0,180403_212147,64300,133.67,56.5,1,135.77,5,0
2018,20180403LGOB0,180403_184734,64153,116.02,25.1,14,120.59,1,1
2018,20180403LGOB0,180403_193707,64153,137.22,34.6,14,120.93,1,1
2018,20180403LTHH0,180403_185429,62700,159.71,-10.4,1,126.54,10,0
2018,20180403LTHH0,180403_192218,62700,157.16,-12.6,5,126.76,10,0
2018,20180403LTHH0,180403_200615,62556,91.72,33.0,1,137.39,10,1
2018,20180403LTHH0,180403_204002,62700,152.63,-12.6,5,134.3,10,0
2018,20180403LTHH0,180403_212804,62700,110.09,6.7,5,145.44,10,0
2018,20180403LTHH0,180403_213751,62556,152.25,9.7,1,146.33,10,1
2018,20180403SSNC0,180403_183402,61404,117.46,-7.9,1,140.76,6,0
2018,20180403SSNC0,180403_184654,62907,156.96,11.2,3,145.96,6,1
2018,20180403SSNC0,180403_184829,62931,103.16,36.7,1,146.54,6,1
2018,20180403SSNC0,180403_190833,62415,99.71,-8.7,5,128.21,6,0
2018,20180403SSNC0,180403_191838,61404,124.31,49.9,14,117.04,6,1
2018,20180403SSNC0,180403_193156,62907,93.47,19.5,1,136.18,6,1
2018,20180403SSNC0,180403_193900,62947,61.93,-1.3,5,148.37,6,0
2018,20180403SSNC0,180403_200807,61404,128.46,16.0,1,138.4,6,1
2018,20180403SSNC0,180403_200859,62404,154.84,-3.0,1,138.35,6,0
2018,20180403SSNC0,180403_202728,62907,118.39,46.2,14,134.73,6,1
2018,20180403SSNC0,180403_204925,62931,150.0,13.5,12,146.22,6,1
2018,20180403SSNC0,180403_212650,62415,136.79,18.3,3,139.69,6,1
2018,20180403SSNC0,180403_213015,61404,150.75,13.2,2,140.38,6,1
2018,20180403SSNC0,180403_213411,62404,140.25,-5.4,5,145.28,6,0
2018,20180403SSNC0,180403_215631,62947,155.78,18.2,2,127.5,6,1
2018,20180403SSNC0,180403_221813,62415,129.84,-4.1,8,133.39,6,0
2018,20180404HTSK0,180404_213611,63704,144.8,12.8,1,143.61,3,1
2018,20180404KTWO0,180404_184422,64300,167.09,6.3,1,133.55,5,1
2018,20180404KTWO0,180404_192028,64300,150.12,19.3,12,141.14,5,1
2018,20180404KTWO0,180404_195232,64300,147.94,0.8,4,132.48,5,0
2018,20180404KTWO0,180404_202519,64300,149.67,1.2,1,128.65,5,0
2018,20180404LGOB0,180404_205757,61102,135.27,8.3,5,143.74,1,1
2018,20180404LGOB0,180404_214842,61102,152.69,2.4,1,148.19,1,1
2018,20180404LGOB0,180404_215931,64153,145.5,-9.9,8,133.18,1,0
2018,20180404LTHH0,180404_190651,62700,131.73,-19.2,5,129.4,10,0
2018,20180404LTHH0,180404_194732,62556,90.37,-11.1,5,138.55,10,0
2018,20180404LTHH0,180404_202733,62556,152.14,3.8,1,141.5,10,1
2018,20180404LTHH0,180404_212444,62700,118.67,-12.4,1,126.79,10,0
2018,20180404LTHH0,180404_214054,62556,166.89,-6.1,5,138.49,10,0
2018,20180404SSNC0,180404_184307,62907,135.6,-4.0,5,139.97,6,0
2018,20180404SSNC0,180404_184500,62947,126.41,44.4,14,142.08,6,1
2018,20180404SSNC0,180404_191151,62415,36.13,-15.8,6,125.35,6,0
2018,20180404SSNC0,180404_191246,61404,141.99,7.0,1,125.52,6,1
2018,20180404SSNC0,180404_191631,62404,125.93,-3.5,5,127.81,6,0
2018,20180404SSNC0,180404_192350,62907,124.64,-10.3,5,137.22,6,0
2018,20180404SSNC0,180404_192737,62947,145.52,37.0,14,139.04,6,1
2018,20180404SSNC0,180404_200001,62907,150.56,23.6,15,123.97,6,1
2018,20180404SSNC0,180404_200433,62947,133.37,41.2,14,108.0,6,1
2018,20180404SSNC0,180404_201319,61404,149.51,-11.0,5,119.05,6,0
2018,20180404SSNC0,180404_211619,62947,149.15,18.4,2,125.73,6,1
2018,20180405KTWO0,180405_192028,64300,118.17,68.4,14,123.91,5,0
2018,20180405KTWO0,180405_200759,64300,133.85,55.3,14,132.77,5,0
2018,20180405KTWO0,180405_205044,64300,145.93,46.4,14,137.46,5,1
2018,20180405SSNC0,180405_183311,61404,124.58,31.3,14,148.75,6,1
2018,20180405SSNC0,180405_184149,62947,163.28,-22.0,4,130.78,6,0
2018,20180405SSNC0,180405_185119,62404,133.51,27.6,14,148.23,6,1
2018,20180405SSNC0,180405_191528,62907,147.26,-3.4,5,131.95,6,0
2018,20180405SSNC0,180405_192306,62947,72.61,17.8,5,140.13,6,1
2018,20180405SSNC0,180405_192553,61404,137.86,9.1,1,132.32,6,1
2018,20180405SSNC0,180405_195100,62404,129.76,-9.6,1,148.81,6,0
2018,20180405SSNC0,180405_200855,61404,139.73,27.9,2,145.02,6,1
2018,20180405SSNC0,180405_202847,62404,140.3,39.2,14,148.61,6,1
2018,20180405SSNC0,180405_203737,62931,146.68,-19.1,1,136.71,6,0
2018,20180405SSNC0,180405_204737,62907,144.23,-0.9,1,136.25,6,0
2018,20180405SSNC0,180405_205647,61404,119.93,41.3,14,142.04,6,1
2018,20180406LGLT0,180406_185913,61102,165.76,15.9,1,139.66,9,1
2018,20180406LGLT0,180406_193434,61102,154.71,22.4,15,134.02,9,1
2018,20180406LGLT0,180406_200948,64153,112.83,-18.7,5,143.14,9,0
2018,20180406LGLT0,180406_203501,64153,135.23,42.5,14,138.27,9,1
2018,20180406LGLT0,180406_203856,62556,88.37,3.6,5,125.18,9,0
2018,20180406LGLT0,180406_205815,61102,151.11,41.3,15,140.08,9,1
2018,20180406LGLT0,180406_210830,62556,145.89,16.9,2,123.12,9,1
2018,20180406LGLT0,180406_214253,62556,136.24,-3.4,8,142.55,9,0
2018,20180406WOHT0,180406_215814,64300,164.87,5.5,1,133.01,4,1
2018,20180407HHKT0,180407_182007,62700,103.47,-7.9,5,116.66,2,0
2018,20180407HHKT0,180407_191006,62700,101.26,-43.2,5,121.05,2,0
2018,20180407LGLT0,180407_173047,64153,143.73,12.8,1,136.55,9,1
2018,20180407LGLT0,180407_174222,62556,155.39,15.2,12,139.09,9,1
2018,20180407LGLT0,180407_182219,61102,156.87,38.4,2,140.69,9,1
2018,20180407LGLT0,180407_182547,64153,158.3,2.6,1,140.01,9,1
2018,20180407LGLT0,180407_190513,62556,119.11,8.1,1,142.89,9,1
2018,20180407LGLT0,180407_192750,64153,104.05,25.6,1,125.4,9,1
2018,20180407LGLT0,180407_193828,62556,156.9,-1.9,1,135.81,9,0
2018,20180407LGLT0,180407_202002,64153,117.59,11.0,1,134.71,9,1
2018,20180407NCOB0,180407_170306,62931,158.66,27.3,3,145.59,1,1
2018,20180407NCOB0,180407_170405,62947,129.44,63.0,14,140.51,1,0
2018,20180407NCOB0,180407_173948,62907,141.2,21.3,14,135.27,1,1
2018,20180407NCOB0,180407_175735,62947,93.95,50.2,14,147.51,1,0
2018,20180407NCOB0,180407_182539,62907,137.2,26.7,14,144.83,1,1
2018,20180407NCOB0,180407_182622,62931,110.83,49.8,14,146.04,1,0
2018,20180407NCOB0,180407_184555,62947,120.55,-0.3,5,132.08,1,0
2018,20180407NCOB0,180407_203829,62907,89.29,-27.5,5,146.86,1,0
2018,20180407NCOB0,180407_203913,62931,144.56,37.1,14,144.19,1,1
2018,20180407SSSK0,180407_170620,63704,84.7,12.9,5,132.44,3,1
2018,20180407SSSK0,180407_172254,61404,119.98,41.1,14,150.45,3,1
2018,20180407SSSK0,180407_172514,62895,108.23,66.2,14,120.85,3,0
2018,20180407SSSK0,180407_175725,61404,156.03,-8.2,1,145.54,3,0
2018,20180407SSSK0,180407_181437,62415,51.11,-7.9,6,147.59,3,0
2018,20180407SSSK0,180407_182449,63704,131.78,-1.2,1,133.09,3,0
2018,20180407SSSK0,180407_184852,62895,155.03,30.6,15,126.49,3,1
2018,20180407SSSK0,180407_192451,61404,148.36,-12.7,5,123.67,3,0
2018,20180407SSSK0,180407_201950,61404,153.98,4.0,1,138.32,3,1
2018,20180407SSSK0,180407_205046,63704,144.17,30.6,15,131.23,3,1
2018,20180407WOHT0,180407_170253,64300,130.02,10.5,1,141.7,4,1
2018,20180407WOHT0,180407_174025,64300,149.35,38.3,14,141.64,4,1
2018,20180407WOHT0,180407_181311,64300,123.16,54.1,14,130.49,4,0
2018,20180408HHKT0,180408_174750,62700,130.42,30.6,14,131.27,2,1
2018,20180408LGLT0,180408_141536,61102,137.62,-15.4,5,144.44,9,0
