PA,AB,H,BB,HBP,SF,PCODE,GYEAR,G_ID,OBP,OBP_cumsum
3,3,0,0,0,0.0,61404,2018,20180526,0.0,0.3794642857142857
4,4,2,0,0,0.0,61404,2018,20180527,0.5,0.3815789473684211
2,2,0,0,0,0.0,61404,2018,20180529,0.0,0.3782608695652174
3,2,0,0,0,1.0,61404,2018,20180530,0.0,0.37339055793991416
3,3,1,0,0,0.0,61404,2018,20180531,0.3333333333333333,0.3728813559322034
4,3,0,1,0,0.0,61404,2018,20180601,0.25,0.37083333333333335
4,4,3,0,0,0.0,61404,2018,20180602,0.75,0.3770491803278688
5,2,1,3,0,0.0,61404,2018,20180603,0.8,0.3855421686746988
2,2,0,0,0,0.0,61404,2018,20180605,0.0,0.38247011952191234
4,4,0,0,0,0.0,61404,2018,20180606,0.0,0.3764705882352941
5,5,2,0,0,0.0,61404,2018,20180607,0.4,0.3769230769230769
5,5,0,0,0,0.0,61404,2018,20180608,0.0,0.36981132075471695
3,3,0,0,0,0.0,61404,2018,20180609,0.0,0.3656716417910448
5,4,2,0,1,0.0,61404,2018,20180610,0.6,0.36996336996337
4,4,2,0,0,0.0,61404,2018,20180612,0.5,0.37184115523465705
5,5,1,0,0,0.0,61404,2018,20180613,0.2,0.36879432624113473
5,4,1,1,0,0.0,61404,2018,20180614,0.4,0.3693379790940767
4,4,3,0,0,0.0,61404,2018,20180615,0.75,0.3745704467353952
4,4,1,0,0,0.0,61404,2018,20180616,0.25,0.3728813559322034
6,2,2,2,1,1.0,61404,2018,20180617,0.8333333333333334,0.38205980066445183
3,2,0,1,0,0.0,61404,2018,20180619,0.3333333333333333,0.3815789473684211
4,3,0,1,0,0.0,61404,2018,20180620,0.25,0.37987012987012986
2,2,0,0,0,0.0,61404,2018,20180621,0.0,0.3774193548387097
5,5,3,0,0,0.0,61404,2018,20180622,0.6,0.38095238095238093
4,4,1,0,0,0.0,61404,2018,20180623,0.25,0.3793103448275862
5,5,2,0,0,0.0,61404,2018,20180624,0.4,0.37962962962962965
5,4,1,1,0,0.0,61404,2018,20180626,0.4,0.3799392097264438
4,3,2,0,1,0.0,61404,2018,20180627,0.75,0.3843843843843844
4,4,0,0,0,0.0,61404,2018,20180628,0.0,0.3798219584569733
4,4,1,0,0,0.0,61404,2018,20180629,0.25,0.3782991202346041
4,4,1,0,0,0.0,61404,2018,20180701,0.25,0.37681159420289856
4,3,1,1,0,0.0,61404,2018,20180704,0.5,0.37822349570200575
5,5,1,0,0,0.0,61404,2018,20180705,0.2,0.3757062146892655
4,4,1,0,0,0.0,61404,2018,20180706,0.25,0.3743016759776536
4,3,1,1,0,0.0,61404,2018,20180707,0.5,0.3756906077348066
6,6,3,0,0,0.0,61404,2018,20180708,0.5,0.37771739130434784
4,3,1,0,1,0.0,61404,2018,20180710,0.5,0.3790322580645161
4,4,2,0,0,0.0,61404,2018,20180711,0.5,0.3803191489361702
5,5,2,0,0,0.0,61404,2018,20180712,0.4,0.3805774278215223
4,4,2,0,0,0.0,61404,2018,20180717,0.5,0.38181818181818183
4,4,3,0,0,0.0,61404,2018,20180718,0.75,0.3856041131105398
5,4,1,1,0,0.0,61404,2018,20180719,0.4,0.38578680203045684
4,4,1,0,0,0.0,61404,2018,20180720,0.25,0.3844221105527638
5,4,0,1,0,0.0,61404,2018,20180721,0.2,0.38213399503722084
4,4,1,0,0,0.0,61404,2018,20180722,0.25,0.3808353808353808
4,2,1,2,0,0.0,61404,2018,20180724,0.75,0.3844282238442822
4,4,2,0,0,0.0,61404,2018,20180725,0.5,0.3855421686746988
4,4,1,0,0,0.0,61404,2018,20180726,0.25,0.38424821002386633
7,5,2,2,0,0.0,61404,2018,20180727,0.5714285714285714,0.3873239436619718
4,3,0,1,0,0.0,61404,2018,20180728,0.25,0.386046511627907
3,3,0,0,0,0.0,61404,2018,20180729,0.0,0.3833718244803695
4,3,1,0,1,0.0,61404,2018,20180801,0.5,0.38443935926773454
4,3,2,1,0,0.0,61404,2018,20180802,0.75,0.3877551020408163
5,4,0,0,0,0.0,61404,2018,20180804,0.0,0.3842696629213483
5,4,1,0,0,0.0,61404,2018,20180805,0.25,0.3830734966592428
5,4,1,1,0,0.0,61404,2018,20180807,0.4,0.3832599118942731
3,2,1,0,1,0.0,61404,2018,20180808,0.6666666666666666,0.3851203501094092
5,4,3,0,0,1.0,61404,2018,20180809,0.6,0.3874458874458874
6,6,2,0,0,0.0,61404,2018,20180810,0.3333333333333333,0.38675213675213677
4,3,2,1,0,0.0,61404,2018,20180811,0.75,0.3898305084745763
4,3,2,1,0,0.0,61404,2018,20180812,0.75,0.39285714285714285
5,4,0,1,0,0.0,61404,2018,20180814,0.2,0.3908523908523909
4,3,2,1,0,0.0,61404,2018,20180815,0.75,0.3938144329896907
4,3,0,1,0,0.0,61404,2018,20180816,0.25,0.39263803680981596
5,4,0,1,0,0.0,61404,2018,20180904,0.2,0.39068825910931176
5,5,1,0,0,0.0,61404,2018,20180905,0.2,0.38877755511022044
4,4,2,0,0,0.0,61404,2018,20180906,0.5,0.38966202783300197
4,3,1,0,1,0.0,61404,2018,20180907,0.5,0.3905325443786982
3,3,0,0,0,0.0,61404,2018,20180908,0.0,0.38823529411764707
5,4,0,1,0,0.0,61404,2018,20180909,0.2,0.3864077669902913
6,6,0,0,0,0.0,61404,2018,20180911,0.0,0.381957773512476
3,2,0,1,0,0.0,61404,2018,20180912,0.3333333333333333,0.3816793893129771
3,3,1,0,0,0.0,61404,2018,20180913,0.3333333333333333,0.38140417457305503
0,0,0,0,0,0.0,61404,2018,20180914,0.0,0.38140417457305503
5,5,2,0,0,0.0,61404,2018,20180915,0.4,0.3815789473684211
0,0,0,0,0,0.0,61404,2018,20180916,0.0,0.3815789473684211
1,0,0,1,0,0.0,61404,2018,20180918,1.0,0.3827392120075047
5,4,2,1,0,0.0,61404,2018,20180919,0.6,0.3847583643122677
4,3,0,1,0,0.0,61404,2018,20180920,0.25,0.3837638376383764
5,4,1,0,1,0.0,61404,2018,20180921,0.4,0.38391224862888484
4,3,1,1,0,0.0,61404,2018,20180922,0.5,0.38475499092558985
3,3,0,0,0,0.0,61404,2018,20180923,0.0,0.38267148014440433
4,4,0,0,0,0.0,61404,2018,20180925,0.0,0.37992831541218636
3,3,0,0,0,0.0,61404,2018,20180927,0.0,0.3778966131907308
5,4,1,0,0,0.0,61404,2018,20180928,0.25,0.3769911504424779
0,0,0,0,0,0.0,61404,2018,20180929,0.0,0.3769911504424779
4,4,0,0,0,0.0,61404,2018,20180930,0.0,0.37434094903339193
2,2,0,0,0,0.0,61404,2018,20181003,0.0,0.37302977232924694
2,2,0,0,0,0.0,61404,2018,20181006,0.0,0.3717277486910995
4,4,2,0,0,0.0,61404,2018,20181009,0.5,0.37261698440207974
4,4,3,0,0,0.0,61404,2018,20181013,0.75,0.37521514629948366
5,4,1,1,0,0.0,62404,2018,20180324,0.4,0.4
4,4,1,0,0,0.0,62404,2018,20180325,0.25,0.3333333333333333
3,3,0,0,0,0.0,62404,2018,20180327,0.0,0.25
5,5,2,0,0,0.0,62404,2018,20180328,0.4,0.29411764705882354
4,4,0,0,0,0.0,62404,2018,20180329,0.0,0.23809523809523808
7,7,1,0,0,0.0,62404,2018,20180330,0.14285714285714285,0.21428571428571427
4,4,1,0,0,0.0,62404,2018,20180331,0.25,0.21875
5,5,2,0,0,0.0,62404,2018,20180401,0.4,0.24324324324324326
5,5,1,0,0,0.0,62404,2018,20180403,0.2,0.23809523809523808
4,3,0,1,0,0.0,62404,2018,20180404,0.25,0.2391304347826087
3,3,1,0,0,0.0,62404,2018,20180405,0.3333333333333333,0.24489795918367346
4,4,3,0,0,0.0,62404,2018,20180508,0.75,0.2830188679245283
5,5,2,0,0,0.0,62404,2018,20180509,0.4,0.29310344827586204
5,5,3,0,0,0.0,62404,2018,20180510,0.6,0.31746031746031744
5,5,1,0,0,0.0,62404,2018,20180511,0.2,0.3088235294117647
5,5,2,0,0,0.0,62404,2018,20180513,0.4,0.3150684931506849
4,4,0,0,0,0.0,62404,2018,20180515,0.0,0.2987012987012987
5,4,2,1,0,0.0,62404,2018,20180516,0.6,0.3170731707317073
4,2,0,2,0,0.0,62404,2018,20180517,0.5,0.32558139534883723
5,4,2,1,0,0.0,62404,2018,20180518,0.6,0.34065934065934067
3,1,1,2,0,0.0,62404,2018,20180519,1.0,0.3617021276595745
1,1,0,0,0,0.0,62404,2018,20180523,0.0,0.35789473684210527
5,4,3,1,0,0.0,62404,2018,20180524,0.8,0.38
5,4,2,1,0,0.0,62404,2018,20180525,0.6,0.3904761904761905
4,4,0,0,0,0.0,62404,2018,20180526,0.0,0.3761467889908257
4,4,2,0,0,0.0,62404,2018,20180527,0.5,0.3805309734513274
5,3,1,1,0,1.0,62404,2018,20180529,0.4,0.3813559322033898
4,4,3,0,0,0.0,62404,2018,20180530,0.75,0.39344262295081966
4,4,1,0,0,0.0,62404,2018,20180531,0.25,0.3888888888888889
4,3,0,0,1,0.0,62404,2018,20180601,0.25,0.38461538461538464
5,5,2,0,0,0.0,62404,2018,20180602,0.4,0.3851851851851852
5,2,0,3,0,0.0,62404,2018,20180603,0.6,0.39285714285714285
4,4,0,0,0,0.0,62404,2018,20180605,0.0,0.3819444444444444
4,4,2,0,0,0.0,62404,2018,20180606,0.5,0.38513513513513514
5,4,1,1,0,0.0,62404,2018,20180607,0.4,0.38562091503267976
5,5,4,0,0,0.0,62404,2018,20180608,0.8,0.3987341772151899
4,4,0,0,0,0.0,62404,2018,20180609,0.0,0.3888888888888889
5,5,1,0,0,0.0,62404,2018,20180610,0.2,0.38323353293413176
5,5,2,0,0,0.0,62404,2018,20180612,0.4,0.38372093023255816
6,6,4,0,0,0.0,62404,2018,20180613,0.6666666666666666,0.39325842696629215
6,6,0,0,0,0.0,62404,2018,20180614,0.0,0.3804347826086957
3,2,0,0,1,0.0,62404,2018,20180615,0.3333333333333333,0.37967914438502676
4,4,0,0,0,0.0,62404,2018,20180616,0.0,0.3717277486910995
5,3,1,2,0,0.0,62404,2018,20180617,0.6,0.37755102040816324
3,3,1,0,0,0.0,62404,2018,20180619,0.3333333333333333,0.3768844221105528
4,4,1,0,0,0.0,62404,2018,20180620,0.25,0.37438423645320196
4,4,2,0,0,0.0,62404,2018,20180621,0.5,0.37681159420289856
5,4,3,1,0,0.0,62404,2018,20180622,0.8,0.3867924528301887
4,4,2,0,0,0.0,62404,2018,20180623,0.5,0.3888888888888889
5,5,2,0,0,0.0,62404,2018,20180624,0.4,0.3891402714932127
4,3,2,1,0,0.0,62404,2018,20180626,0.75,0.39555555555555555
5,5,0,0,0,0.0,62404,2018,20180627,0.0,0.3869565217391304
5,4,0,1,0,0.0,62404,2018,20180628,0.2,0.3829787234042553
4,4,2,0,0,0.0,62404,2018,20180629,0.5,0.38493723849372385
4,3,1,1,0,0.0,62404,2018,20180701,0.5,0.3868312757201646
5,5,1,0,0,0.0,62404,2018,20180704,0.2,0.38306451612903225
5,5,0,0,0,0.0,62404,2018,20180705,0.0,0.37549407114624506
4,4,3,0,0,0.0,62404,2018,20180706,0.75,0.38132295719844356
5,5,0,0,0,0.0,62404,2018,20180707,0.0,0.37404580152671757
6,6,2,0,0,0.0,62404,2018,20180708,0.3333333333333333,0.373134328358209
4,4,0,0,0,0.0,62404,2018,20180710,0.0,0.36764705882352944
4,4,2,0,0,0.0,62404,2018,20180711,0.5,0.3695652173913043
5,4,1,1,0,0.0,62404,2018,20180712,0.4,0.3701067615658363
4,4,1,0,0,0.0,62404,2018,20180717,0.25,0.3684210526315789
5,5,2,0,0,0.0,62404,2018,20180718,0.4,0.3689655172413793
5,4,2,1,0,0.0,62404,2018,20180719,0.6,0.3728813559322034
3,3,0,0,0,0.0,62404,2018,20180720,0.0,0.3691275167785235
4,4,2,0,0,0.0,62404,2018,20180722,0.5,0.3708609271523179
5,4,2,1,0,0.0,62404,2018,20180724,0.6,0.3745928338762215
4,4,1,0,0,0.0,62404,2018,20180725,0.25,0.3729903536977492
4,4,2,0,0,0.0,62404,2018,20180726,0.5,0.3746031746031746
8,5,4,2,1,0.0,62404,2018,20180727,0.875,0.38699690402476783
4,4,1,0,0,0.0,62404,2018,20180728,0.25,0.3853211009174312
5,5,2,0,0,0.0,62404,2018,20180729,0.4,0.3855421686746988
6,5,1,1,0,0.0,62404,2018,20180731,0.3333333333333333,0.38461538461538464
5,4,0,1,0,0.0,62404,2018,20180801,0.2,0.3819241982507289
4,4,3,0,0,0.0,62404,2018,20180802,0.75,0.3861671469740634
5,3,2,1,1,0.0,62404,2018,20180804,0.8,0.39204545454545453
5,4,2,0,1,0.0,62404,2018,20180805,0.6,0.3949579831932773
6,6,4,0,0,0.0,62404,2018,20180807,0.6666666666666666,0.39944903581267216
4,4,0,0,0,0.0,62404,2018,20180808,0.0,0.39509536784741145
5,4,2,0,0,1.0,62404,2018,20180809,0.4,0.3951612903225806
6,6,4,0,0,0.0,62404,2018,20180810,0.6666666666666666,0.3994708994708995
4,4,1,0,0,0.0,62404,2018,20180811,0.25,0.39790575916230364
5,4,2,1,0,0.0,62404,2018,20180812,0.6,0.4005167958656331
5,4,2,1,0,0.0,62404,2018,20180814,0.6,0.4030612244897959
4,4,1,0,0,0.0,62404,2018,20180815,0.25,0.4015151515151515
4,4,0,0,0,0.0,62404,2018,20180816,0.0,0.3975
5,3,1,2,0,0.0,62404,2018,20180904,0.6,0.4
5,3,0,2,0,0.0,62404,2018,20180905,0.4,0.4
4,4,0,0,0,0.0,62404,2018,20180906,0.0,0.3961352657004831
5,4,0,1,0,0.0,62404,2018,20180907,0.2,0.3937947494033413
2,2,1,0,0,0.0,62404,2018,20180908,0.5,0.39429928741092635
5,5,1,0,0,0.0,62404,2018,20180909,0.2,0.392018779342723
6,6,1,0,0,0.0,62404,2018,20180911,0.16666666666666666,0.3888888888888889
4,4,3,0,0,0.0,62404,2018,20180912,0.75,0.3922018348623853
5,5,1,0,0,0.0,62404,2018,20180913,0.2,0.3900226757369615
4,3,1,1,0,0.0,62404,2018,20180914,0.5,0.39101123595505616
5,5,0,0,0,0.0,62404,2018,20180915,0.0,0.38666666666666666
5,5,0,0,0,0.0,62404,2018,20180916,0.0,0.3824175824175824
