GYEAR,G_ID,PIT_ID,PCODE,HIT_VEL,HIT_ANG_VER,HIT_RESULT,PIT_VEL,STADIUM,barrel
2021,20210408LTNC0,210408_213732,79608,148.42,-14.0,5,124.6,7,0
2021,20210408LTNC0,210408_221810,79608,127.47,24.8,2,122.7,7,1
2021,20210408LTNC0,210408_222128,78513,146.47,32.5,14,127.07,7,1
2021,20210408SSOB0,210408_183049,79402,153.86,4.2,1,134.47,1,1
2021,20210408SSOB0,210408_184058,79240,97.7,-10.5,5,132.84,1,0
2021,20210408SSOB0,210408_184319,79215,145.56,41.3,14,130.42,1,1
2021,20210408SSOB0,210408_185929,79402,126.66,-12.3,5,143.11,1,0
2021,20210408SSOB0,210408_193157,79240,141.98,15.8,14,134.0,1,1
2021,20210408SSOB0,210408_194459,79215,160.4,12.9,1,134.98,1,1
2021,20210408SSOB0,210408_194745,78224,139.65,38.5,14,133.37,1,1
2021,20210408SSOB0,210408_202813,79402,150.09,12.6,3,125.79,1,1
2021,20210408SSOB0,210408_203508,79240,121.99,61.0,14,133.35,1,0
2021,20210408SSOB0,210408_203914,79215,163.06,-1.0,5,132.45,1,0
2021,20210408SSOB0,210408_210529,79240,134.36,34.4,14,142.64,1,1
2021,20210408SSOB0,210408_211930,79215,140.12,15.6,1,142.6,1,1
2021,20210409KTSS0,210409_184612,79402,151.58,-3.3,1,126.02,8,0
2021,20210409NCHT0,210409_184649,78603,146.38,19.0,2,140.76,4,1
2021,20210409NCHT0,210409_193129,78603,147.83,5.2,1,142.49,4,1
2021,20210409NCHT0,210409_202746,78603,95.17,28.0,14,129.58,4,1
2021,20210409OBHH0,210409_183357,79215,149.86,10.4,2,129.08,10,1
2021,20210409OBHH0,210409_183601,78224,142.73,3.6,5,129.24,10,1
2021,20210409OBHH0,210409_190758,79240,126.16,44.0,14,125.81,10,1
2021,20210409OBHH0,210409_194705,78288,129.61,55.2,14,126.84,10,0
2021,20210409OBHH0,210409_195931,79240,117.97,-13.2,5,140.56,10,0
2021,20210409OBHH0,210409_201751,79215,130.89,30.4,14,137.62,10,1
2021,20210409OBHH0,210409_202434,78288,131.66,18.4,1,138.78,10,1
2021,20210409OBHH0,210409_205544,79240,131.59,-5.6,1,142.95,10,0
2021,20210409OBHH0,210409_205752,79215,79.9,55.2,14,143.04,10,0
2021,20210409OBHH0,210409_210332,78288,150.39,9.8,1,141.0,10,1
2021,20210409SKLG0,210409_190223,79192,115.9,57.4,1,142.42,1,0
2021,20210409SKLG0,210409_191453,79109,144.73,21.5,17,140.58,1,1
2021,20210409SKLG0,210409_193758,79192,135.7,65.8,13,140.8,1,0
2021,20210409SKLG0,210409_200805,79150,156.19,13.2,2,140.11,1,1
2021,20210409SKLG0,210409_202639,79192,159.61,14.2,14,143.18,1,1
2021,20210409SKLG0,210409_204850,79150,114.5,-15.5,5,128.81,1,0
2021,20210409SKLG0,210409_210406,79109,135.04,-11.1,5,138.0,1,0
2021,20210409SKLG0,210409_211323,79192,143.17,-2.7,5,129.89,1,0
2021,20210409SKLG0,210409_213906,79109,131.68,-7.6,5,134.7,1,0
2021,20210409SKLG0,210409_214543,79192,131.62,-23.1,5,125.54,1,0
2021,20210409SKLG0,210409_221037,79109,144.55,-0.4,5,129.09,1,0
2021,20210409WOLT0,210409_193006,78513,104.91,-6.5,5,129.57,9,0
2021,20210409WOLT0,210409_193458,79365,145.07,-4.5,5,128.52,9,0
2021,20210409WOLT0,210409_201552,79365,157.34,29.7,2,133.0,9,1
2021,20210409WOLT0,210409_203244,78513,117.77,28.7,14,129.11,9,1
2021,20210409WOLT0,210409_205401,79365,145.55,-2.9,2,130.44,9,0
2021,20210409WOLT0,210409_211000,78513,137.07,13.1,1,122.46,9,1
2021,20210410KTSS0,210410_141503,78548,133.0,4.3,5,122.22,8,0
2021,20210410KTSS0,210410_150147,79402,130.98,-10.6,5,136.03,8,0
2021,20210410KTSS0,210410_151515,78548,136.02,46.9,14,137.61,8,1
2021,20210410KTSS0,210410_160250,78548,154.69,22.1,15,123.06,8,1
2021,20210410KTSS0,210410_163154,79402,143.56,3.6,1,125.53,8,1
2021,20210410KTSS0,210410_164952,78548,136.9,16.8,14,141.61,8,1
2021,20210410NCHT0,210410_181102,78603,134.03,19.0,14,137.48,4,1
2021,20210410NCHT0,210410_193734,78603,155.9,-4.6,1,143.92,4,0
2021,20210410OBHH0,210410_170031,79240,149.98,8.4,1,140.93,10,1
2021,20210410OBHH0,210410_170802,78224,133.0,-9.4,5,144.29,10,0
2021,20210410OBHH0,210410_174303,79215,103.36,18.7,1,132.51,10,1
2021,20210410OBHH0,210410_181545,79240,111.44,9.6,1,130.81,10,1
2021,20210410OBHH0,210410_182302,79215,148.79,24.0,2,128.36,10,1
2021,20210410OBHH0,210410_182432,78224,155.45,34.9,15,142.49,10,1
2021,20210410OBHH0,210410_184623,79240,126.16,23.7,14,128.15,10,1
2021,20210410OBHH0,210410_190157,79215,156.87,-2.1,5,143.95,10,0
2021,20210410OBHH0,210410_192547,79240,145.41,23.1,2,126.89,10,1
2021,20210410SKLG0,210410_151902,79109,139.37,-14.0,5,146.1,1,0
2021,20210410SKLG0,210410_153159,79150,147.93,5.5,1,131.72,1,1
2021,20210410SKLG0,210410_162236,79109,159.68,27.2,15,142.87,1,1
2021,20210410WOLT0,210410_171336,78513,149.67,20.0,14,152.62,9,1
2021,20210410WOLT0,210410_175332,78513,145.22,-7.6,1,150.71,9,0
2021,20210410WOLT0,210410_182348,78513,159.06,0.2,1,147.29,9,0
2021,20210410WOLT0,210410_183411,79365,146.75,14.7,14,133.11,9,1
2021,20210410WOLT0,210410_193941,79608,115.24,76.3,14,129.0,9,0
2021,20210410WOLT0,210410_195114,78513,159.97,7.0,1,126.83,9,1
2021,20210411KTSS0,210411_143204,78548,132.45,51.7,14,134.7,8,1
2021,20210411KTSS0,210411_150115,78548,153.19,-13.5,5,134.92,8,0
2021,20210411KTSS0,210411_150504,79402,151.73,7.4,2,145.01,8,1
2021,20210411KTSS0,210411_155144,78548,141.34,30.0,14,140.03,8,1
2021,20210411NCHT0,210411_141356,78603,143.44,-2.5,2,135.38,4,0
2021,20210411NCHT0,210411_145709,78603,141.2,7.2,1,146.0,4,1
2021,20210411NCHT0,210411_153821,78603,143.49,-9.6,5,128.46,4,0
2021,20210411NCHT0,210411_164824,78603,142.59,15.1,1,142.85,4,1
2021,20210411OBHH0,210411_140053,79240,100.25,-16.0,5,131.11,10,0
2021,20210411OBHH0,210411_140733,79215,157.66,16.4,2,131.73,10,1
2021,20210411OBHH0,210411_144253,78288,117.17,52.8,14,123.06,10,0
2021,20210411OBHH0,210411_144635,79240,130.5,-11.7,5,121.42,10,0
2021,20210411OBHH0,210411_144936,79215,137.86,12.0,1,121.92,10,1
2021,20210411OBHH0,210411_152856,78288,101.34,74.4,14,132.15,10,0
2021,20210411OBHH0,210411_161616,78288,103.46,-5.2,5,126.67,10,0
2021,20210411OBHH0,210411_162845,79240,136.55,14.9,1,132.2,10,1
2021,20210411OBHH0,210411_164837,78224,126.67,9.7,12,119.69,10,1
2021,20210411SKLG0,210411_142415,79109,148.41,1.5,5,130.58,1,0
2021,20210411SKLG0,210411_154723,79109,154.21,16.1,2,129.66,1,1
2021,20210411WOLT0,210411_141150,79608,150.76,8.0,1,141.77,9,1
2021,20210411WOLT0,210411_143923,79608,158.81,9.9,1,143.2,9,1
2021,20210411WOLT0,210411_145244,78513,150.0,3.7,1,140.93,9,1
2021,20210411WOLT0,210411_153316,78513,146.86,36.6,14,135.01,9,1
2021,20210411WOLT0,210411_161725,79608,137.67,33.5,14,116.99,9,1
2021,20210411WOLT0,210411_162121,78513,146.15,34.2,14,119.06,9,1
2021,20210411WOLT0,210411_162459,79365,148.34,-19.3,5,134.97,9,0
2021,20210411WOLT0,210411_171309,79365,156.11,14.4,2,149.98,9,1
2021,20210413HHSS0,210413_183644,79402,100.5,30.2,1,127.25,8,1
2021,20210413HHSS0,210413_200928,78288,133.11,26.9,14,141.35,8,1
2021,20210413HHSS0,210413_202659,79402,133.81,0.7,5,137.76,8,0
2021,20210413HHSS0,210413_204357,78288,127.42,-6.4,5,142.8,8,0
2021,20210413HHSS0,210413_212227,79402,153.82,-7.6,8,137.39,8,0
2021,20210413KTOB0,210413_185114,79215,158.31,-5.9,1,118.22,1,0
2021,20210413KTOB0,210413_185252,78224,157.58,15.2,3,137.42,1,1
2021,20210413KTOB0,210413_193135,78548,142.74,66.1,14,142.85,1,0
2021,20210413KTOB0,210413_194404,79240,113.96,24.2,14,116.8,1,1
2021,20210413KTOB0,210413_201639,78224,150.21,19.2,14,114.42,1,1
2021,20210413KTOB0,210413_203535,79240,114.13,48.3,14,115.04,1,1
2021,20210413KTOB0,210413_204238,78548,106.61,-12.5,5,128.76,1,0
2021,20210413KTOB0,210413_204757,79215,158.56,6.3,1,134.53,1,1
2021,20210413KTOB0,210413_205114,78224,146.76,-10.2,5,115.81,1,0
2021,20210413KTOB0,210413_212156,79240,146.09,10.8,1,128.99,1,1
2021,20210413KTOB0,210413_212623,79215,132.09,10.8,1,126.65,1,1
2021,20210413KTOB0,210413_213038,78224,143.77,29.4,14,125.03,1,1
2021,20210413KTOB0,210413_215443,79240,154.73,-3.5,1,141.18,1,0
2021,20210413KTOB0,210413_220407,78224,138.69,34.0,14,143.64,1,1
2021,20210413LGWO0,210413_185615,79365,87.5,-5.5,5,135.99,5,0
2021,20210413LGWO0,210413_190137,79192,142.06,36.7,14,120.5,5,1
2021,20210413LGWO0,210413_191623,79150,121.59,21.0,1,132.68,5,1
2021,20210413LGWO0,210413_195156,79192,136.1,64.6,14,141.75,5,0
2021,20210413LGWO0,210413_201010,79150,121.68,12.4,12,116.43,5,1
2021,20210413LGWO0,210413_202035,79365,122.38,-13.3,5,124.22,5,0
2021,20210413LGWO0,210413_205950,79150,146.87,3.7,1,128.64,5,1
2021,20210413LGWO0,210413_210104,79109,128.74,38.4,14,107.19,5,1
2021,20210413LGWO0,210413_213328,79192,123.73,20.9,1,131.43,5,1
2021,20210413LGWO0,210413_213905,79150,138.68,18.9,14,128.11,5,1
2021,20210413LTHT0,210413_183328,78513,144.94,7.0,1,139.91,4,1
2021,20210413LTHT0,210413_185912,79608,125.14,71.7,14,136.96,4,0
2021,20210413LTHT0,210413_193649,78513,146.57,-6.8,4,125.95,4,0
2021,20210413LTHT0,210413_195251,78603,146.36,-0.1,5,144.98,4,0
2021,20210413LTHT0,210413_201014,79608,154.75,6.6,12,136.2,4,1
2021,20210413LTHT0,210413_201342,78513,145.56,-12.5,8,133.35,4,0
2021,20210413LTHT0,210413_205111,79608,153.29,9.4,2,138.11,4,1
2021,20210413LTHT0,210413_212348,78603,121.59,7.6,5,129.91,4,1
2021,20210413LTHT0,210413_212938,79608,116.09,26.4,1,147.02,4,1
2021,20210414HHSS0,210414_184530,79402,115.11,78.0,14,141.95,8,0
2021,20210414HHSS0,210414_192834,79402,100.08,1.6,5,141.02,8,0
2021,20210414HHSS0,210414_201023,79402,114.58,76.2,14,127.96,8,0
2021,20210414KTOB0,210414_183850,79240,155.61,2.0,1,143.11,1,1
2021,20210414KTOB0,210414_190235,78548,138.07,-10.8,5,143.14,1,0
2021,20210414KTOB0,210414_193923,79215,105.0,50.6,1,128.22,1,0
2021,20210414KTOB0,210414_202650,79240,132.78,21.6,14,143.49,1,1
2021,20210414KTOB0,210414_202905,79215,114.32,27.2,2,142.56,1,1
2021,20210414KTOB0,210414_210707,78548,102.4,-10.6,5,122.44,1,0
2021,20210414KTOB0,210414_211733,79215,159.67,-2.4,5,140.91,1,0
2021,20210414KTOB0,210414_211855,78224,151.95,41.7,14,140.19,1,1
2021,20210414LGWO0,210414_184532,79192,118.31,52.2,14,136.05,5,0
2021,20210414LGWO0,210414_192232,79192,148.78,37.3,15,136.93,5,1
2021,20210414LGWO0,210414_193945,79150,137.82,-11.1,5,136.99,5,0
2021,20210414LGWO0,210414_200308,79192,152.06,11.7,1,140.16,5,1
2021,20210414LGWO0,210414_201933,79150,142.51,35.1,15,137.92,5,1
2021,20210414LGWO0,210414_203957,79192,152.33,7.1,12,143.43,5,1
2021,20210414LGWO0,210414_205003,79109,153.75,16.4,2,143.09,5,1
2021,20210414LGWO0,210414_210334,79192,155.61,8.2,1,132.51,5,1
2021,20210414LTHT0,210414_183048,79608,131.28,10.1,1,141.03,4,1
2021,20210414LTHT0,210414_183603,78513,144.16,31.1,14,135.98,4,1
2021,20210414LTHT0,210414_191407,79608,137.87,-7.2,4,134.04,4,0
2021,20210414LTHT0,210414_195211,78603,105.76,-10.2,5,141.12,4,0
2021,20210414LTHT0,210414_195921,79608,147.83,9.2,1,136.76,4,1
2021,20210414LTHT0,210414_201212,78513,66.9,12.2,5,147.46,4,0
2021,20210414LTHT0,210414_204047,79608,155.64,14.9,2,138.4,4,1
2021,20210414LTHT0,210414_204625,78513,137.91,5.8,4,146.28,4,1
2021,20210414LTHT0,210414_205451,78603,108.87,-13.0,5,134.51,4,0
2021,20210414LTHT0,210414_213102,78513,150.91,18.5,14,131.31,4,1
2021,20210414LTHT0,210414_214959,78603,126.58,37.0,14,146.8,4,1
2021,20210414LTHT0,210414_215735,79608,154.79,-9.0,5,144.56,4,0
2021,20210415HHSS0,210415_185933,78288,81.47,35.4,14,142.08,8,1
2021,20210415HHSS0,210415_205051,78288,160.04,-3.0,5,139.42,8,0
2021,20210415KTOB0,210415_184330,79240,129.86,56.7,14,144.12,1,0
2021,20210415KTOB0,210415_185047,79215,122.78,7.0,1,130.99,1,1
2021,20210415KTOB0,210415_185406,78224,162.35,5.3,1,139.03,1,1
2021,20210415KTOB0,210415_191024,78548,160.57,12.4,1,127.55,1,1
2021,20210415KTOB0,210415_192606,79240,138.45,18.0,14,140.45,1,1
2021,20210415KTOB0,210415_194737,78548,145.65,46.1,14,147.8,1,1
2021,20210415KTOB0,210415_195026,78224,156.83,60.6,14,139.2,1,0
2021,20210415KTOB0,210415_202357,79240,140.27,-21.1,5,136.56,1,0
2021,20210415KTOB0,210415_203149,78548,145.4,-15.3,5,139.94,1,0
2021,20210415KTOB0,210415_203553,79215,145.7,52.9,14,136.83,1,1
2021,20210415KTOB0,210415_213429,79240,137.19,31.2,14,126.6,1,1
2021,20210415KTOB0,210415_213656,79215,132.24,52.2,14,142.12,1,1
2021,20210415KTOB0,210415_214137,78548,132.64,55.3,14,140.85,1,0
2021,20210415LGWO0,210415_184540,79192,143.37,19.2,2,142.55,5,1
2021,20210415LGWO0,210415_184923,79109,147.58,-12.8,5,126.51,5,0
2021,20210415LGWO0,210415_190412,79150,101.38,-1.8,5,131.19,5,0
2021,20210415LGWO0,210415_193104,79192,129.22,-5.0,5,127.95,5,0
2021,20210415LGWO0,210415_194215,79365,158.2,19.5,1,128.04,5,1
2021,20210415LGWO0,210415_202153,79192,141.04,13.2,1,132.75,5,1
2021,20210415LGWO0,210415_203226,79365,142.21,42.0,14,146.24,5,1
2021,20210415LGWO0,210415_210337,79192,125.13,66.8,14,129.93,5,0
2021,20210415LTHT0,210415_193223,78513,162.51,-0.2,1,143.98,4,0
2021,20210415LTHT0,210415_202943,78603,141.6,12.4,1,139.83,4,1
2021,20210415LTHT0,210415_204048,78513,109.99,62.8,14,142.02,4,0
2021,20210415LTHT0,210415_205523,78603,139.15,29.0,14,129.56,4,1
2021,20210415LTHT0,210415_212535,79608,108.15,39.4,14,130.17,4,1
2021,20210415LTHT0,210415_222314,78513,86.79,40.5,1,133.01,4,1
2021,20210416HHNC0,210416_220758,78288,130.32,6.6,1,134.07,7,1
2021,20210416HTSK0,210416_183244,78603,129.13,32.9,14,145.67,3,1
2021,20210416HTSK0,210416_192310,78603,122.95,29.1,14,131.6,3,1
2021,20210416HTSK0,210416_202027,78603,134.96,27.6,14,144.61,3,1
2021,20210416HTSK0,210416_221152,78603,123.54,-2.8,1,122.42,3,0
2021,20210416OBLG0,210416_183116,79240,124.59,24.2,14,122.72,1,1
2021,20210416OBLG0,210416_183442,79215,156.35,12.8,14,128.43,1,1
2021,20210416OBLG0,210416_184716,79192,149.29,1.4,1,122.69,1,0
2021,20210416OBLG0,210416_185437,78224,161.85,2.6,5,129.56,1,1
2021,20210416OBLG0,210416_190729,79150,152.43,-7.8,5,145.51,1,0
2021,20210416OBLG0,210416_190906,79109,154.65,27.9,14,137.04,1,1
2021,20210416OBLG0,210416_191822,79240,153.04,-9.3,5,145.22,1,0
2021,20210416OBLG0,210416_193153,79215,164.03,-10.4,1,141.15,1,0
2021,20210416OBLG0,210416_193416,78224,144.86,42.6,14,138.6,1,1
2021,20210416OBLG0,210416_193809,79192,165.13,1.1,1,145.79,1,1
2021,20210416OBLG0,210416_202027,79215,150.74,39.8,14,140.02,1,1
2021,20210416OBLG0,210416_202109,78224,153.36,8.8,12,140.02,1,1
2021,20210416OBLG0,210416_215316,79240,103.75,37.8,1,151.63,1,1
2021,20210416SSLT0,210416_183134,79402,135.14,22.2,14,145.28,9,1
2021,20210416SSLT0,210416_191036,79402,122.31,-9.1,5,136.37,9,0
2021,20210416SSLT0,210416_191851,79608,144.54,47.1,14,143.19,9,1
2021,20210416SSLT0,210416_192309,78513,91.42,85.0,13,143.58,9,0
2021,20210416SSLT0,210416_200434,79608,113.71,28.0,14,148.27,9,1
2021,20210416SSLT0,210416_201855,79402,104.6,-2.1,5,134.14,9,0
2021,20210416SSLT0,210416_204827,79608,133.24,56.9,14,145.08,9,0
2021,20210416SSLT0,210416_205213,78513,136.44,28.8,14,143.08,9,1
2021,20210416SSLT0,210416_211331,79402,89.28,85.4,13,131.77,9,0
2021,20210416SSLT0,210416_213313,78513,147.17,28.4,14,146.58,9,1
2021,20210416WOKT0,210416_185229,79365,152.63,22.1,14,136.04,2,1
2021,20210416WOKT0,210416_192154,79365,151.37,19.5,14,133.84,2,1
2021,20210416WOKT0,210416_192507,78548,125.44,2.0,5,125.61,2,0
2021,20210416WOKT0,210416_195317,78548,134.88,26.8,14,126.98,2,1
2021,20210416WOKT0,210416_203819,78548,158.76,21.0,2,141.57,2,1
2021,20210416WOKT0,210416_212437,78548,145.46,26.8,17,113.63,2,1
2021,20210417HTSK0,210417_160807,78603,151.78,-7.8,5,141.37,3,0
2021,20210417HTSK0,210417_165742,78603,147.24,0.2,1,141.54,3,0
