AVG1,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,HBP,SO,GDP,AVG2,PCODE,GYEAR,G_ID
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.294,76232,2020,20200617
0.667,4,3,2,2,1,0,1,2,0,0,0,0,0,0,0.304,76232,2020,20200623
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.293,76232,2020,20200625
0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.288,76232,2020,20200625
0.667,4,3,0,2,0,0,0,0,0,0,1,0,0,1,0.298,76232,2020,20200626
0.400,5,5,0,2,0,0,0,0,0,0,0,0,1,0,0.302,76232,2020,20200628
0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.302,76232,2020,20200630
0.333,4,3,1,1,0,0,1,2,0,0,1,0,1,0,0.303,76232,2020,20200701
1.000,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0.313,76232,2020,20200702
0.250,4,4,0,1,1,0,0,1,0,0,0,0,0,0,0.312,76232,2020,20200704
0.000,4,3,1,0,0,0,0,0,0,0,1,0,1,0,0.305,76232,2020,20200705
0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.303,76232,2020,20200707
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.301,76232,2020,20200708
0.000,5,3,1,0,0,0,0,0,0,0,1,1,2,0,0.295,76232,2020,20200709
0.667,4,3,1,2,1,0,0,2,0,0,1,0,1,0,0.303,76232,2020,20200710
0.000,6,5,1,0,0,0,0,0,0,0,1,0,0,0,0.293,76232,2020,20200711
0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.291,76232,2020,20200714
0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.296,76232,2020,20200715
1.000,5,2,2,2,0,0,1,3,0,0,1,2,0,0,0.305,76232,2020,20200716
0.000,5,4,0,0,0,0,0,0,0,0,1,0,2,0,0.298,76232,2020,20200717
0.200,5,5,0,1,0,0,0,1,0,0,0,0,1,0,0.295,76232,2020,20200718
0.250,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0.294,76232,2020,20200719
0.000,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0.291,76232,2020,20200721
0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.290,76232,2020,20200726
0.750,5,4,1,3,0,0,0,0,0,0,1,0,0,0,0.299,76232,2020,20200728
0.400,5,5,1,2,0,0,1,3,0,0,0,0,0,0,0.302,76232,2020,20200731
0.333,6,6,0,2,0,0,0,3,1,0,0,0,1,0,0.303,76232,2020,20200801
0.000,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0.300,76232,2020,20200802
0.000,5,3,0,0,0,0,0,1,0,0,0,1,0,0,0.296,76232,2020,20200805
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0.290,76232,2020,20200806
0.000,5,4,0,0,0,0,0,0,0,0,0,1,1,1,0.284,76232,2020,20200808
0.250,4,4,1,1,0,0,1,2,0,0,0,0,0,0,0.284,76232,2020,20200809
0.000,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0.281,76232,2020,20200812
0.600,5,5,1,3,0,0,0,3,0,0,0,0,0,0,0.288,76232,2020,20200813
0.667,4,3,1,2,0,0,0,1,1,0,1,0,0,0,0.293,76232,2020,20200814
0.500,4,4,1,2,0,0,1,2,0,0,0,0,1,0,0.297,76232,2020,20200815
0.250,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0.296,76232,2020,20200816
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0.295,76232,2020,20200818
0.200,5,5,1,1,0,0,1,2,0,0,0,0,0,0,0.293,76232,2020,20200819
0.667,4,3,1,2,0,0,0,0,0,0,1,0,1,0,0.298,76232,2020,20200820
0.500,5,2,2,1,0,0,0,0,0,0,3,0,0,0,0.300,76232,2020,20200821
0.000,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0.297,76232,2020,20200823
0.000,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0.294,76232,2020,20200824
0.750,4,4,3,3,1,0,1,1,0,0,0,0,0,0,0.301,76232,2020,20200825
0.400,5,5,1,2,0,0,1,3,1,0,0,0,1,0,0.303,76232,2020,20200826
0.667,4,3,2,2,1,0,0,0,0,0,0,1,0,0,0.307,76232,2020,20200827
0.000,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0.306,76232,2020,20200828
0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0.305,76232,2020,20200829
0.667,4,3,0,2,1,0,0,2,0,0,1,0,0,0,0.309,76232,2020,20200830
0.333,4,3,0,1,0,0,0,1,0,0,0,0,0,0,0.309,76232,2020,20200901
0.250,4,4,1,1,0,0,1,1,0,0,0,0,0,0,0.308,76232,2020,20200902
0.500,5,4,1,2,1,0,0,0,1,0,1,0,1,0,0.311,76232,2020,20200903
0.500,6,6,0,3,0,0,0,1,0,1,0,0,1,0,0.315,76232,2020,20200904
0.500,4,4,1,2,0,0,1,3,0,0,0,0,1,0,0.317,76232,2020,20200906
0.750,4,4,2,3,0,0,0,2,0,0,0,0,0,0,0.323,76232,2020,20200908
0.400,5,5,0,2,0,0,0,1,0,0,0,0,0,0,0.325,76232,2020,20200909
0.250,5,4,2,1,0,0,1,1,0,0,1,0,0,0,0.324,76232,2020,20200910
0.250,4,4,0,1,1,0,0,1,0,0,0,0,0,0,0.323,76232,2020,20200911
0.500,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0.324,76232,2020,20200912
0.200,5,5,0,1,0,0,0,1,0,1,0,0,1,0,0.322,76232,2020,20200913
0.250,4,4,0,1,1,0,0,1,0,0,0,0,0,0,0.321,76232,2020,20200915
0.250,4,4,0,1,0,0,0,1,0,0,0,0,1,0,0.320,76232,2020,20200916
0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.320,76232,2020,20200917
0.800,5,5,1,4,0,1,1,7,0,0,0,0,0,0,0.327,76232,2020,20200918
0.333,4,3,1,1,0,0,1,1,0,0,0,1,0,0,0.327,76232,2020,20200919
0.000,4,3,1,0,0,0,0,0,0,0,1,0,1,0,0.324,76232,2020,20200920
0.500,5,4,2,2,0,0,2,2,0,0,1,0,0,0,0.327,76232,2020,20200920
0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.329,76232,2020,20200922
0.000,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0.328,76232,2020,20200923
0.400,5,5,1,2,0,0,1,4,0,0,0,0,1,0,0.329,76232,2020,20200924
0.000,5,4,0,0,0,0,0,1,0,0,0,1,2,1,0.325,76232,2020,20200925
0.400,5,5,0,2,0,0,0,3,0,0,0,0,0,0,0.326,76232,2020,20200926
0.500,5,4,2,2,1,0,0,0,0,0,1,0,0,0,0.328,76232,2020,20200927
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.324,76232,2020,20200929
0.500,4,4,2,2,0,0,1,3,0,0,0,0,0,0,0.326,76232,2020,20201001
0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.324,76232,2020,20201002
0.750,5,4,1,3,0,0,0,0,0,0,1,0,0,0,0.328,76232,2020,20201003
0.750,5,4,0,3,1,0,0,0,0,0,1,0,0,0,0.332,76232,2020,20201003
0.250,4,4,1,1,0,0,1,1,0,0,0,0,0,0,0.332,76232,2020,20201004
0.333,4,3,0,1,0,0,0,0,0,0,1,0,1,0,0.332,76232,2020,20201006
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.328,76232,2020,20201007
0.400,5,5,1,2,0,0,0,1,0,0,0,0,0,0,0.329,76232,2020,20201008
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.326,76232,2020,20201009
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.325,76232,2020,20201010
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.322,76232,2020,20201010
0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0.318,76232,2020,20201011
0.000,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0.317,76232,2020,20201013
1.000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0.319,76232,2020,20201014
0.250,5,4,1,1,0,0,0,0,0,0,1,0,0,0,0.318,76232,2020,20201015
0.400,5,5,1,2,0,0,1,2,0,0,0,0,1,0,0.319,76232,2020,20201016
0.500,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0.321,76232,2020,20201017
0.667,5,3,2,2,0,0,1,4,0,0,1,0,0,0,0.323,76232,2020,20201020
0.750,5,4,3,3,0,0,2,3,0,0,1,0,0,0,0.327,76232,2020,20201023
0.200,6,5,1,1,0,0,1,2,0,0,1,0,0,0,0.326,76232,2020,20201024
0.333,3,3,0,1,1,0,0,1,0,0,0,0,1,0,0.326,76232,2020,20201027
0.500,4,4,1,2,1,0,1,5,0,0,0,0,0,1,0.327,76232,2020,20201028
1.000,3,3,3,3,0,0,1,1,0,0,0,0,0,0,0.332,76232,2020,20201029
0.000,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0.331,76232,2020,20201030
0.000,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0.328,76232,2020,20201031
0.333,4,3,1,1,0,0,1,1,0,0,1,0,0,0,0.333,68050,2020,20200505
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.286,68050,2020,20200506
0.250,4,4,0,1,1,0,0,0,0,0,0,0,1,0,0.273,68050,2020,20200507
0.500,4,4,1,2,1,0,0,0,0,0,0,0,1,0,0.333,68050,2020,20200508
0.200,6,5,1,1,0,0,1,2,0,0,1,0,0,0,0.300,68050,2020,20200510
0.400,5,5,2,2,0,0,1,1,0,0,0,0,0,0,0.320,68050,2020,20200512
0.250,5,4,0,1,0,0,0,0,0,0,1,0,2,0,0.310,68050,2020,20200513
0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.303,68050,2020,20200514
0.200,5,5,1,1,1,0,0,3,0,0,0,0,2,0,0.289,68050,2020,20200515
0.750,5,4,2,3,2,1,0,1,0,0,1,0,0,0,0.333,68050,2020,20200516
0.333,5,3,1,1,0,0,1,3,0,0,1,0,0,0,0.333,68050,2020,20200517
0.750,5,4,2,3,1,0,1,3,0,0,1,0,0,0,0.367,68050,2020,20200519
0.250,5,4,2,1,0,0,0,0,0,0,1,0,1,0,0.358,68050,2020,20200520
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.333,68050,2020,20200521
0.000,4,2,0,0,0,0,0,0,0,0,2,0,1,0,0.322,68050,2020,20200609
0.000,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0.311,68050,2020,20200610
0.600,5,5,3,3,0,0,1,1,0,0,0,0,0,0,0.333,68050,2020,20200611
0.500,4,4,1,2,0,0,1,2,0,0,0,0,0,0,0.343,68050,2020,20200613
0.200,5,5,0,1,0,0,0,1,0,0,0,0,1,0,0.333,68050,2020,20200613
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.329,68050,2020,20200614
0.400,5,5,0,2,0,0,0,0,1,0,0,0,0,0,0.333,68050,2020,20200616
0.500,3,2,1,1,0,0,1,1,0,0,1,0,1,0,0.337,68050,2020,20200617
0.600,5,5,2,3,0,0,0,1,1,0,0,0,0,0,0.352,68050,2020,20200618
0.333,5,3,1,1,1,0,0,1,0,0,1,0,1,0,0.351,68050,2020,20200619
0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.340,68050,2020,20200620
0.667,3,3,2,2,0,0,2,3,0,0,0,0,1,0,0.350,68050,2020,20200621
0.500,4,2,0,1,0,0,0,0,0,0,2,0,1,0,0.353,68050,2020,20200623
0.333,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0.352,68050,2020,20200625
0.400,5,5,2,2,0,0,0,1,0,0,0,0,0,0,0.355,68050,2020,20200625
0.250,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0.351,68050,2020,20200626
0.000,5,2,1,0,0,0,0,0,0,0,3,0,2,0,0.345,68050,2020,20200627
0.250,4,4,1,1,0,0,0,1,0,0,0,0,2,1,0.342,68050,2020,20200628
0.000,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0.325,68050,2020,20200630
0.400,5,5,2,2,1,0,1,4,0,0,0,0,0,0,0.328,68050,2020,20200701
0.400,5,5,0,2,1,0,0,0,0,0,0,0,1,0,0.331,68050,2020,20200702
1.000,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0.336,68050,2020,20200703
0.000,5,4,0,0,0,0,0,0,0,0,1,0,1,0,0.326,68050,2020,20200704
0.333,4,3,2,1,0,0,0,1,0,0,1,0,1,0,0.326,68050,2020,20200705
0.250,5,4,1,1,0,0,0,0,0,0,1,0,2,0,0.324,68050,2020,20200707
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.316,68050,2020,20200708
1.000,5,4,2,4,0,0,0,1,0,0,1,0,0,0,0.333,68050,2020,20200709
0.250,4,4,1,1,0,0,1,1,0,0,0,0,1,0,0.331,68050,2020,20200710
0.000,5,4,1,0,0,0,0,0,0,0,1,0,0,1,0.323,68050,2020,20200711
0.333,4,3,0,1,0,0,0,2,0,0,0,0,1,0,0.323,68050,2020,20200714
0.200,5,5,0,1,0,0,0,0,0,0,0,0,2,0,0.320,68050,2020,20200715
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.318,68050,2020,20200716
0.200,5,5,1,1,1,0,0,0,0,0,0,0,2,0,0.315,68050,2020,20200717
0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.310,68050,2020,20200718
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.303,68050,2020,20200719
0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.298,68050,2020,20200721
0.250,4,4,0,1,0,0,0,0,0,1,0,0,2,0,0.297,68050,2020,20200724
0.500,4,4,1,2,1,0,0,2,0,0,0,0,0,2,0.302,68050,2020,20200725
0.000,4,3,0,0,0,0,0,0,0,0,1,0,2,1,0.297,68050,2020,20200726
0.333,4,3,0,1,0,0,0,1,0,0,0,1,1,0,0.298,68050,2020,20200730
0.250,5,4,2,1,1,0,0,0,0,0,1,0,0,0,0.297,68050,2020,20200731
0.400,5,5,0,2,0,0,0,1,0,0,0,0,0,0,0.299,68050,2020,20200801
0.500,4,4,0,2,0,0,0,1,0,0,0,0,0,0,0.303,68050,2020,20200804
0.333,4,3,0,1,0,0,0,2,0,0,1,0,0,0,0.303,68050,2020,20200805
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.298,68050,2020,20200806
0.500,5,4,1,2,2,0,0,1,0,0,1,0,0,0,0.301,68050,2020,20200809
0.667,4,3,2,2,1,0,0,0,0,0,1,0,0,0,0.306,68050,2020,20200811
0.000,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0.305,68050,2020,20200812
0.250,5,4,1,1,0,0,0,0,0,0,1,0,3,0,0.304,68050,2020,20200813
0.333,6,6,1,2,0,0,0,0,1,0,0,0,2,0,0.305,68050,2020,20200814
0.500,5,4,1,2,1,0,0,1,0,0,1,0,0,0,0.308,68050,2020,20200815
0.200,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0.306,68050,2020,20200816
0.400,5,5,0,2,0,0,0,1,0,0,0,0,0,0,0.307,68050,2020,20200818
0.333,4,3,2,1,0,0,1,1,0,0,1,0,0,0,0.308,68050,2020,20200819
0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.304,68050,2020,20200820
0.000,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0.301,68050,2020,20200821
0.600,5,5,1,3,0,0,1,1,0,1,0,0,1,0,0.306,68050,2020,20200823
0.400,5,5,0,2,0,0,0,1,0,0,0,0,1,0,0.308,68050,2020,20200824
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.307,68050,2020,20200825
0.400,5,5,1,2,1,0,1,2,0,0,0,0,1,0,0.309,68050,2020,20200826
0.250,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0.308,68050,2020,20200827
0.600,5,5,2,3,1,0,1,1,0,0,0,0,1,0,0.313,68050,2020,20200828
0.000,5,2,1,0,0,0,0,0,0,0,3,0,1,0,0.311,68050,2020,20200830
0.500,5,4,0,2,1,0,0,1,0,0,1,0,0,0,0.313,68050,2020,20200830
0.600,5,5,3,3,2,0,0,1,1,0,0,0,0,0,0.318,68050,2020,20200901
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.314,68050,2020,20200903
0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.316,68050,2020,20200904
0.667,5,3,1,2,0,0,0,2,0,0,2,0,0,0,0.320,68050,2020,20200904
0.750,5,4,2,3,0,0,1,4,0,0,1,0,0,0,0.325,68050,2020,20200905
0.000,5,4,2,0,0,0,0,0,0,0,1,0,0,0,0.321,68050,2020,20200906
0.333,4,3,0,1,1,0,0,0,0,0,1,0,1,0,0.321,68050,2020,20200908
0.000,5,3,0,0,0,0,0,0,0,0,2,0,1,0,0.318,68050,2020,20200909
0.000,4,3,1,0,0,0,0,0,0,0,0,1,1,0,0.315,68050,2020,20200910
0.333,3,3,1,1,0,0,1,1,0,0,0,0,1,0,0.315,68050,2020,20200911
0.333,4,3,0,1,0,0,0,1,0,0,1,0,0,0,0.316,68050,2020,20200912
0.500,4,4,1,2,0,0,0,0,0,0,0,0,1,0,0.318,68050,2020,20200913
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.314,68050,2020,20200915
0.500,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0.316,68050,2020,20200916
0.250,4,4,0,1,0,0,0,1,0,0,0,0,2,0,0.315,68050,2020,20200917
0.750,5,4,1,3,0,0,0,1,0,0,1,0,1,0,0.320,68050,2020,20200918
0.200,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0.319,68050,2020,20200919
0.250,5,4,1,1,0,0,0,2,0,0,0,1,1,0,0.318,68050,2020,20200920
0.000,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0.316,68050,2020,20200922
0.200,5,5,1,1,0,0,0,1,0,0,0,0,1,0,0.315,68050,2020,20200923
0.500,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0.317,68050,2020,20200924
0.000,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0.313,68050,2020,20200925
0.750,4,4,1,3,1,0,0,0,2,0,0,0,0,0,0.317,68050,2020,20200926
0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.315,68050,2020,20200927
0.333,5,3,0,1,0,0,0,0,0,0,2,0,2,0,0.315,68050,2020,20200929
0.400,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0.316,68050,2020,20200930
0.600,5,5,1,3,2,0,0,1,0,0,0,0,0,0,0.319,68050,2020,20201001
0.000,4,3,2,0,0,0,0,0,0,0,1,0,0,0,0.317,68050,2020,20201002
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.314,68050,2020,20201003
0.333,4,3,1,1,0,0,0,0,0,0,1,0,0,1,0.314,68050,2020,20201003
0.600,5,5,2,3,0,0,2,4,0,0,0,0,1,0,0.317,68050,2020,20201004
0.600,5,5,1,3,0,0,1,2,0,0,0,0,0,0,0.321,68050,2020,20201006
0.750,5,4,1,3,1,0,1,4,0,0,1,0,0,0,0.325,68050,2020,20201007
0.000,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0.322,68050,2020,20201008
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,1,0.319,68050,2020,20201009
0.400,5,5,2,2,1,0,0,0,0,0,0,0,2,0,0.320,68050,2020,20201010
0.250,5,4,0,1,0,0,0,0,0,0,1,0,1,0,0.319,68050,2020,20201011
0.500,5,4,1,2,0,0,0,1,0,0,0,1,1,0,0.321,68050,2020,20201013
0.000,4,2,0,0,0,0,0,0,0,0,2,0,1,0,0.319,68050,2020,20201014
0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.319,68050,2020,20201015
0.750,4,4,1,3,1,0,0,0,0,0,0,0,0,0,0.322,68050,2020,20201016
0.333,5,3,1,1,1,0,0,0,0,0,2,0,1,0,0.323,68050,2020,20201017
0.333,5,3,2,1,0,0,0,0,0,0,2,0,1,0,0.323,68050,2020,20201018
0.400,5,5,1,2,0,0,0,1,0,0,0,0,2,0,0.323,68050,2020,20201020
0.000,5,3,0,0,0,0,0,0,0,0,2,0,0,0,0.321,68050,2020,20201021
0.600,6,5,2,3,1,0,0,1,0,0,1,0,0,0,0.324,68050,2020,20201022
0.400,5,5,1,2,0,0,0,1,0,0,0,0,0,0,0.325,68050,2020,20201025
0.333,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0.325,68050,2020,20201027
0.250,5,4,0,1,0,0,0,0,0,0,1,0,1,0,0.324,68050,2020,20201028
0.500,6,6,2,3,2,0,1,4,0,0,0,0,0,0,0.327,68050,2020,20201029
0.750,5,4,0,3,1,0,0,2,1,0,1,0,0,0,0.330,68050,2020,20201030
0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.000,75847,2020,20200505
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.000,75847,2020,20200506
1.000,5,2,1,2,1,0,0,0,0,0,2,1,0,0,0.222,75847,2020,20200507
0.200,5,5,1,1,0,0,1,1,0,0,0,0,1,0,0.214,75847,2020,20200508
0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.176,75847,2020,20200510
0.000,5,3,1,0,0,0,0,0,0,0,1,1,3,0,0.150,75847,2020,20200512
0.333,3,3,1,1,0,0,0,0,1,0,0,0,1,0,0.174,75847,2020,20200513
0.000,4,2,1,0,0,0,0,0,0,0,2,0,1,1,0.160,75847,2020,20200514
0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.148,75847,2020,20200515
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.129,75847,2020,20200516
0.400,5,5,0,2,1,0,0,2,0,0,0,0,1,0,0.167,75847,2020,20200517
0.000,4,2,1,0,0,0,0,0,0,0,1,1,1,0,0.158,75847,2020,20200519
0.000,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0.140,75847,2020,20200520
0.000,5,4,1,0,0,0,0,0,0,0,1,0,0,0,0.128,75847,2020,20200521
0.333,4,3,0,1,0,0,0,1,0,2,1,0,0,0,0.140,75847,2020,20200522
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.130,75847,2020,20200523
0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.125,75847,2020,20200524
0.667,4,3,1,2,0,0,0,0,0,0,1,0,0,0,0.153,75847,2020,20200526
-,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0.153,75847,2020,20200527
0.400,5,5,1,2,2,0,0,3,0,0,0,0,0,0,0.172,75847,2020,20200528
0.500,4,4,2,2,0,0,1,2,0,0,0,0,1,0,0.191,75847,2020,20200529
0.333,5,3,2,1,1,0,0,2,0,0,1,1,0,0,0.197,75847,2020,20200530
0.500,5,2,1,1,0,0,0,0,1,0,2,1,0,0,0.205,75847,2020,20200531
0.250,5,4,0,1,1,0,0,2,0,0,1,0,2,0,0.208,75847,2020,20200602
0.500,5,4,2,2,0,0,0,0,0,0,1,0,0,0,0.222,75847,2020,20200603
0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.214,75847,2020,20200604
0.333,4,3,1,1,1,0,0,0,0,0,1,0,0,0,0.218,75847,2020,20200605
0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.216,75847,2020,20200607
0.500,5,4,1,2,1,0,0,1,0,0,1,0,0,0,0.228,75847,2020,20200609
0.250,4,4,0,1,0,0,0,0,1,0,0,0,1,0,0.229,75847,2020,20200611
0.333,4,3,0,1,0,0,0,0,0,0,0,1,0,0,0.232,75847,2020,20200611
0.667,4,3,1,2,0,0,0,0,0,0,1,0,0,0,0.245,75847,2020,20200612
0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0.238,75847,2020,20200613
0.500,4,4,2,2,0,0,2,2,0,0,0,0,0,0,0.248,75847,2020,20200614
0.200,5,5,1,1,0,0,0,0,0,0,0,0,1,0,0.246,75847,2020,20200616
0.500,5,4,2,2,0,0,1,2,0,0,1,0,0,0,0.254,75847,2020,20200617
0.500,4,2,1,1,0,0,1,1,0,0,1,1,0,0,0.258,75847,2020,20200618
0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,1,0.258,75847,2020,20200619
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.258,75847,2020,20200620
0.250,4,4,1,1,0,0,1,1,0,0,0,0,1,0,0.258,75847,2020,20200621
0.250,4,4,1,1,0,0,0,0,0,0,0,0,2,0,0.257,75847,2020,20200623
0.250,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0.257,75847,2020,20200625
