AVG1,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,HBP,SO,GDP,AVG2,PCODE,GYEAR,G_ID
0.500,4,4,0,2,1,0,0,0,0,0,0,0,0,0,0.36200000000000004,50165,2020,20200621
0.000,5,4,0,0,0,0,0,0,0,0,1,0,2,0,0.35100000000000003,50165,2020,20200623
0.333,4,3,0,1,0,0,0,1,0,0,0,0,1,0,0.35100000000000003,50165,2020,20200625
0.400,5,5,0,2,0,0,0,1,0,0,0,0,2,0,0.353,50165,2020,20200625
0.333,4,3,0,1,0,0,0,0,0,0,1,0,2,0,0.35200000000000004,50165,2020,20200626
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.342,50165,2020,20200627
0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.336,50165,2020,20200628
0.200,5,5,0,1,1,0,0,0,0,0,0,0,1,0,0.331,50165,2020,2020063
0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.325,50165,2020,20200701
0.750,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0.335,50165,2020,20200702
0.333,4,3,2,1,0,0,1,1,0,0,1,0,1,0,0.335,50165,2020,20200703
0.167,6,6,0,1,0,0,0,0,0,0,0,0,2,0,0.32899999999999996,50165,2020,20200704
0.000,4,3,0,0,0,0,0,0,0,0,0,1,1,0,0.324,50165,2020,20200705
0.400,5,5,1,2,0,0,1,1,0,0,0,0,2,0,0.326,50165,2020,20200707
0.667,5,3,2,2,0,0,0,0,0,0,1,1,0,0,0.331,50165,2020,20200708
0.000,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0.326,50165,2020,20200709
0.333,4,3,0,1,0,0,0,1,0,0,1,0,0,0,0.326,50165,2020,2020071
0.333,6,6,1,2,0,0,1,2,0,0,0,0,3,0,0.326,50165,2020,20200711
0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0.321,50165,2020,20200714
0.200,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0.318,50165,2020,20200715
0.000,5,3,1,0,0,0,0,1,0,0,1,0,1,1,0.314,50165,2020,20200716
0.250,5,4,2,1,1,0,0,0,0,0,1,0,2,0,0.313,50165,2020,20200717
0.000,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0.31,50165,2020,20200718
0.200,5,5,1,1,0,0,1,2,0,0,0,0,2,0,0.307,50165,2020,20200721
0.250,5,4,0,1,0,0,0,0,0,0,1,0,1,0,0.306,50165,2020,20200724
0.500,4,4,1,2,1,0,0,0,0,0,0,0,0,1,0.309,50165,2020,20200725
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.304,50165,2020,20200726
0.250,5,4,0,1,1,0,0,1,0,0,1,0,1,0,0.303,50165,2020,20200728
0.500,5,4,1,2,0,0,1,1,0,0,1,0,1,0,0.306,50165,2020,20200729
0.600,5,5,2,3,0,0,1,3,0,0,0,0,0,0,0.313,50165,2020,2020073
0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.309,50165,2020,20200731
0.250,4,4,1,1,0,0,0,1,0,0,0,0,1,0,0.308,50165,2020,20200801
0.333,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0.308,50165,2020,20200804
0.000,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0.303,50165,2020,20200805
0.000,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0.3,50165,2020,20200806
0.333,4,3,1,1,0,0,1,2,0,0,1,0,2,0,0.3,50165,2020,20200807
0.250,4,4,1,1,0,0,1,1,0,0,0,0,1,0,0.299,50165,2020,20200808
0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0.29600000000000004,50165,2020,20200809
0.000,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0.292,50165,2020,20200811
0.333,4,3,1,1,0,0,0,0,0,0,1,0,2,0,0.292,50165,2020,20200812
0.333,4,3,2,1,0,0,1,1,0,0,1,0,1,0,0.292,50165,2020,20200813
0.200,5,5,1,1,0,0,1,2,0,0,0,0,2,0,0.29100000000000004,50165,2020,20200814
0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0.28600000000000003,50165,2020,20200815
0.333,4,3,2,1,0,0,0,0,0,0,1,0,1,0,0.28600000000000003,50165,2020,20200816
0.500,4,4,1,2,0,0,1,1,0,0,0,0,2,0,0.289,50165,2020,20200818
1.000,4,2,2,2,0,0,1,2,0,0,2,0,0,0,0.294,50165,2020,20200819
0.250,4,4,1,1,0,0,1,1,0,0,0,0,2,0,0.293,50165,2020,2020082
0.500,4,4,1,2,0,0,1,1,0,0,0,0,1,0,0.29600000000000004,50165,2020,20200821
0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0.295,50165,2020,20200823
0.333,4,3,0,1,0,0,0,0,0,0,1,0,1,0,0.29600000000000004,50165,2020,20200824
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.292,50165,2020,20200825
0.250,4,4,1,1,0,0,1,2,0,0,0,0,0,0,0.292,50165,2020,20200826
0.333,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0.292,50165,2020,20200827
0.500,5,4,1,2,1,0,0,1,0,0,1,0,0,0,0.294,50165,2020,20200828
0.750,4,4,1,3,0,0,1,2,0,0,0,0,1,0,0.3,50165,2020,20200829
0.000,4,2,0,0,0,0,0,1,1,0,2,0,1,0,0.298,50165,2020,2020083
0.400,5,5,1,2,1,0,1,3,0,0,0,0,3,0,0.3,50165,2020,20200901
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,1,0.29600000000000004,50165,2020,20200903
0.167,7,6,0,1,1,0,0,1,0,0,1,0,5,0,0.294,50165,2020,20200904
0.000,5,4,0,0,0,0,0,0,0,0,1,0,1,0,0.29100000000000004,50165,2020,20200906
0.250,4,4,1,1,0,0,1,2,0,0,0,0,3,0,0.29,50165,2020,20200907
0.250,5,4,0,1,1,0,0,2,0,0,1,0,1,0,0.29,50165,2020,20200908
0.250,5,4,1,1,0,0,0,1,0,0,1,0,0,0,0.289,50165,2020,2020091
0.000,4,3,0,0,0,0,0,0,0,0,1,0,3,0,0.287,50165,2020,20200911
0.250,4,4,1,1,0,0,1,1,0,0,0,0,2,0,0.28600000000000003,50165,2020,20200912
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.28300000000000003,50165,2020,20200913
0.400,5,5,1,2,0,0,1,3,0,0,0,0,2,0,0.285,50165,2020,20200915
0.250,5,4,3,1,1,0,0,0,0,0,1,0,0,0,0.285,50165,2020,20200916
0.333,4,3,2,1,0,0,0,0,1,0,1,0,1,0,0.285,50165,2020,20200917
0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.28300000000000003,50165,2020,20200918
0.000,5,3,0,0,0,0,0,0,0,0,2,0,1,0,0.281,50165,2020,20200919
0.750,4,4,1,3,0,1,1,3,0,0,0,0,1,0,0.285,50165,2020,2020092
0.333,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0.28600000000000003,50165,2020,20200922
0.333,4,3,1,1,0,0,1,1,0,0,1,0,1,0,0.28600000000000003,50165,2020,20200923
0.400,5,5,2,2,0,0,2,4,0,0,0,0,1,0,0.287,50165,2020,20200924
0.500,4,4,1,2,0,0,1,1,0,0,0,0,0,0,0.29,50165,2020,20200925
0.000,5,3,0,0,0,0,0,0,0,0,2,0,0,1,0.287,50165,2020,20200926
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.285,50165,2020,20200927
0.000,4,3,1,0,0,0,0,0,0,0,1,0,1,0,0.28300000000000003,50165,2020,20200929
0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.282,50165,2020,2020093
0.000,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0.282,50165,2020,20201001
0.000,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0.278,50165,2020,20201006
0.500,4,4,1,2,0,0,1,4,0,0,0,0,1,0,0.5,50506,2020,20200505
0.000,4,2,1,0,0,0,0,0,1,0,1,1,0,0,0.33299999999999996,50506,2020,20200506
0.250,5,4,1,1,0,0,0,0,0,0,0,0,0,1,0.3,50506,2020,20200507
0.600,5,5,1,3,0,0,1,2,0,0,0,0,1,0,0.4,50506,2020,20200508
0.333,3,3,1,1,0,0,1,2,0,0,0,0,0,0,0.389,50506,2020,2020051
0.200,5,5,0,1,1,0,0,2,0,0,0,0,1,0,0.348,50506,2020,20200512
0.333,5,3,0,1,1,0,0,2,0,0,2,0,0,0,0.34600000000000003,50506,2020,20200513
0.000,4,3,0,0,0,0,0,1,0,0,0,0,1,0,0.31,50506,2020,20200514
0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.281,50506,2020,20200515
0.333,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0.28600000000000003,50506,2020,20200516
0.200,5,5,1,1,0,0,1,1,0,0,0,0,1,1,0.275,50506,2020,20200517
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.25,50506,2020,20200519
0.000,3,2,0,0,0,0,0,0,0,0,0,1,2,0,0.239,50506,2020,2020052
0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.22399999999999998,50506,2020,20200521
0.200,5,5,0,1,1,0,0,1,0,0,0,0,2,0,0.222,50506,2020,20200522
0.333,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0.228,50506,2020,20200523
0.333,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0.233,50506,2020,20200524
0.000,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0.226,50506,2020,20200526
0.000,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0.21899999999999997,50506,2020,20200527
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.20600000000000002,50506,2020,20200528
0.250,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0.20800000000000002,50506,2020,20200529
0.500,5,4,0,2,0,0,0,0,0,0,1,0,1,0,0.22399999999999998,50506,2020,2020053
0.000,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0.21,50506,2020,20200531
0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.20199999999999999,50506,2020,20200602
0.000,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0.198,50506,2020,20200603
0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,1,0.2,50506,2020,20200604
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.20199999999999999,50506,2020,20200605
0.000,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0.196,50506,2020,20200606
0.500,4,4,0,2,1,0,0,1,0,0,0,0,0,0,0.20800000000000002,50506,2020,20200607
0.500,4,4,0,2,0,0,0,2,0,0,0,0,1,0,0.21899999999999997,50506,2020,20200609
0.600,5,5,3,3,1,1,0,1,1,0,0,0,0,0,0.23600000000000002,50506,2020,2020061
0.333,4,3,1,1,0,0,0,1,0,0,0,0,0,0,0.239,50506,2020,20200611
0.200,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0.237,50506,2020,20200612
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.23,50506,2020,20200613
0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0.23,50506,2020,20200614
0.750,4,4,2,3,0,0,0,1,1,0,0,0,0,0,0.24600000000000002,50506,2020,20200616
0.250,4,4,0,1,0,0,0,0,1,0,0,0,2,0,0.24600000000000002,50506,2020,20200617
0.750,4,4,1,3,1,0,0,0,0,0,0,0,0,0,0.261,50506,2020,20200618
0.400,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0.266,50506,2020,20200619
0.750,5,4,1,3,1,0,0,3,0,0,1,0,0,0,0.27899999999999997,50506,2020,2020062
0.500,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0.285,50506,2020,20200621
0.250,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0.284,50506,2020,20200623
0.250,5,4,0,1,0,0,0,0,0,0,1,0,1,0,0.28300000000000003,50506,2020,20200626
0.000,4,1,0,0,0,0,0,1,0,0,2,0,0,0,0.281,50506,2020,20200627
0.333,4,3,2,1,0,0,0,0,1,0,1,0,1,0,0.282,50506,2020,20200628
0.000,6,4,0,0,0,0,0,0,0,0,2,0,0,0,0.275,50506,2020,2020063
0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.276,50506,2020,20200701
0.000,4,2,1,0,0,0,0,0,0,0,2,0,0,0,0.273,50506,2020,20200702
0.200,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0.271,50506,2020,20200703
0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0.264,50506,2020,20200704
0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.259,50506,2020,20200705
0.250,6,4,2,1,0,0,0,0,0,0,2,0,0,0,0.259,50506,2020,20200707
0.600,5,5,0,3,0,0,0,0,0,0,0,0,0,0,0.268,50506,2020,20200708
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.263,50506,2020,20200709
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.261,50506,2020,2020071
0.250,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0.261,50506,2020,20200711
0.750,4,4,0,3,0,0,0,2,0,0,0,0,0,0,0.271,50506,2020,20200714
0.333,4,3,0,1,0,0,0,0,0,0,1,0,2,0,0.271,50506,2020,20200715
0.500,4,4,1,2,1,0,0,2,0,0,0,0,0,0,0.276,50506,2020,20200716
0.500,3,2,1,1,0,0,0,2,0,0,1,0,0,0,0.278,50506,2020,20200717
0.750,4,4,0,3,1,0,0,0,1,0,0,0,0,0,0.28600000000000003,50506,2020,20200718
0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0.28300000000000003,50506,2020,20200719
0.667,4,3,1,2,0,0,1,3,0,0,1,0,0,0,0.28800000000000003,50506,2020,20200721
0.250,4,4,1,1,1,0,0,0,0,0,0,0,0,1,0.287,50506,2020,20200724
0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0.28600000000000003,50506,2020,20200725
0.333,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0.287,50506,2020,20200726
0.250,5,4,2,1,0,0,1,2,0,0,0,0,1,0,0.28600000000000003,50506,2020,20200728
0.667,4,3,0,2,0,0,0,1,0,0,1,0,0,0,0.29100000000000004,50506,2020,20200731
0.333,4,3,0,1,1,0,0,0,0,0,1,0,0,0,0.29100000000000004,50506,2020,20200801
0.500,4,4,1,2,1,0,0,1,0,0,0,0,1,1,0.295,50506,2020,20200802
1.000,5,3,1,3,0,0,0,0,0,0,2,0,0,0,0.303,50506,2020,20200804
0.500,4,2,2,1,0,0,1,2,0,0,1,1,0,0,0.305,50506,2020,20200806
0.400,5,5,1,2,1,0,0,0,0,0,0,0,0,0,0.307,50506,2020,20200807
0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.303,50506,2020,20200808
0.250,4,4,1,1,1,0,0,0,0,0,0,0,1,1,0.302,50506,2020,20200812
0.250,4,4,1,1,1,0,0,0,0,0,0,0,1,0,0.301,50506,2020,20200813
0.500,4,4,0,2,1,0,0,1,0,0,0,0,0,0,0.304,50506,2020,20200814
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.304,50506,2020,20200815
0.500,4,4,0,2,1,0,0,0,1,0,0,0,0,0,0.306,50506,2020,20200816
0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.303,50506,2020,20200818
0.250,4,4,1,1,0,0,0,0,1,0,0,0,0,1,0.302,50506,2020,20200819
0.400,5,5,0,2,1,0,0,0,0,0,0,0,1,0,0.304,50506,2020,2020082
0.250,4,4,0,1,1,0,0,0,1,0,0,0,0,0,0.303,50506,2020,20200821
1.000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.306,50506,2020,20200822
0.000,4,2,2,0,0,0,0,0,0,0,2,0,1,0,0.304,50506,2020,20200823
0.600,5,5,1,3,0,0,0,0,0,0,0,0,0,0,0.308,50506,2020,20200825
0.333,4,3,0,1,0,0,0,1,0,0,1,0,0,0,0.309,50506,2020,20200826
0.000,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0.306,50506,2020,20200827
0.333,4,3,1,1,0,0,1,1,0,0,0,1,0,0,0.306,50506,2020,20200828
0.500,4,4,1,2,1,0,1,3,0,0,0,0,0,0,0.308,50506,2020,20200829
0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.308,50506,2020,2020083
0.000,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0.306,50506,2020,20200901
0.000,4,3,1,0,0,0,0,0,0,0,0,1,1,0,0.303,50506,2020,20200903
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.299,50506,2020,20200904
0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0.299,50506,2020,20200904
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.295,50506,2020,20200906
0.500,5,4,2,2,1,0,1,4,0,0,1,0,0,0,0.298,50506,2020,20200907
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.297,50506,2020,20200908
0.200,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0.295,50506,2020,20200909
0.400,5,5,1,2,1,0,0,1,0,0,0,0,1,0,0.297,50506,2020,2020091
0.500,4,4,2,2,1,0,0,0,0,0,0,0,1,0,0.299,50506,2020,20200911
0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,1,0.299,50506,2020,20200912
0.000,4,3,0,0,0,0,0,1,0,0,0,0,0,1,0.297,50506,2020,20200913
0.333,4,3,2,1,0,0,0,0,0,0,1,0,0,0,0.297,50506,2020,20200915
0.500,5,4,1,2,0,0,0,0,0,0,1,0,0,0,0.299,50506,2020,20200916
0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0.3,50506,2020,20200917
0.250,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0.299,50506,2020,20200918
0.000,4,2,0,0,0,0,0,0,0,0,2,0,1,0,0.298,50506,2020,20200919
0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.295,50506,2020,2020092
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,1,0.292,50506,2020,2020092
0.500,3,2,1,1,0,0,0,0,0,0,1,0,1,0,0.293,50506,2020,20200922
0.250,4,4,0,1,0,0,0,0,0,0,0,0,2,0,0.293,50506,2020,20200923
0.500,4,4,2,2,0,0,0,1,1,0,0,0,0,0,0.295,50506,2020,20200924
0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.294,50506,2020,20200925
0.000,4,3,0,0,0,0,0,1,0,0,0,0,1,0,0.292,50506,2020,20200926
0.000,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0.29,50506,2020,20200927
0.000,5,4,1,0,0,0,0,0,0,0,1,0,2,0,0.287,50506,2020,20200929
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.284,50506,2020,2020093
0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0.282,50506,2020,20201001
0.500,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0.28300000000000003,50506,2020,20201002
0.500,3,2,1,1,1,0,0,1,0,0,1,0,0,0,0.284,50506,2020,20201003
0.000,5,2,2,0,0,0,0,1,0,0,2,0,0,0,0.28300000000000003,50506,2020,20201004
0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0.27899999999999997,50506,2020,20201006
0.500,5,4,2,2,1,0,0,0,0,0,1,0,0,0,0.281,50506,2020,20201007
-,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.281,50506,2020,20201008
0.000,4,3,0,0,0,0,0,0,0,1,1,0,1,0,0.28,50506,2020,20201009
0.000,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0.278,50506,2020,2020101
0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.276,50506,2020,20201011
1.000,4,3,2,3,2,0,0,1,0,0,0,1,0,0,0.281,50506,2020,20201013
1.000,3,2,1,2,1,0,0,1,1,0,1,0,0,0,0.284,50506,2020,20201014
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.282,50506,2020,20201015
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0.27899999999999997,50506,2020,20201016
0.500,4,2,0,1,0,0,0,0,1,0,1,0,0,0,0.28,50506,2020,20201017
0.500,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0.282,50506,2020,20201018
0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.281,50506,2020,2020102
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.28,50506,2020,20201021
0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.278,50506,2020,20201022
0.500,4,4,1,2,0,0,0,0,1,0,0,0,0,1,0.28,50506,2020,20201023
0.000,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0.27899999999999997,50506,2020,20201024
0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.278,50506,2020,20201025
0.000,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0.27699999999999997,50506,2020,20201027
1.000,2,2,1,2,0,0,1,1,0,0,0,0,0,0,0.28,50506,2020,20201028
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.28,50506,2020,20201029
0.333,4,3,2,1,0,0,1,2,0,0,1,0,1,0,0.28,50506,2020,2020103
-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,50854,2020,20200506
-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,50854,2020,20200507
0.750,4,4,1,3,1,1,0,0,0,0,0,0,0,0,0.75,50854,2020,20200527
0.200,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0.444,50854,2020,20200528
0.200,5,5,1,1,0,0,0,0,0,0,0,0,1,0,0.35700000000000004,50854,2020,20200529
0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.294,50854,2020,2020053
1.000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.33299999999999996,50854,2020,20200531
0.333,5,3,1,1,1,0,0,0,0,0,2,0,0,0,0.33299999999999996,50854,2020,20200602
0.250,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0.32,50854,2020,20200603
1.000,4,2,0,2,0,0,0,0,1,0,1,0,0,0,0.37,50854,2020,20200604
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.355,50854,2020,20200605
0.667,4,3,2,2,0,0,0,0,1,0,1,0,1,0,0.382,50854,2020,20200606
0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.395,50854,2020,20200607
0.200,5,5,1,1,1,0,0,0,0,0,0,0,2,0,0.37200000000000005,50854,2020,20200609
0.750,4,4,1,3,1,0,0,0,1,0,0,0,0,0,0.40399999999999997,50854,2020,20200611
0.200,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0.385,50854,2020,20200611
0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0.375,50854,2020,20200612
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.35,50854,2020,20200613
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.344,50854,2020,20200614
0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,1,0.33299999999999996,50854,2020,20200616
0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.324,50854,2020,20200617
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0.32,50854,2020,20200618
0.500,4,4,1,2,0,0,0,0,0,0,0,0,1,0,0.32899999999999996,50854,2020,20200619
0.333,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0.32899999999999996,50854,2020,2020062
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.314,50854,2020,20200621
0.500,4,4,0,2,0,0,0,1,0,0,0,0,1,0,0.322,50854,2020,20200623
0.667,5,3,1,2,0,0,0,0,0,0,2,0,1,0,0.33299999999999996,50854,2020,20200625
0.500,5,2,2,1,0,0,0,0,0,0,2,0,0,0,0.337,50854,2020,20200625
0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0.33299999999999996,50854,2020,20200626
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.33,50854,2020,20200627
0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.33,50854,2020,20200628
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.318,50854,2020,2020063
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.307,50854,2020,20200701
