AVG1,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,HBP,SO,GDP,AVG2,PCODE,GYEAR,G_ID
0.400,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0.28300000000000003,61102,2018,20180707
0.600,5,5,2,3,0,0,1,2,0,0,0,0,0,0,0.289,61102,2018,20180708
0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0.29,61102,2018,20180701
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.289,61102,2018,20180712
0.000,5,4,0,0,0,0,0,0,0,0,0,1,2,0,0.285,61102,2018,20180717
0.500,2,2,1,1,0,0,1,4,0,0,0,0,0,0,0.28600000000000003,61102,2018,20180718
0.250,4,4,1,1,0,0,1,2,0,0,0,0,0,0,0.28600000000000003,61102,2018,20180719
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.285,61102,2018,20180702
0.000,5,4,1,0,0,0,0,0,0,0,1,0,0,0,0.281,61102,2018,20180721
0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0.278,61102,2018,20180722
0.667,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0.282,61102,2018,20180724
0.333,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0.282,61102,2018,20180725
0.000,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0.28,61102,2018,20180726
0.250,4,4,1,1,1,0,0,0,0,0,0,0,3,0,0.28,61102,2018,20180727
0.600,5,5,0,3,2,0,0,1,0,0,0,0,0,1,0.285,61102,2018,20180728
0.250,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0.285,61102,2018,20180731
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.284,61102,2018,20180801
0.000,4,2,0,0,0,0,0,1,0,0,0,1,0,0,0.282,61102,2018,20180802
0.250,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0.282,61102,2018,20180804
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0.278,61102,2018,20180805
0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.27699999999999997,61102,2018,20180807
0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.28,61102,2018,20180809
0.500,4,4,2,2,1,0,0,2,0,0,0,0,1,0,0.28300000000000003,61102,2018,20180801
0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.28,61102,2018,20180811
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.27899999999999997,61102,2018,20180812
1.000,2,2,1,2,1,0,0,1,0,0,0,0,0,0,0.284,61102,2018,20180814
0.500,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0.28600000000000003,61102,2018,20180815
0.750,5,4,2,3,0,0,2,4,0,0,1,0,0,0,0.292,61102,2018,20180816
0.750,4,4,1,3,1,0,1,2,0,0,0,0,0,0,0.297,61102,2018,20180904
1.000,4,3,0,3,1,0,0,1,0,0,1,0,0,0,0.303,61102,2018,20180905
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,1,0.3,61102,2018,20180906
0.667,3,3,1,2,1,0,1,1,0,0,0,0,1,0,0.303,61102,2018,20180907
0.500,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0.305,61102,2018,20180909
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0.304,61102,2018,20180911
0.000,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0.303,61102,2018,20180912
0.000,5,3,0,0,0,0,0,0,0,0,1,0,2,0,0.3,61102,2018,20180913
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.299,61102,2018,20180914
0.000,5,3,1,0,0,0,0,0,0,0,1,1,0,0,0.297,61102,2018,20180915
0.500,4,4,0,2,0,0,0,0,0,0,0,0,1,0,0.299,61102,2018,20180916
0.333,4,3,0,1,1,0,0,0,0,0,0,0,2,0,0.299,61102,2018,20180918
0.200,5,5,0,1,1,0,0,0,0,0,0,0,1,0,0.298,61102,2018,20180919
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.297,61102,2018,20180902
0.333,3,3,0,1,0,0,0,1,0,0,0,0,1,0,0.298,61102,2018,20180921
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.295,61102,2018,20180922
0.400,5,5,0,2,0,0,0,1,0,0,0,0,1,0,0.29600000000000004,61102,2018,20180923
0.250,5,4,0,1,0,0,0,0,0,0,1,0,1,0,0.295,61102,2018,20180925
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.295,61102,2018,20180926
0.500,4,4,1,2,1,0,0,1,0,0,0,0,1,0,0.297,61102,2018,20180927
0.750,4,4,1,3,1,0,0,0,0,0,0,0,1,0,0.301,61102,2018,20180928
0.000,4,1,0,0,0,0,0,0,0,0,3,0,0,0,0.3,61102,2018,20180929
0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0.298,61102,2018,20180903
0.200,5,5,1,1,1,0,0,3,0,0,0,0,1,0,0.297,61102,2018,20181002
0.250,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0.297,61102,2018,20181003
0.250,4,4,0,1,0,0,0,1,0,0,0,0,1,0,0.29600000000000004,61102,2018,20181006
0.333,4,3,0,1,0,0,0,0,0,0,1,0,1,0,0.29600000000000004,61102,2018,20181013
0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.33299999999999996,61404,2018,20180324
0.000,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0.2,61404,2018,20180325
0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.14300000000000002,61404,2018,20180327
0.750,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0.364,61404,2018,20180328
0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.28600000000000003,61404,2018,20180329
0.200,6,5,1,1,0,0,0,0,0,0,1,0,1,0,0.263,61404,2018,20180303
0.400,5,5,0,2,1,0,0,1,0,0,0,0,1,0,0.292,61404,2018,20180401
0.750,5,4,1,3,1,0,0,1,0,0,1,0,0,0,0.35700000000000004,61404,2018,20180403
0.250,4,4,0,1,0,0,0,1,0,0,0,0,1,0,0.344,61404,2018,20180404
0.400,5,5,0,2,1,0,0,0,0,1,0,0,1,0,0.35100000000000003,61404,2018,20180405
0.400,5,5,0,2,0,0,0,1,1,0,0,0,0,0,0.35700000000000004,61404,2018,20180407
0.500,6,4,1,2,1,0,0,0,1,0,2,0,1,0,0.37,61404,2018,20180408
0.000,4,3,0,0,0,0,0,0,0,0,1,0,2,0,0.34700000000000003,61404,2018,20180401
0.200,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0.33299999999999996,61404,2018,20180411
0.500,4,4,0,2,0,0,0,0,0,0,0,0,1,0,0.345,61404,2018,20180412
0.000,5,4,1,0,0,0,0,1,1,0,0,0,1,0,0.32299999999999995,61404,2018,20180413
0.333,5,3,1,1,0,0,1,1,0,0,1,1,0,0,0.32299999999999995,61404,2018,20180414
0.500,4,4,0,2,1,0,0,3,0,0,0,0,0,0,0.33299999999999996,61404,2018,20180415
0.333,5,3,1,1,0,0,0,0,1,0,2,0,1,0,0.33299999999999996,61404,2018,20180417
0.600,6,5,0,3,0,0,0,1,0,1,1,0,1,0,0.35100000000000003,61404,2018,20180418
0.500,5,4,0,2,1,0,0,1,0,0,0,0,1,1,0.358,61404,2018,20180419
0.500,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0.365,61404,2018,20180402
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.348,61404,2018,20180421
1.000,4,2,1,2,1,0,0,0,0,1,2,0,0,0,0.363,61404,2018,20180422
0.667,4,3,0,2,1,0,0,1,0,0,1,0,1,0,0.37200000000000005,61404,2018,20180424
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.35700000000000004,61404,2018,20180425
0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.363,61404,2018,20180426
0.250,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0.358,61404,2018,20180427
0.200,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0.35100000000000003,61404,2018,20180428
0.200,5,5,1,1,0,0,1,2,0,0,0,0,1,1,0.345,61404,2018,20180429
0.500,4,4,1,2,0,0,1,1,0,0,0,0,0,0,0.35,61404,2018,20180501
0.250,5,4,1,1,0,0,0,0,0,0,1,0,1,0,0.34700000000000003,61404,2018,20180502
0.333,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0.34600000000000003,61404,2018,20180503
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.336,61404,2018,20180504
0.250,4,4,1,1,0,0,1,3,0,0,0,0,1,0,0.33299999999999996,61404,2018,20180505
0.200,5,5,2,1,0,0,0,1,0,0,0,0,0,1,0.32899999999999996,61404,2018,20180508
0.400,5,5,0,2,0,0,0,1,0,0,0,0,0,0,0.331,61404,2018,20180509
0.250,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0.32899999999999996,61404,2018,20180501
0.400,5,5,2,2,0,0,1,1,0,0,0,0,0,0,0.331,61404,2018,20180511
0.500,3,2,1,1,0,0,0,1,0,0,1,0,0,0,0.33299999999999996,61404,2018,20180513
0.333,4,3,0,1,0,0,0,1,0,0,1,0,0,0,0.33299999999999996,61404,2018,20180515
0.600,5,5,1,3,1,0,0,2,1,0,0,0,0,0,0.341,61404,2018,20180516
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.33299999999999996,61404,2018,20180517
0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.32899999999999996,61404,2018,20180518
0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.326,61404,2018,20180519
0.250,5,4,1,1,0,0,0,0,0,0,1,0,1,0,0.324,61404,2018,20180502
0.000,5,3,1,0,0,0,0,0,0,0,1,1,0,0,0.319,61404,2018,20180522
0.200,5,5,1,1,0,0,0,0,0,0,0,0,1,0,0.316,61404,2018,20180523
0.250,4,4,0,1,0,0,0,2,0,0,0,0,1,0,0.314,61404,2018,20180524
0.333,4,3,2,1,1,0,0,0,0,0,1,0,0,1,0.315,61404,2018,20180525
0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.31,61404,2018,20180526
0.500,4,4,0,2,0,0,0,0,0,0,0,0,1,0,0.314,61404,2018,20180527
0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.311,61404,2018,20180529
0.000,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0.308,61404,2018,20180503
0.333,3,3,1,1,0,0,0,0,0,1,0,0,0,1,0.308,61404,2018,20180531
0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.304,61404,2018,20180601
0.750,4,4,1,3,0,0,0,0,1,0,0,0,0,0,0.312,61404,2018,20180602
0.500,5,2,1,1,0,0,0,1,0,0,3,0,0,0,0.314,61404,2018,20180603
0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.311,61404,2018,20180605
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.305,61404,2018,20180606
0.400,5,5,2,2,0,0,0,1,1,0,0,0,0,0,0.307,61404,2018,20180607
0.000,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0.301,61404,2018,20180608
0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.297,61404,2018,20180609
0.500,5,4,0,2,2,0,0,3,0,0,0,1,0,0,0.3,61404,2018,20180601
0.500,4,4,0,2,0,0,0,0,1,0,0,0,1,0,0.304,61404,2018,20180612
0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.302,61404,2018,20180613
0.250,5,4,2,1,0,0,1,1,0,0,1,0,1,0,0.301,61404,2018,20180614
0.750,4,4,0,3,1,0,0,0,0,0,0,0,0,0,0.308,61404,2018,20180615
0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0.307,61404,2018,20180616
1.000,6,2,0,2,1,0,0,3,0,0,2,1,0,0,0.312,61404,2018,20180617
0.000,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0.31,61404,2018,20180619
0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.306,61404,2018,20180602
0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.304,61404,2018,20180621
0.600,5,5,1,3,0,0,1,6,0,1,0,0,0,0,0.309,61404,2018,20180622
0.250,4,4,0,1,1,0,0,1,0,0,0,0,1,0,0.309,61404,2018,20180623
0.400,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0.31,61404,2018,20180624
0.250,5,4,1,1,0,0,0,1,0,0,1,0,1,1,0.309,61404,2018,20180626
0.667,4,3,0,2,1,0,0,0,0,0,0,1,0,0,0.313,61404,2018,20180627
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.309,61404,2018,20180628
0.250,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0.308,61404,2018,20180629
0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.307,61404,2018,20180701
0.333,4,3,2,1,0,0,0,1,0,0,1,0,1,0,0.307,61404,2018,20180704
0.200,5,5,0,1,1,0,0,0,0,0,0,0,1,2,0.306,61404,2018,20180705
0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.305,61404,2018,20180706
0.333,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0.305,61404,2018,20180707
0.500,6,6,1,3,0,0,0,2,0,0,0,0,1,0,0.309,61404,2018,20180708
0.333,4,3,1,1,0,1,0,0,0,0,0,1,1,0,0.309,61404,2018,20180701
0.500,4,4,1,2,0,1,0,1,1,0,0,0,0,0,0.311,61404,2018,20180711
0.400,5,5,1,2,0,0,0,1,0,0,0,0,1,0,0.313,61404,2018,20180712
0.500,4,4,1,2,0,0,0,1,0,0,0,0,2,0,0.315,61404,2018,20180717
0.750,4,4,2,3,0,0,1,2,0,0,0,0,0,0,0.32,61404,2018,20180718
0.250,5,4,1,1,0,0,0,0,1,0,1,0,1,0,0.319,61404,2018,20180719
0.250,4,4,0,1,1,0,0,0,0,0,0,0,1,0,0.318,61404,2018,20180702
0.000,5,4,0,0,0,0,0,0,0,0,1,0,2,0,0.315,61404,2018,20180721
0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0.314,61404,2018,20180722
0.500,4,2,1,1,1,0,0,1,1,0,2,0,0,0,0.315,61404,2018,20180724
0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.317,61404,2018,20180725
0.250,4,4,1,1,1,0,0,0,0,0,0,0,1,1,0.316,61404,2018,20180726
0.400,7,5,2,2,1,0,0,1,0,0,2,0,0,0,0.317,61404,2018,20180727
0.000,4,3,0,0,0,0,0,0,0,0,1,0,2,0,0.315,61404,2018,20180728
0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.313,61404,2018,20180729
0.333,4,3,1,1,0,0,0,1,0,0,0,1,0,0,0.313,61404,2018,20180801
0.667,4,3,0,2,0,0,0,0,2,0,1,0,0,1,0.315,61404,2018,20180802
0.000,5,4,0,0,0,0,0,1,0,0,0,0,2,0,0.312,61404,2018,20180804
0.250,5,4,1,1,1,0,0,0,0,0,0,0,1,0,0.312,61404,2018,20180805
0.250,5,4,1,1,0,0,0,0,0,1,1,0,0,0,0.311,61404,2018,20180807
0.500,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0.312,61404,2018,20180808
0.750,5,4,2,3,0,0,0,1,2,0,0,0,0,0,0.316,61404,2018,20180809
0.333,6,6,2,2,0,0,1,3,0,0,0,0,1,0,0.316,61404,2018,20180801
0.667,4,3,0,2,0,0,0,0,0,0,1,0,0,0,0.319,61404,2018,20180811
0.667,4,3,1,2,0,0,1,3,0,1,1,0,0,0,0.321,61404,2018,20180812
0.000,5,4,1,0,0,0,0,0,0,0,1,0,0,0,0.318,61404,2018,20180814
0.667,4,3,1,2,1,0,0,0,0,0,1,0,0,0,0.321,61404,2018,20180815
0.000,4,3,1,0,0,0,0,0,0,0,1,0,1,0,0.319,61404,2018,20180816
0.000,5,4,1,0,0,0,0,0,1,0,1,0,0,0,0.316,61404,2018,20180904
0.200,5,5,1,1,0,0,0,0,0,0,0,0,1,1,0.314,61404,2018,20180905
0.500,4,4,0,2,0,0,0,1,0,0,0,0,0,0,0.316,61404,2018,20180906
0.333,4,3,0,1,1,0,0,0,0,0,0,1,0,0,0.316,61404,2018,20180907
0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0.314,61404,2018,20180908
0.000,5,4,1,0,0,0,0,0,0,0,1,0,1,0,0.311,61404,2018,20180909
0.000,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0.307,61404,2018,20180911
0.000,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0.306,61404,2018,20180912
0.333,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0.306,61404,2018,20180913
-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,61404,2018,20180914
0.400,5,5,1,2,0,0,0,1,0,0,0,0,2,0,0.307,61404,2018,20180915
-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307,61404,2018,20180916
-,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.307,61404,2018,20180918
0.500,5,4,1,2,1,0,0,0,1,0,1,0,1,0,0.309,61404,2018,20180919
0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.307,61404,2018,20180902
0.250,5,4,1,1,0,0,0,1,0,0,0,1,1,0,0.306,61404,2018,20180921
0.333,4,3,0,1,0,0,0,1,1,0,1,0,0,0,0.306,61404,2018,20180922
0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.305,61404,2018,20180923
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.302,61404,2018,20180925
0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.3,61404,2018,20180927
0.250,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0.3,61404,2018,20180928
-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3,61404,2018,20180929
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.297,61404,2018,20180903
0.000,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0.29600000000000004,61404,2018,20181003
0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.295,61404,2018,20181006
0.500,4,4,1,2,0,0,1,1,1,0,0,0,0,0,0.297,61404,2018,20181009
0.750,4,4,1,3,1,0,0,0,1,1,0,0,1,0,0.3,61404,2018,20181013
0.250,5,4,2,1,1,0,0,1,0,0,1,0,2,0,0.25,62404,2018,20180324
0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0.25,62404,2018,20180325
0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.182,62404,2018,20180327
0.400,5,5,0,2,0,0,0,1,0,0,0,0,0,0,0.25,62404,2018,20180328
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.2,62404,2018,20180329
0.143,7,7,1,1,0,0,0,1,0,0,0,0,3,0,0.185,62404,2018,20180303
0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0.19399999999999998,62404,2018,20180331
0.400,5,5,1,2,0,0,0,0,0,0,0,0,1,0,0.222,62404,2018,20180401
0.200,5,5,0,1,0,0,0,0,0,0,0,0,3,0,0.22,62404,2018,20180403
0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.205,62404,2018,20180404
0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.213,62404,2018,20180405
0.750,4,4,2,3,0,1,0,1,1,0,0,0,1,0,0.255,62404,2018,20180508
0.400,5,5,0,2,1,0,0,1,0,0,0,0,1,0,0.268,62404,2018,20180509
0.600,5,5,1,3,2,1,0,2,0,0,0,0,0,0,0.295,62404,2018,20180501
0.200,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0.28800000000000003,62404,2018,20180511
0.400,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0.29600000000000004,62404,2018,20180513
0.000,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0.28,62404,2018,20180515
0.500,5,4,0,2,0,0,0,0,0,0,1,0,1,0,0.29100000000000004,62404,2018,20180516
0.000,4,2,1,0,0,0,0,0,1,0,2,0,0,0,0.284,62404,2018,20180517
0.500,5,4,1,2,0,0,0,0,0,0,1,0,0,0,0.294,62404,2018,20180518
1.000,3,1,1,1,0,0,0,0,0,0,2,0,0,0,0.302,62404,2018,20180519
0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.299,62404,2018,20180523
