PA,AB,H,BB,HBP,SF,PCODE,GYEAR,G_ID,OBP,OBP_cumsum
4,4,2,0,0,0.0,50165,2020,20200611,0.5,0.448
4,4,1,0,0,0.0,50165,2020,20200611,0.25,0.4418604651162791
5,2,0,3,0,0.0,50165,2020,20200618,0.6,0.44776119402985076
5,5,0,0,0,0.0,50165,2020,20200619,0.0,0.4316546762589928
4,4,2,0,0,0.0,50165,2020,20200620,0.5,0.43356643356643354
4,4,2,0,0,0.0,50165,2020,20200621,0.5,0.43537414965986393
5,4,0,1,0,0.0,50165,2020,20200623,0.2,0.4276315789473684
4,3,1,0,0,1.0,50165,2020,20200625,0.25,0.4230769230769231
5,5,2,0,0,1.0,50165,2020,20200625,0.3333333333333333,0.41975308641975306
4,3,1,1,0,0.0,50165,2020,20200626,0.5,0.42168674698795183
4,4,0,0,0,0.0,50165,2020,20200627,0.0,0.4117647058823529
4,3,0,1,0,0.0,50165,2020,20200628,0.25,0.40804597701149425
5,5,1,0,0,0.0,50165,2020,20200630,0.2,0.4022346368715084
4,3,0,1,0,0.0,50165,2020,20200701,0.25,0.3989071038251366
4,4,3,0,0,0.0,50165,2020,20200702,0.75,0.40641711229946526
4,3,1,1,0,0.0,50165,2020,20200703,0.5,0.4083769633507853
6,6,1,0,0,0.0,50165,2020,20200704,0.16666666666666666,0.4010152284263959
4,3,0,0,1,0.0,50165,2020,20200705,0.25,0.39800995024875624
5,5,2,0,0,0.0,50165,2020,20200707,0.4,0.39805825242718446
5,3,2,1,1,0.0,50165,2020,20200708,0.8,0.4075829383886256
3,3,0,0,0,0.0,50165,2020,20200709,0.0,0.40186915887850466
4,3,1,1,0,0.0,50165,2020,20200710,0.5,0.4036697247706422
6,6,2,0,0,0.0,50165,2020,20200711,0.3333333333333333,0.4017857142857143
3,3,0,0,0,0.0,50165,2020,20200714,0.0,0.3964757709251101
5,5,1,0,0,0.0,50165,2020,20200715,0.2,0.3922413793103448
5,3,0,1,0,1.0,50165,2020,20200716,0.2,0.3881856540084388
5,4,1,1,0,0.0,50165,2020,20200717,0.4,0.3884297520661157
2,2,0,0,0,0.0,50165,2020,20200718,0.0,0.38524590163934425
5,5,1,0,0,0.0,50165,2020,20200721,0.2,0.3815261044176707
5,4,1,1,0,0.0,50165,2020,20200724,0.4,0.38188976377952755
4,4,2,0,0,0.0,50165,2020,20200725,0.5,0.38372093023255816
4,4,0,0,0,0.0,50165,2020,20200726,0.0,0.37786259541984735
5,4,1,1,0,0.0,50165,2020,20200728,0.4,0.3782771535580524
5,4,2,1,0,0.0,50165,2020,20200729,0.6,0.38235294117647056
5,5,3,0,0,0.0,50165,2020,20200730,0.6,0.3862815884476534
3,3,0,0,0,0.0,50165,2020,20200731,0.0,0.3821428571428571
4,4,1,0,0,0.0,50165,2020,20200801,0.25,0.38028169014084506
4,3,1,1,0,0.0,50165,2020,20200804,0.5,0.3819444444444444
4,4,0,0,0,0.0,50165,2020,20200805,0.0,0.3767123287671233
3,3,0,0,0,0.0,50165,2020,20200806,0.0,0.3728813559322034
4,3,1,1,0,0.0,50165,2020,20200807,0.5,0.3745819397993311
4,4,1,0,0,0.0,50165,2020,20200808,0.25,0.37293729372937295
3,3,0,0,0,0.0,50165,2020,20200809,0.0,0.369281045751634
4,4,0,0,0,0.0,50165,2020,20200811,0.0,0.36451612903225805
4,3,1,1,0,0.0,50165,2020,20200812,0.5,0.3662420382165605
4,3,1,1,0,0.0,50165,2020,20200813,0.5,0.36792452830188677
5,5,1,0,0,0.0,50165,2020,20200814,0.2,0.3653250773993808
5,5,0,0,0,0.0,50165,2020,20200815,0.0,0.3597560975609756
4,3,1,1,0,0.0,50165,2020,20200816,0.5,0.3614457831325301
4,4,2,0,0,0.0,50165,2020,20200818,0.5,0.3630952380952381
4,2,2,2,0,0.0,50165,2020,20200819,1.0,0.37058823529411766
4,4,1,0,0,0.0,50165,2020,20200820,0.25,0.3691860465116279
4,4,2,0,0,0.0,50165,2020,20200821,0.5,0.3706896551724138
4,4,1,0,0,0.0,50165,2020,20200823,0.25,0.3693181818181818
4,3,1,1,0,0.0,50165,2020,20200824,0.5,0.3707865168539326
4,4,0,0,0,0.0,50165,2020,20200825,0.0,0.36666666666666664
4,4,1,0,0,0.0,50165,2020,20200826,0.25,0.36538461538461536
3,3,1,0,0,0.0,50165,2020,20200827,0.3333333333333333,0.3651226158038147
5,4,2,1,0,0.0,50165,2020,20200828,0.6,0.3682795698924731
4,4,3,0,0,0.0,50165,2020,20200829,0.75,0.3723404255319149
4,2,0,2,0,0.0,50165,2020,20200830,0.5,0.3736842105263158
5,5,2,0,0,0.0,50165,2020,20200901,0.4,0.37402597402597404
4,4,0,0,0,0.0,50165,2020,20200903,0.0,0.37017994858611825
7,6,1,1,0,0.0,50165,2020,20200904,0.2857142857142857,0.3686868686868687
5,4,0,1,0,0.0,50165,2020,20200906,0.2,0.36658354114713215
4,4,1,0,0,0.0,50165,2020,20200907,0.25,0.3654320987654321
5,4,1,1,0,0.0,50165,2020,20200908,0.4,0.36585365853658536
5,4,1,1,0,0.0,50165,2020,20200910,0.4,0.36626506024096384
4,3,0,1,0,0.0,50165,2020,20200911,0.25,0.36515513126491644
4,4,1,0,0,0.0,50165,2020,20200912,0.25,0.3640661938534279
4,4,0,0,0,0.0,50165,2020,20200913,0.0,0.36065573770491804
5,5,2,0,0,0.0,50165,2020,20200915,0.4,0.3611111111111111
5,4,1,1,0,0.0,50165,2020,20200916,0.4,0.36155606407322655
4,3,1,1,0,0.0,50165,2020,20200917,0.5,0.36281179138321995
4,3,0,1,0,0.0,50165,2020,20200918,0.25,0.36179775280898874
5,3,0,2,0,0.0,50165,2020,20200919,0.4,0.3622222222222222
4,4,3,0,0,0.0,50165,2020,20200920,0.75,0.3656387665198238
4,3,1,1,0,0.0,50165,2020,20200922,0.5,0.36681222707423583
4,3,1,1,0,0.0,50165,2020,20200923,0.5,0.36796536796536794
5,5,2,0,0,0.0,50165,2020,20200924,0.4,0.3683083511777302
4,4,2,0,0,0.0,50165,2020,20200925,0.5,0.36942675159235666
5,3,0,2,0,0.0,50165,2020,20200926,0.4,0.3697478991596639
4,4,0,0,0,0.0,50165,2020,20200927,0.0,0.36666666666666664
4,3,0,1,0,0.0,50165,2020,20200929,0.25,0.365702479338843
4,4,1,0,0,0.0,50165,2020,20200930,0.25,0.36475409836065575
2,1,0,0,1,0.0,50165,2020,20201001,0.5,0.3653061224489796
5,5,0,0,0,0.0,50165,2020,20201006,0.0,0.3616161616161616
4,4,2,0,0,0.0,50506,2020,20200505,0.5,0.5
4,2,0,1,1,0.0,50506,2020,20200506,0.5,0.5
5,4,1,0,0,0.0,50506,2020,20200507,0.25,0.4166666666666667
5,5,3,0,0,0.0,50506,2020,20200508,0.6,0.47058823529411764
3,3,1,0,0,0.0,50506,2020,20200510,0.3333333333333333,0.45
5,5,1,0,0,0.0,50506,2020,20200512,0.2,0.4
5,3,1,2,0,0.0,50506,2020,20200513,0.6,0.43333333333333335
4,3,0,0,0,1.0,50506,2020,20200514,0.0,0.38235294117647056
4,3,0,1,0,0.0,50506,2020,20200515,0.25,0.3684210526315789
4,3,1,1,0,0.0,50506,2020,20200516,0.5,0.38095238095238093
5,5,1,0,0,0.0,50506,2020,20200517,0.2,0.3617021276595745
4,4,0,0,0,0.0,50506,2020,20200519,0.0,0.3333333333333333
3,2,0,0,1,0.0,50506,2020,20200520,0.3333333333333333,0.3333333333333333
3,3,0,0,0,0.0,50506,2020,20200521,0.0,0.3157894736842105
5,5,1,0,0,0.0,50506,2020,20200522,0.2,0.3064516129032258
3,3,1,0,0,0.0,50506,2020,20200523,0.3333333333333333,0.3076923076923077
3,3,1,0,0,0.0,50506,2020,20200524,0.3333333333333333,0.3088235294117647
3,2,0,1,0,0.0,50506,2020,20200526,0.3333333333333333,0.30985915492957744
2,2,0,0,0,0.0,50506,2020,20200527,0.0,0.3013698630136986
4,4,0,0,0,0.0,50506,2020,20200528,0.0,0.2857142857142857
4,4,1,0,0,0.0,50506,2020,20200529,0.25,0.2839506172839506
5,4,2,1,0,0.0,50506,2020,20200530,0.6,0.3023255813953488
6,5,0,0,0,1.0,50506,2020,20200531,0.0,0.2826086956521739
3,3,0,0,0,0.0,50506,2020,20200602,0.0,0.2736842105263158
2,2,0,0,0,0.0,50506,2020,20200603,0.0,0.26804123711340205
4,4,1,0,0,0.0,50506,2020,20200604,0.25,0.26732673267326734
4,4,1,0,0,0.0,50506,2020,20200605,0.25,0.26666666666666666
3,3,0,0,0,0.0,50506,2020,20200606,0.0,0.25925925925925924
4,4,2,0,0,0.0,50506,2020,20200607,0.5,0.26785714285714285
4,4,2,0,0,0.0,50506,2020,20200609,0.5,0.27586206896551724
5,5,3,0,0,0.0,50506,2020,20200610,0.6,0.2892561983471074
4,3,1,0,0,1.0,50506,2020,20200611,0.25,0.288
5,5,1,0,0,0.0,50506,2020,20200612,0.2,0.2846153846153846
4,4,0,0,0,0.0,50506,2020,20200613,0.0,0.27611940298507465
4,4,1,0,0,0.0,50506,2020,20200614,0.25,0.2753623188405797
4,4,3,0,0,0.0,50506,2020,20200616,0.75,0.2887323943661972
4,4,1,0,0,0.0,50506,2020,20200617,0.25,0.2876712328767123
4,4,3,0,0,0.0,50506,2020,20200618,0.75,0.3
5,5,2,0,0,0.0,50506,2020,20200619,0.4,0.3032258064516129
5,4,3,1,0,0.0,50506,2020,20200620,0.8,0.31875
4,4,2,0,0,0.0,50506,2020,20200621,0.5,0.3231707317073171
4,4,1,0,0,0.0,50506,2020,20200623,0.25,0.32142857142857145
5,4,1,1,0,0.0,50506,2020,20200626,0.4,0.3236994219653179
4,1,0,2,0,1.0,50506,2020,20200627,0.5,0.327683615819209
4,3,1,1,0,0.0,50506,2020,20200628,0.5,0.3314917127071823
6,4,0,2,0,0.0,50506,2020,20200630,0.3333333333333333,0.3315508021390374
3,3,1,0,0,0.0,50506,2020,20200701,0.3333333333333333,0.33157894736842103
4,2,0,2,0,0.0,50506,2020,20200702,0.5,0.33505154639175255
5,5,1,0,0,0.0,50506,2020,20200703,0.2,0.3316582914572864
5,5,0,0,0,0.0,50506,2020,20200704,0.0,0.3235294117647059
3,3,0,0,0,0.0,50506,2020,20200705,0.0,0.3188405797101449
6,4,1,2,0,0.0,50506,2020,20200707,0.5,0.323943661971831
5,5,3,0,0,0.0,50506,2020,20200708,0.6,0.3302752293577982
4,4,0,0,0,0.0,50506,2020,20200709,0.0,0.32432432432432434
1,1,0,0,0,0.0,50506,2020,20200710,0.0,0.32286995515695066
4,4,1,0,0,0.0,50506,2020,20200711,0.25,0.32158590308370044
4,4,3,0,0,0.0,50506,2020,20200714,0.75,0.329004329004329
4,3,1,1,0,0.0,50506,2020,20200715,0.5,0.33191489361702126
4,4,2,0,0,0.0,50506,2020,20200716,0.5,0.33472803347280333
3,2,1,1,0,0.0,50506,2020,20200717,0.6666666666666666,0.33884297520661155
4,4,3,0,0,0.0,50506,2020,20200718,0.75,0.34552845528455284
3,3,0,0,0,0.0,50506,2020,20200719,0.0,0.3413654618473896
4,3,2,1,0,0.0,50506,2020,20200721,0.75,0.34782608695652173
4,4,1,0,0,0.0,50506,2020,20200724,0.25,0.3463035019455253
4,4,1,0,0,0.0,50506,2020,20200725,0.25,0.3448275862068966
4,3,1,1,0,0.0,50506,2020,20200726,0.5,0.3471698113207547
5,4,1,0,0,1.0,50506,2020,20200728,0.2,0.34444444444444444
4,3,2,1,0,0.0,50506,2020,20200731,0.75,0.35036496350364965
4,3,1,1,0,0.0,50506,2020,20200801,0.5,0.35251798561151076
4,4,2,0,0,0.0,50506,2020,20200802,0.5,0.3546099290780142
5,3,3,2,0,0.0,50506,2020,20200804,1.0,0.36585365853658536
4,2,1,1,1,0.0,50506,2020,20200806,0.75,0.3711340206185567
5,5,2,0,0,0.0,50506,2020,20200807,0.4,0.3716216216216216
3,3,0,0,0,0.0,50506,2020,20200808,0.0,0.36789297658862874
4,4,1,0,0,0.0,50506,2020,20200812,0.25,0.36633663366336633
4,4,1,0,0,0.0,50506,2020,20200813,0.25,0.36482084690553745
4,4,2,0,0,0.0,50506,2020,20200814,0.5,0.3665594855305466
4,4,1,0,0,0.0,50506,2020,20200815,0.25,0.36507936507936506
4,4,2,0,0,0.0,50506,2020,20200816,0.5,0.3667711598746082
3,3,0,0,0,0.0,50506,2020,20200818,0.0,0.36335403726708076
4,4,1,0,0,0.0,50506,2020,20200819,0.25,0.3619631901840491
5,5,2,0,0,0.0,50506,2020,20200820,0.4,0.36253776435045315
4,4,1,0,0,0.0,50506,2020,20200821,0.25,0.3611940298507463
1,1,1,0,0,0.0,50506,2020,20200822,1.0,0.3630952380952381
4,2,0,2,0,0.0,50506,2020,20200823,0.5,0.36470588235294116
5,5,3,0,0,0.0,50506,2020,20200825,0.6,0.3681159420289855
4,3,1,1,0,0.0,50506,2020,20200826,0.5,0.36962750716332377
4,3,0,0,1,0.0,50506,2020,20200827,0.25,0.36827195467422097
4,3,1,0,1,0.0,50506,2020,20200828,0.5,0.3697478991596639
4,4,2,0,0,0.0,50506,2020,20200829,0.5,0.37119113573407203
4,4,1,0,0,0.0,50506,2020,20200830,0.25,0.3698630136986301
4,2,0,2,0,0.0,50506,2020,20200901,0.5,0.3712737127371274
4,3,0,0,1,0.0,50506,2020,20200903,0.25,0.3699731903485255
4,4,0,0,0,0.0,50506,2020,20200904,0.0,0.3660477453580902
4,4,1,0,0,0.0,50506,2020,20200904,0.25,0.3648293963254593
4,4,0,0,0,0.0,50506,2020,20200906,0.0,0.36103896103896105
5,4,2,1,0,0.0,50506,2020,20200907,0.6,0.3641025641025641
1,1,0,0,0,0.0,50506,2020,20200908,0.0,0.3631713554987212
5,5,1,0,0,0.0,50506,2020,20200909,0.2,0.3611111111111111
5,5,2,0,0,0.0,50506,2020,20200910,0.4,0.36159600997506236
4,4,2,0,0,0.0,50506,2020,20200911,0.5,0.362962962962963
4,3,1,1,0,0.0,50506,2020,20200912,0.5,0.3643031784841076
4,3,0,0,0,1.0,50506,2020,20200913,0.0,0.36077481840193704
4,3,1,1,0,0.0,50506,2020,20200915,0.5,0.36211031175059955
5,4,2,1,0,0.0,50506,2020,20200916,0.6,0.36492890995260663
3,3,1,0,0,0.0,50506,2020,20200917,0.3333333333333333,0.36470588235294116
4,4,1,0,0,0.0,50506,2020,20200918,0.25,0.36363636363636365
4,2,0,2,0,0.0,50506,2020,20200919,0.5,0.3648960739030023
3,3,0,0,0,0.0,50506,2020,20200920,0.0,0.3623853211009174
4,4,0,0,0,0.0,50506,2020,20200920,0.0,0.35909090909090907
3,2,1,1,0,0.0,50506,2020,20200922,0.6666666666666666,0.3611738148984199
4,4,1,0,0,0.0,50506,2020,20200923,0.25,0.36017897091722595
4,4,2,0,0,0.0,50506,2020,20200924,0.5,0.3614190687361419
5,5,1,0,0,0.0,50506,2020,20200925,0.2,0.35964912280701755
4,3,0,0,0,1.0,50506,2020,20200926,0.0,0.3565217391304348
4,3,0,0,0,0.0,50506,2020,20200927,0.0,0.3542116630669546
5,4,0,1,0,0.0,50506,2020,20200929,0.2,0.3525641025641026
4,4,0,0,0,0.0,50506,2020,20200930,0.0,0.3495762711864407
4,3,0,1,0,0.0,50506,2020,20201001,0.25,0.3487394957983193
3,2,1,1,0,0.0,50506,2020,20201002,0.6666666666666666,0.35073068893528186
3,2,1,1,0,0.0,50506,2020,20201003,0.6666666666666666,0.35269709543568467
5,2,0,2,0,1.0,50506,2020,20201004,0.4,0.3531827515400411
5,5,0,0,0,0.0,50506,2020,20201006,0.0,0.34959349593495936
5,4,2,1,0,0.0,50506,2020,20201007,0.6,0.352112676056338
1,0,0,1,0,0.0,50506,2020,20201008,1.0,0.3534136546184739
4,3,0,1,0,0.0,50506,2020,20201009,0.25,0.35258964143426297
4,2,0,2,0,0.0,50506,2020,20201010,0.5,0.35375494071146246
3,3,0,0,0,0.0,50506,2020,20201011,0.0,0.3516699410609037
4,3,3,0,1,0.0,50506,2020,20201013,1.0,0.3567251461988304
3,2,2,1,0,0.0,50506,2020,20201014,1.0,0.36046511627906974
4,4,0,0,0,0.0,50506,2020,20201015,0.0,0.3576923076923077
4,4,0,0,0,0.0,50506,2020,20201016,0.0,0.3549618320610687
4,2,1,1,0,0.0,50506,2020,20201017,0.6666666666666666,0.3567362428842505
4,4,2,0,0,0.0,50506,2020,20201018,0.5,0.3578154425612053
3,3,0,0,0,0.0,50506,2020,20201020,0.0,0.35580524344569286
1,1,0,0,0,0.0,50506,2020,20201021,0.0,0.35514018691588783
3,3,0,0,0,0.0,50506,2020,20201022,0.0,0.35315985130111527
4,4,2,0,0,0.0,50506,2020,20201023,0.5,0.35424354243542433
4,2,0,0,1,0.0,50506,2020,20201024,0.3333333333333333,0.3541284403669725
2,2,0,0,0,0.0,50506,2020,20201025,0.0,0.35283363802559414
2,1,0,1,0,0.0,50506,2020,20201027,0.5,0.3533697632058288
2,2,2,0,0,0.0,50506,2020,20201028,1.0,0.35571687840290384
1,1,0,0,0,0.0,50506,2020,20201029,0.0,0.35507246376811596
4,3,1,1,0,0.0,50506,2020,20201030,0.5,0.35611510791366907
0,0,0,0,0,0.0,50854,2020,20200506,0.0,
0,0,0,0,0,0.0,50854,2020,20200507,0.0,
4,4,3,0,0,0.0,50854,2020,20200527,0.75,0.75
5,5,1,0,0,0.0,50854,2020,20200528,0.2,0.4444444444444444
5,5,1,0,0,0.0,50854,2020,20200529,0.2,0.35714285714285715
3,3,0,0,0,0.0,50854,2020,20200530,0.0,0.29411764705882354
1,1,1,0,0,0.0,50854,2020,20200531,1.0,0.3333333333333333
5,3,1,2,0,0.0,50854,2020,20200602,0.6,0.391304347826087
4,4,1,0,0,0.0,50854,2020,20200603,0.25,0.37037037037037035
4,2,2,1,0,0.0,50854,2020,20200604,1.0,0.43333333333333335
4,4,1,0,0,0.0,50854,2020,20200605,0.25,0.4117647058823529
4,3,2,1,0,0.0,50854,2020,20200606,0.75,0.4473684210526316
4,4,2,0,0,0.0,50854,2020,20200607,0.5,0.4523809523809524
5,5,1,0,0,0.0,50854,2020,20200609,0.2,0.425531914893617
4,4,3,0,0,0.0,50854,2020,20200611,0.75,0.45098039215686275
5,5,1,0,0,0.0,50854,2020,20200611,0.2,0.42857142857142855
4,4,1,0,0,0.0,50854,2020,20200612,0.25,0.4166666666666667
4,4,0,0,0,0.0,50854,2020,20200613,0.0,0.390625
1,1,0,0,0,0.0,50854,2020,20200614,0.0,0.38461538461538464
5,5,1,0,0,0.0,50854,2020,20200616,0.2,0.37142857142857144
5,5,1,0,0,0.0,50854,2020,20200617,0.2,0.36
4,4,1,0,0,0.0,50854,2020,20200618,0.25,0.35443037974683544
4,4,2,0,0,0.0,50854,2020,20200619,0.5,0.3614457831325301
4,3,1,1,0,0.0,50854,2020,20200620,0.5,0.367816091954023
4,4,0,0,0,0.0,50854,2020,20200621,0.0,0.3516483516483517
4,4,2,0,0,0.0,50854,2020,20200623,0.5,0.35789473684210527
5,3,2,2,0,0.0,50854,2020,20200625,0.8,0.38
5,2,1,2,0,0.0,50854,2020,20200625,0.75,0.3942307692307692
4,4,1,0,0,0.0,50854,2020,20200626,0.25,0.3888888888888889
4,4,1,0,0,0.0,50854,2020,20200627,0.25,0.38392857142857145
3,3,1,0,0,0.0,50854,2020,20200628,0.3333333333333333,0.3826086956521739
4,4,0,0,0,0.0,50854,2020,20200630,0.0,0.3697478991596639
4,4,0,0,0,0.0,50854,2020,20200701,0.0,0.35772357723577236
3,3,1,0,0,0.0,50854,2020,20200702,0.3333333333333333,0.35714285714285715
5,5,0,0,0,0.0,50854,2020,20200703,0.0,0.3435114503816794
3,3,2,0,0,0.0,50854,2020,20200704,0.6666666666666666,0.35074626865671643
5,5,2,0,0,0.0,50854,2020,20200705,0.4,0.35251798561151076
5,4,2,1,0,0.0,50854,2020,20200707,0.6,0.3611111111111111
4,3,0,0,1,0.0,50854,2020,20200708,0.25,0.3581081081081081
4,3,1,1,0,0.0,50854,2020,20200709,0.5,0.3618421052631579
4,4,0,0,0,0.0,50854,2020,20200710,0.0,0.3525641025641026
5,4,1,0,0,0.0,50854,2020,20200711,0.25,0.35
4,3,0,1,0,0.0,50854,2020,20200713,0.25,0.3475609756097561
6,5,2,1,0,0.0,50854,2020,20200714,0.5,0.35294117647058826
4,3,0,0,0,1.0,50854,2020,20200715,0.0,0.3448275862068966
5,5,1,0,0,0.0,50854,2020,20200716,0.2,0.3407821229050279
5,4,2,1,0,0.0,50854,2020,20200717,0.6,0.34782608695652173
4,4,0,0,0,0.0,50854,2020,20200718,0.0,0.3404255319148936
3,3,0,0,0,0.0,50854,2020,20200719,0.0,0.33507853403141363
5,4,0,0,0,0.0,50854,2020,20200721,0.0,0.3282051282051282
3,2,0,1,0,0.0,50854,2020,20200724,0.3333333333333333,0.3282828282828283
4,4,1,0,0,0.0,50854,2020,20200726,0.25,0.32673267326732675
4,4,1,0,0,0.0,50854,2020,20200727,0.25,0.32524271844660196
5,3,0,1,1,0.0,50854,2020,20200728,0.4,0.32701421800947866
5,5,2,0,0,0.0,50854,2020,20200729,0.4,0.3287037037037037
4,4,2,0,0,0.0,50854,2020,20200730,0.5,0.33181818181818185
4,4,0,0,0,0.0,50854,2020,20200731,0.0,0.32589285714285715
3,3,0,0,0,0.0,50854,2020,20200801,0.0,0.32158590308370044
4,4,3,0,0,0.0,50854,2020,20200804,0.75,0.329004329004329
4,3,0,1,0,0.0,50854,2020,20200806,0.25,0.3276595744680851
4,4,0,0,0,0.0,50854,2020,20200807,0.0,0.32217573221757323
3,3,2,0,0,0.0,50854,2020,20200808,0.6666666666666666,0.32644628099173556
4,4,1,0,0,0.0,50854,2020,20200811,0.25,0.3252032520325203
6,4,1,2,0,0.0,50854,2020,20200812,0.5,0.32936507936507936
6,5,2,1,0,0.0,50854,2020,20200813,0.5,0.3333333333333333
5,5,0,0,0,0.0,50854,2020,20200814,0.0,0.3269961977186312
0,0,0,0,0,0.0,50854,2020,20200815,0.0,0.3269961977186312
5,4,1,1,0,0.0,50854,2020,20200816,0.4,0.3283582089552239
5,3,0,1,1,0.0,50854,2020,20200818,0.4,0.32967032967032966
7,5,3,2,0,0.0,50854,2020,20200819,0.7142857142857143,0.3392857142857143
4,4,1,0,0,0.0,50854,2020,20200820,0.25,0.3380281690140845
5,2,1,1,1,0.0,50854,2020,20200821,0.75,0.34375
4,4,1,0,0,0.0,50854,2020,20200822,0.25,0.3424657534246575
5,5,2,0,0,0.0,50854,2020,20200823,0.4,0.3434343434343434
6,5,2,1,0,0.0,50854,2020,20200825,0.5,0.3465346534653465
4,4,1,0,0,0.0,50854,2020,20200826,0.25,0.34527687296416937
5,5,0,0,0,0.0,50854,2020,20200827,0.0,0.33974358974358976
4,1,0,2,0,0.0,50854,2020,20200828,0.6666666666666666,0.34285714285714286
5,5,2,0,0,0.0,50854,2020,20200829,0.4,0.34375
5,4,1,0,0,0.0,50854,2020,20200830,0.25,0.3425925925925926
5,5,1,0,0,0.0,50854,2020,20200901,0.2,0.3404255319148936
4,3,0,1,0,0.0,50854,2020,20200903,0.25,0.33933933933933935
4,4,2,0,0,0.0,50854,2020,20200904,0.5,0.34124629080118696
4,4,1,0,0,0.0,50854,2020,20200904,0.25,0.34017595307917886
4,4,0,0,0,0.0,50854,2020,20200905,0.0,0.336231884057971
3,3,0,0,0,0.0,50854,2020,20200906,0.0,0.3333333333333333
1,1,0,0,0,0.0,50854,2020,20200908,0.0,0.332378223495702
2,2,1,0,0,0.0,50854,2020,20200909,0.5,0.3333333333333333
5,5,3,0,0,0.0,50854,2020,20200910,0.6,0.33707865168539325
4,3,1,0,0,1.0,50854,2020,20200911,0.25,0.33611111111111114
4,4,2,0,0,0.0,50854,2020,20200912,0.5,0.33791208791208793
4,4,0,0,0,0.0,50854,2020,20200913,0.0,0.3342391304347826
5,4,3,1,0,0.0,50854,2020,20200915,0.8,0.34048257372654156
5,5,1,0,0,0.0,50854,2020,20200916,0.2,0.3386243386243386
4,3,1,0,0,0.0,50854,2020,20200917,0.3333333333333333,0.33858267716535434
3,2,1,1,0,0.0,50854,2020,20200918,0.6666666666666666,0.3411458333333333
3,3,0,0,0,0.0,50854,2020,20200919,0.0,0.3385012919896641
4,4,1,0,0,0.0,50854,2020,20200922,0.25,0.3375959079283887
3,2,0,0,0,1.0,50854,2020,20200923,0.0,0.3350253807106599
4,4,1,0,0,0.0,50854,2020,20200924,0.25,0.3341708542713568
6,5,1,1,0,0.0,50854,2020,20200925,0.3333333333333333,0.3341584158415842
4,4,1,0,0,0.0,50854,2020,20200926,0.25,0.3333333333333333
5,5,0,0,0,0.0,50854,2020,20200927,0.0,0.32929782082324455
4,4,0,0,0,0.0,50854,2020,20200929,0.0,0.3261390887290168
1,1,0,0,0,0.0,50854,2020,20200930,0.0,0.3253588516746411
3,3,1,0,0,0.0,50854,2020,20201001,0.3333333333333333,0.3254156769596199
5,4,2,0,1,0.0,50854,2020,20201002,0.6,0.3286384976525822
5,5,1,0,0,0.0,50854,2020,20201003,0.2,0.3271461716937355
5,5,1,0,0,0.0,50854,2020,20201004,0.2,0.3256880733944954
5,4,2,1,0,0.0,50854,2020,20201006,0.6,0.3287981859410431
5,3,1,2,0,0.0,50854,2020,20201007,0.6,0.33183856502242154
4,4,0,0,0,0.0,50854,2020,20201008,0.0,0.3288888888888889
5,5,0,0,0,0.0,50854,2020,20201009,0.0,0.3252747252747253
4,4,0,0,0,0.0,50854,2020,20201010,0.0,0.3224400871459695
