GYEAR,G_ID,PIT_ID,PCODE,HIT_VEL,HIT_ANG_VER,HIT_RESULT,PIT_VEL,STADIUM,barrel
2020,20200505OBLG0,200505_164814,74206,147.84,25.2,17,145.16,1,1
2020,20200505WOHT0,200505_143332,72443,137.74,7.5,1,132.41,4,1
2020,20200505WOHT0,200505_151904,78168,137.67,-3.8,5,137.73,4,0
2020,20200505WOHT0,200505_164319,72443,145.87,36.0,14,124.43,4,1
2020,20200505WOHT0,200505_170158,78168,125.7,61.4,14,140.98,4,0
2020,20200505WOHT0,200505_172646,72443,133.07,-5.9,5,136.6,4,0
2020,20200506HHSK0,200506_182959,74163,102.68,-9.3,5,148.83,3,0
2020,20200506HHSK0,200506_184017,75847,146.56,53.7,14,140.56,3,1
2020,20200506HHSK0,200506_191709,75847,140.32,69.5,14,148.19,3,0
2020,20200506HHSK0,200506_192848,74163,128.03,27.2,14,149.04,3,1
2020,20200506HHSK0,200506_200206,75847,158.78,38.6,14,147.99,3,1
2020,20200506HHSK0,200506_204914,75847,132.93,38.7,14,139.76,3,1
2020,20200506HHSK0,200506_205717,74163,94.79,8.5,5,133.26,3,0
2020,20200506LTKT0,200506_183304,77532,133.35,50.0,17,133.62,2,1
2020,20200506LTKT0,200506_185509,76313,145.34,16.0,14,145.89,2,1
2020,20200506LTKT0,200506_190710,77532,119.12,19.3,1,125.28,2,1
2020,20200506LTKT0,200506_193709,76313,131.21,17.5,1,128.09,2,1
2020,20200506LTKT0,200506_202959,77532,124.65,33.8,14,138.9,2,1
2020,20200506LTKT0,200506_210631,76313,129.62,31.9,14,138.73,2,1
2020,20200506LTKT0,200506_211610,77532,121.68,-13.0,5,129.82,2,0
2020,20200506NCSS0,200506_184458,74465,154.06,20.2,2,142.75,8,1
2020,20200506NCSS0,200506_185922,75566,157.78,5.6,1,139.9,8,1
2020,20200506NCSS0,200506_190858,76232,140.78,36.2,14,144.42,8,1
2020,20200506NCSS0,200506_192740,76849,135.39,-11.5,4,134.92,8,0
2020,20200506NCSS0,200506_195510,74465,122.02,25.1,14,142.71,8,1
2020,20200506NCSS0,200506_202015,75566,149.32,-6.5,5,132.48,8,0
2020,20200506NCSS0,200506_205752,76849,113.76,12.0,1,145.13,8,1
2020,20200506NCSS0,200506_211401,76232,153.18,-20.0,5,144.84,8,0
2020,20200506NCSS0,200506_211941,75566,150.15,51.2,14,146.79,8,1
2020,20200506OBLG0,200506_183405,75334,152.8,15.7,1,144.84,1,1
2020,20200506OBLG0,200506_183930,76267,150.18,38.4,14,140.04,1,1
2020,20200506OBLG0,200506_184504,76290,165.01,5.3,1,135.98,1,1
2020,20200506OBLG0,200506_185229,74206,142.19,9.5,1,114.17,1,1
2020,20200506OBLG0,200506_191615,75334,161.51,19.0,2,143.57,1,1
2020,20200506OBLG0,200506_191916,78224,159.95,46.3,17,137.29,1,1
2020,20200506OBLG0,200506_192037,76267,159.07,24.3,15,136.69,1,1
2020,20200506OBLG0,200506_192201,74206,146.7,-5.4,1,136.17,1,0
2020,20200506OBLG0,200506_194735,76290,152.01,22.3,14,144.77,1,1
2020,20200506OBLG0,200506_195815,75334,146.91,30.5,14,140.76,1,1
2020,20200506OBLG0,200506_200202,76267,164.49,13.7,14,139.15,1,1
2020,20200506OBLG0,200506_201637,74206,134.94,18.5,1,141.66,1,1
2020,20200506OBLG0,200506_202608,76290,166.58,10.2,1,144.83,1,1
2020,20200506OBLG0,200506_204713,78224,156.94,-11.6,5,149.07,1,0
2020,20200506OBLG0,200506_210036,76290,124.92,79.9,13,142.92,1,0
2020,20200506WOHT0,200506_184431,72443,142.56,51.5,14,134.97,4,1
2020,20200506WOHT0,200506_190421,78168,143.59,25.6,17,137.72,4,1
2020,20200506WOHT0,200506_192655,72443,135.99,46.9,14,137.69,4,1
2020,20200506WOHT0,200506_201154,72443,92.33,38.5,2,142.78,4,1
2020,20200506WOHT0,200506_203743,78168,143.14,26.8,3,129.9,4,1
2020,20200506WOHT0,200506_205252,72443,151.78,29.2,15,139.03,4,1
2020,20200507HHSK0,200507_184234,75847,136.19,12.6,1,135.47,3,1
2020,20200507HHSK0,200507_191529,75847,163.45,16.0,2,143.27,3,1
2020,20200507HHSK0,200507_195829,74163,127.48,12.4,1,131.37,3,1
2020,20200507HHSK0,200507_203350,74163,138.26,9.9,2,128.22,3,1
2020,20200507LTKT0,200507_183500,77532,150.6,-4.1,5,142.26,2,0
2020,20200507LTKT0,200507_191256,77532,151.16,14.2,1,128.77,2,1
2020,20200507LTKT0,200507_194320,76313,153.21,5.1,12,117.23,2,1
2020,20200507LTKT0,200507_195713,77532,138.96,52.5,14,140.7,2,1
2020,20200507LTKT0,200507_203947,76313,76.78,37.3,14,132.37,2,1
2020,20200507LTKT0,200507_205813,77532,154.63,33.8,15,129.17,2,1
2020,20200507LTKT0,200507_212858,77532,124.92,71.0,13,140.61,2,0
2020,20200507LTKT0,200507_215413,76313,151.1,18.2,14,144.73,2,1
2020,20200507NCSS0,200507_183209,76849,93.78,38.4,14,147.87,8,1
2020,20200507NCSS0,200507_184314,76232,138.46,57.4,14,142.6,8,0
2020,20200507NCSS0,200507_190936,76849,137.25,30.6,2,147.01,8,1
2020,20200507NCSS0,200507_194037,76849,128.69,4.4,5,141.98,8,0
2020,20200507NCSS0,200507_194812,76232,138.92,51.8,14,117.69,8,1
2020,20200507NCSS0,200507_201539,75566,133.79,35.7,14,131.85,8,1
2020,20200507NCSS0,200507_202830,76232,128.03,14.4,1,140.63,8,1
2020,20200507NCSS0,200507_210510,75566,130.32,-3.5,5,139.82,8,0
2020,20200507OBLG0,200507_183815,78224,157.78,14.1,2,144.39,1,1
2020,20200507OBLG0,200507_183959,76267,112.13,89.5,13,144.54,1,0
2020,20200507OBLG0,200507_184743,76290,157.41,11.1,1,135.62,1,1
2020,20200507OBLG0,200507_185058,74206,148.16,-6.0,5,141.14,1,0
2020,20200507OBLG0,200507_193250,76290,145.45,39.0,14,150.33,1,1
2020,20200507OBLG0,200507_193811,78224,170.2,-3.5,1,135.68,1,0
2020,20200507OBLG0,200507_193858,76267,162.63,-5.8,5,142.07,1,0
2020,20200507OBLG0,200507_194203,74206,140.17,33.7,14,139.96,1,1
2020,20200507OBLG0,200507_201129,78224,167.01,10.2,1,126.52,1,1
2020,20200507OBLG0,200507_201720,74206,131.67,13.8,1,146.64,1,1
2020,20200507OBLG0,200507_202651,76290,146.25,4.4,12,136.12,1,1
2020,20200507OBLG0,200507_204855,75334,147.24,-12.0,1,147.86,1,0
2020,20200507OBLG0,200507_205204,76267,120.22,32.2,14,147.27,1,1
2020,20200507OBLG0,200507_205523,74206,129.36,10.1,1,132.46,1,1
2020,20200507OBLG0,200507_212207,76290,124.17,-3.6,5,124.24,1,0
2020,20200507OBLG0,200507_212855,75334,93.29,73.0,13,127.02,1,0
2020,20200507OBLG0,200507_213624,74206,127.95,63.0,14,130.09,1,0
2020,20200507WOHT0,200507_183033,78168,136.34,10.7,1,144.88,4,1
2020,20200507WOHT0,200507_190856,78168,140.21,48.5,14,138.33,4,1
2020,20200507WOHT0,200507_193923,72443,123.08,35.9,14,127.84,4,1
2020,20200507WOHT0,200507_194820,78168,144.81,20.4,14,137.81,4,1
2020,20200507WOHT0,200507_201854,72443,149.36,37.7,14,142.38,4,1
2020,20200507WOHT0,200507_204709,78168,148.39,25.8,2,130.1,4,1
2020,20200507WOHT0,200507_213349,72443,126.22,0.7,1,127.48,4,0
2020,20200507WOHT0,200507_215232,78168,104.3,77.3,13,140.36,4,0
2020,20200508HHWO0,200508_184003,78168,152.57,16.2,14,135.64,5,1
2020,20200508HHWO0,200508_191358,74163,111.52,42.3,13,141.52,5,1
2020,20200508HHWO0,200508_191620,78168,133.82,29.0,14,134.84,5,1
2020,20200508HHWO0,200508_201225,74163,126.55,-12.1,5,143.07,5,0
2020,20200508HHWO0,200508_202409,78168,148.69,-10.7,5,148.69,5,0
2020,20200508HTSS0,200508_204417,72443,139.41,7.6,2,105.8,8,1
2020,20200508KTOB0,200508_184843,75334,158.61,9.2,2,146.3,1,1
2020,20200508KTOB0,200508_185034,78224,138.97,18.2,1,135.26,1,1
2020,20200508KTOB0,200508_185259,76267,143.83,34.3,14,147.14,1,1
2020,20200508KTOB0,200508_185830,76313,161.61,11.5,1,122.09,1,1
2020,20200508KTOB0,200508_191307,74206,114.61,17.0,1,126.07,1,1
2020,20200508KTOB0,200508_194013,78224,147.74,48.4,14,142.4,1,1
2020,20200508KTOB0,200508_194254,76267,117.59,38.6,14,124.12,1,1
2020,20200508KTOB0,200508_195412,74206,120.57,-8.8,5,143.95,1,0
2020,20200508KTOB0,200508_203407,75334,111.04,3.5,5,143.63,1,0
2020,20200508KTOB0,200508_204837,78224,159.54,44.1,14,141.95,1,1
2020,20200508KTOB0,200508_205042,76267,134.74,-4.7,1,120.42,1,0
2020,20200508KTOB0,200508_205259,74206,151.02,10.0,2,140.59,1,1
2020,20200508KTOB0,200508_211706,75334,151.22,72.4,13,139.47,1,0
2020,20200508KTOB0,200508_212219,76313,117.94,9.8,1,141.69,1,1
2020,20200508KTOB0,200508_213426,76267,157.42,-4.4,1,134.24,1,0
2020,20200508KTOB0,200508_214747,76313,160.19,28.0,14,139.77,1,1
2020,20200508LGNC0,200508_183307,76290,143.26,-3.8,5,120.57,7,0
2020,20200508LGNC0,200508_184114,76849,153.74,35.4,15,142.2,7,1
2020,20200508LGNC0,200508_184407,76232,122.17,18.3,1,139.54,7,1
2020,20200508LGNC0,200508_193042,76232,124.63,14.4,1,137.92,7,1
2020,20200508LGNC0,200508_201459,76232,143.22,-21.5,5,140.91,7,0
2020,20200508LGNC0,200508_203446,76290,149.18,14.8,1,130.18,7,1
2020,20200508LGNC0,200508_210330,76232,141.91,34.4,14,111.49,7,1
2020,20200508LGNC0,200508_213404,76232,141.5,20.0,2,137.45,7,1
2020,20200508LGNC0,200508_215616,74465,145.09,6.0,12,139.74,7,1
2020,20200508LGNC0,200508_220536,76290,139.52,56.0,14,137.36,7,0
2020,20200508SKLT0,200508_183602,75847,133.26,25.6,14,135.42,9,1
2020,20200508SKLT0,200508_184917,77532,120.79,15.6,2,145.64,9,1
2020,20200508SKLT0,200508_190451,75847,138.36,-7.1,5,141.81,9,0
2020,20200508SKLT0,200508_194828,75847,135.99,80.1,13,138.43,9,0
2020,20200508SKLT0,200508_201407,77532,129.26,18.6,1,122.12,9,1
2020,20200508SKLT0,200508_203318,75847,160.86,26.3,15,145.25,9,1
2020,20200508SKLT0,200508_205613,77532,152.24,18.0,17,127.42,9,1
2020,20200508SKLT0,200508_214630,77532,113.28,43.4,14,144.15,9,1
2020,20200509HHWO0,200509_170551,78168,141.19,58.0,14,141.11,5,0
2020,20200509HHWO0,200509_174855,78168,151.36,2.6,5,140.72,5,1
2020,20200509HHWO0,200509_183622,78168,90.31,25.6,14,120.82,5,1
2020,20200509HHWO0,200509_191256,78168,149.61,-7.2,1,144.18,5,0
2020,20200509HTSS0,200509_171218,72443,61.16,34.2,5,124.93,8,1
2020,20200509HTSS0,200509_174759,72443,158.57,44.3,14,139.75,8,1
2020,20200509HTSS0,200509_182219,75566,139.87,22.0,1,120.19,8,1
2020,20200509HTSS0,200509_183323,72443,171.44,-6.2,5,140.66,8,0
2020,20200509HTSS0,200509_194728,72443,101.36,15.9,1,145.01,8,1
2020,20200509HTSS0,200509_195213,75566,139.33,27.2,14,137.71,8,1
2020,20200510HHWO0,200510_141754,78168,89.24,-5.1,5,142.54,5,0
2020,20200510HHWO0,200510_145420,78168,83.66,74.9,13,142.34,5,0
2020,20200510HHWO0,200510_152100,74163,143.62,-14.4,4,144.64,5,0
2020,20200510HHWO0,200510_154027,78168,153.6,-10.7,1,141.14,5,0
2020,20200510HHWO0,200510_162653,78168,128.09,29.4,17,132.45,5,1
2020,20200510HHWO0,200510_164514,74163,103.01,86.7,13,143.86,5,0
2020,20200510HTSS0,200510_142634,75566,154.17,23.0,15,144.48,8,1
2020,20200510HTSS0,200510_144351,72443,128.76,52.4,14,129.47,8,1
2020,20200510HTSS0,200510_151307,72443,121.9,-6.7,5,128.6,8,0
2020,20200510HTSS0,200510_151834,75566,123.38,28.9,14,146.63,8,1
2020,20200510HTSS0,200510_161624,72443,131.18,9.7,1,124.36,8,1
2020,20200510HTSS0,200510_162119,75566,138.02,46.3,14,138.72,8,1
2020,20200510HTSS0,200510_165357,72443,134.26,59.9,14,142.11,8,0
2020,20200510HTSS0,200510_165838,75566,141.75,40.6,14,125.18,8,1
2020,20200510KTOB0,200510_140846,75334,166.53,-6.0,5,147.75,1,0
2020,20200510KTOB0,200510_141914,76313,122.21,46.2,14,129.39,1,1
2020,20200510KTOB0,200510_142759,76267,157.05,21.8,14,146.26,1,1
2020,20200510KTOB0,200510_142937,74206,149.22,-10.2,5,147.91,1,0
2020,20200510KTOB0,200510_144617,75334,143.29,80.9,13,146.68,1,0
2020,20200510KTOB0,200510_144812,78224,167.69,24.8,15,147.74,1,1
2020,20200510KTOB0,200510_144958,76267,142.65,-5.8,4,129.91,1,0
2020,20200510KTOB0,200510_145332,74206,119.81,37.5,14,146.31,1,1
2020,20200510KTOB0,200510_151125,75334,143.12,51.6,14,146.29,1,1
2020,20200510KTOB0,200510_151317,78224,97.19,-20.3,5,128.24,1,0
2020,20200510KTOB0,200510_151459,76267,135.35,25.8,14,144.84,1,1
2020,20200510KTOB0,200510_154828,78224,138.6,36.2,14,131.1,1,1
2020,20200510KTOB0,200510_160317,74206,129.78,31.8,14,139.13,1,1
2020,20200510KTOB0,200510_161205,76313,119.74,19.3,1,141.47,1,1
2020,20200510KTOB0,200510_164921,76313,159.68,14.2,1,136.38,1,1
2020,20200510KTOB0,200510_171550,74206,140.12,-18.6,1,142.65,1,0
2020,20200510KTOB0,200510_172913,76313,161.58,27.2,15,137.28,1,1
2020,20200510KTOB0,200510_181210,75334,165.28,24.2,15,129.33,1,1
2020,20200510KTOB0,200510_181806,74206,139.68,42.3,14,144.1,1,1
2020,20200510KTOB0,200510_182133,76313,143.73,-3.2,5,131.65,1,0
2020,20200510LGNC0,200510_140234,76290,172.18,-9.0,5,137.75,7,0
2020,20200510LGNC0,200510_141047,76849,144.28,-5.5,1,132.91,7,0
2020,20200510LGNC0,200510_141447,76232,153.63,-5.0,2,127.86,7,0
2020,20200510LGNC0,200510_142141,74465,136.27,4.8,1,129.3,7,1
2020,20200510LGNC0,200510_144725,76232,132.22,63.0,14,129.64,7,0
2020,20200510LGNC0,200510_150335,74465,138.21,15.9,14,140.79,7,1
2020,20200510LGNC0,200510_151959,76849,130.17,29.1,14,121.91,7,1
2020,20200510LGNC0,200510_160959,76849,148.18,-16.9,5,143.35,7,0
2020,20200510LGNC0,200510_162115,76290,144.3,43.4,14,113.74,7,1
2020,20200510LGNC0,200510_162631,76232,144.27,36.5,14,143.06,7,1
2020,20200510LGNC0,200510_165645,76290,163.87,-2.5,1,126.03,7,0
2020,20200510LGNC0,200510_170742,74465,150.21,8.0,12,129.37,7,1
2020,20200510LGNC0,200510_174115,76232,140.27,12.6,2,135.68,7,1
2020,20200510LGNC0,200510_174410,74465,131.85,31.3,17,149.06,7,1
2020,20200510SKLT0,200510_141429,77532,157.24,-12.1,5,139.84,9,0
2020,20200510SKLT0,200510_145341,75847,132.1,74.3,14,146.55,9,0
2020,20200510SKLT0,200510_150134,77532,122.82,45.5,14,127.75,9,1
2020,20200510SKLT0,200510_153307,75847,144.83,28.2,14,134.95,9,1
2020,20200510SKLT0,200510_161524,77532,139.49,47.2,14,139.47,9,1
2020,20200512HTHH0,200512_184324,74163,139.23,-9.1,8,139.64,10,0
2020,20200512HTHH0,200512_184721,72443,70.94,11.0,5,143.96,10,0
2020,20200512HTHH0,200512_191422,72443,113.46,3.2,5,145.77,10,0
2020,20200512HTHH0,200512_192012,74163,98.94,18.9,1,138.17,10,1
2020,20200512HTHH0,200512_205449,72443,142.84,40.4,14,137.46,10,1
2020,20200512KTNC0,200512_184418,76313,166.61,-5.6,1,146.4,7,0
2020,20200512KTNC0,200512_192714,76849,147.63,20.2,14,145.96,7,1
2020,20200512KTNC0,200512_193511,76313,150.27,0.0,1,145.28,7,0
2020,20200512KTNC0,200512_203147,74465,114.44,57.6,14,146.42,7,0
2020,20200512KTNC0,200512_205046,76232,130.21,86.3,13,137.97,7,0
2020,20200512KTNC0,200512_210324,76313,134.81,55.7,14,129.81,7,0
2020,20200512KTNC0,200512_210912,76849,124.76,15.3,1,129.46,7,1
2020,20200512KTNC0,200512_213318,74465,151.5,38.7,15,129.61,7,1
2020,20200512KTNC0,200512_213809,76232,137.44,32.1,14,138.7,7,1
2020,20200512KTNC0,200512_214350,76313,95.12,45.4,14,140.19,7,1
2020,20200512KTNC0,200512_215251,76849,92.16,65.0,13,131.57,7,0
2020,20200512KTNC0,200512_220944,74465,142.05,41.0,15,143.57,7,1
2020,20200512OBLT0,200512_183201,75334,145.16,-0.4,1,129.33,9,0
2020,20200512OBLT0,200512_183316,78224,142.8,14.6,1,137.33,9,1
2020,20200512OBLT0,200512_183843,74206,95.94,71.9,13,131.93,9,0
2020,20200512OBLT0,200512_190155,75334,160.38,-8.0,1,126.99,9,0
2020,20200512OBLT0,200512_190329,78224,114.31,24.6,1,136.64,9,1
2020,20200512OBLT0,200512_190422,76267,121.58,61.3,11,131.33,9,0
2020,20200512OBLT0,200512_190743,74206,125.42,-6.8,5,137.07,9,0
2020,20200512OBLT0,200512_193206,77532,125.96,2.8,1,151.23,9,0
2020,20200512OBLT0,200512_195157,75334,127.75,0.6,5,118.05,9,0
2020,20200512OBLT0,200512_195303,78224,165.06,21.8,15,140.76,9,1
2020,20200512OBLT0,200512_200429,74206,144.1,0.4,1,118.57,9,0
2020,20200512OBLT0,200512_201128,77532,121.02,47.6,14,150.13,9,1
2020,20200512OBLT0,200512_204105,77532,86.72,-35.3,5,122.46,9,0
2020,20200512OBLT0,200512_204503,75334,165.79,13.5,2,148.09,9,1
2020,20200512OBLT0,200512_204753,78224,153.27,10.2,1,136.36,9,1
2020,20200512OBLT0,200512_205501,74206,121.8,9.8,12,129.23,9,1
2020,20200512OBLT0,200512_213922,74206,132.17,6.9,1,118.06,9,1
2020,20200512SKLG0,200512_183953,76290,140.08,15.4,1,143.58,1,1
2020,20200512SKLG0,200512_192327,76290,154.33,17.8,2,144.55,1,1
2020,20200512SKLG0,200512_195522,76290,120.15,18.4,1,132.88,1,1
2020,20200512SKLG0,200512_204932,76290,132.08,7.6,12,130.64,1,1
2020,20200512SKLG0,200512_212852,76290,162.06,21.4,3,139.98,1,1
2020,20200512SSWO0,200512_183411,75566,118.71,54.2,14,148.14,5,0
2020,20200512SSWO0,200512_183652,78168,120.35,33.3,14,147.59,5,1
2020,20200512SSWO0,200512_194903,78168,118.97,33.7,14,148.3,5,1
2020,20200512SSWO0,200512_201449,75566,142.43,49.3,14,145.27,5,1
2020,20200512SSWO0,200512_202638,78168,117.38,-10.7,1,108.91,5,0
2020,20200512SSWO0,200512_210405,75566,141.49,55.5,14,132.74,5,0
2020,20200513HTHH0,200513_184940,72443,138.35,6.9,1,120.74,10,1
2020,20200513HTHH0,200513_191008,74163,121.39,19.4,1,138.21,10,1
2020,20200513HTHH0,200513_200924,74163,128.65,2.9,5,138.94,10,0
2020,20200513HTHH0,200513_201318,72443,166.11,20.1,2,133.74,10,1
2020,20200513HTHH0,200513_210630,74163,134.08,-6.4,5,140.23,10,0
2020,20200513HTHH0,200513_213556,72443,127.11,-18.0,5,138.62,10,0
2020,20200513KTNC0,200513_184748,76313,117.67,48.7,14,142.14,7,1
2020,20200513KTNC0,200513_185532,76232,158.5,0.3,1,140.18,7,0
2020,20200513KTNC0,200513_185720,74465,118.34,27.0,14,132.31,7,1
2020,20200513KTNC0,200513_193908,76313,118.22,41.1,14,134.25,7,1
2020,20200513KTNC0,200513_194312,76232,123.39,-4.7,5,135.68,7,0
2020,20200513KTNC0,200513_194512,74465,140.33,55.4,14,124.92,7,0
2020,20200513KTNC0,200513_201152,76849,114.2,-17.3,5,135.51,7,0
2020,20200513KTNC0,200513_203401,76232,137.13,55.4,14,137.98,7,0
2020,20200513KTNC0,200513_203541,74465,143.7,30.3,14,138.77,7,1
2020,20200513KTNC0,200513_204156,76313,147.35,7.6,1,133.78,7,1
2020,20200513KTNC0,200513_205959,76849,124.39,43.5,14,140.24,7,1
2020,20200513KTNC0,200513_211907,76232,103.44,52.1,14,140.2,7,0
2020,20200513KTNC0,200513_212223,74465,154.3,11.3,1,141.18,7,1
2020,20200513KTNC0,200513_220208,76232,145.74,49.4,17,129.98,7,1
2020,20200513OBLT0,200513_183300,75334,159.98,67.4,14,144.27,9,0
2020,20200513OBLT0,200513_183528,78224,169.62,27.3,15,144.61,9,1
2020,20200513OBLT0,200513_183742,74206,141.67,39.6,14,142.39,9,1
2020,20200513OBLT0,200513_191503,75334,143.58,6.2,5,129.53,9,1
2020,20200513OBLT0,200513_191906,74206,150.62,-2.4,2,138.37,9,0
2020,20200513OBLT0,200513_194136,75334,134.34,40.8,14,145.49,9,1
2020,20200513OBLT0,200513_200006,74206,147.64,36.6,14,141.93,9,1
2020,20200513OBLT0,200513_200754,77532,155.12,11.2,1,146.98,9,1
2020,20200513OBLT0,200513_204915,77532,157.3,-1.8,1,131.48,9,0
2020,20200513OBLT0,200513_210203,78224,158.78,-2.5,1,144.52,9,0
2020,20200513OBLT0,200513_210413,76267,154.0,41.7,15,142.31,9,1
2020,20200513OBLT0,200513_220303,75334,157.23,34.3,15,147.33,9,1
2020,20200513OBLT0,200513_220808,74206,132.07,29.6,14,139.53,9,1
2020,20200513SKLG0,200513_184434,76290,149.23,47.4,14,128.55,1,1
2020,20200513SKLG0,200513_194030,76290,153.12,11.5,2,128.63,1,1
2020,20200513SKLG0,200513_194827,75847,112.95,8.1,1,127.17,1,1
2020,20200513SKLG0,200513_203244,76290,163.9,12.6,1,145.42,1,1
2020,20200513SKLG0,200513_210539,76290,156.72,21.2,2,138.71,1,1
2020,20200513SSWO0,200513_183505,78168,131.54,-4.6,1,146.27,5,0
2020,20200513SSWO0,200513_185059,75566,106.73,-8.1,5,122.19,5,0
2020,20200513SSWO0,200513_190709,78168,139.21,-13.6,5,146.15,5,0
2020,20200513SSWO0,200513_192345,75566,140.12,-6.1,5,124.4,5,0
2020,20200513SSWO0,200513_194545,78168,145.0,30.4,14,145.54,5,1
2020,20200513SSWO0,200513_205044,75566,141.95,-5.9,5,142.27,5,0
2020,20200514HTHH0,200514_185820,72443,153.72,39.3,14,121.16,10,1
2020,20200514HTHH0,200514_193032,72443,122.89,28.9,14,135.69,10,1
2020,20200514HTHH0,200514_202951,72443,129.92,50.3,14,119.44,10,1
2020,20200514HTHH0,200514_210726,72443,119.62,34.9,14,139.69,10,1
2020,20200514KTNC0,200514_185438,76232,148.78,-7.8,5,131.51,7,0
2020,20200514KTNC0,200514_185602,74465,127.18,3.9,1,128.52,7,0
2020,20200514KTNC0,200514_192652,76232,154.68,32.2,2,141.9,7,1
2020,20200514KTNC0,200514_193359,76313,144.07,37.4,14,129.54,7,1
2020,20200514KTNC0,200514_200615,76232,157.11,0.9,5,141.23,7,0
2020,20200514KTNC0,200514_201636,76313,142.32,17.5,14,131.62,7,1
2020,20200514OBLT0,200514_185721,78224,169.56,18.4,2,146.92,9,1
2020,20200514OBLT0,200514_192817,75334,150.25,36.8,2,144.97,9,1
2020,20200514OBLT0,200514_193458,76267,124.11,-12.2,5,120.53,9,0
2020,20200514OBLT0,200514_193745,77532,162.87,-7.9,5,138.49,9,0
2020,20200514OBLT0,200514_200129,75334,152.05,2.6,1,119.45,9,1
2020,20200514OBLT0,200514_200535,76267,145.78,22.1,14,145.12,9,1
2020,20200514OBLT0,200514_201829,74206,105.36,16.1,1,127.98,9,1
2020,20200514OBLT0,200514_205006,75334,159.55,26.6,15,143.89,9,1
2020,20200514OBLT0,200514_205522,76267,158.19,21.2,2,133.14,9,1
2020,20200514OBLT0,200514_212347,75334,135.46,24.2,2,137.94,9,1
2020,20200514OBLT0,200514_212738,78224,163.26,-6.6,5,147.32,9,0
2020,20200514SKLG0,200514_183419,75847,136.28,-1.2,8,143.07,1,0
2020,20200514SKLG0,200514_183833,76290,149.38,-12.4,5,126.47,1,0
2020,20200514SSWO0,200514_183501,75566,152.74,28.4,15,134.01,5,1
2020,20200514SSWO0,200514_200624,75566,135.48,41.5,14,129.42,5,1
2020,20200514SSWO0,200514_213452,75566,146.3,40.7,2,139.4,5,1
2020,20200514SSWO0,200514_214129,78168,150.22,24.5,15,139.75,5,1
2020,20200515LTHH0,200515_215136,77532,148.62,-1.0,1,123.32,10,0
2020,20200515NCSK0,200515_184032,76849,87.67,56.2,14,144.52,3,0
2020,20200515NCSK0,200515_192334,76849,125.51,21.2,14,135.62,3,1
2020,20200515NCSK0,200515_200035,76849,87.94,25.8,1,123.22,3,1
2020,20200515NCSK0,200515_213513,74465,149.76,7.9,12,142.31,3,1
2020,20200515NCSK0,200515_214046,75847,123.65,63.3,14,135.65,3,0
2020,20200515NCSK0,200515_220631,76849,127.41,34.5,14,143.78,3,1
2020,20200515NCSK0,200515_222124,76232,160.0,-15.0,1,144.31,3,0
2020,20200515NCSK0,200515_224250,75847,144.22,9.6,12,145.01,3,1
2020,20200515OBHT0,200515_185617,78224,121.3,29.9,14,125.58,4,1
2020,20200515OBHT0,200515_191759,76267,151.12,23.0,2,126.39,4,1
2020,20200515OBHT0,200515_200056,76267,146.22,-0.5,5,126.97,4,0
