PCODE,GYEAR,G_ID,STADIUM,AVG1,PA,AB,R,H,2B,3B,HR,RBI,barrel_per,1B,SLG,SLG_cumsum
50165,2020,20200625,1.0,0.400,5,5,0,2,0,0,0,1,0.6,2,0.4,0.6934306569343066
50165,2020,20200626,3.0,0.333,4,3,0,1,0,0,0,0,0.0,1,0.3333333333333333,0.6857142857142857
50165,2020,20200627,3.0,0.000,4,4,0,0,0,0,0,0,0.0,0,0.0,0.6666666666666666
50165,2020,20200628,3.0,0.000,4,3,0,0,0,0,0,0,0.25,0,0.0,0.6530612244897959
50165,2020,20200630,1.0,0.200,5,5,0,1,1,0,0,0,0.4,0,0.4,0.6447368421052632
50165,2020,20200701,1.0,0.000,4,3,0,0,0,0,0,0,0.25,0,0.0,0.632258064516129
50165,2020,20200702,1.0,0.750,4,4,1,3,0,0,0,0,1.0,3,0.75,0.6352201257861635
50165,2020,20200703,8.0,0.333,4,3,2,1,0,0,1,1,0.5,0,1.3333333333333333,0.6481481481481481
50165,2020,20200704,8.0,0.167,6,6,0,1,0,0,0,0,0.3333333333333333,1,0.16666666666666666,0.6309523809523809
50165,2020,20200705,8.0,0.000,4,3,0,0,0,0,0,0,0.0,0,0.0,0.6198830409356725
50165,2020,20200707,1.0,0.400,5,5,1,2,0,0,1,1,0.6,1,1.0,0.6306818181818182
50165,2020,20200708,1.0,0.667,5,3,2,2,0,0,0,0,0.2,2,0.6666666666666666,0.6312849162011173
50165,2020,20200710,1.0,0.333,4,3,0,1,0,0,0,1,0.5,1,0.3333333333333333,0.6263736263736264
50165,2020,20200711,1.0,0.333,6,6,1,2,0,0,1,2,0.5,1,0.8333333333333334,0.6329787234042553
50165,2020,20200714,9.0,0.000,3,3,0,0,0,0,0,0,0.3333333333333333,0,0.0,0.6230366492146597
50165,2020,20200715,9.0,0.200,5,5,1,1,1,0,0,0,0.6,0,0.4,0.6173469387755102
50165,2020,20200716,9.0,0.000,5,3,1,0,0,0,0,1,0.2,0,0.0,0.6080402010050251
50165,2020,20200717,1.0,0.250,5,4,2,1,1,0,0,0,0.2,0,0.5,0.6059113300492611
50165,2020,20200721,2.0,0.200,5,5,1,1,0,0,1,2,0.2,0,0.8,0.6105769230769231
50165,2020,20200724,1.0,0.250,5,4,0,1,0,0,0,0,0.6,1,0.25,0.6037735849056604
50165,2020,20200725,1.0,0.500,4,4,1,2,1,0,0,0,0.75,1,0.75,0.6064814814814815
50165,2020,20200726,1.0,0.000,4,4,0,0,0,0,0,0,0.0,0,0.0,0.5954545454545455
50165,2020,20200728,3.0,0.250,5,4,0,1,1,0,0,1,0.4,0,0.5,0.59375
50165,2020,20200729,3.0,0.500,5,4,1,2,0,0,1,1,0.4,1,1.25,0.6052631578947368
50165,2020,20200730,3.0,0.600,5,5,2,3,0,0,1,3,0.8,2,1.2,0.6180257510729614
50165,2020,20200731,1.0,0.000,3,3,0,0,0,0,0,0,0.6666666666666666,0,0.0,0.6101694915254238
50165,2020,20200801,1.0,0.250,4,4,1,1,0,0,0,1,0.75,1,0.25,0.6041666666666666
50165,2020,20200804,4.0,0.333,4,3,1,1,0,0,0,0,0.25,1,0.3333333333333333,0.6008230452674898
50165,2020,20200805,4.0,0.000,4,4,0,0,0,0,0,0,0.0,0,0.0,0.5910931174089069
50165,2020,20200806,4.0,0.000,3,3,0,0,0,0,0,0,0.0,0,0.0,0.584
50165,2020,20200807,5.0,0.333,4,3,1,1,0,0,1,2,0.25,0,1.3333333333333333,0.5928853754940712
50165,2020,20200808,5.0,0.250,4,4,1,1,0,0,1,1,0.5,0,1.0,0.5992217898832685
50165,2020,20200809,5.0,0.000,3,3,0,0,0,0,0,0,0.0,0,0.0,0.5923076923076923
50165,2020,20200812,1.0,0.333,4,3,1,1,0,0,0,0,0.0,1,0.3333333333333333,0.5893536121673004
50165,2020,20200813,1.0,0.333,4,3,2,1,0,0,1,1,0.5,0,1.3333333333333333,0.5977443609022557
50165,2020,20200814,7.0,0.200,5,5,1,1,0,0,1,2,0.2,0,0.8,0.6014760147601476
50165,2020,20200815,7.0,0.000,5,5,0,0,0,0,0,0,0.6,0,0.0,0.5905797101449275
50165,2020,20200816,7.0,0.333,4,3,2,1,0,0,0,0,0.25,1,0.3333333333333333,0.5878136200716846
50165,2020,20200818,1.0,0.500,4,4,1,2,0,0,1,1,0.5,1,1.25,0.5971731448763251
50165,2020,20200819,1.0,1.000,4,2,2,2,0,0,1,2,0.5,1,2.5,0.6105263157894737
50165,2020,20200820,5.0,0.250,4,4,1,1,0,0,1,1,0.5,0,1.0,0.615916955017301
50165,2020,20200821,5.0,0.500,4,4,1,2,0,0,1,1,0.75,1,1.25,0.6245733788395904
50165,2020,20200823,1.0,0.250,4,4,1,1,0,0,0,0,0.5,1,0.25,0.6195286195286195
50165,2020,20200824,1.0,0.333,4,3,0,1,0,0,0,0,0.25,1,0.3333333333333333,0.6166666666666667
50165,2020,20200825,8.0,0.000,4,4,0,0,0,0,0,0,0.0,0,0.0,0.6085526315789473
50165,2020,20200826,8.0,0.250,4,4,1,1,0,0,1,2,0.5,0,1.0,0.6136363636363636
50165,2020,20200827,1.0,0.333,3,3,1,1,0,1,0,0,0.3333333333333333,0,1.0,0.617363344051447
50165,2020,20200828,1.0,0.500,5,4,1,2,1,0,0,1,0.6,1,0.75,0.6190476190476191
50165,2020,20200829,1.0,0.750,4,4,1,3,0,0,1,2,0.75,2,1.5,0.6300940438871473
50165,2020,20200901,3.0,0.400,5,5,1,2,1,0,1,3,0.4,0,1.2,0.6388888888888888
50165,2020,20200903,1.0,0.000,4,4,0,0,0,0,0,0,0.25,0,0.0,0.6310975609756098
50165,2020,20200904,1.0,0.167,7,6,0,1,1,0,0,1,0.14285714285714285,0,0.3333333333333333,0.625748502994012
50165,2020,20200906,9.0,0.000,5,4,0,0,0,0,0,0,0.0,0,0.0,0.6183431952662722
50165,2020,20200908,4.0,0.250,5,4,0,1,1,0,0,2,0.0,0,0.5,0.6169590643274854
50165,2020,20200910,1.0,0.250,5,4,1,1,0,0,0,1,0.8,1,0.25,0.6127167630057804
50165,2020,20200912,1.0,0.250,4,4,1,1,0,0,1,1,0.25,0,1.0,0.6171428571428571
50165,2020,20200913,1.0,0.000,4,4,0,0,0,0,0,0,0.5,0,0.0,0.6101694915254238
50165,2020,20200915,10.0,0.400,5,5,1,2,0,0,1,3,0.4,1,1.0,0.6155988857938719
50165,2020,20200916,10.0,0.250,5,4,3,1,1,0,0,0,0.4,0,0.5,0.6143250688705234
50165,2020,20200917,1.0,0.333,4,3,2,1,0,0,0,0,0.5,1,0.3333333333333333,0.6120218579234973
50165,2020,20200918,1.0,0.000,4,3,0,0,0,0,0,0,0.25,0,0.0,0.6070460704607046
50165,2020,20200919,1.0,0.000,5,3,0,0,0,0,0,0,0.0,0,0.0,0.6021505376344086
50165,2020,20200920,1.0,0.750,4,4,1,3,0,1,1,3,0.75,1,2.0,0.6170212765957447
50165,2020,20200922,1.0,0.333,4,3,1,1,0,0,0,0,0.25,1,0.3333333333333333,0.6147757255936676
50165,2020,20200923,1.0,0.333,4,3,1,1,0,0,1,1,0.5,0,1.3333333333333333,0.6204188481675392
50165,2020,20200924,7.0,0.400,5,5,2,2,0,0,2,4,0.6,0,1.6,0.6330749354005168
50165,2020,20200925,7.0,0.500,4,4,1,2,0,0,1,1,0.5,1,1.25,0.639386189258312
50165,2020,20200926,2.0,0.000,5,3,0,0,0,0,0,0,0.2,0,0.0,0.6345177664974619
50165,2020,20200927,2.0,0.000,4,4,0,0,0,0,0,0,0.25,0,0.0,0.628140703517588
50165,2020,20200929,1.0,0.000,4,3,1,0,0,0,0,0,0.25,0,0.0,0.6234413965087282
50165,2020,20200930,1.0,0.250,4,4,0,1,0,0,0,0,0.25,1,0.25,0.6197530864197531
50165,2020,20201001,1.0,0.000,2,1,0,0,0,0,0,0,0.0,0,0.0,0.6182266009852216
50165,2020,20201006,1.0,0.000,5,5,0,0,0,0,0,0,0.6,0,0.0,0.610705596107056
50506,2020,20200505,2.0,0.500,4,4,1,2,0,0,1,4,0.5,1,1.25,1.25
50506,2020,20200506,2.0,0.000,4,2,1,0,0,0,0,0,0.0,0,0.0,0.8333333333333334
50506,2020,20200507,2.0,0.250,5,4,1,1,0,0,0,0,0.4,1,0.25,0.6
50506,2020,20200508,9.0,0.600,5,5,1,3,0,0,1,2,0.6,2,1.2,0.8
50506,2020,20200510,9.0,0.333,3,3,1,1,0,0,1,2,1.0,0,1.3333333333333333,0.8888888888888888
50506,2020,20200512,9.0,0.200,5,5,0,1,1,0,0,2,0.4,0,0.4,0.782608695652174
50506,2020,20200513,9.0,0.333,5,3,0,1,1,0,0,2,0.4,0,0.6666666666666666,0.7692307692307693
50506,2020,20200514,9.0,0.000,4,3,0,0,0,0,0,1,0.25,0,0.0,0.6896551724137931
50506,2020,20200515,10.0,0.000,4,3,0,0,0,0,0,0,0.0,0,0.0,0.625
50506,2020,20200516,10.0,0.333,4,3,1,1,0,0,0,0,0.25,1,0.3333333333333333,0.6
50506,2020,20200517,10.0,0.200,5,5,1,1,0,0,1,1,0.4,0,0.8,0.625
50506,2020,20200519,4.0,0.000,4,4,0,0,0,0,0,0,0.25,0,0.0,0.5681818181818182
50506,2020,20200521,4.0,0.000,3,3,0,0,0,0,0,0,0.0,0,0.0,0.5319148936170213
50506,2020,20200522,9.0,0.200,5,5,0,1,1,0,0,1,0.2,0,0.4,0.5192307692307693
50506,2020,20200523,9.0,0.333,3,3,1,1,1,0,0,0,0.3333333333333333,0,0.6666666666666666,0.5272727272727272
50506,2020,20200524,9.0,0.333,3,3,1,1,0,0,0,0,0.0,1,0.3333333333333333,0.5172413793103449
50506,2020,20200526,9.0,0.000,3,2,0,0,0,0,0,0,0.3333333333333333,0,0.0,0.5
50506,2020,20200527,9.0,0.000,2,2,0,0,0,0,0,0,0.0,0,0.0,0.4838709677419355
50506,2020,20200528,9.0,0.000,4,4,0,0,0,0,0,0,0.25,0,0.0,0.45454545454545453
50506,2020,20200529,1.0,0.250,4,4,0,1,0,0,0,1,0.5,1,0.25,0.44285714285714284
50506,2020,20200530,1.0,0.500,5,4,0,2,0,0,0,0,0.6,2,0.5,0.44594594594594594
50506,2020,20200531,1.0,0.000,6,5,0,0,0,0,0,1,0.5,0,0.0,0.4177215189873418
50506,2020,20200602,4.0,0.000,3,3,0,0,0,0,0,0,0.3333333333333333,0,0.0,0.4024390243902439
50506,2020,20200603,4.0,0.000,2,2,0,0,0,0,0,0,0.0,0,0.0,0.39285714285714285
50506,2020,20200604,4.0,0.250,4,4,0,1,0,0,0,0,0.25,1,0.25,0.38636363636363635
50506,2020,20200605,9.0,0.250,4,4,0,1,0,0,0,0,0.75,1,0.25,0.3804347826086957
50506,2020,20200606,9.0,0.000,3,3,0,0,0,0,0,0,0.3333333333333333,0,0.0,0.3684210526315789
50506,2020,20200607,9.0,0.500,4,4,0,2,1,0,0,1,0.5,1,0.75,0.3838383838383838
50506,2020,20200609,9.0,0.500,4,4,0,2,0,0,0,2,0.5,2,0.5,0.3883495145631068
50506,2020,20200610,9.0,0.600,5,5,3,3,1,1,0,1,0.4,1,1.2,0.42592592592592593
50506,2020,20200611,9.0,0.333,4,3,1,1,0,0,0,1,0.25,1,0.3333333333333333,0.42342342342342343
50506,2020,20200612,1.0,0.200,5,5,0,1,0,0,0,1,0.4,1,0.2,0.41379310344827586
50506,2020,20200613,1.0,0.000,4,4,0,0,0,0,0,0,0.5,0,0.0,0.4
50506,2020,20200614,1.0,0.250,4,4,1,1,0,0,0,0,0.5,1,0.25,0.3951612903225806
50506,2020,20200616,5.0,0.750,4,4,2,3,0,0,0,1,0.75,3,0.75,0.40625
50506,2020,20200617,5.0,0.250,4,4,0,1,0,0,0,0,0.25,1,0.25,0.4015151515151515
50506,2020,20200618,5.0,0.750,4,4,1,3,1,0,0,0,0.75,2,1.0,0.41911764705882354
50506,2020,20200619,2.0,0.400,5,5,1,2,0,0,0,0,0.6,2,0.4,0.41843971631205673
50506,2020,20200620,2.0,0.750,5,4,1,3,1,0,0,3,0.6,2,1.0,0.43448275862068964
50506,2020,20200621,2.0,0.500,4,4,1,2,0,0,0,0,0.5,2,0.5,0.436241610738255
50506,2020,20200623,9.0,0.250,4,4,1,1,1,0,0,1,0.5,0,0.5,0.43790849673202614
50506,2020,20200626,9.0,0.250,5,4,0,1,0,0,0,0,0.4,1,0.25,0.43312101910828027
50506,2020,20200627,9.0,0.000,4,1,0,0,0,0,0,1,0.5,0,0.0,0.43037974683544306
50506,2020,20200628,9.0,0.333,4,3,2,1,0,0,0,0,0.25,1,0.3333333333333333,0.42857142857142855
50506,2020,20200630,7.0,0.000,6,4,0,0,0,0,0,0,0.3333333333333333,0,0.0,0.41818181818181815
50506,2020,20200701,7.0,0.333,3,3,0,1,0,0,0,0,0.0,1,0.3333333333333333,0.4166666666666667
50506,2020,20200703,9.0,0.200,5,5,0,1,0,0,0,1,0.6,1,0.2,0.41040462427745666
50506,2020,20200704,9.0,0.000,5,5,0,0,0,0,0,0,0.2,0,0.0,0.398876404494382
50506,2020,20200707,10.0,0.250,6,4,2,1,0,0,0,0,0.5,1,0.25,0.3956043956043956
50506,2020,20200708,10.0,0.600,5,5,0,3,0,0,0,0,0.4,3,0.6,0.40106951871657753
50506,2020,20200709,10.0,0.000,4,4,0,0,0,0,0,0,1.0,0,0.0,0.39267015706806285
50506,2020,20200710,9.0,0.000,1,1,0,0,0,0,0,0,0.0,0,0.0,0.390625
50506,2020,20200711,9.0,0.250,4,4,1,1,1,0,0,0,0.5,0,0.5,0.39285714285714285
50506,2020,20200714,9.0,0.750,4,4,0,3,0,0,0,2,0.5,3,0.75,0.4
50506,2020,20200716,9.0,0.500,4,4,1,2,1,0,0,2,0.25,1,0.75,0.4068627450980392
50506,2020,20200717,8.0,0.500,3,2,1,1,0,0,0,2,0.3333333333333333,1,0.5,0.4077669902912621
50506,2020,20200718,8.0,0.750,4,4,0,3,1,0,0,0,0.25,2,1.0,0.41904761904761906
50506,2020,20200719,8.0,0.000,3,3,0,0,0,0,0,0,0.0,0,0.0,0.4131455399061033
50506,2020,20200721,3.0,0.667,4,3,1,2,0,0,1,3,0.5,1,1.6666666666666667,0.4305555555555556
50506,2020,20200724,5.0,0.250,4,4,1,1,1,0,0,0,0.25,0,0.5,0.4318181818181818
50506,2020,20200725,5.0,0.250,4,4,1,1,0,0,0,0,0.5,1,0.25,0.42857142857142855
50506,2020,20200726,5.0,0.333,4,3,1,1,0,0,0,0,0.25,1,0.3333333333333333,0.42731277533039647
50506,2020,20200728,9.0,0.250,5,4,2,1,0,0,1,2,0.4,0,1.0,0.43722943722943725
50506,2020,20200731,9.0,0.667,4,3,0,2,0,0,0,1,0.25,2,0.6666666666666666,0.44017094017094016
50506,2020,20200801,9.0,0.333,4,3,0,1,1,0,0,0,0.5,0,0.6666666666666666,0.4430379746835443
50506,2020,20200802,9.0,0.500,4,4,1,2,1,0,0,1,0.25,1,0.75,0.44813278008298757
50506,2020,20200804,3.0,1.000,5,3,1,3,0,0,0,0,0.4,3,1.0,0.45491803278688525
50506,2020,20200806,3.0,0.500,4,2,2,1,0,0,1,2,0.25,0,2.0,0.46747967479674796
50506,2020,20200807,1.0,0.400,5,5,1,2,1,0,0,0,0.8,1,0.6,0.4701195219123506
50506,2020,20200808,1.0,0.000,3,3,0,0,0,0,0,0,0.3333333333333333,0,0.0,0.4645669291338583
50506,2020,20200812,9.0,0.250,4,4,1,1,1,0,0,0,0.0,0,0.5,0.46511627906976744
50506,2020,20200813,9.0,0.250,4,4,1,1,1,0,0,0,0.25,0,0.5,0.46564885496183206
50506,2020,20200814,9.0,0.500,4,4,0,2,1,0,0,1,0.75,1,0.75,0.4699248120300752
50506,2020,20200815,9.0,0.250,4,4,0,1,0,0,0,0,0.25,1,0.25,0.4666666666666667
50506,2020,20200816,9.0,0.500,4,4,0,2,1,0,0,0,0.75,1,0.75,0.4708029197080292
50506,2020,20200818,9.0,0.000,3,3,0,0,0,0,0,0,0.3333333333333333,0,0.0,0.4657039711191336
50506,2020,20200819,9.0,0.250,4,4,1,1,0,0,0,0,0.25,1,0.25,0.4626334519572954
50506,2020,20200820,1.0,0.400,5,5,0,2,1,0,0,0,0.6,1,0.6,0.46503496503496505
50506,2020,20200821,1.0,0.250,4,4,0,1,1,0,0,0,0.75,0,0.5,0.46551724137931033
50506,2020,20200822,8.0,1.000,1,1,0,1,0,0,0,0,1.0,1,1.0,0.46735395189003437
50506,2020,20200823,8.0,0.000,4,2,2,0,0,0,0,0,0.25,0,0.0,0.4641638225255973
50506,2020,20200825,9.0,0.600,5,5,1,3,0,0,0,0,0.8,3,0.6,0.4664429530201342
50506,2020,20200826,9.0,0.333,4,3,0,1,0,0,0,1,0.5,1,0.3333333333333333,0.46511627906976744
50506,2020,20200827,9.0,0.000,4,3,1,0,0,0,0,0,0.25,0,0.0,0.4605263157894737
50506,2020,20200828,9.0,0.333,4,3,1,1,0,0,1,1,0.25,0,1.3333333333333333,0.46905537459283386
50506,2020,20200829,9.0,0.500,4,4,1,2,1,0,1,3,0.75,0,1.5,0.48231511254019294
50506,2020,20200830,9.0,0.250,4,4,0,1,0,0,0,0,0.5,1,0.25,0.4793650793650794
50506,2020,20200901,2.0,0.000,4,2,0,0,0,0,0,0,0.25,0,0.0,0.47634069400630913
50506,2020,20200903,9.0,0.000,4,3,1,0,0,0,0,0,0.25,0,0.0,0.471875
50506,2020,20200904,9.0,0.000,4,4,0,0,0,0,0,0,0.75,0,0.0,0.4660493827160494
50506,2020,20200904,9.0,0.250,4,4,1,1,0,0,0,0,0.75,1,0.25,0.4634146341463415
50506,2020,20200906,9.0,0.000,4,4,0,0,0,0,0,0,0.25,0,0.0,0.4578313253012048
50506,2020,20200907,9.0,0.500,5,4,2,2,1,0,1,4,0.6,0,1.5,0.47023809523809523
50506,2020,20200908,7.0,0.000,1,1,0,0,0,0,0,0,1.0,0,0.0,0.4688427299703264
50506,2020,20200909,7.0,0.200,5,5,1,1,0,0,0,1,0.8,1,0.2,0.4649122807017544
50506,2020,20200910,9.0,0.400,5,5,1,2,1,0,0,1,0.4,1,0.6,0.4668587896253602
50506,2020,20200911,9.0,0.500,4,4,2,2,1,0,0,0,0.75,1,0.75,0.4700854700854701
50506,2020,20200912,3.0,0.333,4,3,0,1,0,0,0,0,0.25,1,0.3333333333333333,0.4689265536723164
50506,2020,20200913,3.0,0.000,4,3,0,0,0,0,0,1,0.25,0,0.0,0.4649859943977591
50506,2020,20200915,5.0,0.333,4,3,2,1,0,0,0,0,0.0,1,0.3333333333333333,0.4638888888888889
50506,2020,20200916,5.0,0.500,5,4,1,2,0,0,0,0,0.2,2,0.5,0.4642857142857143
50506,2020,20200917,1.0,0.333,3,3,0,1,0,0,0,0,0.3333333333333333,1,0.3333333333333333,0.46321525885558584
50506,2020,20200918,1.0,0.250,4,4,1,1,0,0,0,0,0.25,1,0.25,0.4609164420485175
50506,2020,20200919,9.0,0.000,4,2,0,0,0,0,0,0,0.25,0,0.0,0.4584450402144772
50506,2020,20200920,9.0,0.000,3,3,0,0,0,0,0,0,0.0,0,0.0,0.45478723404255317
50506,2020,20200920,9.0,0.000,4,4,0,0,0,0,0,0,0.0,0,0.0,0.45
50506,2020,20200922,9.0,0.500,3,2,1,1,0,0,0,0,0.0,1,0.5,0.450261780104712
50506,2020,20200923,9.0,0.250,4,4,0,1,0,0,0,0,0.5,1,0.25,0.4481865284974093
50506,2020,20200924,10.0,0.500,4,4,2,2,0,0,0,1,0.5,2,0.5,0.44871794871794873
50506,2020,20200925,10.0,0.200,5,5,0,1,0,0,0,0,0.8,1,0.2,0.44556962025316454
50506,2020,20200926,4.0,0.000,4,3,0,0,0,0,0,1,0.25,0,0.0,0.44221105527638194
50506,2020,20200927,4.0,0.000,4,3,0,0,0,0,0,0,0.0,0,0.0,0.4389027431421446
50506,2020,20200929,1.0,0.000,5,4,1,0,0,0,0,0,0.0,0,0.0,0.4345679012345679
50506,2020,20200930,1.0,0.000,4,4,0,0,0,0,0,0,1.0,0,0.0,0.43031784841075793
50506,2020,20201001,1.0,0.000,4,3,0,0,0,0,0,0,0.5,0,0.0,0.42718446601941745
50506,2020,20201002,9.0,0.500,3,2,0,1,0,0,0,0,0.3333333333333333,1,0.5,0.427536231884058
50506,2020,20201003,9.0,0.500,3,2,1,1,1,0,0,1,0.3333333333333333,0,1.0,0.43028846153846156
50506,2020,20201004,9.0,0.000,5,2,2,0,0,0,0,1,0.4,0,0.0,0.42822966507177035
50506,2020,20201006,9.0,0.000,5,5,0,0,0,0,0,0,0.4,0,0.0,0.4231678486997636
50506,2020,20201007,9.0,0.500,5,4,2,2,1,0,0,0,0.6,1,0.75,0.4262295081967213
50506,2020,20201009,8.0,0.000,4,3,0,0,0,0,0,0,0.5,0,0.0,0.4232558139534884
50506,2020,20201010,8.0,0.000,4,2,0,0,0,0,0,0,0.0,0,0.0,0.4212962962962963
50506,2020,20201011,8.0,0.000,3,3,0,0,0,0,0,0,0.0,0,0.0,0.41839080459770117
50506,2020,20201013,9.0,1.000,4,3,2,3,2,0,0,1,0.75,1,1.6666666666666667,0.4269406392694064
50506,2020,20201014,9.0,1.000,3,2,1,2,1,0,0,1,0.6666666666666666,1,1.5,0.4318181818181818
50506,2020,20201015,9.0,0.000,4,4,0,0,0,0,0,0,0.25,0,0.0,0.42792792792792794
50506,2020,20201016,7.0,0.000,4,4,0,0,0,0,0,0,0.0,0,0.0,0.42410714285714285
50506,2020,20201017,7.0,0.500,4,2,0,1,0,0,0,0,0.0,1,0.5,0.42444444444444446
50506,2020,20201018,7.0,0.500,4,4,2,2,0,0,0,0,0.75,2,0.5,0.4251101321585903
50506,2020,20201020,9.0,0.000,3,3,0,0,0,0,0,0,0.6666666666666666,0,0.0,0.4223194748358862
50506,2020,20201021,3.0,0.000,1,1,0,0,0,0,0,0,0.0,0,0.0,0.42139737991266374
50506,2020,20201022,3.0,0.000,3,3,0,0,0,0,0,0,0.0,0,0.0,0.41865509761388287
50506,2020,20201023,3.0,0.500,4,4,1,2,0,0,0,0,0.75,2,0.5,0.41935483870967744
50506,2020,20201024,1.0,0.000,4,2,0,0,0,0,0,0,0.25,0,0.0,0.41755888650963596
50506,2020,20201025,2.0,0.000,2,2,0,0,0,0,0,0,0.5,0,0.0,0.4157782515991471
50506,2020,20201027,9.0,0.000,2,1,0,0,0,0,0,0,0.5,0,0.0,0.4148936170212766
50506,2020,20201028,9.0,1.000,2,2,1,2,0,0,1,1,0.5,1,2.5,0.423728813559322
50506,2020,20201029,9.0,0.000,1,1,0,0,0,0,0,0,0.0,0,0.0,0.42283298097251587
50506,2020,20201030,9.0,0.333,4,3,2,1,0,0,1,2,0.5,0,1.3333333333333333,0.42857142857142855
50854,2020,20200527,1.0,0.750,4,4,1,3,1,1,0,0,0.5,1,1.5,1.5
50854,2020,20200528,1.0,0.200,5,5,0,1,0,0,0,0,0.2,1,0.2,0.7777777777777778
50854,2020,20200529,3.0,0.200,5,5,1,1,0,0,0,0,0.2,1,0.2,0.5714285714285714
50854,2020,20200530,3.0,0.000,3,3,0,0,0,0,0,0,0.0,0,0.0,0.47058823529411764
50854,2020,20200531,3.0,1.000,1,1,0,1,0,0,0,0,1.0,1,1.0,0.5
50854,2020,20200602,7.0,0.333,5,3,1,1,1,0,0,0,0.0,0,0.6666666666666666,0.5238095238095238
50854,2020,20200603,7.0,0.250,4,4,1,1,1,0,0,0,0.5,0,0.5,0.52
50854,2020,20200604,7.0,1.000,4,2,0,2,0,0,0,0,0.25,2,1.0,0.5555555555555556
