PCODE,GYEAR,G_ID,STADIUM,AVG1,PA,AB,R,H,2B,3B,HR,RBI,barrel_per,1B,SLG,SLG_cumsum
61102,2018,20180424,1.0,0.500,2,2,1,1,0,0,1,2,0.5,0,2.0,0.725
61102,2018,20180425,1.0,0.000,3,3,0,0,0,0,0,0,0.0,0,0.0,0.6987951807228916
61102,2018,20180427,1.0,0.250,4,4,1,1,0,0,0,0,0.25,1,0.25,0.6781609195402298
61102,2018,20180428,1.0,0.000,4,2,1,0,0,0,0,0,0.25,0,0.0,0.6629213483146067
61102,2018,20180429,1.0,0.200,5,5,1,1,0,0,1,1,0.4,0,0.8,0.6702127659574468
61102,2018,20180501,10.0,0.250,4,4,0,1,0,0,0,0,0.25,1,0.25,0.6530612244897959
61102,2018,20180503,10.0,0.333,4,3,0,1,0,0,0,0,0.0,1,0.3333333333333333,0.6435643564356436
61102,2018,20180504,1.0,0.250,4,4,0,1,1,0,0,1,0.25,0,0.5,0.638095238095238
61102,2018,20180505,1.0,0.000,4,4,0,0,0,0,0,0,0.0,0,0.0,0.6146788990825688
61102,2018,20180506,1.0,0.000,3,3,0,0,0,0,0,0,0.3333333333333333,0,0.0,0.5982142857142857
61102,2018,20180508,1.0,0.000,1,1,0,0,0,0,0,0,1.0,0,0.0,0.5929203539823009
61102,2018,20180509,1.0,0.000,3,3,0,0,0,0,0,0,0.3333333333333333,0,0.0,0.5775862068965517
61102,2018,20180510,1.0,0.000,4,4,0,0,0,0,0,0,0.5,0,0.0,0.5583333333333333
61102,2018,20180511,3.0,0.200,5,5,1,1,0,0,0,0,0.4,1,0.2,0.544
61102,2018,20180513,3.0,0.000,1,1,0,0,0,0,0,0,0.0,0,0.0,0.5396825396825397
61102,2018,20180518,1.0,0.667,4,3,0,2,0,0,0,1,0.25,2,0.6666666666666666,0.5426356589147286
61102,2018,20180519,1.0,0.000,2,2,0,0,0,0,0,0,0.0,0,0.0,0.5343511450381679
61102,2018,20180520,1.0,0.000,4,4,0,0,0,0,0,0,0.5,0,0.0,0.5185185185185185
61102,2018,20180522,1.0,0.250,4,4,0,1,0,0,0,0,0.75,1,0.25,0.5107913669064749
61102,2018,20180523,1.0,0.000,3,1,1,0,0,0,0,0,0.3333333333333333,0,0.0,0.5071428571428571
61102,2018,20180525,2.0,0.000,4,4,0,0,0,0,0,0,0.25,0,0.0,0.4930555555555556
61102,2018,20180526,2.0,0.000,1,1,0,0,0,0,0,0,0.0,0,0.0,0.4896551724137931
61102,2018,20180527,2.0,0.400,5,5,1,2,0,0,0,0,0.2,2,0.4,0.4866666666666667
61102,2018,20180529,9.0,0.000,5,5,0,0,0,0,0,0,0.0,0,0.0,0.47096774193548385
61102,2018,20180601,1.0,0.000,3,2,0,0,0,0,0,0,0.0,0,0.0,0.46496815286624205
61102,2018,20180602,1.0,0.000,4,2,0,0,0,0,0,0,0.25,0,0.0,0.4591194968553459
61102,2018,20180603,1.0,0.250,4,4,1,1,1,0,0,2,0.25,0,0.5,0.4601226993865031
61102,2018,20180606,1.0,0.000,3,3,0,0,0,0,0,0,0.3333333333333333,0,0.0,0.45180722891566266
61102,2018,20180607,1.0,0.000,4,4,0,0,0,0,0,0,0.0,0,0.0,0.4411764705882353
61102,2018,20180608,8.0,0.400,5,5,1,2,0,0,1,2,0.6,1,1.0,0.45714285714285713
61102,2018,20180609,8.0,0.250,4,4,1,1,0,0,0,0,0.25,1,0.25,0.45251396648044695
61102,2018,20180610,8.0,0.000,3,3,0,0,0,0,0,0,0.0,0,0.0,0.44505494505494503
61102,2018,20180612,6.0,0.000,4,3,0,0,0,0,0,0,0.0,0,0.0,0.43783783783783786
61102,2018,20180613,6.0,0.000,2,2,0,0,0,0,0,0,0.0,0,0.0,0.43315508021390375
61102,2018,20180614,6.0,0.250,4,4,1,1,0,0,0,0,0.5,1,0.25,0.4293193717277487
61102,2018,20180615,1.0,0.000,4,4,0,0,0,0,0,0,0.25,0,0.0,0.4205128205128205
61102,2018,20180616,1.0,0.000,1,1,0,0,0,0,0,0,1.0,0,0.0,0.41836734693877553
61102,2018,20180617,1.0,0.667,4,3,1,2,0,0,0,1,0.5,2,0.6666666666666666,0.4221105527638191
61102,2018,20180624,1.0,0.500,2,2,0,1,0,0,0,0,0.5,1,0.5,0.4228855721393035
61102,2018,20180627,1.0,0.250,4,4,0,1,0,0,0,0,0.25,1,0.25,0.4195121951219512
61102,2018,20180629,3.0,1.000,2,2,0,2,2,0,0,0,1.0,0,2.0,0.43478260869565216
61102,2018,20180630,3.0,0.500,3,2,1,1,0,0,1,2,0.6666666666666666,0,2.0,0.44976076555023925
61102,2018,20180703,1.0,0.500,4,4,0,2,1,0,0,1,0.5,1,0.75,0.45539906103286387
61102,2018,20180704,1.0,0.667,4,3,2,2,0,0,1,1,0.5,1,1.6666666666666667,0.4722222222222222
61102,2018,20180706,4.0,0.667,3,3,1,2,0,0,1,3,1.0,1,1.6666666666666667,0.4885844748858447
61102,2018,20180707,4.0,0.400,5,5,0,2,0,0,0,0,0.6,2,0.4,0.48660714285714285
61102,2018,20180708,4.0,0.600,5,5,2,3,0,0,1,2,0.6,2,1.2,0.5021834061135371
61102,2018,20180710,1.0,0.333,3,3,0,1,0,0,0,0,0.0,1,0.3333333333333333,0.5
61102,2018,20180712,1.0,0.250,4,4,0,1,0,0,0,0,0.5,1,0.25,0.4957627118644068
61102,2018,20180717,5.0,0.000,5,4,0,0,0,0,0,0,0.2,0,0.0,0.4875
61102,2018,20180718,5.0,0.500,2,2,1,1,0,0,1,4,0.5,0,2.0,0.5
61102,2018,20180719,5.0,0.250,4,4,1,1,0,0,1,2,0.5,0,1.0,0.508130081300813
61102,2018,20180720,1.0,0.000,1,1,0,0,0,0,0,0,1.0,0,0.0,0.5060728744939271
61102,2018,20180721,1.0,0.000,5,4,1,0,0,0,0,0,0.0,0,0.0,0.49800796812749004
61102,2018,20180722,1.0,0.000,3,3,0,0,0,0,0,0,0.0,0,0.0,0.4921259842519685
61102,2018,20180724,1.0,0.667,3,3,0,2,1,0,0,0,0.3333333333333333,1,1.0,0.4980544747081712
61102,2018,20180725,1.0,0.333,3,3,0,1,0,0,0,0,0.3333333333333333,1,0.3333333333333333,0.49615384615384617
61102,2018,20180726,1.0,0.000,3,2,0,0,0,0,0,0,0.3333333333333333,0,0.0,0.49236641221374045
61102,2018,20180727,2.0,0.250,4,4,1,1,1,0,0,0,0.25,0,0.5,0.4924812030075188
61102,2018,20180728,2.0,0.600,5,5,0,3,2,0,0,1,0.2,1,1.0,0.5018450184501845
61102,2018,20180731,1.0,0.250,4,4,0,1,1,0,0,0,0.25,0,0.5,0.5018181818181818
61102,2018,20180801,1.0,0.000,1,1,0,0,0,0,0,0,0.0,0,0.0,0.5
61102,2018,20180802,1.0,0.000,4,2,0,0,0,0,0,1,0.25,0,0.0,0.49640287769784175
61102,2018,20180804,1.0,0.250,4,4,0,1,1,0,0,0,0.0,0,0.5,0.49645390070921985
61102,2018,20180805,1.0,0.000,4,4,0,0,0,0,0,0,0.25,0,0.0,0.48951048951048953
61102,2018,20180809,1.0,0.500,4,4,0,2,0,0,0,0,0.25,2,0.5,0.4896551724137931
61102,2018,20180810,1.0,0.500,4,4,2,2,1,0,0,2,0.5,1,0.75,0.4931972789115646
61102,2018,20180811,5.0,0.000,3,3,0,0,0,0,0,0,0.0,0,0.0,0.4882154882154882
61102,2018,20180812,5.0,0.000,1,1,0,0,0,0,0,0,0.0,0,0.0,0.4865771812080537
61102,2018,20180814,4.0,1.000,2,2,1,2,1,0,0,1,0.5,1,1.5,0.49333333333333335
61102,2018,20180815,4.0,0.500,4,4,1,2,0,0,0,0,0.75,2,0.5,0.4934210526315789
61102,2018,20180816,3.0,0.750,5,4,2,3,0,0,2,4,0.6,1,2.25,0.5162337662337663
61102,2018,20180904,2.0,0.750,4,4,1,3,1,0,1,2,0.75,1,1.75,0.532051282051282
61102,2018,20180905,2.0,1.000,4,3,0,3,1,0,0,1,0.75,2,1.3333333333333333,0.5396825396825397
61102,2018,20180906,1.0,0.000,4,4,0,0,0,0,0,0,0.0,0,0.0,0.5329153605015674
61102,2018,20180907,1.0,0.667,3,3,1,2,1,0,1,1,0.6666666666666666,0,2.0,0.546583850931677
61102,2018,20180909,1.0,0.500,4,4,1,2,1,0,0,0,0.0,1,0.75,0.549079754601227
61102,2018,20180911,1.0,0.250,4,4,0,1,0,0,0,0,0.5,1,0.25,0.5454545454545454
61102,2018,20180912,1.0,0.000,2,2,0,0,0,0,0,0,0.0,0,0.0,0.5421686746987951
61102,2018,20180913,8.0,0.000,5,3,0,0,0,0,0,0,0.0,0,0.0,0.5373134328358209
61102,2018,20180914,8.0,0.000,1,1,0,0,0,0,0,0,0.0,0,0.0,0.5357142857142857
61102,2018,20180915,10.0,0.000,5,3,1,0,0,0,0,0,0.0,0,0.0,0.5309734513274337
61102,2018,20180916,10.0,0.500,4,4,0,2,0,0,0,0,0.5,2,0.5,0.5306122448979592
61102,2018,20180918,1.0,0.333,4,3,0,1,1,0,0,0,0.25,0,0.6666666666666666,0.5317919075144508
61102,2018,20180919,1.0,0.200,5,5,0,1,1,0,0,0,0.6,0,0.4,0.5299145299145299
61102,2018,20180921,1.0,0.333,3,3,0,1,0,0,0,1,0.3333333333333333,1,0.3333333333333333,0.5282485875706214
61102,2018,20180922,1.0,0.000,4,4,0,0,0,0,0,0,0.0,0,0.0,0.5223463687150838
61102,2018,20180923,1.0,0.400,5,5,0,2,0,0,0,1,0.4,2,0.4,0.5206611570247934
61102,2018,20180925,3.0,0.250,5,4,0,1,0,0,0,0,0.2,1,0.25,0.5177111716621253
61102,2018,20180926,3.0,0.000,1,1,0,0,0,0,0,0,0.0,0,0.0,0.5163043478260869
61102,2018,20180927,1.0,0.500,4,4,1,2,1,0,0,1,0.5,1,0.75,0.5188172043010753
61102,2018,20180928,1.0,0.750,4,4,1,3,1,0,0,0,0.25,2,1.0,0.523936170212766
61102,2018,20180929,1.0,0.000,4,1,0,0,0,0,0,0,0.25,0,0.0,0.5225464190981433
61102,2018,20180930,1.0,0.000,3,3,0,0,0,0,0,0,0.3333333333333333,0,0.0,0.5184210526315789
61102,2018,20181002,1.0,0.200,5,5,1,1,1,0,0,3,0.6,0,0.4,0.5168831168831168
61102,2018,20181003,1.0,0.250,4,4,0,1,1,0,0,0,0.75,0,0.5,0.5167095115681234
61102,2018,20181006,1.0,0.250,4,4,0,1,0,0,0,1,0.25,1,0.25,0.5139949109414759
61102,2018,20181013,3.0,0.333,4,3,0,1,0,0,0,0,0.25,1,0.3333333333333333,0.5126262626262627
61404,2018,20180324,1.0,0.333,4,3,0,1,0,0,0,0,0.25,1,0.3333333333333333,0.3333333333333333
61404,2018,20180325,1.0,0.000,3,2,0,0,0,0,0,0,0.3333333333333333,0,0.0,0.2
61404,2018,20180327,4.0,0.000,2,2,0,0,0,0,0,0,0.5,0,0.0,0.14285714285714285
61404,2018,20180328,4.0,0.750,4,4,1,3,0,0,0,0,0.5,3,0.75,0.36363636363636365
61404,2018,20180329,4.0,0.000,3,3,0,0,0,0,0,0,0.0,0,0.0,0.2857142857142857
61404,2018,20180330,8.0,0.200,6,5,1,1,0,0,0,0,0.5,1,0.2,0.2631578947368421
61404,2018,20180401,8.0,0.400,5,5,0,2,1,0,0,1,0.4,1,0.6,0.3333333333333333
61404,2018,20180403,6.0,0.750,5,4,1,3,1,0,0,1,0.6,2,1.0,0.42857142857142855
61404,2018,20180404,6.0,0.250,4,4,0,1,0,0,0,1,0.25,1,0.25,0.40625
61404,2018,20180405,6.0,0.400,5,5,0,2,1,0,0,0,0.8,1,0.6,0.43243243243243246
61404,2018,20180407,3.0,0.400,5,5,0,2,0,0,0,1,0.4,2,0.4,0.42857142857142855
61404,2018,20180408,3.0,0.500,6,4,1,2,1,0,0,0,0.3333333333333333,1,0.75,0.45652173913043476
61404,2018,20180410,8.0,0.000,4,3,0,0,0,0,0,0,0.0,0,0.0,0.42857142857142855
61404,2018,20180411,8.0,0.200,5,5,0,1,0,0,0,1,0.2,1,0.2,0.4074074074074074
61404,2018,20180412,8.0,0.500,4,4,0,2,0,0,0,0,0.0,2,0.5,0.41379310344827586
61404,2018,20180413,10.0,0.000,5,4,1,0,0,0,0,1,0.6,0,0.0,0.3870967741935484
61404,2018,20180414,10.0,0.333,5,3,1,1,0,0,1,1,0.4,0,1.3333333333333333,0.4307692307692308
61404,2018,20180415,10.0,0.500,4,4,0,2,1,0,0,3,0.5,1,0.75,0.4492753623188406
61404,2018,20180417,9.0,0.333,5,3,1,1,0,0,0,0,0.0,1,0.3333333333333333,0.4444444444444444
61404,2018,20180418,9.0,0.600,6,5,0,3,0,0,0,1,0.5,3,0.6,0.45454545454545453
61404,2018,20180419,9.0,0.500,5,4,0,2,1,0,0,1,0.4,1,0.75,0.4691358024691358
61404,2018,20180420,8.0,0.500,4,4,1,2,0,0,0,0,0.75,2,0.5,0.47058823529411764
61404,2018,20180421,8.0,0.000,4,4,0,0,0,0,0,0,0.75,0,0.0,0.449438202247191
61404,2018,20180422,8.0,1.000,4,2,1,2,1,0,0,0,0.25,1,1.5,0.4725274725274725
61404,2018,20180424,8.0,0.667,4,3,0,2,1,0,0,1,0.5,1,1.0,0.48936170212765956
61404,2018,20180425,8.0,0.000,4,4,0,0,0,0,0,0,0.0,0,0.0,0.46938775510204084
61404,2018,20180426,8.0,0.500,4,4,0,2,0,0,0,0,0.25,2,0.5,0.47058823529411764
61404,2018,20180427,1.0,0.250,4,4,0,1,0,0,0,1,0.75,1,0.25,0.46226415094339623
61404,2018,20180428,1.0,0.200,5,5,0,1,0,0,0,0,0.2,1,0.2,0.45045045045045046
61404,2018,20180429,1.0,0.200,5,5,1,1,0,0,1,2,0.4,0,0.8,0.46551724137931033
61404,2018,20180501,8.0,0.500,4,4,1,2,0,0,1,1,0.75,1,1.25,0.49166666666666664
61404,2018,20180502,8.0,0.250,5,4,1,1,0,0,0,0,0.4,1,0.25,0.4838709677419355
61404,2018,20180503,8.0,0.333,4,3,1,1,0,0,0,0,0.25,1,0.3333333333333333,0.48031496062992124
61404,2018,20180504,8.0,0.000,4,4,0,0,0,0,0,0,0.25,0,0.0,0.46564885496183206
61404,2018,20180505,8.0,0.250,4,4,1,1,0,0,1,3,0.5,0,1.0,0.48148148148148145
61404,2018,20180508,2.0,0.200,5,5,2,1,0,0,0,1,0.2,1,0.2,0.4714285714285714
61404,2018,20180509,2.0,0.400,5,5,0,2,0,0,0,1,0.2,2,0.4,0.4689655172413793
61404,2018,20180510,2.0,0.250,5,4,1,1,0,0,0,0,0.2,1,0.25,0.46308724832214765
61404,2018,20180511,8.0,0.400,5,5,2,2,0,0,1,1,0.4,1,1.0,0.4805194805194805
61404,2018,20180513,8.0,0.500,3,2,1,1,0,0,0,1,0.3333333333333333,1,0.5,0.4807692307692308
61404,2018,20180518,5.0,0.200,5,5,0,1,0,0,0,0,0.4,1,0.2,0.4720496894409938
61404,2018,20180519,5.0,0.200,5,5,0,1,0,0,0,0,0.0,1,0.2,0.463855421686747
61404,2018,20180520,5.0,0.250,5,4,1,1,0,0,0,0,0.4,1,0.25,0.4588235294117647
61404,2018,20180522,8.0,0.000,5,3,1,0,0,0,0,0,0.2,0,0.0,0.4508670520231214
61404,2018,20180523,8.0,0.200,5,5,1,1,0,0,0,0,0.4,1,0.2,0.4438202247191011
61404,2018,20180524,8.0,0.250,4,4,0,1,0,0,0,2,0.0,1,0.25,0.43956043956043955
61404,2018,20180525,1.0,0.333,4,3,2,1,1,0,0,0,0.25,0,0.6666666666666666,0.44324324324324327
61404,2018,20180526,1.0,0.000,3,3,0,0,0,0,0,0,0.3333333333333333,0,0.0,0.43617021276595747
61404,2018,20180527,1.0,0.500,4,4,0,2,0,0,0,0,0.25,2,0.5,0.4375
61404,2018,20180529,8.0,0.000,2,2,0,0,0,0,0,0,1.0,0,0.0,0.4329896907216495
61404,2018,20180530,8.0,0.000,3,2,0,0,0,0,0,1,0.3333333333333333,0,0.0,0.42857142857142855
61404,2018,20180531,8.0,0.333,3,3,1,1,0,0,0,0,0.3333333333333333,1,0.3333333333333333,0.4271356783919598
61404,2018,20180601,6.0,0.000,4,3,0,0,0,0,0,0,0.25,0,0.0,0.4207920792079208
61404,2018,20180602,6.0,0.750,4,4,1,3,0,0,0,0,1.0,3,0.75,0.42718446601941745
61404,2018,20180603,6.0,0.500,5,2,1,1,0,0,0,1,0.4,1,0.5,0.42788461538461536
61404,2018,20180605,3.0,0.000,2,2,0,0,0,0,0,0,0.5,0,0.0,0.4238095238095238
61404,2018,20180606,3.0,0.000,4,4,0,0,0,0,0,0,0.25,0,0.0,0.4158878504672897
61404,2018,20180607,3.0,0.400,5,5,2,2,0,0,0,1,0.4,2,0.4,0.4155251141552511
61404,2018,20180608,8.0,0.000,5,5,1,0,0,0,0,0,0.2,0,0.0,0.40625
61404,2018,20180609,8.0,0.000,3,3,0,0,0,0,0,0,0.3333333333333333,0,0.0,0.4008810572687225
61404,2018,20180610,8.0,0.500,5,4,0,2,2,0,0,3,0.6,0,1.0,0.41125541125541126
61404,2018,20180612,9.0,0.500,4,4,0,2,0,0,0,0,0.25,2,0.5,0.4127659574468085
61404,2018,20180613,9.0,0.200,5,5,0,1,0,0,0,0,0.4,1,0.2,0.4083333333333333
61404,2018,20180614,9.0,0.250,5,4,2,1,0,0,1,1,0.4,0,1.0,0.4180327868852459
61404,2018,20180615,5.0,0.750,4,4,0,3,1,0,0,0,0.5,2,1.0,0.4274193548387097
61404,2018,20180616,5.0,0.250,4,4,1,1,0,0,0,0,0.5,1,0.25,0.4246031746031746
61404,2018,20180617,5.0,1.000,6,2,0,2,1,0,0,3,0.5,1,1.5,0.4330708661417323
61404,2018,20180619,8.0,0.000,3,2,0,0,0,0,0,0,0.6666666666666666,0,0.0,0.4296875
61404,2018,20180620,8.0,0.000,4,3,0,0,0,0,0,0,0.0,0,0.0,0.4247104247104247
61404,2018,20180621,8.0,0.000,2,2,0,0,0,0,0,0,0.0,0,0.0,0.421455938697318
61404,2018,20180622,8.0,0.600,5,5,1,3,0,0,1,6,0.4,2,1.2,0.43609022556390975
61404,2018,20180623,8.0,0.250,4,4,0,1,1,0,0,1,0.25,0,0.5,0.43703703703703706
61404,2018,20180624,8.0,0.400,5,5,0,2,0,0,0,0,0.6,2,0.4,0.43636363636363634
61404,2018,20180626,10.0,0.250,5,4,1,1,0,0,0,1,0.2,1,0.25,0.4336917562724014
61404,2018,20180627,10.0,0.667,4,3,0,2,1,0,0,0,0.75,1,1.0,0.4397163120567376
61404,2018,20180628,10.0,0.000,4,4,0,0,0,0,0,0,0.5,0,0.0,0.43356643356643354
61404,2018,20180629,8.0,0.250,4,4,1,1,0,0,0,0,0.0,1,0.25,0.43103448275862066
61404,2018,20180701,8.0,0.250,4,4,1,1,0,0,0,0,0.5,1,0.25,0.42857142857142855
61404,2018,20180704,2.0,0.333,4,3,2,1,0,0,0,1,0.25,1,0.3333333333333333,0.4276094276094276
61404,2018,20180705,2.0,0.200,5,5,0,1,1,0,0,0,0.2,0,0.4,0.4271523178807947
61404,2018,20180706,1.0,0.250,4,4,1,1,0,0,0,0,0.25,1,0.25,0.42483660130718953
61404,2018,20180707,1.0,0.333,4,3,1,1,0,0,0,0,0.25,1,0.3333333333333333,0.42394822006472493
61404,2018,20180708,1.0,0.500,6,6,1,3,0,0,0,2,0.6666666666666666,3,0.5,0.4253968253968254
61404,2018,20180717,4.0,0.500,4,4,1,2,0,0,0,1,0.0,2,0.5,0.4263322884012539
61404,2018,20180718,4.0,0.750,4,4,2,3,0,0,1,2,0.75,2,1.5,0.43962848297213625
61404,2018,20180719,4.0,0.250,5,4,1,1,0,0,0,0,0.2,1,0.25,0.43730886850152906
61404,2018,20180720,8.0,0.250,4,4,0,1,1,0,0,0,0.5,0,0.5,0.4380664652567976
61404,2018,20180721,8.0,0.000,5,4,0,0,0,0,0,0,0.0,0,0.0,0.43283582089552236
61404,2018,20180722,8.0,0.250,4,4,1,1,0,0,0,0,0.25,1,0.25,0.4306784660766962
61404,2018,20180724,1.0,0.500,4,2,1,1,1,0,0,1,0.5,0,1.0,0.4340175953079179
61404,2018,20180725,1.0,0.500,4,4,0,2,0,0,0,0,0.75,2,0.5,0.43478260869565216
61404,2018,20180726,1.0,0.250,4,4,1,1,1,0,0,0,0.25,0,0.5,0.4355300859598854
61404,2018,20180727,8.0,0.400,7,5,2,2,1,0,0,1,0.42857142857142855,1,0.6,0.4378531073446328
61404,2018,20180729,8.0,0.000,3,3,0,0,0,0,0,0,0.3333333333333333,0,0.0,0.4341736694677871
61404,2018,20180801,8.0,0.333,4,3,1,1,0,0,0,1,0.0,1,0.3333333333333333,0.43333333333333335
61404,2018,20180802,8.0,0.667,4,3,0,2,0,0,0,0,0.25,2,0.6666666666666666,0.43526170798898073
61404,2018,20180804,9.0,0.000,5,4,0,0,0,0,0,1,0.0,0,0.0,0.4305177111716621
61404,2018,20180805,9.0,0.250,5,4,1,1,1,0,0,0,0.2,0,0.5,0.431266846361186
61404,2018,20180807,3.0,0.250,5,4,1,1,0,0,0,0,0.4,1,0.25,0.42933333333333334
61404,2018,20180808,3.0,0.500,3,2,0,1,0,0,0,0,0.0,1,0.5,0.4297082228116711
61404,2018,20180809,1.0,0.750,5,4,2,3,0,0,0,1,0.4,3,0.75,0.4330708661417323
61404,2018,20180810,1.0,0.333,6,6,2,2,0,0,1,3,0.16666666666666666,1,0.8333333333333334,0.4392764857881137
61404,2018,20180811,8.0,0.667,4,3,0,2,0,0,0,0,0.25,2,0.6666666666666666,0.441025641025641
61404,2018,20180812,8.0,0.667,4,3,1,2,0,0,1,3,0.5,1,1.6666666666666667,0.45038167938931295
61404,2018,20180814,8.0,0.000,5,4,1,0,0,0,0,0,0.2,0,0.0,0.44584382871536526
61404,2018,20180815,8.0,0.667,4,3,1,2,1,0,0,0,0.25,1,1.0,0.45
61404,2018,20180816,8.0,0.000,4,3,1,0,0,0,0,0,0.0,0,0.0,0.4466501240694789
61404,2018,20180904,6.0,0.000,5,4,1,0,0,0,0,0,0.6,0,0.0,0.44226044226044225
61404,2018,20180905,6.0,0.200,5,5,1,1,0,0,0,0,0.2,1,0.2,0.4393203883495146
61404,2018,20180906,8.0,0.500,4,4,0,2,0,0,0,1,1.0,2,0.5,0.43990384615384615
61404,2018,20180907,8.0,0.333,4,3,0,1,1,0,0,0,0.25,0,0.6666666666666666,0.441527446300716
61404,2018,20180909,4.0,0.000,5,4,1,0,0,0,0,0,0.0,0,0.0,0.4373522458628842
61404,2018,20180911,8.0,0.000,6,6,0,0,0,0,0,0,0.0,0,0.0,0.43123543123543123
61404,2018,20180912,8.0,0.000,3,2,1,0,0,0,0,0,0.3333333333333333,0,0.0,0.42923433874709976
61404,2018,20180913,8.0,0.333,3,3,1,1,0,0,0,0,0.3333333333333333,1,0.3333333333333333,0.42857142857142855
61404,2018,20180915,2.0,0.400,5,5,1,2,0,0,0,1,0.4,2,0.4,0.428246013667426
61404,2018,20180919,8.0,0.500,5,4,1,2,1,0,0,0,0.2,1,0.75,0.43115124153498874
61404,2018,20180920,5.0,0.000,4,3,0,0,0,0,0,0,0.25,0,0.0,0.4282511210762332
61404,2018,20180921,5.0,0.250,5,4,1,1,0,0,0,1,0.2,1,0.25,0.4266666666666667
61404,2018,20180922,8.0,0.333,4,3,0,1,0,0,0,1,0.25,1,0.3333333333333333,0.4260485651214128
61404,2018,20180923,8.0,0.000,3,3,0,0,0,0,0,0,0.6666666666666666,0,0.0,0.4232456140350877
61404,2018,20180925,10.0,0.000,4,4,0,0,0,0,0,0,0.25,0,0.0,0.41956521739130437
61404,2018,20180927,8.0,0.000,3,3,0,0,0,0,0,0,0.0,0,0.0,0.4168466522678186
61404,2018,20180928,8.0,0.250,5,4,0,1,0,0,0,0,0.4,1,0.25,0.41541755888650966
61404,2018,20180930,8.0,0.000,4,4,0,0,0,0,0,0,0.25,0,0.0,0.4118895966029724
61404,2018,20181003,8.0,0.000,2,2,0,0,0,0,0,0,0.0,0,0.0,0.41014799154334036
61404,2018,20181006,2.0,0.000,2,2,0,0,0,0,0,0,0.0,0,0.0,0.40842105263157896
61404,2018,20181009,3.0,0.500,4,4,1,2,0,0,1,1,0.5,1,1.25,0.4154488517745303
61404,2018,20181013,8.0,0.750,4,4,1,3,1,0,0,0,0.5,2,1.0,0.42028985507246375
62404,2018,20180324,1.0,0.250,5,4,2,1,1,0,0,1,0.0,0,0.5,0.5
62404,2018,20180325,1.0,0.250,4,4,1,1,0,0,0,0,0.5,1,0.25,0.375
62404,2018,20180327,4.0,0.000,3,3,0,0,0,0,0,0,0.6666666666666666,0,0.0,0.2727272727272727
62404,2018,20180328,4.0,0.400,5,5,0,2,0,0,0,1,0.2,2,0.4,0.3125
62404,2018,20180329,4.0,0.000,4,4,0,0,0,0,0,0,0.25,0,0.0,0.25
62404,2018,20180330,8.0,0.143,7,7,1,1,0,0,0,1,0.14285714285714285,1,0.14285714285714285,0.2222222222222222
62404,2018,20180331,8.0,0.250,4,4,1,1,0,0,0,0,0.25,1,0.25,0.22580645161290322
